"","metric","site_number","site_name","reporting_area","latitude","longitude","local_i","e_i","var_i","z_i","p_value","lag_x","quad","sig","p_adj_bh","sig_bh"
"58","p450",27,"Rocky Point",10,47.60255,-122.66992,-0.500240191113207,-0.00979119365797643,0.0697418140202245,-1.85715106374538,0.0632896649837048,0.446744523833333,"HL",FALSE,0.278243296954335,FALSE
"59","p450",16,"Salmon Bay, Commodore Park",10,47.6663,-122.4018,0.0021106369171613,-3.19325890397814e-05,1.29498589368093e-06,1.88279224469121,0.0597285284736974,0.432401539833333,"LL",FALSE,0.278243296954335,FALSE
"60","p450",40,"Salmon Beach",11,47.29464,-122.53053,0.0352687784609505,-0.0209586470240636,0.370329079385456,0.092396238437085,0.926383227938273,0.966633541666667,"LL",FALSE,0.926383227938273,FALSE
"61","p450",17,"Seattle Aquarium, Pier 59",10,47.607,-122.342,0.0794006556151561,-0.00848588580602964,0.0707203156114534,0.330483878670974,0.741034371943944,0.889844987333333,"LL",FALSE,0.824252825151831,FALSE
"62","p450",18,"Shilshole Bay",10,47.671678,-122.406663,0.504441996176723,-0.0122596506870546,0.119433508171337,1.49512241031594,0.134882498176736,0.536379570833333,"LL",FALSE,0.338672673144121,FALSE
"63","p450",35,"Silverdale, Dyes Inlet",10,47.6427936,-122.6967068,0.536250589353883,-0.0622842993498563,0.696986880660836,0.716930685054699,0.473416867199088,0.792371907166667,"LL",FALSE,0.682296061559696,FALSE
"64","p450",24,"Skiff Point",10,47.66142,-122.49884,-0.100905266572887,-0.000980361003225442,0.00190430640781706,-2.28984102588452,0.0220305339480324,0.292125688333333,"HL",TRUE,0.2717099186924,FALSE
"65","p450",15,"Smith Cove, Terminal 91",10,47.63237,-122.37869,0.0574989754481192,-0.00142299886821211,0.0276623055912945,0.354268960548522,0.723137327138978,0.87792078,"LL",FALSE,0.824252825151831,FALSE
"66","p450",9,"South of Skunk Island",9,48.02667,-122.75076,0.169591633876145,-0.00392851744242861,0.00932230473332893,1.79716631595452,0.0723092202875205,0.451128818833333,"LL",FALSE,0.278243296954335,FALSE
"67","p450",38,"Squaxin Island",13,47.17650485,-122.9046464,0.480921219157066,-0.00396440856209115,0.0658103517011723,1.8901323086137,0.0587402670505526,1.53822290183333,"HH",FALSE,0.278243296954335,FALSE
"68","p450",34,"Suquamish Stormwater Outfall",10,47.7296079,-122.5506191,0.398123537949052,-0.00776182586844661,0.0470571094960662,1.87107315369414,0.0613349420896803,0.4200591425,"LL",FALSE,0.278243296954335,FALSE
"69","p450",46,"Thea Foss Waterway",11,47.259189,-122.434689,-0.00918414466407833,0.000324848618079096,8.96509887446133e-05,-1.00428505231282,0.315241236411256,1.28686559383333,"LH",FALSE,0.542508174289138,FALSE
"70","p450",22,"Three Tree Point",11,47.44896,-122.372267,1.20845062307012,0.0176851372475316,0.167531925110626,2.90922592259256,0.00362324923453552,1.8289688085,"HH",TRUE,0.236107270841167,FALSE
"71","p450",67,"Tulalip Bay",8.2,48.0617,-122.2939,0.512904363987647,-0.00583396540183946,0.0463306234068726,2.40998459814997,0.0159531939757545,1.72389404133333,"HH",TRUE,0.236107270841167,FALSE
"72","p450",70,"Tulalip Reservation",8.2,48.0697859,-122.2997764,0.216129514354844,0.000230716495351846,0.00738270291885947,2.51271092373615,0.011980746196692,1.76229677233333,"HH",TRUE,0.236107270841167,FALSE
"73","p450",73,"West Bay Park",13,47.052362,-122.910912,0.702068283335462,-0.0316817488409172,0.211045632059051,1.59720238207849,0.110220601916115,1.45497556516667,"HH",FALSE,0.323363692547195,FALSE
"74","p450",26,"Williams Olson Park",10,47.66586,-122.56698,0.874575751035635,-0.0278483304493799,0.133484859128424,2.46998702754359,0.0135117951912168,0.2442460775,"LL",TRUE,0.236107270841167,FALSE
"75","sod",77,"Aiston Preserve",7,48.6793778,-122.6300583,-0.00508123891124774,-0.0308731910616737,0.338306941573329,0.0443433765811563,0.964630696148662,-2.17814232133333,"LL",FALSE,0.964630696148662,FALSE
"76","sod",13,"Arroyo Beach",11,47.50161,-122.38593,-0.0846988176108557,0.00438111526167791,0.00935442213152633,-0.921024958234256,0.357037396683398,-1.33037839066667,"LH",FALSE,0.678170264909469,FALSE
"77","sod",41,"Blair Waterway",11,47.27568,-122.4173,0.167666746183291,-0.00155362117786967,0.02486751546171,1.07309071027429,0.28323041865349,-1.130258137,"HH",FALSE,0.678170264909469,FALSE
"78","sod",42,"Blair Waterway Two",11,47.2632444,-122.385731,0.221478622348745,-0.00430626652653521,0.0489091802567872,1.02093873276018,0.307283466823636,-1.194760399,"HH",FALSE,0.678170264909469,FALSE
"79","sod",23,"Brackenwood Lane",10,47.68234,-122.5064,-0.0906250394633094,-0.00994810797674793,0.0235994753567207,-0.525167930019488,0.599466456755157,-1.61024323533333,"LH",FALSE,0.821491070368177,FALSE
"80","sod",30,"Broad Spit",12,47.78184,-122.83474,0.178149644552885,-0.00455664139981118,0.0348621695225233,0.978534820142026,0.327809878475615,-1.25643191166667,"HH",FALSE,0.678170264909469,FALSE
"81","sod",54,"Browns Point Lighthouse",11,47.30515,-122.44441,-0.0196389808457694,-7.76015333349512e-05,0.000254159185622295,-1.22700566937369,0.219820460071967,-0.956049416333333,"LH",FALSE,0.678170264909469,FALSE
"82","sod",64,"Cap Sante",7,48.520971,-122.600717,-0.291555445548556,-0.0235956493964286,0.184430501175486,-0.623954994662925,0.532657141925665,-2.86247534033333,"HL",FALSE,0.804420989846923,FALSE
"83","sod",56,"Chambers Bay Park",13,47.1905742,-122.5834897,0.167609076888261,-0.00139941082846255,0.142694446196282,0.447409272518734,0.654579582040749,-1.744280071,"HH",FALSE,0.864980161982418,FALSE
"84","sod",75,"Cherry Point Aquatic Reserve, Conoco Phillips",7,48.8208,-122.7101,-0.0136409940135759,-0.000991793642512404,0.000500933733495542,-0.565161973290187,0.571963598894606,-2.81040187433333,"HL",FALSE,0.81394819842694,FALSE
"85","sod",8,"Chimacum Creek delta",9,48.04906,-122.7724,-0.600079821680834,-0.00372451964110418,0.153381776970113,-1.5227135149493,0.127830395239179,-0.662330228833333,"LH",FALSE,0.678170264909469,FALSE
"86","sod",74,"Chuckanut, Clark's Point",7,48.68975,-122.50434,-0.130552262961893,-0.0118993307639423,0.111016167734745,-0.356110975812539,0.721757457829345,-2.59050185,"HL",FALSE,0.900537521824646,FALSE
"87","sod",45,"Commencement Bay Skookum",11,47.29,-122.41,0.273248686491562,-0.0131007391695842,0.0898168618884136,0.955470708919745,0.339339711102207,-1.269239177,"HH",FALSE,0.678170264909469,FALSE
"88","sod",48,"Commencement Bay, Dick Gilmur Launch",11,47.292549,-122.412175,0.317077816177035,-0.0109181517919906,0.147772540716266,0.853240840402501,0.393525759550142,-1.35053752316667,"HH",FALSE,0.678170264909469,FALSE
"89","sod",49,"Commencement Bay, Milwaukee Waterway",11,47.2694,-122.4243,-0.0844702152846467,-0.000631928123195127,0.00433052650236793,-1.27400768163483,0.202660693814376,-0.90584873,"LH",FALSE,0.678170264909469,FALSE
"90","sod",21,"Des Moines Marina",11,47.40301418,-122.3305538,0.134916593158318,-0.0120719488086587,0.0658366659815623,0.572861409361468,0.566738535591051,-1.65900041433333,"HH",FALSE,0.81394819842694,FALSE
"91","sod",12,"Discovery Bay",6,48.064957,-122.857524,0.196827386893551,0.00121833730342981,0.0460852108775363,0.911188339493508,0.362196146834257,-1.27002103133333,"HH",FALSE,0.678170264909469,FALSE
"92","sod",44,"Donkey Creek Delta",11,47.33775,-122.59014,0.325674563055776,-0.0370721903174447,0.224446763359951,0.765679219684111,0.443867194601782,-2.8735087845,"LL",FALSE,0.701047363288829,FALSE
"93","sod",31,"Eagle Harbor Dr",10,47.61889,-122.5275,-0.0631490679935815,-0.0226466158739625,0.108669341424535,-0.122864891010504,0.902214087845554,-2.37979582533333,"HL",FALSE,0.953769178579586,FALSE
"94","sod",60,"Eastsound, Fishing Bay",7,48.69368,-122.90985,0.178828143446138,-0.00541754033795044,0.0195131545737923,1.31896593841428,0.187180500020754,-3.443143504,"LL",FALSE,0.678170264909469,FALSE
"95","sod",69,"Edmonds Ferry",9,47.81407,-122.3825,-1.25971891854998,-0.116740462708456,1.50676505893156,-0.931140623026753,0.351780827514553,-1.21307629216667,"LH",FALSE,0.678170264909469,FALSE
"96","sod",68,"Edmonds Marina",9,47.8111,-122.388,-0.299573563413166,0.00990930067712484,0.164374925428905,-0.763341410313119,0.445259811818581,-2.915758111,"HL",FALSE,0.701047363288829,FALSE
"97","sod",72,"Eld Inlet",13,47.074603,-123.003527,-0.0674209240376574,-0.0038746008593055,0.117590841179854,-0.18531205774491,0.852984281110185,-2.3817431035,"HL",FALSE,0.951652503468571,FALSE
"98","sod",19,"Elliot Bay Myrtle Edwards",10,47.61862,-122.36108,0.333144028195311,-0.0180286318119229,0.120410768875041,1.01201752327092,0.311529675019698,-1.2633932355,"HH",FALSE,0.678170264909469,FALSE
"99","sod",14,"Elliott Bay, Harbor Island, Pier 17",10,47.58766,-122.35065,0.0772235399875895,-0.00119964018410382,0.00657056458951482,0.967482471049519,0.33330289991294,-1.2162532755,"HH",FALSE,0.678170264909469,FALSE
"100","sod",66,"Everett Harbor",8.2,47.9726,-122.22977,0.700586621085923,-0.0448927987154476,0.53170383822902,1.0223527295656,0.306613984850974,-3.1345030145,"LL",FALSE,0.678170264909469,FALSE
"101","sod",63,"Fidalgo Bay Aq Reserve, Weaverling Spit",7,48.482448,-122.583879,-0.466941596464606,-0.023813578181595,0.143480617817593,-1.16985649779267,0.242058722865135,-3.41803683833333,"HL",FALSE,0.678170264909469,FALSE
"102","sod",59,"Filucy Bay",13,47.19483,-122.748665,0.00894142071537339,-0.000699549080826213,0.00485156716053185,0.138413897693117,0.889913313965476,-2.05265980833333,"HL",FALSE,0.953769178579586,FALSE
"103","sod",61,"Friday Harbor",7,48.5069444,-123.0194444,0.197761664317051,-0.0116258064137644,0.235768120141177,0.431229189899576,0.666301731507745,-2.60311886516667,"LL",FALSE,0.865023300553915,FALSE
"104","sod",58,"Gig Harbor Boat Launch",11,47.33785,-122.58277,-0.635808600317852,-0.0149345803948584,0.159980579823145,-1.55227925747155,0.120595418861764,-3.7523864905,"HL",FALSE,0.678170264909469,FALSE
"105","sod",29,"Hood Canal Holly",12,47.5706,-122.9717,-2.33901343281524,-0.161816099516856,1.52787506045906,-1.76138329322516,0.07817355079203,-0.4017410445,"LH",FALSE,0.678170264909469,FALSE
"106","sod",2,"Jamestown",6,48.024789,-122.998135,0.240190782992711,0.00103598761601105,0.0803186226336973,0.843861099933253,0.398747027844712,-1.33837086433333,"HH",FALSE,0.678170264909469,FALSE
"107","sod",36,"Kingston Marina",10,47.794695,-122.499858,-0.115654423020311,-0.00821406968013065,0.0136949533341507,-0.918094000853366,0.358569655342638,-3.22630849683333,"HL",FALSE,0.678170264909469,FALSE
"108","sod",25,"Kitsap St Boat Launch",10,47.54167,-122.64034,0.28977345350781,-0.0300009893922787,0.0887569806662742,1.0733527937021,0.283112856276215,-1.18859281966667,"HH",FALSE,0.678170264909469,FALSE
"109","sod",52,"Kopachuck State Park",13,47.30973,-122.68868,-0.0777634009581233,0.000499951935294474,0.010139731260043,-0.777222254217767,0.437027654695205,-2.98240853283333,"HL",FALSE,0.701047363288829,FALSE
"110","sod",37,"Lions Park",10,47.5833538,-122.6414587,0.328047000430524,-0.00846108894766651,0.122923844201001,0.95979269904921,0.337159557537479,-1.24749211433333,"HH",FALSE,0.678170264909469,FALSE
"111","sod",76,"Locust Beach",7,48.77636877,-122.5378679,-0.173931397778565,-0.0194865089620918,0.0492973541001415,-0.695603462638815,0.48667719709394,-3.0016482765,"HL",FALSE,0.75029401218649,FALSE
"112","sod",28,"Madrona Pont",10,47.57995505,-122.6786,0.15305255375043,-0.00155710193232774,0.0171022004020571,1.1822535245497,0.237105120452042,-1.03085147216667,"HH",FALSE,0.678170264909469,FALSE
"113","sod",33,"Manchester, Stormwater Outfall",10,47.55622,-122.54281,-0.399869162503741,-0.0130757066713852,0.084179172475234,-1.33314316865391,0.182484825206617,-0.804044848666667,"LH",FALSE,0.678170264909469,FALSE
"114","sod",51,"Maple Hollow Park",13,47.30008,-122.74566,0.0658010360450291,-0.0382471056093903,0.433906880203748,0.157955975382706,0.874491489673822,-2.283129854,"LL",FALSE,0.951652503468571,FALSE
"115","sod",11,"Maristone Island",9,48.018127,-122.699524,0.104115272457915,-0.000945452229445155,0.0101058098714544,1.04509273930282,0.295980109477243,-1.15648162916667,"HH",FALSE,0.678170264909469,FALSE
"116","sod",71,"Meyer's Point, Henderson Inlet",13,47.11795,-122.83359,0.329589980821656,-0.0188831259498563,0.171392390103642,0.841731344330455,0.399938349218528,-1.394045404,"HH",FALSE,0.678170264909469,FALSE
"117","sod",20,"Miller Creek",11,47.4436,-122.360316,-0.277888823054456,-0.0015025161815087,0.0977778367015273,-0.883886112915133,0.376757694467699,-1.30627680166667,"LH",FALSE,0.678170264909469,FALSE
"118","sod",55,"Minter Bay",13,47.3539722,-122.69175,-0.349393772234209,3.55915744262543e-05,0.0253069591500172,-2.19654151280525,0.0280532072532579,-4.40254147516667,"HL",TRUE,0.678170264909469,FALSE
"119","sod",65,"Mukilteo",8.2,47.94968,-122.30158,-0.22168326502577,-0.000747198250042187,0.0159564659349062,-1.7490340465475,0.0802851344083505,-3.9949219795,"HL",FALSE,0.678170264909469,FALSE
"120","sod",62,"N Avenue Park",7,48.52108,-122.61531,-0.497166898598762,-0.0714832584054322,0.618393757328122,-0.541320421601859,0.588286746988257,-1.59388021916667,"LH",FALSE,0.821381495794924,FALSE
"121","sod",7,"North Camano",8.1,48.255358,-122.507014,-0.13668776927835,-0.0665098535984182,0.754524057748578,-0.0807911740804164,0.935608027188623,-2.03496237816667,"LL",FALSE,0.955029715536008,FALSE
"122","sod",10,"Oak Bay County Park",9,48.02218,-122.728709,0.258889112356167,-0.0203553445912237,0.111611009214447,0.835855190085299,0.403236373729954,-1.37360329516667,"HH",FALSE,0.678170264909469,FALSE
"123","sod",3,"Penn Cove Reference",8.1,48.21423,-122.718972,-0.152306624813786,0.0100044170510469,0.123278098361819,-0.462279997454741,0.643880541916867,-2.60385720166667,"HL",FALSE,0.864980161982418,FALSE
"124","sod",50,"Penrose Point State Park",13,47.2619,-122.7376,-0.122877159624582,-0.00451133332441126,0.0182025436847417,-0.877324572040008,0.380310369410768,-3.09756199066667,"HL",FALSE,0.678170264909469,FALSE
"125","sod",43,"Point Defiance Ferry",11,47.3062,-122.5145,0.0165758275266546,-0.00596667525367502,0.0519640646204689,0.0988895896657794,0.921225934633094,-2.11214629016667,"HL",FALSE,0.955029715536008,FALSE
"126","sod",1,"Port Angeles Yacht Club",6,48.12823,-123.45715,-0.0155209468374148,-0.00205430371535193,0.00665424868798337,-0.16508584508927,0.868876414127066,-1.994894399,"LL",FALSE,0.951652503468571,FALSE
"127","sod",47,"Purdy, Burley Lagoon",13,47.386977,-122.6367089,-0.45217036332923,-0.0351100768792722,0.121494546398551,-1.19652133047333,0.231493179709394,-3.50288264416667,"HL",FALSE,0.678170264909469,FALSE
"128","sod",57,"Purdy, Dexters",13,47.38566,-122.627255,-0.220934752395258,-0.139206914430647,1.2672403390223,-0.0726006511216319,0.942123908569306,-1.996753515,"LL",FALSE,0.955029715536008,FALSE
"129","sod",53,"Raft Island Park",13,47.32598,-122.66724,0.050996545416133,-0.00495548813926645,0.117634884150006,0.163135249261742,0.870411946641357,-2.33604912533333,"LL",FALSE,0.951652503468571,FALSE
"130","sod",39,"Reach Island",13,47.346537,-122.82236,0.061215877043236,-0.0104930677378521,0.0450841929865123,0.337723422439391,0.735571622240519,-2.47391041233333,"LL",FALSE,0.900537521824646,FALSE
