"","metric","site_number","site_name","reporting_area","latitude","longitude","local_i","e_i","var_i","z_i","p_value","lag_x","quad","sig","p_adj_bh","sig_bh"
"12","ddt_index",42,"Blair Waterway Two",11,47.2632444,-122.385731,2.40484359421927,-0.0372072276458754,0.433008191256376,3.71113405050163,0.000206332795749253,8.9185326265,"HH",TRUE,0.00254477114757412,TRUE
"13","ddt_index",54,"Browns Point Lighthouse",11,47.30515,-122.44441,0.506190878183475,-0.0047628229442372,0.024337553695792,3.27523968825901,0.00105572359493654,8.44106673833333,"HH",TRUE,0.00976544325316297,TRUE
"14","ddt_index",45,"Commencement Bay Skookum",11,47.29,-122.41,4.10541545110879,-0.158644306389952,1.96919254669452,3.0386395816194,0.00237648984306668,7.48060370183333,"HH",TRUE,0.0163518026355788,TRUE
"15","ddt_index",48,"Commencement Bay, Dick Gilmur Launch",11,47.292549,-122.412175,3.78531177656245,-0.116321305836402,1.47812240433665,3.20915892682073,0.00133123886044075,7.87229810683333,"HH",TRUE,0.0109457417414017,TRUE
"16","ddt_index",49,"Commencement Bay, Milwaukee Waterway",11,47.2694,-122.4243,0.304944914464238,0.00102310534409381,0.00558771934440483,4.06578653680089,4.78707377513828e-05,9.94600101016666,"HH",TRUE,0.00254477114757412,TRUE
"17","ddt_index",21,"Des Moines Marina",11,47.40301418,-122.3305538,2.58942377427825,-0.07264374854281,0.895931366728001,2.81242983421922,0.00491687495503253,7.24141272316667,"HH",TRUE,0.0259891961908862,TRUE
"18","ddt_index",19,"Elliot Bay Myrtle Edwards",10,47.61862,-122.36108,2.33786949126951,-0.0475225247405014,0.451010843619741,3.55194530365701,0.000382394340490734,8.678404073,"HH",TRUE,0.00404245445661633,TRUE
"19","ddt_index",14,"Elliott Bay, Harbor Island, Pier 17",10,47.58766,-122.35065,1.07749156726909,-0.00666938565056777,0.0852478866052368,3.71323085995774,0.000204630064021727,9.39243640316667,"HH",TRUE,0.00254477114757412,TRUE
"20","ddt_index",16,"Salmon Bay, Commodore Park",10,47.6663,-122.4018,2.03853652805145,-0.0410716182144351,0.47048981304493,3.03184083246153,0.0024306733647482,7.88318405516667,"HH",TRUE,0.0163518026355788,TRUE
"21","ddt_index",17,"Seattle Aquarium, Pier 59",10,47.607,-122.342,0.574302045368209,0.00170729616281008,0.0211737303269761,3.93503566020306,8.31843441582317e-05,9.62465486766667,"HH",TRUE,0.00254477114757412,TRUE
"22","ddt_index",18,"Shilshole Bay",10,47.671678,-122.406663,2.36209062113407,-0.0977504771578674,0.679794105112781,2.98344719943204,0.00285021208697966,7.61808105683333,"HH",TRUE,0.0175763078697079,TRUE
"23","ddt_index",15,"Smith Cove, Terminal 91",10,47.63237,-122.37869,3.96172715684704,-0.166926726766245,2.08014313371771,2.86260790676577,0.00420170161251274,7.1487197745,"HH",TRUE,0.0239173784096879,TRUE
"24","ddt_index",46,"Thea Foss Waterway",11,47.259189,-122.434689,0.591212265083298,0.00455367449448402,0.023322097426989,3.84150702661121,0.000122281235001203,9.824715083,"HH",TRUE,0.00254477114757412,TRUE
"25","hch_index",19,"Elliot Bay Myrtle Edwards",10,47.61862,-122.36108,-0.725434450555691,-0.00344571710602326,0.0197130605313941,-5.14225243823601,2.71464023448051e-07,5.49755679316667,"LH",TRUE,1.00441688675779e-05,TRUE
"26","hch_index",14,"Elliott Bay, Harbor Island, Pier 17",10,47.58766,-122.35065,1.43467497564619,-0.0155120741377324,0.0762973147485262,5.25012200450476,1.51998504174128e-07,5.12018545966667,"HH",TRUE,1.00441688675779e-05,TRUE
"27","hch_index",16,"Salmon Bay, Commodore Park",10,47.6663,-122.4018,5.74574314031756,-0.373727478933638,3.01227153282705,3.5258740555645,0.000422087644369776,3.068822638,"HH",TRUE,0.0052057476138939,TRUE
"28","hch_index",17,"Seattle Aquarium, Pier 59",10,47.607,-122.342,4.29641561124617,-0.0643639789460675,1.03439701814888,4.28766164643959,1.80563852310792e-05,4.4738912885,"HH",TRUE,0.000334043126774965,TRUE
"29","hch_index",18,"Shilshole Bay",10,47.671678,-122.406663,-0.668140450356946,-0.0078588864578703,0.0205185620960733,-4.60952006515062,4.03599581526591e-06,5.12018545966667,"LH",TRUE,9.95545634432258e-05,TRUE
"30","hch_index",15,"Smith Cove, Terminal 91",10,47.63237,-122.37869,6.6623542737974,-0.390729358074937,2.92630931229019,4.12305301276691,3.738836072306e-05,3.45239965983333,"HH",TRUE,0.000553347738701287,TRUE
"31","pah_lmw_index",13,"Arroyo Beach",11,47.50161,-122.38593,-0.389790155907021,-0.00412665004050297,0.00973618110313591,-3.9085369597033,9.28567432465463e-05,37.8128365318333,"LH",TRUE,0.00687139900024442,TRUE
"32","pah_hmw_index",13,"Arroyo Beach",11,47.50161,-122.38593,-0.591570508599765,0.000246053731063982,0.0125552731430238,-5.28170368034067,1.27988086785157e-07,45.160228345,"LH",TRUE,9.4711184221016e-06,TRUE
"33","pah_hmw_index",19,"Elliot Bay Myrtle Edwards",10,47.61862,-122.36108,6.23954355790613,-0.338292407320117,3.09971967542843,3.73612870798576,0.000186875043492387,29.644786703,"HH",TRUE,0.00197553617406237,TRUE
"34","pah_hmw_index",14,"Elliott Bay, Harbor Island, Pier 17",10,47.58766,-122.35065,2.89791323134433,-0.0423363625710981,0.426046275980896,4.50459563741535,6.64994446981034e-06,40.4589788505,"HH",TRUE,0.000164031963588655,TRUE
"35","pah_hmw_index",16,"Salmon Bay, Commodore Park",10,47.6663,-122.4018,0.226420738901561,0.00081641352278209,0.00306123481830848,4.0775481646683,4.55131037654544e-05,38.9800117661667,"HH",TRUE,0.000673593935728726,TRUE
"36","pah_hmw_index",17,"Seattle Aquarium, Pier 59",10,47.607,-122.342,3.06706400716366,-0.0889087635023083,0.430769434285514,4.8085131445956,1.52057032085228e-06,40.1219667038333,"HH",TRUE,5.62611018715344e-05,TRUE
"37","pah_hmw_index",18,"Shilshole Bay",10,47.671678,-122.406663,1.17246273491565,-0.0111682871965763,0.0818001237839063,4.13846568735078,3.4963614900545e-05,37.1940886228333,"HH",TRUE,0.000646826875660082,TRUE
"38","pah_hmw_index",15,"Smith Cove, Terminal 91",10,47.63237,-122.37869,5.14953772898902,-0.125774047462331,1.74915859973195,3.98871987494119,6.64308118048553e-05,34.7990210046667,"HH",TRUE,0.000819313345593215,TRUE
"39","pah_add_index",13,"Arroyo Beach",11,47.50161,-122.38593,0.0133338573890552,0.000173573190015684,1.14152276000396e-05,3.89513918166927,9.81423584572441e-05,17.75099973,"HH",TRUE,0.00726253452583606,TRUE
"40","total_pah_index",13,"Arroyo Beach",11,47.50161,-122.38593,-0.453665162721814,0.00468991269229431,0.00787398583383067,-5.16540918133769,2.39913497239304e-07,100.724064600833,"LH",TRUE,1.77535987957085e-05,TRUE
"41","pbde_index",41,"Blair Waterway",11,47.27568,-122.4173,4.88916524758151,-0.259965880487641,2.7627988937957,3.09784236702346,0.00194935085946297,4.574882576,"HH",TRUE,0.0206074233714657,TRUE
"42","pbde_index",42,"Blair Waterway Two",11,47.2632444,-122.385731,1.98140122791064,0.00240819314620416,0.245689960119935,3.99255181202762,6.53660444999426e-05,6.09250206933333,"HH",TRUE,0.00126469033660197,TRUE
"43","pbde_index",54,"Browns Point Lighthouse",11,47.30515,-122.44441,-1.00696330412095,-0.00572967794949141,0.0584428326927891,-4.14161569671326,3.44867835634283e-05,6.26928520866667,"LH",TRUE,0.00126469033660197,TRUE
"44","pbde_index",45,"Commencement Bay Skookum",11,47.29,-122.41,2.49433573514919,-0.0159200931491105,0.434079555055992,3.81007319074926,0.000138925657409807,5.92114034366667,"HH",TRUE,0.00171341644138762,TRUE
"45","pbde_index",48,"Commencement Bay, Dick Gilmur Launch",11,47.292549,-122.412175,3.50193760319912,-0.114637545800898,0.824917600918947,3.98191705017749,6.83616398163225e-05,5.5242188985,"HH",TRUE,0.00126469033660197,TRUE
"46","pbde_index",49,"Commencement Bay, Milwaukee Waterway",11,47.2694,-122.4243,1.93129755468613,-0.0137614148509041,0.251277966454851,3.88021301695012,0.000104365021199421,6.10844258433333,"HH",TRUE,0.00154460231375143,TRUE
"47","pbde_index",17,"Seattle Aquarium, Pier 59",10,47.607,-122.342,0.417600632858308,-0.00617673799370758,0.0213391099420237,2.90101257781897,0.00371958948024202,4.800991205,"HH",TRUE,0.0344062026922387,TRUE
"48","pbde_index",46,"Thea Foss Waterway",11,47.259189,-122.434689,1.05699595917536,-0.0135490541408717,0.0605216686879078,4.35160518902042,1.35144457041794e-05,6.36834972483333,"HH",TRUE,0.00100006898210928,TRUE
"49","pcb_index",13,"Arroyo Beach",11,47.50161,-122.38593,-0.489979915525053,0.000526908691602292,0.027530078596505,-2.95625115852555,0.00311403398178657,40.8595216916667,"LH",TRUE,0.032919787807458,TRUE
"50","pcb_index",19,"Elliot Bay Myrtle Edwards",10,47.61862,-122.36108,6.69491123298427,-0.158879602683457,1.80318902069548,5.10399475348678,3.32557496621001e-07,49.9144387583333,"HH",TRUE,8.20308491665136e-06,TRUE
"51","pcb_index",14,"Elliott Bay, Harbor Island, Pier 17",10,47.58766,-122.35065,5.06259188435862,-0.075133710085624,0.979538708905905,5.19110846711223,2.09045793885257e-07,53.4640973866667,"HH",TRUE,7.73469437375452e-06,TRUE
"52","pcb_index",16,"Salmon Bay, Commodore Park",10,47.6663,-122.4018,1.66199551020543,-0.00973958247005904,0.150964856362746,4.30258570621808,1.68816335307639e-05,50.10945948,"HH",TRUE,0.000249848176255306,TRUE
"53","pcb_index",17,"Seattle Aquarium, Pier 59",10,47.607,-122.342,4.85108816816459,-0.114374180425992,0.806707919132366,5.52842641020486,3.23115910719495e-08,53.7874446266667,"HH",TRUE,2.39105773932426e-06,TRUE
"54","pcb_index",18,"Shilshole Bay",10,47.671678,-122.406663,2.57997046658789,-0.0126132581936022,0.370585588984007,4.25881256731128,2.05515699848865e-05,48.63346417,"HH",TRUE,0.000253469363146934,TRUE
"55","pcb_index",15,"Smith Cove, Terminal 91",10,47.63237,-122.37869,7.11405778648814,-0.241569316481076,2.4238787510456,4.72459143852009,2.30578449990869e-06,48.97111051,"HH",TRUE,4.26570132483108e-05,TRUE
"56","pesticide_index",19,"Elliot Bay Myrtle Edwards",10,47.61862,-122.36108,0.993627308938066,-0.00275637436522634,0.0501887330232172,4.44757715450643,8.68442702718397e-06,3.76700267483333,"HH",TRUE,0.000321323800005807,TRUE
"57","pesticide_index",14,"Elliott Bay, Harbor Island, Pier 17",10,47.58766,-122.35065,1.23608717740622,-0.0100556313327049,0.0768498790629353,4.49517104235073,6.95140472253041e-06,3.72475491116667,"HH",TRUE,0.000321323800005807,TRUE
"58","pesticide_index",16,"Salmon Bay, Commodore Park",10,47.6663,-122.4018,1.97084608064064,0.0106999376153059,0.340001994163158,3.36161304378588,0.000774886310545802,3.23186433516667,"HH",TRUE,0.00955693116339822,TRUE
"59","pesticide_index",17,"Seattle Aquarium, Pier 59",10,47.607,-122.342,0.659465797424754,0.00647541687640234,0.0259118181979358,4.05655939896235,4.98009015266535e-05,3.82333302633333,"HH",TRUE,0.00122842223765745,TRUE
"60","pesticide_index",18,"Shilshole Bay",10,47.671678,-122.406663,1.84729207409969,-0.0230728446958672,0.246147747455837,3.76988771626046,0.000163321008404623,3.26002951083333,"HH",TRUE,0.00241715092438841,TRUE
"61","pesticide_index",15,"Smith Cove, Terminal 91",10,47.63237,-122.37869,4.75598408336436,-0.76427491952411,2.04266225495005,3.86243490114342,0.000112262485792306,1.746240898,"HH",TRUE,0.00207685598715767,TRUE
"62","total_con_index",13,"Arroyo Beach",11,47.50161,-122.38593,-0.448165827385289,-0.00274030420820881,0.0105772534706089,-4.33100457879468,1.4843059489625e-05,162.528687285,"LH",TRUE,0.000366128800744082,TRUE
"63","total_con_index",19,"Elliot Bay Myrtle Edwards",10,47.61862,-122.36108,5.44575603851837,-0.34112776258813,1.91888043843513,4.17754180074332,2.94676521332817e-05,134.10379748,"HH",TRUE,0.000545151564465711,TRUE
"64","total_con_index",14,"Elliott Bay, Harbor Island, Pier 17",10,47.58766,-122.35065,2.99812359935438,-0.0544876935520628,0.429867799958482,4.65590434468397,3.22561678322398e-06,159.833466273333,"HH",TRUE,0.000119347820979287,TRUE
"65","total_con_index",16,"Salmon Bay, Commodore Park",10,47.6663,-122.4018,1.27026279284973,-0.0160417014345246,0.123267664709851,3.66369408087392,0.000248603684408358,145.627383685,"HH",TRUE,0.00308640082470617,TRUE
"66","total_con_index",17,"Seattle Aquarium, Pier 59",10,47.607,-122.342,2.256005952205,-0.0321162143008795,0.238433061621103,4.68593187783225,2.78688955708075e-06,164.18871274,"HH",TRUE,0.000119347820979287,TRUE
"67","total_con_index",18,"Shilshole Bay",10,47.671678,-122.406663,1.9397355352881,-0.0257914721366875,0.329801203206581,3.42257440127294,0.000620311189194453,140.846648751667,"HH",TRUE,0.00655757542862708,TRUE
"68","total_con_index",15,"Smith Cove, Terminal 91",10,47.63237,-122.37869,4.80606341859988,-0.100254690287157,1.79503729913067,3.66200526476556,0.000250248715516717,141.904191763333,"HH",TRUE,0.00308640082470617,TRUE
