latitude,longitude,site_name,analyte,dry_value,unit,qualifier,class
47.19483,-122.748665,Filucy Bay,trans_Nonachlor,-1.126875664,ng/g,U,chlordane
48.5069444,-123.0194444,Friday Harbor,1_7_dimethylphenanthrene,6.893682956,ng/g,D,lmw
48.5069444,-123.0194444,Friday Harbor,2_3_5_trimethylnaphthalene,-2.882812872,ng/g,U,lmw
48.5069444,-123.0194444,Friday Harbor,2_6_dimethylnaphthalene,-2.882812872,ng/g,U,lmw
48.5069444,-123.0194444,Friday Harbor,2_methylnaphthalene,-2.945482718,ng/g,U,lmw
48.5069444,-123.0194444,Friday Harbor,3_methylphenanthrene,10.65387366,ng/g,D,lmw
48.5069444,-123.0194444,Friday Harbor,9_methylphenanthrene,5.57761621,ng/g,D,lmw
48.5069444,-123.0194444,Friday Harbor,acenaphthene,3.509511323,ng/g,"D,LOQ",lmw
48.5069444,-123.0194444,Friday Harbor,acenaphthylene,-2.882812872,ng/g,U,lmw
48.5069444,-123.0194444,Friday Harbor,aldrin,-1.190727056,ng/g,U,pesticide
48.5069444,-123.0194444,Friday Harbor,alpha_chlordane,-1.190727056,ng/g,U,chlordane
48.5069444,-123.0194444,Friday Harbor,alpha_hexachlorocyclohexane,-1.190727056,ng/g,U,hch
48.5069444,-123.0194444,Friday Harbor,anthracene,6.20431466,ng/g,D,lmw
48.5069444,-123.0194444,Friday Harbor,BDE028,-1.378736591,ng/g,U,pbde
48.5069444,-123.0194444,Friday Harbor,BDE047,-1.378736591,ng/g,U,pbde
48.5069444,-123.0194444,Friday Harbor,BDE049,-1.378736591,ng/g,U,pbde
48.5069444,-123.0194444,Friday Harbor,BDE066,-1.378736591,ng/g,U,pbde
48.5069444,-123.0194444,Friday Harbor,BDE085,-1.378736591,ng/g,U,pbde
48.5069444,-123.0194444,Friday Harbor,BDE099,-1.378736591,ng/g,U,pbde
48.5069444,-123.0194444,Friday Harbor,BDE100,-1.378736591,ng/g,U,pbde
48.5069444,-123.0194444,Friday Harbor,BDE153,-1.190727056,ng/g,U,pbde
48.5069444,-123.0194444,Friday Harbor,BDE154,-1.378736591,ng/g,U,pbde
48.5069444,-123.0194444,Friday Harbor,BDE155,-1.378736591,ng/g,U,pbde
48.5069444,-123.0194444,Friday Harbor,BDE183,-1.128057211,ng/g,U,pbde
48.5069444,-123.0194444,Friday Harbor,benz_a_anthracene,19.42765197,ng/g,D,hmw
48.5069444,-123.0194444,Friday Harbor,benzo_a_pyrene,3.196162098,ng/g,"D,LOQ",hmw
48.5069444,-123.0194444,Friday Harbor,benzo_b_fluoranthene,15.04076281,ng/g,D,hmw
48.5069444,-123.0194444,Friday Harbor,benzo_e_pyrene,9.400476758,ng/g,D,hmw
48.5069444,-123.0194444,Friday Harbor,benzo_ghi_perylene,-2.318784267,ng/g,U,hmw
48.5069444,-123.0194444,Friday Harbor,benzo_k_fluoranthene,17.54755662,ng/g,D,hmw
48.5069444,-123.0194444,Friday Harbor,beta_chlordane,-1.378736591,ng/g,U,chlordane
48.5069444,-123.0194444,Friday Harbor,beta_hexachlorocyclohexane,-0.752038141,ng/g,U,hch
48.5069444,-123.0194444,Friday Harbor,Br5DE04,-1.378736591,ng/g,U,pbde_congener
48.5069444,-123.0194444,Friday Harbor,Br5DE05,-1.378736591,ng/g,U,pbde_congener
48.5069444,-123.0194444,Friday Harbor,Br6DE01,-1.378736591,ng/g,U,pbde_congener
48.5069444,-123.0194444,Friday Harbor,Br7DE01,-1.128057211,ng/g,U,pbde_congener
48.5069444,-123.0194444,Friday Harbor,C1_benzanthracenes_chrysenes,7.520381406,ng/g,D,hmw
48.5069444,-123.0194444,Friday Harbor,C1_dibenzothiophenes,-2.882812872,ng/g,U,lmw
48.5069444,-123.0194444,Friday Harbor,C1_fluoranthenes_pyrenes,23.81454112,ng/g,D,hmw
48.5069444,-123.0194444,Friday Harbor,C1_fluorenes,-2.882812872,ng/g,U,lmw
48.5069444,-123.0194444,Friday Harbor,C1_naphthalenes,-2.945482718,ng/g,U,lmw
48.5069444,-123.0194444,Friday Harbor,C1_phenanthrenes_anthracenes,32.58831943,ng/g,D,lmw
48.5069444,-123.0194444,Friday Harbor,C2_benzanthracenes_chrysenes,3.070822408,ng/g,D,hmw
48.5069444,-123.0194444,Friday Harbor,C2_dibenzothiophenes,-2.882812872,ng/g,U,lmw
48.5069444,-123.0194444,Friday Harbor,C2_fluoranthenes_pyrenes,8.147079857,ng/g,D,hmw
48.5069444,-123.0194444,Friday Harbor,C2_fluorenes,3.196162098,ng/g,"D,LOQ",lmw
48.5069444,-123.0194444,Friday Harbor,C2_naphthalenes,9.400476758,ng/g,D,lmw
48.5069444,-123.0194444,Friday Harbor,C2_phenanthrenes_anthracenes,35.09511323,ng/g,D,lmw
48.5069444,-123.0194444,Friday Harbor,C3_benzanthracenes_chrysenes,-1.942765197,ng/g,U,hmw
48.5069444,-123.0194444,Friday Harbor,C3_dibenzothiophenes,-2.882812872,ng/g,U,lmw
48.5069444,-123.0194444,Friday Harbor,C3_fluoranthenes_pyrenes,4.637568534,ng/g,D,hmw
48.5069444,-123.0194444,Friday Harbor,C3_fluorenes,3.760190703,ng/g,"D,LOQ",lmw
48.5069444,-123.0194444,Friday Harbor,C3_naphthalenes,11.90727056,ng/g,"D,B",lmw
48.5069444,-123.0194444,Friday Harbor,C3_phenanthrenes_anthracenes,22.56114422,ng/g,D,lmw
48.5069444,-123.0194444,Friday Harbor,C4_benzanthracenes_chrysenes,-1.942765197,ng/g,U,hmw
48.5069444,-123.0194444,Friday Harbor,C4_dibenzothiophenes,-2.882812872,ng/g,U,lmw
48.5069444,-123.0194444,Friday Harbor,C4_fluoranthenes_pyrenes,-2.882812872,ng/g,U,hmw
48.5069444,-123.0194444,Friday Harbor,C4_naphthalenes,6.893682956,ng/g,"D,i",lmw
48.5069444,-123.0194444,Friday Harbor,C4_phenanthrenes_anthracenes,13.78736591,ng/g,D,lmw
48.5069444,-123.0194444,Friday Harbor,chrysene,23.81454112,ng/g,D,hmw
48.5069444,-123.0194444,Friday Harbor,cis_nonachlor,-1.378736591,ng/g,U,chlordane
48.5069444,-123.0194444,Friday Harbor,dibenz_ah_anthracene,-2.381454112,ng/g,U,hmw
48.5069444,-123.0194444,Friday Harbor,dibenzothiophene,-2.820143027,ng/g,U,hmw
48.5069444,-123.0194444,Friday Harbor,dieldrin,-1.065387366,ng/g,U,pesticide
48.5069444,-123.0194444,Friday Harbor,Endosulfan_1,-1.190727056,ng/g,U,pesticide
48.5069444,-123.0194444,Friday Harbor,fluoranthene,106.5387366,ng/g,D,hmw
48.5069444,-123.0194444,Friday Harbor,fluorene,3.509511323,ng/g,"D,LOQ",lmw
48.5069444,-123.0194444,Friday Harbor,gamma_hexachlorocyclohexane,-1.128057211,ng/g,U,hch
48.5069444,-123.0194444,Friday Harbor,heptachlor,-1.190727056,ng/g,U,chlordane
48.5069444,-123.0194444,Friday Harbor,heptachlor_epoxide,-1.253396901,ng/g,U,chlordane
48.5069444,-123.0194444,Friday Harbor,hexachlorobenzene,-1.378736591,ng/g,U,pesticide
48.5069444,-123.0194444,Friday Harbor,indeno_123cd_pyrene,-2.381454112,ng/g,U,hmw
48.5069444,-123.0194444,Friday Harbor,mirex,-1.378736591,ng/g,U,pesticide
48.5069444,-123.0194444,Friday Harbor,naphthalene,3.697520858,ng/g,D,lmw
48.5069444,-123.0194444,Friday Harbor,nonachlor3,-1.378736591,ng/g,U,chlordane
48.5069444,-123.0194444,Friday Harbor,opDDD,-1.378736591,ng/g,U,ddt
48.5069444,-123.0194444,Friday Harbor,opDDE,-1.378736591,ng/g,U,ddt
48.5069444,-123.0194444,Friday Harbor,opDDT,-1.378736591,ng/g,U,ddt
48.5069444,-123.0194444,Friday Harbor,Oxychlordane,-1.378736591,ng/g,U,chlordane
48.5069444,-123.0194444,Friday Harbor,PCB011,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB017,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB018,1.504076281,ng/g,"D,LOQ",pcb
48.5069444,-123.0194444,Friday Harbor,PCB028,1.566746126,ng/g,"D,LOQ",pcb
48.5069444,-123.0194444,Friday Harbor,PCB031,1.629415971,ng/g,"D,LOQ",pcb
48.5069444,-123.0194444,Friday Harbor,PCB033,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB044,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB049,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB052,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB066,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB070,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB074,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB082,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB087,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB095,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB099,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB101,1.754755662,ng/g,D,pcb
48.5069444,-123.0194444,Friday Harbor,PCB105,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB110,1.942765197,ng/g,D,pcb
48.5069444,-123.0194444,Friday Harbor,PCB118,2.256114422,ng/g,"D,B",pcb
48.5069444,-123.0194444,Friday Harbor,PCB128,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB138,3.008152563,ng/g,"D,B",pcb
48.5069444,-123.0194444,Friday Harbor,PCB149,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB151,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB153,2.694803337,ng/g,D,pcb
48.5069444,-123.0194444,Friday Harbor,PCB156,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB158,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB170,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB171,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB177,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB180,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB183,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB187,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB191,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB194,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB195,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB198,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB199,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB205,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB206,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB208,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,PCB209,-1.378736591,ng/g,U,pcb
48.5069444,-123.0194444,Friday Harbor,perylene,4.073539928,ng/g,D,hmw
48.5069444,-123.0194444,Friday Harbor,phenanthrene,52.64266985,ng/g,D,lmw
48.5069444,-123.0194444,Friday Harbor,ppDDD,-1.378736591,ng/g,U,ddt
48.5069444,-123.0194444,Friday Harbor,ppDDE,1.316066746,ng/g,D,ddt
48.5069444,-123.0194444,Friday Harbor,ppDDT,-1.253396901,ng/g,U,ddt
48.5069444,-123.0194444,Friday Harbor,pyrene,75.20381406,ng/g,D,hmw
48.5069444,-123.0194444,Friday Harbor,Retene,17.54755662,ng/g,D,lmw
48.5069444,-123.0194444,Friday Harbor,trans_Nonachlor,-1.378736591,ng/g,U,chlordane
47.3372,-122.58284,Gig Harbor Boat Launch,1_7_dimethylphenanthrene,5.171519507,ng/g,D,lmw
47.3372,-122.58284,Gig Harbor Boat Launch,2_3_5_trimethylnaphthalene,-3.817073922,ng/g,U,lmw
47.3372,-122.58284,Gig Harbor Boat Launch,2_6_dimethylnaphthalene,-3.87863963,ng/g,U,lmw
47.3372,-122.58284,Gig Harbor Boat Launch,2_methylnaphthalene,-3.755508214,ng/g,U,lmw
47.3372,-122.58284,Gig Harbor Boat Launch,3_methylphenanthrene,7.38788501,ng/g,D,lmw
47.3372,-122.58284,Gig Harbor Boat Launch,9_methylphenanthrene,-3.87863963,ng/g,U,lmw
47.3372,-122.58284,Gig Harbor Boat Launch,acenaphthene,-3.87863963,ng/g,U,lmw
47.3372,-122.58284,Gig Harbor Boat Launch,acenaphthylene,-3.87863963,ng/g,U,lmw
47.3372,-122.58284,Gig Harbor Boat Launch,aldrin,-1.108182752,ng/g,U,pesticide
47.3372,-122.58284,Gig Harbor Boat Launch,alpha_chlordane,-1.108182752,ng/g,U,chlordane
47.3372,-122.58284,Gig Harbor Boat Launch,alpha_hexachlorocyclohexane,-1.046617043,ng/g,U,hch
47.3372,-122.58284,Gig Harbor Boat Launch,anthracene,-3.87863963,ng/g,U,lmw
47.3372,-122.58284,Gig Harbor Boat Launch,BDE028,-1.231314168,ng/g,U,pbde
47.3372,-122.58284,Gig Harbor Boat Launch,BDE047,1.723839836,ng/g,"D,B,LOQ",pbde
47.3372,-122.58284,Gig Harbor Boat Launch,BDE049,-1.231314168,ng/g,U,pbde
47.3372,-122.58284,Gig Harbor Boat Launch,BDE066,-1.231314168,ng/g,U,pbde
47.3372,-122.58284,Gig Harbor Boat Launch,BDE085,-1.231314168,ng/g,U,pbde
47.3372,-122.58284,Gig Harbor Boat Launch,BDE099,-1.231314168,ng/g,U,pbde
47.3372,-122.58284,Gig Harbor Boat Launch,BDE100,-1.231314168,ng/g,U,pbde
47.3372,-122.58284,Gig Harbor Boat Launch,BDE153,-1.108182752,ng/g,U,pbde
47.3372,-122.58284,Gig Harbor Boat Launch,BDE154,-1.231314168,ng/g,U,pbde
47.3372,-122.58284,Gig Harbor Boat Launch,BDE155,-1.231314168,ng/g,U,pbde
47.3372,-122.58284,Gig Harbor Boat Launch,BDE183,-0.985051335,ng/g,U,pbde
47.3372,-122.58284,Gig Harbor Boat Launch,benz_a_anthracene,12.92879877,ng/g,D,hmw
47.3372,-122.58284,Gig Harbor Boat Launch,benzo_a_pyrene,4.494296715,ng/g,D,hmw
47.3372,-122.58284,Gig Harbor Boat Launch,benzo_b_fluoranthene,16.00708419,ng/g,D,hmw
47.3372,-122.58284,Gig Harbor Boat Launch,benzo_e_pyrene,12.31314168,ng/g,D,hmw
47.3372,-122.58284,Gig Harbor Boat Launch,benzo_ghi_perylene,5.233085216,ng/g,D,hmw
47.3372,-122.58284,Gig Harbor Boat Launch,benzo_k_fluoranthene,23.3949692,ng/g,D,hmw
47.3372,-122.58284,Gig Harbor Boat Launch,beta_chlordane,-1.231314168,ng/g,U,chlordane
47.3372,-122.58284,Gig Harbor Boat Launch,beta_hexachlorocyclohexane,-0.677222793,ng/g,U,hch
47.3372,-122.58284,Gig Harbor Boat Launch,Br5DE04,-1.231314168,ng/g,U,pbde_congener
47.3372,-122.58284,Gig Harbor Boat Launch,Br5DE05,-1.231314168,ng/g,U,pbde_congener
47.3372,-122.58284,Gig Harbor Boat Launch,Br6DE01,-1.231314168,ng/g,U,pbde_congener
47.3372,-122.58284,Gig Harbor Boat Launch,Br7DE01,-0.985051335,ng/g,U,pbde_congener
47.3372,-122.58284,Gig Harbor Boat Launch,C1_benzanthracenes_chrysenes,9.850513347,ng/g,D,hmw
47.3372,-122.58284,Gig Harbor Boat Launch,C1_dibenzothiophenes,-3.87863963,ng/g,U,lmw
47.3372,-122.58284,Gig Harbor Boat Launch,C1_fluoranthenes_pyrenes,16.62274127,ng/g,D,hmw
47.3372,-122.58284,Gig Harbor Boat Launch,C1_fluorenes,-3.87863963,ng/g,U,lmw
47.3372,-122.58284,Gig Harbor Boat Launch,C1_naphthalenes,-3.755508214,ng/g,U,lmw
47.3372,-122.58284,Gig Harbor Boat Launch,C1_phenanthrenes_anthracenes,22.77931211,ng/g,D,lmw
47.3372,-122.58284,Gig Harbor Boat Launch,C2_benzanthracenes_chrysenes,6.772227926,ng/g,D,hmw
47.3372,-122.58284,Gig Harbor Boat Launch,C2_dibenzothiophenes,-3.87863963,ng/g,U,lmw
47.3372,-122.58284,Gig Harbor Boat Launch,C2_fluoranthenes_pyrenes,7.38788501,ng/g,D,hmw
47.3372,-122.58284,Gig Harbor Boat Launch,C2_fluorenes,4.063336756,ng/g,D,lmw
47.3372,-122.58284,Gig Harbor Boat Launch,C2_naphthalenes,-3.87863963,ng/g,U,lmw
47.3372,-122.58284,Gig Harbor Boat Launch,C2_phenanthrenes_anthracenes,27.70456879,ng/g,D,lmw
47.3372,-122.58284,Gig Harbor Boat Launch,C3_benzanthracenes_chrysenes,-2.770456879,ng/g,U,hmw
47.3372,-122.58284,Gig Harbor Boat Launch,C3_dibenzothiophenes,-3.87863963,ng/g,U,lmw
47.3372,-122.58284,Gig Harbor Boat Launch,C3_fluoranthenes_pyrenes,6.095005133,ng/g,D,hmw
47.3372,-122.58284,Gig Harbor Boat Launch,C3_fluorenes,7.38788501,ng/g,D,lmw
47.3372,-122.58284,Gig Harbor Boat Launch,C3_naphthalenes,13.54445585,ng/g,D,lmw
47.3372,-122.58284,Gig Harbor Boat Launch,C3_phenanthrenes_anthracenes,22.77931211,ng/g,D,lmw
47.3372,-122.58284,Gig Harbor Boat Launch,C4_benzanthracenes_chrysenes,-2.770456879,ng/g,U,hmw
47.3372,-122.58284,Gig Harbor Boat Launch,C4_dibenzothiophenes,-3.87863963,ng/g,U,lmw
47.3372,-122.58284,Gig Harbor Boat Launch,C4_fluoranthenes_pyrenes,-3.87863963,ng/g,U,hmw
47.3372,-122.58284,Gig Harbor Boat Launch,C4_naphthalenes,4.432731006,ng/g,D,lmw
47.3372,-122.58284,Gig Harbor Boat Launch,C4_phenanthrenes_anthracenes,16.00708419,ng/g,D,lmw
47.3372,-122.58284,Gig Harbor Boat Launch,chrysene,31.39851129,ng/g,D,hmw
47.3372,-122.58284,Gig Harbor Boat Launch,cis_nonachlor,-1.231314168,ng/g,U,chlordane
47.3372,-122.58284,Gig Harbor Boat Launch,dibenz_ah_anthracene,-3.755508214,ng/g,U,hmw
47.3372,-122.58284,Gig Harbor Boat Launch,dibenzothiophene,-3.817073922,ng/g,U,hmw
47.3372,-122.58284,Gig Harbor Boat Launch,dieldrin,-0.985051335,ng/g,U,pesticide
47.3372,-122.58284,Gig Harbor Boat Launch,Endosulfan_1,-1.108182752,ng/g,U,pesticide
47.3372,-122.58284,Gig Harbor Boat Launch,fluoranthene,51.71519507,ng/g,D,hmw
47.3372,-122.58284,Gig Harbor Boat Launch,fluorene,3.87863963,ng/g,"D,LOQ",lmw
47.3372,-122.58284,Gig Harbor Boat Launch,gamma_hexachlorocyclohexane,-1.046617043,ng/g,U,hch
47.3372,-122.58284,Gig Harbor Boat Launch,heptachlor,-1.108182752,ng/g,U,chlordane
47.3372,-122.58284,Gig Harbor Boat Launch,heptachlor_epoxide,-1.16974846,ng/g,U,chlordane
47.3372,-122.58284,Gig Harbor Boat Launch,hexachlorobenzene,-1.231314168,ng/g,U,pesticide
47.3372,-122.58284,Gig Harbor Boat Launch,indeno_123cd_pyrene,4.124902464,ng/g,D,hmw
47.3372,-122.58284,Gig Harbor Boat Launch,mirex,-1.231314168,ng/g,U,pesticide
47.3372,-122.58284,Gig Harbor Boat Launch,naphthalene,16.00708419,ng/g,"U,B",lmw
47.3372,-122.58284,Gig Harbor Boat Launch,nonachlor3,-1.231314168,ng/g,U,chlordane
47.3372,-122.58284,Gig Harbor Boat Launch,opDDD,-1.231314168,ng/g,U,ddt
47.3372,-122.58284,Gig Harbor Boat Launch,opDDE,-1.231314168,ng/g,U,ddt
47.3372,-122.58284,Gig Harbor Boat Launch,opDDT,-1.231314168,ng/g,U,ddt
47.3372,-122.58284,Gig Harbor Boat Launch,Oxychlordane,-1.231314168,ng/g,U,chlordane
47.3372,-122.58284,Gig Harbor Boat Launch,PCB011,-1.231314168,ng/g,U,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB017,-1.231314168,ng/g,U,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB018,1.416011294,ng/g,"D,LOQ",pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB028,1.723839836,ng/g,"D,LOQ",pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB031,1.970102669,ng/g,"D,LOQ",pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB033,1.354445585,ng/g,"D,LOQ",pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB044,-1.231314168,ng/g,U,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB049,-1.231314168,ng/g,U,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB052,2.093234086,ng/g,D,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB066,1.477577002,ng/g,D,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB070,1.662274127,ng/g,"D,LOQ",pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB074,-1.231314168,ng/g,U,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB082,-1.231314168,ng/g,U,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB087,-1.231314168,ng/g,U,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB095,2.524194045,ng/g,D,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB099,2.893588296,ng/g,D,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB101,4.863690965,ng/g,D,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB105,1.846971253,ng/g,D,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB110,3.632376797,ng/g,"D,B",pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB118,4.371165298,ng/g,"D,B",pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB128,-1.231314168,ng/g,U,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB138,7.38788501,ng/g,"D,B",pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB149,4.309599589,ng/g,D,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB151,-1.231314168,ng/g,U,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB153,8.003542094,ng/g,"D,B",pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB156,-1.231314168,ng/g,U,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB158,-1.231314168,ng/g,U,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB170,-1.231314168,ng/g,U,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB171,-1.231314168,ng/g,U,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB177,-1.231314168,ng/g,U,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB180,1.600708419,ng/g,D,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB183,-1.231314168,ng/g,U,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB187,2.524194045,ng/g,D,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB191,-1.231314168,ng/g,U,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB194,-1.231314168,ng/g,U,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB195,-1.231314168,ng/g,U,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB198,-1.231314168,ng/g,U,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB199,-1.231314168,ng/g,U,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB205,-1.231314168,ng/g,U,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB206,-1.231314168,ng/g,U,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB208,-1.231314168,ng/g,U,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,PCB209,-1.231314168,ng/g,U,pcb
47.3372,-122.58284,Gig Harbor Boat Launch,perylene,4.001771047,ng/g,D,hmw
47.3372,-122.58284,Gig Harbor Boat Launch,phenanthrene,32.62982546,ng/g,D,lmw
47.3372,-122.58284,Gig Harbor Boat Launch,ppDDD,-1.231314168,ng/g,U,ddt
47.3372,-122.58284,Gig Harbor Boat Launch,ppDDE,2.093234086,ng/g,D,ddt
47.3372,-122.58284,Gig Harbor Boat Launch,ppDDT,-1.108182752,ng/g,U,ddt
47.3372,-122.58284,Gig Harbor Boat Launch,pyrene,36.93942505,ng/g,D,hmw
47.3372,-122.58284,Gig Harbor Boat Launch,Retene,16.00708419,ng/g,D,lmw
47.3372,-122.58284,Gig Harbor Boat Launch,trans_Nonachlor,-1.231314168,ng/g,U,chlordane
47.570193,-122.971775,Hood Canal Holly,1_7_dimethylphenanthrene,-3.824516129,ng/g,U,lmw
47.570193,-122.971775,Hood Canal Holly,2_3_5_trimethylnaphthalene,-3.824516129,ng/g,U,lmw
47.570193,-122.971775,Hood Canal Holly,2_6_dimethylnaphthalene,30.73271889,ng/g,D,lmw
47.570193,-122.971775,Hood Canal Holly,2_methylnaphthalene,-3.756221198,ng/g,U,lmw
47.570193,-122.971775,Hood Canal Holly,3_methylphenanthrene,-3.824516129,ng/g,U,lmw
47.570193,-122.971775,Hood Canal Holly,9_methylphenanthrene,-3.824516129,ng/g,U,lmw
47.570193,-122.971775,Hood Canal Holly,acenaphthene,-3.824516129,ng/g,U,lmw
47.570193,-122.971775,Hood Canal Holly,acenaphthylene,-3.824516129,ng/g,U,lmw
47.570193,-122.971775,Hood Canal Holly,aldrin,-1.365898618,ng/g,U,pesticide
47.570193,-122.971775,Hood Canal Holly,alpha_chlordane,-1.365898618,ng/g,U,chlordane
47.570193,-122.971775,Hood Canal Holly,alpha_hexachlorocyclohexane,-1.297603687,ng/g,U,hch
47.570193,-122.971775,Hood Canal Holly,anthracene,-3.824516129,ng/g,U,lmw
47.570193,-122.971775,Hood Canal Holly,BDE028,-1.57078341,ng/g,U,pbde
47.570193,-122.971775,Hood Canal Holly,BDE047,-1.57078341,ng/g,U,pbde
47.570193,-122.971775,Hood Canal Holly,BDE049,-1.57078341,ng/g,U,pbde
47.570193,-122.971775,Hood Canal Holly,BDE066,-1.57078341,ng/g,U,pbde
47.570193,-122.971775,Hood Canal Holly,BDE085,-1.57078341,ng/g,U,pbde
47.570193,-122.971775,Hood Canal Holly,BDE099,-1.57078341,ng/g,U,pbde
47.570193,-122.971775,Hood Canal Holly,BDE100,-1.57078341,ng/g,U,pbde
47.570193,-122.971775,Hood Canal Holly,BDE153,-1.365898618,ng/g,U,pbde
47.570193,-122.971775,Hood Canal Holly,BDE154,-1.57078341,ng/g,U,pbde
47.570193,-122.971775,Hood Canal Holly,BDE155,-1.57078341,ng/g,U,pbde
47.570193,-122.971775,Hood Canal Holly,BDE183,-1.297603687,ng/g,U,pbde
47.570193,-122.971775,Hood Canal Holly,benz_a_anthracene,-3.961105991,ng/g,U,hmw
47.570193,-122.971775,Hood Canal Holly,benzo_a_pyrene,-4.029400922,ng/g,U,hmw
47.570193,-122.971775,Hood Canal Holly,benzo_b_fluoranthene,-3.961105991,ng/g,U,hmw
