"","Aiston Preserve","Arroyo Beach","Blair Waterway","Blair Waterway #2","Brackenwood Ln","Broad Spit (Fisherman's Point)","Browns Point Lighthouse","Cap Sante","Chambers Bay Park","Cherry Point Aquatic Reserve, Conoco Phillips","Chimacum Creek delta","Chuckanut, Clark's Point","Comm Bay Skookum","Comm Bay, Dick Gilmur Launch","Comm Bay, Milwaukee Waterway","Des Moines Marina","Discovery Bay","Donkey Creek Delta","Eagle Harbor Dr","Eastsound, Fishing Bay","Edmonds Ferry","Edmonds Marina","Eld Inlet","Elliot Bay Myrtle Edwards","Elliott Bay, Harbor Island, Pier 17","Everett Harbor","Fidalgo Bay Aq Reserve, Weaverling Spit","Filucy Bay","Friday Harbor","Gig Harbor Boat Launch","Hood Canal Holly","Jamestown","Kingston Marina","Kitsap St Boat Launch","Kopachuck State Park","Lions Park","Locust Beach","Madrona Pont","Manchester, Stormwater Outfall","Maple Hollow Park","Maristone Island","Meyer's Point - Henderson Inlet","Miller Creek","Minter Bay","Mukilteo","N Avenue Park","North Camano","Oak Bay County Park","Penn Cove Reference","Pennrose Point State Park","Point Defiance Ferry","Port Angeles Yacht Club","Purdy - Dexters","Purdy, Burley Lagoon","Raft Island Park","Reach Island","Rich Passage","Rocky Point","S of Skunk Island","Salmon Bay, Commodore Park","Salmon Beach","Seattle Aquarium, Pier 59","Shilshole Bay","Silverdale, Dyes Inlet","Skiff Point","Smith Cove, Terminal 91","Squaxin Island","Suquamish Stormwater Outfall","Thea Foss Waterway","Three Tree Point","Tulalip Bay","Tulalip Reservation","West Bay Park"
"Salmon Beach",0.510528271405493,0.385317482517482,0.299161392405063,0.409806896551724,0.819561296383278,0.835079816513762,0.371038404726736,0.63581346841478,0.422717479674797,0.299161392405063,0.389764556962025,0.521282490272374,0.383120567375887,0.383120567375887,0.323695481335953,0.362121451104101,0.409806896551724,0.552351738241309,0.822921495327103,0.662279096045198,0.323695481335953,0.383120567375887,0.520081616481775,0.366446646341463,0.299161392405063,0.323695481335953,0.472615923009624,0.323695481335953,0.300111111111111,0.410625,0.552351738241309,0.302766961651917,0.324538759689922,0.70791759702286,0.323695481335953,0.302766961651917,0.531409763313609,0.329264761904762,0.383120567375887,0.552351738241309,0.475957465277778,0.591384122919334,0.371038404726736,0.323695481335953,0.323695481335953,0.323695481335953,0.453564150943396,0.435988188976378,0.61431891223733,0.344198230088496,0.551109331476323,0.323695481335953,0.299161392405063,0.418976215098242,0.389764556962025,0.366446646341463,0.524907421576129,0.486953664700927,0.552351738241309,0.362121451104101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Seattle Aquarium, Pier 59",0.736001551189245,0.534675675675676,0.398671586715867,0.548194503171247,0.299161392405063,0.676372299168975,0.410625,0.871060632688928,0.391696090794451,0.594494910941476,0.789583212735167,0.893486692015209,0.323695481335953,0.662279096045198,0.323695481335953,0.324538759689922,0.637780401416765,0.887240376390077,0.418976215098242,1,0.329390243902439,0.367205438066465,0.507260975609756,0.593531847133758,0.299161392405063,0.323695481335953,0.950154150197628,0.299161392405063,0.300111111111111,0.615227777777778,0.299161392405063,0.888078689919183,0.453949579831933,0.918295095594347,0.389764556962025,0.385317482517482,0.611261221945137,0.323695481335953,0.393055970149254,0.474149344978166,0.785935984481086,0.637691715976331,0.299161392405063,0.304447976878613,0.323695481335953,0.323695481335953,0.323695481335953,0.593531847133758,0.617843425076453,0.323695481335953,0.403037304452467,0.435042490118577,0.400878345498783,0.75066037735849,0.580175507531107,0.418976215098242,0.781204131824889,0.60717532874139,0.870176729836933,0.531409763313609,0.323695481335953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shilshole Bay",0.650039632395175,0.501678275290216,0.323695481335953,0.521282490272374,0.333941818181818,0.815275862068966,0.413719912472648,0.867666371681416,0.324538759689922,0.323695481335953,0.974898690292758,1,0.299161392405063,0.531409763313609,0.323695481335953,0.323695481335953,0.552351738241309,0.905218280467446,0.48881734006734,0.941732107157137,0.323695481335953,0.362121451104101,0.472615923009624,0.77475702316412,0.299161392405063,0.323695481335953,0.75872311557789,0.299161392405063,0.299161392405063,0.587173913043478,0.299161392405063,0.655912943871707,0.389764556962025,0.977111281070746,0.366446646341463,0.366446646341463,0.763973921765296,0.323695481335953,0.362121451104101,0.421686734693878,0.637513079667063,0.686319672131148,0.299161392405063,0.299161392405063,0.299161392405063,0.323695481335953,0.323695481335953,0.73128734439834,0.765935097353969,0.323695481335953,0.533013303769401,0.389764556962025,0.323695481335953,0.624442354368932,0.551109331476323,0.378534306569343,0.662279096045198,0.524907421576129,0.828489391143912,0.448428571428571,0.389764556962025,0.790123855421687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Silverdale, Dyes Inlet",0.362121451104101,0.323695481335953,0.299161392405063,0.299161392405063,0.508757477768795,0.71685308056872,0.323695481335953,0.520983399209486,0.299161392405063,0.299161392405063,0.323695481335953,0.403037304452467,0.299161392405063,0.299161392405063,0.299161392405063,0.299161392405063,0.323695481335953,0.331966480446927,0.62356014580802,0.657500571428571,0.299161392405063,0.299161392405063,0.418976215098242,0.323695481335953,0.299161392405063,0.299161392405063,0.323695481335953,0.299161392405063,0.299161392405063,0.323695481335953,0.517350359138069,0.299161392405063,0.299161392405063,0.62052224253504,0.302766961651917,0.299161392405063,0.299161392405063,0.299161392405063,0.309570200573066,0.400515931372549,0.314605113636364,0.472615923009624,0.299161392405063,0.300111111111111,0.302766961651917,0.299161392405063,0.299161392405063,0.329264761904762,0.547835335689046,0.299161392405063,0.362121451104101,0.299161392405063,0.299161392405063,0.3954317617866,0.323695481335953,0.299161392405063,0.362121451104101,0.299161392405063,0.389764556962025,0.323695481335953,0.894257697174188,0.299161392405063,0.299161392405063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Skiff Point",0.84506048203729,0.879969117007394,0.950154150197628,0.897304457527334,0.362121451104101,0.418976215098242,0.681225663716814,0.813877483443709,0.774384577360356,0.873122207621551,0.551109331476323,0.615227777777778,1,0.884131962296487,0.73979085303186,0.662279096045198,0.882794372294372,0.68526194398682,0.403037304452467,0.705301340482574,0.704987110633727,0.57212416998672,0.633248803827751,0.389002717391304,0.531409763313609,0.977111281070746,0.797993285371703,0.418976215098242,0.992059022556391,0.862251558325913,0.389764556962025,0.531409763313609,0.977681557846506,0.637691715976331,0.828489391143912,0.931151589242054,0.524907421576129,0.768063247011952,0.818060763071126,0.786102179176756,0.853394606741573,0.500268272425249,0.411350503919373,0.61431891223733,0.552685927940177,0.828489391143912,0.707679295624333,0.464688172043011,0.480177777777778,0.75066037735849,0.451449192782526,0.992059022556391,0.963447327652982,0.854853822083147,0.873122207621551,0.973652643766885,0.882817120622568,0.785935984481086,0.845904090909091,0.899955518254301,0.462045495905369,0.667679932735426,0.552351738241309,0.323695481335953,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith Cove, Terminal 91",0.854792748433303,0.827423415085609,0.939904435483871,0.879969117007394,0.451025763358779,0.613481642812694,0.451025763358779,0.949,0.705992501339047,0.959676677067083,0.686319672131148,0.75392654508612,0.566542418169673,0.954042386185243,0.427476814516129,0.457168344007319,1,0.832032183908046,0.456436397400186,0.785935984481086,0.524907421576129,0.457168344007319,0.536661572052402,0.56721,0.323695481335953,0.6403779342723,0.884131962296487,0.323695481335953,0.557378213802436,0.988722222222222,0.418976215098242,0.765935097353969,0.630937989163155,0.751881424936387,0.44843857965451,0.535475218658892,0.632768723786699,0.521282490272374,0.481252344416027,0.607004394224733,0.882817120622568,0.58256862745098,0.323695481335953,0.389764556962025,0.413024202420242,0.472615923009624,0.481252344416027,0.616279827798278,0.620655319148936,0.463167870036101,0.531409763313609,0.73128734439834,0.871060632688928,1,0.977111281070746,0.6403779342723,0.866810283687943,0.649607594936709,0.974233526011561,0.8787096069869,0.521134117647059,0.854792748433303,0.744195484864033,0.323695481335953,0.805787589498807,NA,NA,NA,NA,NA,NA,NA,NA
"Squaxin Island",0.736636363636364,0.676372299168975,0.550028691392582,0.61110125,0.319554929577465,0.329390243902439,0.705301340482574,0.786102179176756,0.95708888018794,0.412067928730512,0.367205438066465,0.36198969072165,0.923733085808581,0.484206457094308,0.809144079885877,0.69642,0.524907421576129,0.403037304452467,0.323695481335953,0.413024202420242,0.782706286836935,0.633727164179104,0.624565375302663,0.299161392405063,0.432697512437811,0.929090909090909,0.453949579831933,0.323695481335953,0.810684210526316,0.410552,0.323695481335953,0.299161392405063,0.830312011044639,0.418976215098242,0.841902193784278,0.975851866102347,0.323695481335953,0.813369318181818,0.796166106577052,0.841902193784278,0.728058915537018,0.323695481335953,0.452296121097446,0.642040983606557,0.591384122919334,0.903344481605351,0.846362397820163,0.323695481335953,0.332659926470588,0.73230844997408,0.299161392405063,0.888078689919183,0.574073927392739,0.552351738241309,0.552351738241309,0.941732107157137,0.84506048203729,0.893872520050654,0.634581991651759,0.574982917214192,0.323695481335953,0.323695481335953,0.332659926470588,0.299161392405063,0.930809543230016,0.546334279630944,NA,NA,NA,NA,NA,NA,NA
"Suquamish Stormwater Outfall",0.827423415085609,0.68526194398682,0.68526194398682,0.809144079885877,0.508757477768795,0.47992017167382,0.389764556962025,0.950154150197628,0.574073927392739,0.960145687645688,0.669581980973699,0.722343995804929,0.431728271728272,0.99203710715638,0.389764556962025,0.411350503919373,0.8787096069869,0.818060763071126,0.499268942547877,0.79120202020202,0.409434782608696,0.389764556962025,0.566542418169673,0.58975322997416,0.299161392405063,0.425612121212121,0.930809543230016,0.299161392405063,0.44843857965451,0.872703638754932,0.410625,0.822921495327103,0.591332904056664,0.824012575687005,0.385317482517482,0.389764556962025,0.617843425076453,0.413024202420242,0.475957465277778,0.600792775665399,0.849725294650952,0.574718708827405,0.299161392405063,0.323695481335953,0.39262656641604,0.418976215098242,0.419599794238683,0.584952380952381,0.591332904056664,0.389764556962025,0.558764824797844,0.630070524412297,0.633248803827751,0.941732107157137,0.782879352623835,0.480177777777778,0.888078689919183,0.600981036662453,0.928365014338386,0.765148148148148,0.517852824184566,0.874722100656455,0.662279096045198,0.323695481335953,0.755953101361573,0.95104135486412,0.439143976493634,NA,NA,NA,NA,NA,NA
"Thea Foss Waterway",0.843293072014585,0.824331168831169,0.948680588703262,0.863119555555556,0.832508497932935,0.833366391184573,0.418976215098242,0.872703638754932,0.75872311557789,0.992059022556391,0.950154150197628,0.923733085808581,0.637780401416765,1,0.531409763313609,0.521282490272374,0.954042386185243,1,0.838027956003666,0.941732107157137,0.539415395787945,0.712664907651715,0.552351738241309,0.868093280282935,0.39262656641604,0.685991771804718,1,0.367205438066465,0.641210433763189,0.99203710715638,0.552351738241309,0.923997125256674,0.730379615184607,0.884131962296487,0.524965701219512,0.560207407407407,0.921938353330575,0.557058344640434,0.552351738241309,0.785935984481086,0.884131962296487,0.884131962296487,0.418976215098242,0.448428571428571,0.433659068384539,0.592944479897894,0.640295882352941,0.944164405426975,0.912712916666667,0.477331896551724,0.905967459324155,0.736001551189245,0.888078689919183,0.932213268213268,0.963447327652982,0.676372299168975,0.828489391143912,0.69642,0.954042386185243,0.852563848920863,0.903344481605351,0.963147286821705,0.946265045834994,0.676001112347052,0.773626362735382,0.937528149048198,0.647179561200924,1,NA,NA,NA,NA,NA
"Three Tree Point",0.560823844608171,0.418976215098242,0.408661938534279,0.418976215098242,0.299161392405063,0.323695481335953,0.936478102189781,0.591384122919334,0.959676677067083,0.418976215098242,0.367205438066465,0.362121451104101,0.630937989163155,0.400878345498783,0.921938353330575,0.879969117007394,0.393055970149254,0.366446646341463,0.343675627240143,0.362121451104101,0.976339984650806,0.77475702316412,0.843293072014585,0.299161392405063,0.789041525832931,0.599841370558376,0.362121451104101,0.494805042016807,0.476647058823529,0.372825256975037,0.323695481335953,0.299161392405063,0.529647633358377,0.362121451104101,0.721305876180483,0.661438068181818,0.323695481335953,0.871021997360317,0.992059022556391,0.900333333333333,0.472615923009624,0.323695481335953,0.531409763313609,0.988722222222222,0.89310021141649,0.866381100266193,0.884910064239829,0.337625,0.362121451104101,0.934370325203252,0.323695481335953,0.571469061876247,0.413719912472648,0.391696090794451,0.417347116430903,0.61110125,0.672610831937465,0.976339984650806,0.504067712634187,0.410625,0.323695481335953,0.323695481335953,0.323695481335953,0.299161392405063,0.686319672131148,0.412067928730512,0.691021727322107,0.362121451104101,0.457168344007319,NA,NA,NA,NA
"Tulalip Bay",0.822812821712681,0.785935984481086,0.455196461824953,0.620655319148936,0.299161392405063,0.299161392405063,0.463167870036101,0.863119555555556,0.796166106577052,0.302766961651917,0.299161392405063,0.299161392405063,0.852563848920863,0.389764556962025,0.548906797477225,0.44843857965451,0.504631275720165,0.304447976878613,0.299161392405063,0.418464788732394,0.506299918500408,0.524907421576129,0.531409763313609,0.299161392405063,0.299161392405063,0.850314814814815,0.323695481335953,0.299161392405063,1,0.47992017167382,0.299161392405063,0.299161392405063,1,0.344198230088496,0.548551651440618,0.719982649842271,0.299161392405063,0.624565375302663,0.573426587301587,0.55845,0.862251558325913,0.299161392405063,0.299161392405063,0.358874125874126,0.389764556962025,0.592733845169546,0.452296121097446,0.299161392405063,0.299161392405063,0.477331896551724,0.299161392405063,0.960145687645688,0.60717532874139,0.521282490272374,0.560823844608171,0.921938353330575,0.948680588703262,0.707679295624333,0.662279096045198,0.591384122919334,0.299161392405063,0.299161392405063,0.299161392405063,0.299161392405063,0.980965320121951,0.531409763313609,0.773437717121588,0.413024202420242,0.632768723786699,0.439143976493634,NA,NA,NA
"Tulalip Reservation",0.937862403885067,0.930540916530278,0.923733085808581,0.854792748433303,0.299161392405063,0.418976215098242,0.631803367408298,0.897300631578947,0.80216212338594,0.768642786069652,0.39262656641604,0.453949579831933,0.891558898305085,0.84506048203729,0.61431891223733,0.533432571849668,0.804882521489971,0.588769081500647,0.323695481335953,0.588769081500647,0.647179561200924,0.506299918500408,0.574982917214192,0.299161392405063,0.39262656641604,0.870216549295775,0.642945157526254,0.329390243902439,0.923997125256674,0.783435570798628,0.323695481335953,0.418464788732394,0.941732107157137,0.542914572864322,0.701445043103448,0.721305876180483,0.323695481335953,0.663456901408451,0.538235636363636,0.748436605316973,0.941274044265593,0.371038404726736,0.362121451104101,0.460006375227687,0.477331896551724,0.642945157526254,0.61431891223733,0.323695481335953,0.389764556962025,0.631907618476305,0.323695481335953,0.903344481605351,0.950154150197628,0.773626362735382,0.850314814814815,0.882794372294372,0.99203710715638,0.850314814814815,0.841982199908718,0.893872520050654,0.329264761904762,0.475957465277778,0.410625,0.299161392405063,0.923997125256674,0.765935097353969,0.732569358178054,0.764561623246493,0.781763636363636,0.588163318211277,0.928018860188602,NA,NA
"West Bay Park",0.542914572864322,0.475677419354839,0.552685927940177,0.492949537426409,0.299161392405063,0.362121451104101,0.972985714285714,0.539415395787945,0.944865177502992,0.323695481335953,0.299161392405063,0.38422676056338,0.70791759702286,0.557378213802436,0.853457809694794,0.912712916666667,0.504631275720165,0.464688172043011,0.299161392405063,0.44843857965451,0.968893699265559,0.772289905519642,0.891558898305085,0.299161392405063,0.923997125256674,0.662681895093063,0.457168344007319,0.681950385887541,0.552351738241309,0.463167870036101,0.369610526315789,0.299161392405063,0.681950385887541,0.389764556962025,0.852563848920863,0.789583212735167,0.304447976878613,0.857709245198749,0.918295095594347,0.878297202797203,0.531409763313609,0.299161392405063,0.545598144182727,0.992059022556391,1,0.75872311557789,0.907842368640534,0.299161392405063,0.309570200573066,0.884131962296487,0.299161392405063,0.61431891223733,0.557378213802436,0.419599794238683,0.495824811399832,0.642945157526254,0.617843425076453,0.962473439317565,0.560823844608171,0.545226914817466,0.362121451104101,0.362121451104101,0.299161392405063,0.299161392405063,0.737269865841073,0.522977449455676,0.753321501014199,0.433659068384539,0.552351738241309,0.882794372294372,0.515507618283881,0.533432571849668,NA
"Williams Olson Park",0.73128734439834,0.560823844608171,0.607004394224733,0.643769813519813,0.631907618476305,0.819561296383278,0.362121451104101,0.89310021141649,0.529125284738041,0.707679295624333,0.863119555555556,0.888078689919183,0.410552,0.841436870997255,0.344198230088496,0.409806896551724,0.738152856407617,0.977111281070746,0.574982917214192,0.99203710715638,0.371038404726736,0.398671586715867,0.524907421576129,0.68526194398682,0.299161392405063,0.418976215098242,0.95104135486412,0.299161392405063,0.355394736842105,0.725999478079332,0.440065365853659,0.959981293842557,0.418976215098242,0.931151589242054,0.380256894049347,0.385857142857143,0.764561623246493,0.365454121306376,0.448428571428571,0.548906797477225,0.732569358178054,0.6479907727797,0.299161392405063,0.323695481335953,0.362121451104101,0.404341317365269,0.409806896551724,0.70791759702286,0.70791759702286,0.36198969072165,0.642493863237872,0.497255230125523,0.547835335689046,0.819447318908749,0.714761201897733,0.421686734693878,0.752107723577236,0.534675675675676,0.853457809694794,0.516018385291767,0.552351738241309,1,0.89310021141649,0.506299918500408,0.662681895093063,0.754751389590702,0.387988950276243,0.816166194523135,0.949,0.347747795414462,0.323695481335953,0.61431891223733,0.455196461824953
