"metric","x","y","pred","pred_var"
"ibr_combined",-13680185.1803574,6017626.87278628,5.95723693411949,5.43279730575652
"ibr_combined",-13678185.1803574,6017626.87278628,5.89710549503674,5.38708498148615
"ibr_combined",-13676185.1803574,6017626.87278628,5.83303013891025,5.3429669123466
"ibr_combined",-13674185.1803574,6017626.87278628,5.76602631734446,5.30025539078273
"ibr_combined",-13672185.1803574,6017626.87278628,5.69706000924616,5.2588253266068
"ibr_combined",-13670185.1803574,6017626.87278628,5.62704337539466,5.21861473129388
"ibr_combined",-13668185.1803574,6017626.87278628,5.55683914112109,5.17963518873603
"ibr_combined",-13666185.1803574,6017626.87278628,5.48726265077565,5.14199376179266
"ibr_combined",-13664185.1803574,6017626.87278628,5.41907197235594,5.10592049382133
"ibr_combined",-13662185.1803574,6017626.87278628,5.35293878491084,5.07179162615782
"ibr_combined",-13660185.1803574,6017626.87278628,5.28939683725619,5.04013780109787
"ibr_combined",-13658185.1803574,6017626.87278628,5.22877207826292,5.01162493944303
"ibr_combined",-13656185.1803574,6017626.87278628,5.1711112419173,4.986989757524
"ibr_combined",-13654185.1803574,6017626.87278628,5.11614502551456,4.96690827356433
"ibr_combined",-13652185.1803574,6017626.87278628,5.06333979892112,4.95179636128613
"ibr_combined",-13650185.1803574,6017626.87278628,5.01207515919646,4.94160262188053
"ibr_combined",-13648185.1803574,6017626.87278628,4.96189996767537,4.93571124496348
"ibr_combined",-13646185.1803574,6017626.87278628,4.91272568098004,4.93303339425745
"ibr_combined",-13644185.1803574,6017626.87278628,4.86484833417361,4.93223374632868
"ibr_combined",-13642185.1803574,6017626.87278628,4.81883434214815,4.931956582072
"ibr_combined",-13640185.1803574,6017626.87278628,4.77538159213692,4.93096234827848
"ibr_combined",-13638185.1803574,6017626.87278628,4.73521948139437,4.92818007419257
"ibr_combined",-13636185.1803574,6017626.87278628,4.69904217693115,4.92272934772309
"ibr_combined",-13634185.1803574,6017626.87278628,4.66744804994469,4.91395993567279
"ibr_combined",-13632185.1803574,6017626.87278628,4.64086890784575,4.90153702687567
"ibr_combined",-13630185.1803574,6017626.87278628,4.61948151990917,4.88559647296403
"ibr_combined",-13628185.1803574,6017626.87278628,4.60309527304111,4.8670143963133
"ibr_combined",-13626185.1803574,6017626.87278628,4.59104800942357,4.84789895394178
"ibr_combined",-13624185.1803574,6017626.87278628,4.5825002225549,4.8329438942653
"ibr_combined",-13622185.1803574,6017626.87278628,4.57888884350079,4.83497114828228
"ibr_combined",-13620185.1803574,6017626.87278628,4.57446612154027,4.86968800284977
"ibr_combined",-13618185.1803574,6017626.87278628,4.55754502091088,4.9277884567288
"ibr_combined",-13616185.1803574,6017626.87278628,4.53650086043245,4.99756321309728
"ibr_combined",-13614185.1803574,6017626.87278628,4.51711773230762,5.07457329057743
"ibr_combined",-13714185.1803574,6019626.87278628,6.07506872918024,6.58479404501778
"ibr_combined",-13712185.1803574,6019626.87278628,6.09904065452335,6.50104931259419
"ibr_combined",-13710185.1803574,6019626.87278628,6.12261919884495,6.41815994291068
"ibr_combined",-13708185.1803574,6019626.87278628,6.14542948645601,6.33625684166506
"ibr_combined",-13706185.1803574,6019626.87278628,6.16699740913763,6.25550883843557
"ibr_combined",-13704185.1803574,6019626.87278628,6.18672956582547,6.17613013853535
"ibr_combined",-13702185.1803574,6019626.87278628,6.20389386241773,6.09838682261424
"ibr_combined",-13700185.1803574,6019626.87278628,6.21760583294251,6.02259991973898
"ibr_combined",-13698185.1803574,6019626.87278628,6.22682961524689,5.94914097106916
"ibr_combined",-13696185.1803574,6019626.87278628,6.23040679285957,5.87841448729729
"ibr_combined",-13694185.1803574,6019626.87278628,6.22712811555843,5.81082173339062
"ibr_combined",-13692185.1803574,6019626.87278628,6.21585696178474,5.74670426215695
"ibr_combined",-13690185.1803574,6019626.87278628,6.19569410158009,5.68627529673715
"ibr_combined",-13688185.1803574,6019626.87278628,6.16614419865032,5.62955965138452
"ibr_combined",-13686185.1803574,6019626.87278628,6.1272244619099,5.57636883447477
"ibr_combined",-13684185.1803574,6019626.87278628,6.07946875252119,5.52632752890631
"ibr_combined",-13682185.1803574,6019626.87278628,6.02382662219075,5.47894385254788
"ibr_combined",-13680185.1803574,6019626.87278628,5.96150348925902,5.43369600162788
"ibr_combined",-13678185.1803574,6019626.87278628,5.89380207399597,5.39010625897649
"ibr_combined",-13676185.1803574,6019626.87278628,5.82200557382605,5.34778709703958
"ibr_combined",-13674185.1803574,6019626.87278628,5.74731340473841,5.306460355826
"ibr_combined",-13672185.1803574,6019626.87278628,5.67082001916916,5.26596010469306
"ibr_combined",-13670185.1803574,6019626.87278628,5.59352017504328,5.22623140076869
"ibr_combined",-13668185.1803574,6019626.87278628,5.51632515583714,5.18733333264646
"ibr_combined",-13666185.1803574,6019626.87278628,5.44007852065593,5.149448693231
"ibr_combined",-13664185.1803574,6019626.87278628,5.36556425505157,5.11289702152014
"ibr_combined",-13662185.1803574,6019626.87278628,5.29350389439782,5.07814405028607
"ibr_combined",-13660185.1803574,6019626.87278628,5.22454191184398,5.0457982371675
"ibr_combined",-13658185.1803574,6019626.87278628,5.15921928620368,5.01658149822458
"ibr_combined",-13656185.1803574,6019626.87278628,5.09793264659288,4.99125496528402
"ibr_combined",-13654185.1803574,6019626.87278628,5.04087502998938,4.97047923007563
"ibr_combined",-13652185.1803574,6019626.87278628,4.98796933449133,4.95461541882419
"ibr_combined",-13650185.1803574,6019626.87278628,4.93884424902855,4.94354095450974
"ibr_combined",-13648185.1803574,6019626.87278628,4.89291747661561,4.93660097034952
"ibr_combined",-13646185.1803574,6019626.87278628,4.84958069415661,4.93274543642671
"ibr_combined",-13644185.1803574,6019626.87278628,4.80839093257869,4.93075911498388
"ibr_combined",-13642185.1803574,6019626.87278628,4.76918528558993,4.92944364602523
"ibr_combined",-13640185.1803574,6019626.87278628,4.73211015530301,4.92769311787593
"ibr_combined",-13638185.1803574,6019626.87278628,4.69758557189929,4.92450379838583
"ibr_combined",-13636185.1803574,6019626.87278628,4.66621513973717,4.91899195612954
"ibr_combined",-13634185.1803574,6019626.87278628,4.63865463111148,4.91046751802144
"ibr_combined",-13632185.1803574,6019626.87278628,4.6154629607409,4.89858194315739
"ibr_combined",-13630185.1803574,6019626.87278628,4.5969491159843,4.88358712481136
"ibr_combined",-13628185.1803574,6019626.87278628,4.58300075750131,4.86683123733656
"ibr_combined",-13626185.1803574,6019626.87278628,4.57289215557371,4.85173884363842
"ibr_combined",-13624185.1803574,6019626.87278628,4.56530175321968,4.84513393031838
"ibr_combined",-13622185.1803574,6019626.87278628,4.55870823772163,4.85628267987514
"ibr_combined",-13620185.1803574,6019626.87278628,4.55025607024716,4.89010356526486
"ibr_combined",-13618185.1803574,6019626.87278628,4.53742103531954,4.94278052317506
"ibr_combined",-13616185.1803574,6019626.87278628,4.52216918371769,5.00792034641666
"ibr_combined",-13614185.1803574,6019626.87278628,4.50757363269926,5.08135657798953
"ibr_combined",-13716185.1803574,6021626.87278628,6.06117893899727,6.66378383602034
"ibr_combined",-13714185.1803574,6021626.87278628,6.08645807269922,6.57909967835872
"ibr_combined",-13712185.1803574,6021626.87278628,6.11183486595272,6.49504301348729
"ibr_combined",-13710185.1803574,6021626.87278628,6.1370370203735,6.41170396956959
"ibr_combined",-13708185.1803574,6021626.87278628,6.16170728136528,6.32920643770324
"ibr_combined",-13706185.1803574,6021626.87278628,6.18537962015163,6.24771795093748
"ibr_combined",-13704185.1803574,6021626.87278628,6.2074501922492,6.16746142991281
"ibr_combined",-13702185.1803574,6021626.87278628,6.22714422704955,6.08872795166005
"ibr_combined",-13700185.1803574,6021626.87278628,6.24348322563728,6.0118881183354
"ibr_combined",-13698185.1803574,6021626.87278628,6.25526296680504,5.93739679075839
"ibr_combined",-13696185.1803574,6021626.87278628,6.26106229607417,5.86578193147821
"ibr_combined",-13694185.1803574,6021626.87278628,6.25931263383185,5.79760478147853
"ibr_combined",-13692185.1803574,6021626.87278628,6.24845817007339,5.7333806673911
"ibr_combined",-13690185.1803574,6021626.87278628,6.22720908005987,5.67346495112548
"ibr_combined",-13688185.1803574,6021626.87278628,6.19482786066861,5.61793770649077
"ibr_combined",-13686185.1803574,6021626.87278628,6.15132873670687,5.56654363833698
"ibr_combined",-13684185.1803574,6021626.87278628,6.0974837534381,5.51872856044985
"ibr_combined",-13682185.1803574,6021626.87278628,6.03463387205913,5.47375985127502
"ibr_combined",-13680185.1803574,6021626.87278628,5.96440978858904,5.43087283816815
"ibr_combined",-13678185.1803574,6021626.87278628,5.88848373462204,5.38938673034225
"ibr_combined",-13676185.1803574,6021626.87278628,5.80841428674017,5.34876805699452
"ibr_combined",-13674185.1803574,6021626.87278628,5.72558290701117,5.30865031585245
"ibr_combined",-13672185.1803574,6021626.87278628,5.64119187327725,5.26882998315817
"ibr_combined",-13670185.1803574,6021626.87278628,5.55629244483993,5.2292564247045
"ibr_combined",-13668185.1803574,6021626.87278628,5.47182193089589,5.19002572843884
"ibr_combined",-13666185.1803574,6021626.87278628,5.38863833186113,5.15138119145935
"ibr_combined",-13664185.1803574,6021626.87278628,5.30754859091549,5.11371790258355
"ibr_combined",-13662185.1803574,6021626.87278628,5.22933150122728,5.0775859153873
"ibr_combined",-13660185.1803574,6021626.87278628,5.15475867348556,5.04368527860609
"ibr_combined",-13658185.1803574,6021626.87278628,5.08461289007498,5.0128436583079
"ibr_combined",-13656185.1803574,6021626.87278628,5.01968392967503,4.98595620719111
"ibr_combined",-13654185.1803574,6021626.87278628,4.96068520275883,4.96384488275386
"ibr_combined",-13652185.1803574,6021626.87278628,4.9080288286011,4.94700077193273
"ibr_combined",-13650185.1803574,6021626.87278628,4.86153120770261,4.93529772526977
"ibr_combined",-13648185.1803574,6021626.87278628,4.8203227930615,4.9279301279257
"ibr_combined",-13646185.1803574,6021626.87278628,4.78312306853912,4.92369058543579
"ibr_combined",-13644185.1803574,6021626.87278628,4.74867474218981,4.92134566209157
"ibr_combined",-13642185.1803574,6021626.87278628,4.71607551450129,4.91982535551368
"ibr_combined",-13640185.1803574,6021626.87278628,4.68494797247265,4.91819368094949
"ibr_combined",-13638185.1803574,6021626.87278628,4.65546465515756,4.91554814428638
"ibr_combined",-13636185.1803574,6021626.87278628,4.62822827811678,4.91099981876707
"ibr_combined",-13634185.1803574,6021626.87278628,4.60404790873317,4.9037819459602
"ibr_combined",-13632185.1803574,6021626.87278628,4.58370036289629,4.89344965674175
"ibr_combined",-13630185.1803574,6021626.87278628,4.56773536059245,4.8801540969266
"ibr_combined",-13628185.1803574,6021626.87278628,4.55629642787287,4.86510589699895
"ibr_combined",-13626185.1803574,6021626.87278628,4.54877340283549,4.85169117926952
"ibr_combined",-13624185.1803574,6021626.87278628,4.54282002809695,4.84821409292316
"ibr_combined",-13622185.1803574,6021626.87278628,4.53487841859976,4.86571100895414
"ibr_combined",-13620185.1803574,6021626.87278628,4.52494909860645,4.9031573261332
"ibr_combined",-13618185.1803574,6021626.87278628,4.51397405376591,4.95486838994427
"ibr_combined",-13616185.1803574,6021626.87278628,4.50282897125039,5.0171794772837
"ibr_combined",-13614185.1803574,6021626.87278628,4.49277932482042,5.08759084548705
"ibr_combined",-13716185.1803574,6023626.87278628,6.06764793946942,6.6580946312638
"ibr_combined",-13714185.1803574,6023626.87278628,6.09400517952704,6.57320489135272
"ibr_combined",-13712185.1803574,6023626.87278628,6.12068229207365,6.48879908340161
"ibr_combined",-13710185.1803574,6023626.87278628,6.14744263820765,6.40495009252549
"ibr_combined",-13708185.1803574,6023626.87278628,6.17396579286658,6.32176500411023
"ibr_combined",-13706185.1803574,6023626.87278628,6.19981934628939,6.23939731274628
"ibr_combined",-13704185.1803574,6023626.87278628,6.22442128424867,6.1580629792967
"ibr_combined",-13702185.1803574,6023626.87278628,6.24699140004143,6.07806065773112
"ibr_combined",-13700185.1803574,6023626.87278628,6.26649277575952,5.9997949777324
"ibr_combined",-13698185.1803574,6023626.87278628,6.28157163183822,5.92379813926418
"ibr_combined",-13696185.1803574,6023626.87278628,6.2905197055797,5.85073767819824
"ibr_combined",-13694185.1803574,6023626.87278628,6.29130962651931,5.78138693488878
"ibr_combined",-13692185.1803574,6023626.87278628,6.28177819067389,5.7165264225136
"ibr_combined",-13690185.1803574,6023626.87278628,6.2600107636118,5.6567599341929
"ibr_combined",-13688185.1803574,6023626.87278628,6.22485595763758,5.60229109970334
"ibr_combined",-13686185.1803574,6023626.87278628,6.1763205229973,5.55278308575397
"ibr_combined",-13684185.1803574,6023626.87278628,6.11557912523036,5.50741239330172
"ibr_combined",-13682185.1803574,6023626.87278628,6.0445942264385,5.46509316948785
"ibr_combined",-13680185.1803574,6023626.87278628,5.96560747949482,5.42473376203621
"ibr_combined",-13678185.1803574,6023626.87278628,5.88075697267345,5.385410694865
"ibr_combined",-13676185.1803574,6023626.87278628,5.79189644331951,5.34643857658627
"ibr_combined",-13674185.1803574,6023626.87278628,5.7005650301979,5.30737180087233
"ibr_combined",-13672185.1803574,6023626.87278628,5.60803187500782,5.26797932483794
"ibr_combined",-13670185.1803574,6023626.87278628,5.51536366814323,5.22821831795327
"ibr_combined",-13668185.1803574,6023626.87278628,5.42348997859738,5.18821746080767
"ibr_combined",-13666185.1803574,6023626.87278628,5.33325815261172,5.14827117968861
"ibr_combined",-13664185.1803574,6023626.87278628,5.24547874768498,5.10884091681574
"ibr_combined",-13662185.1803574,6023626.87278628,5.1609682160022,5.07055749070054
"ibr_combined",-13660185.1803574,6023626.87278628,5.08060016074549,5.0342203157328
"ibr_combined",-13658185.1803574,6023626.87278628,5.00537658475163,5.00079452498042
"ibr_combined",-13656185.1803574,6023626.87278628,4.93650600263651,4.97140138739259
"ibr_combined",-13654185.1803574,6023626.87278628,4.87537618834271,4.94723192526858
"ibr_combined",-13652185.1803574,6023626.87278628,4.82315195944361,4.9291877688767
"ibr_combined",-13650185.1803574,6023626.87278628,4.77994252595333,4.91723434246162
"ibr_combined",-13648185.1803574,6023626.87278628,4.74435028284362,4.91017007770501
"ibr_combined",-13646185.1803574,6023626.87278628,4.71407280026044,4.90630484744181
"ibr_combined",-13644185.1803574,6023626.87278628,4.68682122005836,4.90425920835021
"ibr_combined",-13642185.1803574,6023626.87278628,4.6608605211745,4.90316547700009
"ibr_combined",-13640185.1803574,6023626.87278628,4.63528180127262,4.90239018039021
"ibr_combined",-13638185.1803574,6023626.87278628,4.61010615133557,4.90119065329357
"ibr_combined",-13636185.1803574,6023626.87278628,4.5861071701575,4.89863159082564
"ibr_combined",-13634185.1803574,6023626.87278628,4.56440784979949,4.89378851372138
"ibr_combined",-13632185.1803574,6023626.87278628,4.54609749830019,4.88604177569139
"ibr_combined",-13630185.1803574,6023626.87278628,4.53200777499163,4.87532050317173
"ibr_combined",-13628185.1803574,6023626.87278628,4.52261465518425,4.8622929440761
"ibr_combined",-13626185.1803574,6023626.87278628,4.51794654948787,4.84861330589292
"ibr_combined",-13624185.1803574,6023626.87278628,4.51638470751437,4.83991110718214
"ibr_combined",-13622185.1803574,6023626.87278628,4.5065483347299,4.86715466038342
"ibr_combined",-13620185.1803574,6023626.87278628,4.49593093220746,4.91068129793485
"ibr_combined",-13618185.1803574,6023626.87278628,4.48698341799653,4.96298670375744
"ibr_combined",-13616185.1803574,6023626.87278628,4.47957149941791,5.02362586409529
"ibr_combined",-13614185.1803574,6023626.87278628,4.47395527930639,5.09176115616935
"ibr_combined",-13612185.1803574,6023626.87278628,4.47050555577954,5.16640376687173
"ibr_combined",-13716185.1803574,6025626.87278628,6.07009977259109,6.6523940973947
"ibr_combined",-13714185.1803574,6025626.87278628,6.0973423980767,6.56731351384043
"ibr_combined",-13712185.1803574,6025626.87278628,6.12513991808862,6.48256347727377
"ibr_combined",-13710185.1803574,6025626.87278628,6.15330426144765,6.39819268855632
"ibr_combined",-13708185.1803574,6025626.87278628,6.18157126253565,6.31428122312276
"ibr_combined",-13706185.1803574,6025626.87278628,6.20957076518784,6.23095385991746
"ibr_combined",-13704185.1803574,6025626.87278628,6.23678345251155,6.14839919357639
"ibr_combined",-13702185.1803574,6025626.87278628,6.26247889257163,6.06689671179722
"ibr_combined",-13700185.1803574,6025626.87278628,6.28562898971073,5.98685381855498
"ibr_combined",-13698185.1803574,6025626.87278628,6.30479530793396,5.90885221464138
"ibr_combined",-13696185.1803574,6025626.87278628,6.31800656553647,5.83369396636178
"ibr_combined",-13694185.1803574,6025626.87278628,6.3226903595243,5.7624150440503
"ibr_combined",-13692185.1803574,6025626.87278628,6.31580915076593,5.6961966800735
"ibr_combined",-13690185.1803574,6025626.87278628,6.29440560090536,5.6360891476335
"ibr_combined",-13688185.1803574,6025626.87278628,6.25656664466784,5.58256923754742
"ibr_combined",-13686185.1803574,6025626.87278628,6.20228402533011,5.5351983587935
"ibr_combined",-13684185.1803574,6025626.87278628,6.13347284635483,5.4927072558189
"ibr_combined",-13682185.1803574,6025626.87278628,6.05313344707136,5.45345839264077
"ibr_combined",-13680185.1803574,6025626.87278628,5.96438703036062,5.41591406295493
"ibr_combined",-13678185.1803574,6025626.87278628,5.8699236514815,5.37887540882528
"ibr_combined",-13676185.1803574,6025626.87278628,5.77186525539513,5.3415203984711
"ibr_combined",-13674185.1803574,6025626.87278628,5.67183939119592,5.30335248723001
"ibr_combined",-13672185.1803574,6025626.87278628,5.57111049194613,5.26413552861912
"ibr_combined",-13670185.1803574,6025626.87278628,5.47070225461096,5.22384505682747
"ibr_combined",-13668185.1803574,6025626.87278628,5.37149374368567,5.18264192713282
"ibr_combined",-13666185.1803574,6025626.87278628,5.27429096500628,5.14086486878392
"ibr_combined",-13664185.1803574,6025626.87278628,5.1798818414246,5.09903467612426
"ibr_combined",-13662185.1803574,6025626.87278628,5.08908610682039,5.05786049056007
"ibr_combined",-13660185.1803574,6025626.87278628,5.00281891305934,5.01824046302582
"ibr_combined",-13658185.1803574,6025626.87278628,4.92220345258254,4.98126746361657
"ibr_combined",-13656185.1803574,6025626.87278628,4.84878672503044,4.94829491693517
"ibr_combined",-13654185.1803574,6025626.87278628,4.78481876816483,4.92108568921907
"ibr_combined",-13652185.1803574,6025626.87278628,4.73292711782275,4.90154101415295
"ibr_combined",-13650185.1803574,6025626.87278628,4.69400116436608,4.89003455838588
"ibr_combined",-13648185.1803574,6025626.87278628,4.66552205791649,4.8843230042744
"ibr_combined",-13646185.1803574,6025626.87278628,4.64344729415303,4.88156244259526
"ibr_combined",-13644185.1803574,6025626.87278628,4.62420270051197,4.88015638284362
"ibr_combined",-13642185.1803574,6025626.87278628,4.60510075083632,4.87974095904948
"ibr_combined",-13640185.1803574,6025626.87278628,4.58461598431946,4.88032059750112
"ibr_combined",-13638185.1803574,6025626.87278628,4.56275793356551,4.88140365955556
"ibr_combined",-13636185.1803574,6025626.87278628,4.54079830924011,4.88186192641453
"ibr_combined",-13634185.1803574,6025626.87278628,4.52043167352434,4.88045313846205
"ibr_combined",-13632185.1803574,6025626.87278628,4.50313510311299,4.87635033529834
"ibr_combined",-13630185.1803574,6025626.87278628,4.48994172126557,4.86942033461958
"ibr_combined",-13628185.1803574,6025626.87278628,4.48139837939626,4.86037596853509
"ibr_combined",-13626185.1803574,6025626.87278628,4.47742710387375,4.85116466319905
"ibr_combined",-13624185.1803574,6025626.87278628,4.47575644672403,4.84900982189682
"ibr_combined",-13622185.1803574,6025626.87278628,4.46887722437724,4.87470481198169
"ibr_combined",-13620185.1803574,6025626.87278628,4.46131414063023,4.91688723277966
"ibr_combined",-13618185.1803574,6025626.87278628,4.45595037377797,4.96769253031271
"ibr_combined",-13616185.1803574,6025626.87278628,4.45282308610752,5.02650108249504
"ibr_combined",-13614185.1803574,6025626.87278628,4.45190807369422,5.09282522305324
"ibr_combined",-13612185.1803574,6025626.87278628,4.45324627764526,5.16589937946649
"ibr_combined",-13716185.1803574,6027626.87278628,6.06824152786567,6.64685326433731
"ibr_combined",-13714185.1803574,6027626.87278628,6.09610636704286,6.56163758867566
"ibr_combined",-13712185.1803574,6027626.87278628,6.1247565372075,6.47659810223386
"ibr_combined",-13710185.1803574,6027626.87278628,6.15406162172512,6.39175414143498
"ibr_combined",-13708185.1803574,6027626.87278628,6.18382942946677,6.30715017110344
"ibr_combined",-13706185.1803574,6027626.87278628,6.21377844863401,6.22286829061337
"ibr_combined",-13704185.1803574,6027626.87278628,6.24349520875732,6.13904757132042
"ibr_combined",-13702185.1803574,6027626.87278628,6.27236718657024,6.05591433690599
"ibr_combined",-13700185.1803574,6027626.87278628,6.29947651136475,5.97382969292672
"ibr_combined",-13698185.1803574,6027626.87278628,6.32343407861485,5.89336254092319
"ibr_combined",-13696185.1803574,6027626.87278628,6.34213722108977,5.81539316528114
"ibr_combined",-13694185.1803574,6027626.87278628,6.35248211169212,5.74122746560749
"ibr_combined",-13692185.1803574,6027626.87278628,6.35023960194397,5.6726172795102
"ibr_combined",-13690185.1803574,6027626.87278628,6.33064806936384,5.61143128350882
"ibr_combined",-13688185.1803574,6027626.87278628,6.29025145710813,5.5587725159548
"ibr_combined",-13686185.1803574,6027626.87278628,6.22901076564697,5.51407045002666
"ibr_combined",-13684185.1803574,6027626.87278628,6.15034814061306,5.47522454654198
"ibr_combined",-13682185.1803574,6027626.87278628,6.05907087779535,5.43968735734683
"ibr_combined",-13680185.1803574,6027626.87278628,5.95950694572303,5.40533694513405
"ibr_combined",-13678185.1803574,6027626.87278628,5.8548875664497,5.37071537438675
"ibr_combined",-13676185.1803574,6027626.87278628,5.74746868252693,5.3349289146641
"ibr_combined",-13674185.1803574,6027626.87278628,5.63882784297932,5.29748867172773
"ibr_combined",-13672185.1803574,6027626.87278628,5.53011934557551,5.25819006332084
"ibr_combined",-13670185.1803574,6027626.87278628,5.42225330480599,5.21704242406439
"ibr_combined",-13668185.1803574,6027626.87278628,5.31601465653486,5.17423846931117
"ibr_combined",-13666185.1803574,6027626.87278628,5.21214244745943,5.13015248014962
"ibr_combined",-13664185.1803574,6027626.87278628,5.11138488080824,5.08535712368558
"ibr_combined",-13662185.1803574,6027626.87278628,5.01454226275089,5.04064486097937
"ibr_combined",-13660185.1803574,6027626.87278628,4.92251331644794,4.99702986166418
"ibr_combined",-13658185.1803574,6027626.87278628,4.83638442408956,4.95571167195997
"ibr_combined",-13656185.1803574,6027626.87278628,4.75769909024373,4.91809590777758
"ibr_combined",-13654185.1803574,6027626.87278628,4.6893321829361,4.88634260187182
"ibr_combined",-13652185.1803574,6027626.87278628,4.63690406672376,4.86458185161447
"ibr_combined",-13650185.1803574,6027626.87278628,4.60407777981073,4.8550886967731
"ibr_combined",-13648185.1803574,6027626.87278628,4.58502082934517,4.85241619542947
"ibr_combined",-13646185.1803574,6027626.87278628,4.57267952660614,4.85130008955094
"ibr_combined",-13644185.1803574,6027626.87278628,4.56244456798271,4.85022362366522
"ibr_combined",-13642185.1803574,6027626.87278628,4.55059710460336,4.85003291394466
"ibr_combined",-13640185.1803574,6027626.87278628,4.5345646640648,4.85212000425275
"ibr_combined",-13638185.1803574,6027626.87278628,4.51454465125608,4.85633151978126
"ibr_combined",-13636185.1803574,6027626.87278628,4.49302898920361,4.86087101514039
"ibr_combined",-13634185.1803574,6027626.87278628,4.47267644126224,4.86385357616354
"ibr_combined",-13632185.1803574,6027626.87278628,4.45535439559035,4.8642162290441
"ibr_combined",-13630185.1803574,6027626.87278628,4.44215117744722,4.86195295669816
"ibr_combined",-13628185.1803574,6027626.87278628,4.43346793995281,4.85830826710657
"ibr_combined",-13626185.1803574,6027626.87278628,4.42883082696001,4.85642903984804
"ibr_combined",-13624185.1803574,6027626.87278628,4.42635120513492,4.86277618169987
"ibr_combined",-13622185.1803574,6027626.87278628,4.42374915704886,4.88449509387605
"ibr_combined",-13620185.1803574,6027626.87278628,4.42157571936179,4.92084121093661
"ibr_combined",-13618185.1803574,6027626.87278628,4.42121379698693,4.9682157178799
"ibr_combined",-13616185.1803574,6027626.87278628,4.42312154061952,5.02491769278141
"ibr_combined",-13614185.1803574,6027626.87278628,4.42735392020783,5.08992437473866
"ibr_combined",-13612185.1803574,6027626.87278628,4.43384829060438,5.16219732974799
"ibr_combined",-13718185.1803574,6029626.87278628,6.03469045448766,6.7269416260406
"ibr_combined",-13716185.1803574,6029626.87278628,6.06181080464403,6.64163547389916
"ibr_combined",-13714185.1803574,6029626.87278628,6.08996192781748,6.5563835654289
"ibr_combined",-13712185.1803574,6029626.87278628,6.11910284840681,6.47116370588966
"ibr_combined",-13710185.1803574,6029626.87278628,6.14916310199853,6.38596404233854
"ibr_combined",-13708185.1803574,6029626.87278628,6.18002952727272,6.30078902599401
"ibr_combined",-13706185.1803574,6029626.87278628,6.21152535622429,6.21566894971221
"ibr_combined",-13704185.1803574,6029626.87278628,6.24337592015585,6.13067568328162
"ibr_combined",-13702185.1803574,6029626.87278628,6.27515029045196,6.04594951132962
"ibr_combined",-13700185.1803574,6029626.87278628,6.30615827654954,5.96174645290882
"ibr_combined",-13698185.1803574,6029626.87278628,6.33526294705244,5.8785239977088
"ibr_combined",-13696185.1803574,6029626.87278628,6.360535614054,5.79709737440924
"ibr_combined",-13694185.1803574,6029626.87278628,6.37865093267957,5.71890812323993
"ibr_combined",-13692185.1803574,6029626.87278628,6.38405757715191,5.64637212423377
"ibr_combined",-13690185.1803574,6029626.87278628,6.36886785737704,5.5828393757416
"ibr_combined",-13688185.1803574,6029626.87278628,6.32608941402294,5.53097084711202
"ibr_combined",-13686185.1803574,6029626.87278628,6.25560978468722,5.4900171116491
"ibr_combined",-13684185.1803574,6029626.87278628,6.16433264342792,5.45608087756398
"ibr_combined",-13682185.1803574,6029626.87278628,6.0602327543434,5.42508574057589
"ibr_combined",-13680185.1803574,6029626.87278628,5.94899821786838,5.39428211608366
"ibr_combined",-13678185.1803574,6029626.87278628,5.83409314217434,5.36211046496707
"ibr_combined",-13676185.1803574,6029626.87278628,5.7175965298563,5.32775038090978
"ibr_combined",-13674185.1803574,6029626.87278628,5.60082714099562,5.29080983898044
"ibr_combined",-13672185.1803574,6029626.87278628,5.48470740768922,5.25115938130615
"ibr_combined",-13670185.1803574,6029626.87278628,5.36996846952921,5.208855458315
"ibr_combined",-13668185.1803574,6029626.87278628,5.25727009803282,5.16411657817635
"ibr_combined",-13666185.1803574,6029626.87278628,5.14727536041348,5.11733523690164
"ibr_combined",-13664185.1803574,6029626.87278628,5.04069991367007,5.06911907119746
"ibr_combined",-13662185.1803574,6029626.87278628,4.93834497730907,5.02035333309918
"ibr_combined",-13660185.1803574,6029626.87278628,4.84111611410328,4.97224857539068
"ibr_combined",-13658185.1803574,6029626.87278628,4.75002763841308,4.92626256435277
"ibr_combined",-13656185.1803574,6029626.87278628,4.66622968070971,4.88376203201601
"ibr_combined",-13654185.1803574,6029626.87278628,4.59150036110363,4.84590341360969
"ibr_combined",-13652185.1803574,6029626.87278628,4.5346556011915,4.81902058123728
"ibr_combined",-13650185.1803574,6029626.87278628,4.51278027557243,4.81604928484713
"ibr_combined",-13648185.1803574,6029626.87278628,4.50545033986124,4.81835179944796
"ibr_combined",-13646185.1803574,6029626.87278628,4.50343031307522,4.81859042425457
"ibr_combined",-13644185.1803574,6029626.87278628,4.50299704734928,4.81641868096669
"ibr_combined",-13642185.1803574,6029626.87278628,4.49926040222392,4.81470500619596
"ibr_combined",-13640185.1803574,6029626.87278628,4.48667722821299,4.81805135837849
"ibr_combined",-13638185.1803574,6029626.87278628,4.46604000124234,4.82656674884307
"ibr_combined",-13636185.1803574,6029626.87278628,4.44298011241504,4.8363167516276
"ibr_combined",-13634185.1803574,6029626.87278628,4.42141494195727,4.84436810760505
"ibr_combined",-13632185.1803574,6029626.87278628,4.40330441539176,4.84946790414876
"ibr_combined",-13630185.1803574,6029626.87278628,4.3896015525053,4.85177252682633
