"metric","x","y","pred"
"ibr_combined",-13664185.1803574,5995626.87278628,6.37403285815725
"ibr_combined",-13662185.1803574,5995626.87278628,5.97801829387656
"ibr_combined",-13660185.1803574,5995626.87278628,5.4710251357237
"ibr_combined",-13658185.1803574,5995626.87278628,5.27878954760313
"ibr_combined",-13656185.1803574,5995626.87278628,5.79870753438265
"ibr_combined",-13654185.1803574,5995626.87278628,5.82698486957679
"ibr_combined",-13652185.1803574,5995626.87278628,5.43135576172385
"ibr_combined",-13650185.1803574,5995626.87278628,5.21690675155143
"ibr_combined",-13648185.1803574,5995626.87278628,5.10935763084282
"ibr_combined",-13646185.1803574,5995626.87278628,4.65185204461441
"ibr_combined",-13644185.1803574,5995626.87278628,4.42668743949658
"ibr_combined",-13642185.1803574,5995626.87278628,4.3948826438144
"ibr_combined",-13640185.1803574,5995626.87278628,4.10161228753483
"ibr_combined",-13638185.1803574,5995626.87278628,3.84916620933041
"ibr_combined",-13636185.1803574,5995626.87278628,3.93924233938774
"ibr_combined",-13634185.1803574,5995626.87278628,4.14362837109158
"ibr_combined",-13632185.1803574,5995626.87278628,4.26904894252497
"ibr_combined",-13630185.1803574,5995626.87278628,4.2701957585979
"ibr_combined",-13628185.1803574,5995626.87278628,4.14589679544891
"ibr_combined",-13626185.1803574,5995626.87278628,4.03514966206247
"ibr_combined",-13624185.1803574,5995626.87278628,4.02160161076164
"ibr_combined",-13622185.1803574,5995626.87278628,4.07233887611476
"ibr_combined",-13620185.1803574,5995626.87278628,4.14144810618356
"ibr_combined",-13618185.1803574,5995626.87278628,4.2067671515847
"ibr_combined",-13708185.1803574,5997626.87278628,5.06815193283533
"ibr_combined",-13706185.1803574,5997626.87278628,5.08251045554197
"ibr_combined",-13704185.1803574,5997626.87278628,5.09743342287661
"ibr_combined",-13702185.1803574,5997626.87278628,5.11305164632783
"ibr_combined",-13700185.1803574,5997626.87278628,5.12956265119794
"ibr_combined",-13698185.1803574,5997626.87278628,5.14725393927541
"ibr_combined",-13696185.1803574,5997626.87278628,5.16653263727727
"ibr_combined",-13694185.1803574,5997626.87278628,5.18796360344961
"ibr_combined",-13692185.1803574,5997626.87278628,5.21231908104458
"ibr_combined",-13690185.1803574,5997626.87278628,5.24064444495748
"ibr_combined",-13688185.1803574,5997626.87278628,5.27434654268027
"ibr_combined",-13686185.1803574,5997626.87278628,5.31531308124453
"ibr_combined",-13684185.1803574,5997626.87278628,5.36606969334735
"ibr_combined",-13682185.1803574,5997626.87278628,5.42995644936306
"ibr_combined",-13680185.1803574,5997626.87278628,5.51116897993061
"ibr_combined",-13678185.1803574,5997626.87278628,5.61387074322637
"ibr_combined",-13676185.1803574,5997626.87278628,5.73694590507112
"ibr_combined",-13674185.1803574,5997626.87278628,5.8544936064339
"ibr_combined",-13672185.1803574,5997626.87278628,5.89649184451972
"ibr_combined",-13670185.1803574,5997626.87278628,5.86740266369503
"ibr_combined",-13668185.1803574,5997626.87278628,5.88103012566832
"ibr_combined",-13666185.1803574,5997626.87278628,5.8995654040463
"ibr_combined",-13664185.1803574,5997626.87278628,5.79760941181867
"ibr_combined",-13662185.1803574,5997626.87278628,5.52854411543297
"ibr_combined",-13660185.1803574,5997626.87278628,5.2016637631933
"ibr_combined",-13658185.1803574,5997626.87278628,5.06238119572172
"ibr_combined",-13656185.1803574,5997626.87278628,5.37289319780742
"ibr_combined",-13654185.1803574,5997626.87278628,5.53208280456826
"ibr_combined",-13652185.1803574,5997626.87278628,5.43353493529627
"ibr_combined",-13650185.1803574,5997626.87278628,5.31420958258751
"ibr_combined",-13648185.1803574,5997626.87278628,5.41420423501883
"ibr_combined",-13646185.1803574,5997626.87278628,4.50512040325771
"ibr_combined",-13644185.1803574,5997626.87278628,4.26852573261663
"ibr_combined",-13642185.1803574,5997626.87278628,4.50349215698968
"ibr_combined",-13640185.1803574,5997626.87278628,4.39517955768489
"ibr_combined",-13638185.1803574,5997626.87278628,4.26051347508083
"ibr_combined",-13636185.1803574,5997626.87278628,4.22796192456748
"ibr_combined",-13634185.1803574,5997626.87278628,4.2607280490225
"ibr_combined",-13632185.1803574,5997626.87278628,4.28552044413959
"ibr_combined",-13630185.1803574,5997626.87278628,4.27023304643936
"ibr_combined",-13628185.1803574,5997626.87278628,4.22183870741148
"ibr_combined",-13626185.1803574,5997626.87278628,4.17902336424295
"ibr_combined",-13624185.1803574,5997626.87278628,4.17161833457732
"ibr_combined",-13622185.1803574,5997626.87278628,4.19711692153222
"ibr_combined",-13620185.1803574,5997626.87278628,4.23835237711887
"ibr_combined",-13618185.1803574,5997626.87278628,4.28149853157148
"ibr_combined",-13708185.1803574,5999626.87278628,5.08897289491673
"ibr_combined",-13706185.1803574,5999626.87278628,5.10354671242287
"ibr_combined",-13704185.1803574,5999626.87278628,5.11840143221105
"ibr_combined",-13702185.1803574,5999626.87278628,5.13362086488549
"ibr_combined",-13700185.1803574,5999626.87278628,5.14936135331984
"ibr_combined",-13698185.1803574,5999626.87278628,5.16587882562154
"ibr_combined",-13696185.1803574,5999626.87278628,5.18356166441497
"ibr_combined",-13694185.1803574,5999626.87278628,5.2029705725108
"ibr_combined",-13692185.1803574,5999626.87278628,5.22488771577834
"ibr_combined",-13690185.1803574,5999626.87278628,5.25037953146047
"ibr_combined",-13688185.1803574,5999626.87278628,5.28088128506502
"ibr_combined",-13686185.1803574,5999626.87278628,5.31831735966856
"ibr_combined",-13684185.1803574,5999626.87278628,5.36527848538778
"ibr_combined",-13682185.1803574,5999626.87278628,5.42527415262224
"ibr_combined",-13680185.1803574,5999626.87278628,5.50299464824509
"ibr_combined",-13678185.1803574,5999626.87278628,5.60397442786646
"ibr_combined",-13676185.1803574,5999626.87278628,5.73026653037345
"ibr_combined",-13674185.1803574,5999626.87278628,5.85928372474904
"ibr_combined",-13672185.1803574,5999626.87278628,5.90634569550105
"ibr_combined",-13670185.1803574,5999626.87278628,5.82954776405605
"ibr_combined",-13668185.1803574,5999626.87278628,5.74203048341526
"ibr_combined",-13666185.1803574,5999626.87278628,5.66324394816248
"ibr_combined",-13664185.1803574,5999626.87278628,5.52635898111011
"ibr_combined",-13662185.1803574,5999626.87278628,5.28028779338054
"ibr_combined",-13660185.1803574,5999626.87278628,4.87458107581717
"ibr_combined",-13658185.1803574,5999626.87278628,4.42084882322582
"ibr_combined",-13656185.1803574,5999626.87278628,4.87435746030993
"ibr_combined",-13654185.1803574,5999626.87278628,5.37681731866573
"ibr_combined",-13652185.1803574,5999626.87278628,5.56136458151145
"ibr_combined",-13650185.1803574,5999626.87278628,5.52404496940601
"ibr_combined",-13648185.1803574,5999626.87278628,5.31521360435399
"ibr_combined",-13646185.1803574,5999626.87278628,4.95328872392438
"ibr_combined",-13644185.1803574,5999626.87278628,4.7063402163949
"ibr_combined",-13642185.1803574,5999626.87278628,4.68314849836925
"ibr_combined",-13640185.1803574,5999626.87278628,4.59112381192746
"ibr_combined",-13638185.1803574,5999626.87278628,4.48263048164376
"ibr_combined",-13636185.1803574,5999626.87278628,4.41290080278421
"ibr_combined",-13634185.1803574,5999626.87278628,4.38061376636347
"ibr_combined",-13632185.1803574,5999626.87278628,4.36103270702318
"ibr_combined",-13630185.1803574,5999626.87278628,4.33795999634462
"ibr_combined",-13628185.1803574,5999626.87278628,4.31163184542563
"ibr_combined",-13626185.1803574,5999626.87278628,4.29323660076972
"ibr_combined",-13624185.1803574,5999626.87278628,4.29207334124454
"ibr_combined",-13622185.1803574,5999626.87278628,4.3072897573124
"ibr_combined",-13620185.1803574,5999626.87278628,4.33116704527567
"ibr_combined",-13618185.1803574,5999626.87278628,4.35640714233338
"ibr_combined",-13616185.1803574,5999626.87278628,4.37963435998936
"ibr_combined",-13710185.1803574,6001626.87278628,5.09634654901505
"ibr_combined",-13708185.1803574,6001626.87278628,5.11134651713949
"ibr_combined",-13706185.1803574,6001626.87278628,5.1263478358972
"ibr_combined",-13704185.1803574,6001626.87278628,5.1413160961912
"ibr_combined",-13702185.1803574,6001626.87278628,5.15626440632494
"ibr_combined",-13700185.1803574,6001626.87278628,5.17127874653955
"ibr_combined",-13698185.1803574,6001626.87278628,5.18654876348961
"ibr_combined",-13696185.1803574,6001626.87278628,5.2024037110382
"ibr_combined",-13694185.1803574,6001626.87278628,5.2193531914557
"ibr_combined",-13692185.1803574,6001626.87278628,5.23813288006059
"ibr_combined",-13690185.1803574,6001626.87278628,5.25975688179208
"ibr_combined",-13688185.1803574,6001626.87278628,5.28558097812737
"ibr_combined",-13686185.1803574,6001626.87278628,5.31738416362434
"ibr_combined",-13684185.1803574,6001626.87278628,5.35747527707323
"ibr_combined",-13682185.1803574,6001626.87278628,5.40880706694973
"ibr_combined",-13680185.1803574,6001626.87278628,5.47494394935258
"ibr_combined",-13678185.1803574,6001626.87278628,5.55912620898889
"ibr_combined",-13676185.1803574,6001626.87278628,5.65947724397179
"ibr_combined",-13674185.1803574,6001626.87278628,5.75352021100902
"ibr_combined",-13672185.1803574,6001626.87278628,5.78353669718187
"ibr_combined",-13670185.1803574,6001626.87278628,5.72121135088371
"ibr_combined",-13668185.1803574,6001626.87278628,5.62580017909209
"ibr_combined",-13666185.1803574,6001626.87278628,5.52821189083713
"ibr_combined",-13664185.1803574,6001626.87278628,5.40365787788533
"ibr_combined",-13662185.1803574,6001626.87278628,5.21687151692424
"ibr_combined",-13660185.1803574,6001626.87278628,4.93358785234179
"ibr_combined",-13658185.1803574,6001626.87278628,4.69154769176759
"ibr_combined",-13656185.1803574,6001626.87278628,5.02273260153628
"ibr_combined",-13654185.1803574,6001626.87278628,5.55988407172373
"ibr_combined",-13652185.1803574,6001626.87278628,6.0226050998149
"ibr_combined",-13650185.1803574,6001626.87278628,6.18931776796659
"ibr_combined",-13648185.1803574,6001626.87278628,5.7933080103748
"ibr_combined",-13646185.1803574,6001626.87278628,5.33819733698679
"ibr_combined",-13644185.1803574,6001626.87278628,5.05586152237427
"ibr_combined",-13642185.1803574,6001626.87278628,4.88760561257966
"ibr_combined",-13640185.1803574,6001626.87278628,4.75005842792531
"ibr_combined",-13638185.1803574,6001626.87278628,4.63236472146557
"ibr_combined",-13636185.1803574,6001626.87278628,4.54517706311319
"ibr_combined",-13634185.1803574,6001626.87278628,4.48742654570606
"ibr_combined",-13632185.1803574,6001626.87278628,4.44914761660574
"ibr_combined",-13630185.1803574,6001626.87278628,4.42184383295777
"ibr_combined",-13628185.1803574,6001626.87278628,4.40293489405199
"ibr_combined",-13626185.1803574,6001626.87278628,4.39377760401621
"ibr_combined",-13624185.1803574,6001626.87278628,4.39474663544341
"ibr_combined",-13622185.1803574,6001626.87278628,4.40231658322473
"ibr_combined",-13620185.1803574,6001626.87278628,4.41132931537697
"ibr_combined",-13618185.1803574,6001626.87278628,4.42000403065337
"ibr_combined",-13616185.1803574,6001626.87278628,4.43028534533772
"ibr_combined",-13710185.1803574,6003626.87278628,5.11985514571472
"ibr_combined",-13708185.1803574,6003626.87278628,5.13586336386642
"ibr_combined",-13706185.1803574,6003626.87278628,5.15162576651701
"ibr_combined",-13704185.1803574,6003626.87278628,5.1670187865559
"ibr_combined",-13702185.1803574,6003626.87278628,5.1819567337417
"ibr_combined",-13700185.1803574,6003626.87278628,5.19642082716288
"ibr_combined",-13698185.1803574,6003626.87278628,5.2104946931764
"ibr_combined",-13696185.1803574,6003626.87278628,5.22440488915621
"ibr_combined",-13694185.1803574,6003626.87278628,5.2385639824394
"ibr_combined",-13692185.1803574,6003626.87278628,5.25361303480577
"ibr_combined",-13690185.1803574,6003626.87278628,5.27046024575334
"ibr_combined",-13688185.1803574,6003626.87278628,5.29031256284313
"ibr_combined",-13686185.1803574,6003626.87278628,5.31469481836984
"ibr_combined",-13684185.1803574,6003626.87278628,5.34543811935499
"ibr_combined",-13682185.1803574,6003626.87278628,5.38457039330989
"ibr_combined",-13680185.1803574,6003626.87278628,5.43388376779844
"ibr_combined",-13678185.1803574,6003626.87278628,5.49351567454483
"ibr_combined",-13676185.1803574,6003626.87278628,5.55810294226541
"ibr_combined",-13674185.1803574,6003626.87278628,5.610136105849
"ibr_combined",-13672185.1803574,6003626.87278628,5.62146100887193
"ibr_combined",-13670185.1803574,6003626.87278628,5.5817841610992
"ibr_combined",-13668185.1803574,6003626.87278628,5.51429081303636
"ibr_combined",-13666185.1803574,6003626.87278628,5.43872945366019
"ibr_combined",-13664185.1803574,6003626.87278628,5.35395761304701
"ibr_combined",-13662185.1803574,6003626.87278628,5.25470985885629
"ibr_combined",-13660185.1803574,6003626.87278628,5.15739612125492
"ibr_combined",-13658185.1803574,6003626.87278628,5.15621861190129
"ibr_combined",-13656185.1803574,6003626.87278628,5.38128114093468
"ibr_combined",-13654185.1803574,6003626.87278628,5.72380764563083
"ibr_combined",-13652185.1803574,6003626.87278628,6.49427712316305
"ibr_combined",-13650185.1803574,6003626.87278628,7.80060280786246
"ibr_combined",-13648185.1803574,6003626.87278628,6.67795942969002
"ibr_combined",-13646185.1803574,6003626.87278628,5.80798044179298
"ibr_combined",-13644185.1803574,6003626.87278628,5.33679467341354
"ibr_combined",-13642185.1803574,6003626.87278628,5.06253692274425
"ibr_combined",-13640185.1803574,6003626.87278628,4.87742869243592
"ibr_combined",-13638185.1803574,6003626.87278628,4.7419024221324
"ibr_combined",-13636185.1803574,6003626.87278628,4.64361708243907
"ibr_combined",-13634185.1803574,6003626.87278628,4.57549590947738
"ibr_combined",-13632185.1803574,6003626.87278628,4.53045483699667
"ibr_combined",-13630185.1803574,6003626.87278628,4.50267062852163
"ibr_combined",-13628185.1803574,6003626.87278628,4.48842642223884
"ibr_combined",-13626185.1803574,6003626.87278628,4.48446660286094
"ibr_combined",-13624185.1803574,6003626.87278628,4.48498761574976
"ibr_combined",-13622185.1803574,6003626.87278628,4.48082703982722
"ibr_combined",-13620185.1803574,6003626.87278628,4.46632621785327
"ibr_combined",-13618185.1803574,6003626.87278628,4.45225769976594
"ibr_combined",-13616185.1803574,6003626.87278628,4.45565468226863
"ibr_combined",-13710185.1803574,6005626.87278628,5.14568213058581
"ibr_combined",-13708185.1803574,6005626.87278628,5.16317175686368
"ibr_combined",-13706185.1803574,6005626.87278628,5.18018800485093
"ibr_combined",-13704185.1803574,6005626.87278628,5.19649413197093
"ibr_combined",-13702185.1803574,6005626.87278628,5.21187293411254
"ibr_combined",-13700185.1803574,6005626.87278628,5.22615993822721
"ibr_combined",-13698185.1803574,6005626.87278628,5.23928559950969
"ibr_combined",-13696185.1803574,6005626.87278628,5.25132405075505
"ibr_combined",-13694185.1803574,6005626.87278628,5.26254346041696
"ibr_combined",-13692185.1803574,6005626.87278628,5.27345060035545
"ibr_combined",-13690185.1803574,6005626.87278628,5.28482024748655
"ibr_combined",-13688185.1803574,6005626.87278628,5.29769816156853
"ibr_combined",-13686185.1803574,6005626.87278628,5.31336186128492
"ibr_combined",-13684185.1803574,6005626.87278628,5.3332085230779
"ibr_combined",-13682185.1803574,6005626.87278628,5.3584973173014
"ibr_combined",-13680185.1803574,6005626.87278628,5.38977879804118
"ibr_combined",-13678185.1803574,6005626.87278628,5.42570789418313
"ibr_combined",-13676185.1803574,6005626.87278628,5.46105965705455
"ibr_combined",-13674185.1803574,6005626.87278628,5.48527640393183
"ibr_combined",-13672185.1803574,6005626.87278628,5.48621609280324
"ibr_combined",-13670185.1803574,6005626.87278628,5.46077441795201
"ibr_combined",-13668185.1803574,6005626.87278628,5.4186467158214
"ibr_combined",-13666185.1803574,6005626.87278628,5.37161126059722
"ibr_combined",-13664185.1803574,6005626.87278628,5.3267688509441
"ibr_combined",-13662185.1803574,6005626.87278628,5.29253648962248
"ibr_combined",-13660185.1803574,6005626.87278628,5.29069244180936
"ibr_combined",-13658185.1803574,6005626.87278628,5.36256437743032
"ibr_combined",-13656185.1803574,6005626.87278628,5.5167108284283
"ibr_combined",-13654185.1803574,6005626.87278628,5.48136908503158
"ibr_combined",-13652185.1803574,6005626.87278628,3.39993381441212
"ibr_combined",-13650185.1803574,6005626.87278628,9.16061743421559
"ibr_combined",-13648185.1803574,6005626.87278628,7.07557868947249
"ibr_combined",-13646185.1803574,6005626.87278628,6.05112360202018
"ibr_combined",-13644185.1803574,6005626.87278628,5.49737306868316
"ibr_combined",-13642185.1803574,6005626.87278628,5.17250172374104
"ibr_combined",-13640185.1803574,6005626.87278628,4.96203719674495
"ibr_combined",-13638185.1803574,6005626.87278628,4.81611312827462
"ibr_combined",-13636185.1803574,6005626.87278628,4.71321031062936
"ibr_combined",-13634185.1803574,6005626.87278628,4.6425397284616
"ibr_combined",-13632185.1803574,6005626.87278628,4.59732231101125
"ibr_combined",-13630185.1803574,6005626.87278628,4.57287009518808
"ibr_combined",-13628185.1803574,6005626.87278628,4.5653507353287
"ibr_combined",-13626185.1803574,6005626.87278628,4.56891669338856
"ibr_combined",-13624185.1803574,6005626.87278628,4.57056275157581
"ibr_combined",-13622185.1803574,6005626.87278628,4.54654636818992
"ibr_combined",-13620185.1803574,6005626.87278628,4.47895163348129
"ibr_combined",-13618185.1803574,6005626.87278628,4.41628679117456
"ibr_combined",-13616185.1803574,6005626.87278628,4.43387784471991
"ibr_combined",-13712185.1803574,6007626.87278628,5.15442976829831
"ibr_combined",-13710185.1803574,6007626.87278628,5.17435347356247
"ibr_combined",-13708185.1803574,6007626.87278628,5.19396889440699
"ibr_combined",-13706185.1803574,6007626.87278628,5.21293564130638
"ibr_combined",-13704185.1803574,6007626.87278628,5.23087837871627
"ibr_combined",-13702185.1803574,6007626.87278628,5.24741068254539
"ibr_combined",-13700185.1803574,6007626.87278628,5.26217248217407
"ibr_combined",-13698185.1803574,6007626.87278628,5.27488160835058
"ibr_combined",-13696185.1803574,6007626.87278628,5.28539668631231
"ibr_combined",-13694185.1803574,6007626.87278628,5.29378401772532
"ibr_combined",-13692185.1803574,6007626.87278628,5.30037600929656
"ibr_combined",-13690185.1803574,6007626.87278628,5.30580444010273
"ibr_combined",-13688185.1803574,6007626.87278628,5.31098931692061
"ibr_combined",-13686185.1803574,6007626.87278628,5.31706218288747
"ibr_combined",-13684185.1803574,6007626.87278628,5.3251971825071
"ibr_combined",-13682185.1803574,6007626.87278628,5.33630799843785
"ibr_combined",-13680185.1803574,6007626.87278628,5.35054864386698
"ibr_combined",-13678185.1803574,6007626.87278628,5.36658714205666
"ibr_combined",-13676185.1803574,6007626.87278628,5.38088370798325
"ibr_combined",-13674185.1803574,6007626.87278628,5.38790021258298
"ibr_combined",-13672185.1803574,6007626.87278628,5.38259715862261
"ibr_combined",-13670185.1803574,6007626.87278628,5.36444120678531
"ibr_combined",-13668185.1803574,6007626.87278628,5.33860570952787
"ibr_combined",-13666185.1803574,6007626.87278628,5.31290127070116
"ibr_combined",-13664185.1803574,6007626.87278628,5.2954510828036
"ibr_combined",-13662185.1803574,6007626.87278628,5.29640987325425
"ibr_combined",-13660185.1803574,6007626.87278628,5.33116613480723
"ibr_combined",-13658185.1803574,6007626.87278628,5.41726903348014
"ibr_combined",-13656185.1803574,6007626.87278628,5.54832914547478
"ibr_combined",-13654185.1803574,6007626.87278628,5.64392311479666
"ibr_combined",-13652185.1803574,6007626.87278628,5.8778685373233
"ibr_combined",-13650185.1803574,6007626.87278628,6.78052707553892
"ibr_combined",-13648185.1803574,6007626.87278628,6.53620252439538
"ibr_combined",-13646185.1803574,6007626.87278628,5.94531494857455
"ibr_combined",-13644185.1803574,6007626.87278628,5.49927179859375
"ibr_combined",-13642185.1803574,6007626.87278628,5.20017343193991
"ibr_combined",-13640185.1803574,6007626.87278628,4.9969559988934
"ibr_combined",-13638185.1803574,6007626.87278628,4.8550358912101
"ibr_combined",-13636185.1803574,6007626.87278628,4.75547825468907
"ibr_combined",-13634185.1803574,6007626.87278628,4.68803844744913
"ibr_combined",-13632185.1803574,6007626.87278628,4.64699044290803
"ibr_combined",-13630185.1803574,6007626.87278628,4.62920613199025
"ibr_combined",-13628185.1803574,6007626.87278628,4.63261090562124
"ibr_combined",-13626185.1803574,6007626.87278628,4.65237258750477
"ibr_combined",-13624185.1803574,6007626.87278628,4.67011442646894
"ibr_combined",-13622185.1803574,6007626.87278628,4.6347784909947
"ibr_combined",-13620185.1803574,6007626.87278628,4.47876769051039
"ibr_combined",-13618185.1803574,6007626.87278628,4.31850258728979
"ibr_combined",-13616185.1803574,6007626.87278628,4.38950736003685
"ibr_combined",-13614185.1803574,6007626.87278628,4.49881140653267
"ibr_combined",-13712185.1803574,6009626.87278628,5.18353272275163
"ibr_combined",-13710185.1803574,6009626.87278628,5.20638894857331
"ibr_combined",-13708185.1803574,6009626.87278628,5.22898104894769
"ibr_combined",-13706185.1803574,6009626.87278628,5.25085062063066
"ibr_combined",-13704185.1803574,6009626.87278628,5.27145926534276
"ibr_combined",-13702185.1803574,6009626.87278628,5.29020897377735
"ibr_combined",-13700185.1803574,6009626.87278628,5.30648219242945
"ibr_combined",-13698185.1803574,6009626.87278628,5.31970489078585
"ibr_combined",-13696185.1803574,6009626.87278628,5.3294313512916
"ibr_combined",-13694185.1803574,6009626.87278628,5.33544176840116
"ibr_combined",-13692185.1803574,6009626.87278628,5.33783424189318
"ibr_combined",-13690185.1803574,6009626.87278628,5.33708437187758
"ibr_combined",-13688185.1803574,6009626.87278628,5.33404226826778
"ibr_combined",-13686185.1803574,6009626.87278628,5.32984069229013
"ibr_combined",-13684185.1803574,6009626.87278628,5.32569790557205
"ibr_combined",-13682185.1803574,6009626.87278628,5.32261172598369
"ibr_combined",-13680185.1803574,6009626.87278628,5.32096332067985
"ibr_combined",-13678185.1803574,6009626.87278628,5.32011189326238
"ibr_combined",-13676185.1803574,6009626.87278628,5.31821413451262
"ibr_combined",-13674185.1803574,6009626.87278628,5.31269426873706
"ibr_combined",-13672185.1803574,6009626.87278628,5.30164292617422
"ibr_combined",-13670185.1803574,6009626.87278628,5.28551661292261
"ibr_combined",-13668185.1803574,6009626.87278628,5.2677240441321
"ibr_combined",-13666185.1803574,6009626.87278628,5.2537565594684
"ibr_combined",-13664185.1803574,6009626.87278628,5.25030495155643
"ibr_combined",-13662185.1803574,6009626.87278628,5.26543773209382
"ibr_combined",-13660185.1803574,6009626.87278628,5.30889420405667
"ibr_combined",-13658185.1803574,6009626.87278628,5.3898322204445
"ibr_combined",-13656185.1803574,6009626.87278628,5.51028642095371
"ibr_combined",-13654185.1803574,6009626.87278628,5.66738759909812
"ibr_combined",-13652185.1803574,6009626.87278628,5.8859253532753
"ibr_combined",-13650185.1803574,6009626.87278628,6.07711097644484
"ibr_combined",-13648185.1803574,6009626.87278628,5.97896811638234
"ibr_combined",-13646185.1803574,6009626.87278628,5.68564781754205
"ibr_combined",-13644185.1803574,6009626.87278628,5.39137758540235
"ibr_combined",-13642185.1803574,6009626.87278628,5.15898932684209
"ibr_combined",-13640185.1803574,6009626.87278628,4.98696194591543
"ibr_combined",-13638185.1803574,6009626.87278628,4.86191264232027
"ibr_combined",-13636185.1803574,6009626.87278628,4.77292224420218
"ibr_combined",-13634185.1803574,6009626.87278628,4.71308375366436
"ibr_combined",-13632185.1803574,6009626.87278628,4.67871323758405
"ibr_combined",-13630185.1803574,6009626.87278628,4.66882087696772
"ibr_combined",-13628185.1803574,6009626.87278628,4.68519205074683
"ibr_combined",-13626185.1803574,6009626.87278628,4.73194864267302
"ibr_combined",-13624185.1803574,6009626.87278628,4.80454720522201
"ibr_combined",-13622185.1803574,6009626.87278628,4.83650299729756
"ibr_combined",-13620185.1803574,6009626.87278628,4.6746558987479
"ibr_combined",-13618185.1803574,6009626.87278628,4.4461715255926
"ibr_combined",-13616185.1803574,6009626.87278628,4.48805682391674
"ibr_combined",-13614185.1803574,6009626.87278628,4.57299909348186
"ibr_combined",-13712185.1803574,6011626.87278628,5.21555764429199
"ibr_combined",-13710185.1803574,6011626.87278628,5.24226653010362
"ibr_combined",-13708185.1803574,6011626.87278628,5.26892830853437
"ibr_combined",-13706185.1803574,6011626.87278628,5.2949665669227
"ibr_combined",-13704185.1803574,6011626.87278628,5.31966139402819
"ibr_combined",-13702185.1803574,6011626.87278628,5.34215890530709
"ibr_combined",-13700185.1803574,6011626.87278628,5.36150814326738
"ibr_combined",-13698185.1803574,6011626.87278628,5.3767347833946
"ibr_combined",-13696185.1803574,6011626.87278628,5.38695577979939
"ibr_combined",-13694185.1803574,6011626.87278628,5.39152735080794
"ibr_combined",-13692185.1803574,6011626.87278628,5.3902013436785
"ibr_combined",-13690185.1803574,6011626.87278628,5.38324742737296
"ibr_combined",-13688185.1803574,6011626.87278628,5.3714903290242
"ibr_combined",-13686185.1803574,6011626.87278628,5.35622144612291
"ibr_combined",-13684185.1803574,6011626.87278628,5.33897397541934
"ibr_combined",-13682185.1803574,6011626.87278628,5.32119180351927
"ibr_combined",-13680185.1803574,6011626.87278628,5.30386514501196
"ibr_combined",-13678185.1803574,6011626.87278628,5.2872507574252
"ibr_combined",-13676185.1803574,6011626.87278628,5.27084174493928
"ibr_combined",-13674185.1803574,6011626.87278628,5.25375193093172
"ibr_combined",-13672185.1803574,6011626.87278628,5.23551042468963
"ibr_combined",-13670185.1803574,6011626.87278628,5.21690817023373
"ibr_combined",-13668185.1803574,6011626.87278628,5.20036584130432
"ibr_combined",-13666185.1803574,6011626.87278628,5.18969080209626
"ibr_combined",-13664185.1803574,6011626.87278628,5.18964313085485
"ibr_combined",-13662185.1803574,6011626.87278628,5.20564767263279
"ibr_combined",-13660185.1803574,6011626.87278628,5.2433303643616
"ibr_combined",-13658185.1803574,6011626.87278628,5.30705924183443
"ibr_combined",-13656185.1803574,6011626.87278628,5.39717000440107
"ibr_combined",-13654185.1803574,6011626.87278628,5.50687530201149
"ibr_combined",-13652185.1803574,6011626.87278628,5.61392611609673
"ibr_combined",-13650185.1803574,6011626.87278628,5.66032531066955
"ibr_combined",-13648185.1803574,6011626.87278628,5.58921297488049
"ibr_combined",-13646185.1803574,6011626.87278628,5.42702033819323
"ibr_combined",-13644185.1803574,6011626.87278628,5.24240356370532
"ibr_combined",-13642185.1803574,6011626.87278628,5.07765525498953
"ibr_combined",-13640185.1803574,6011626.87278628,4.94506879534385
"ibr_combined",-13638185.1803574,6011626.87278628,4.84378263498663
"ibr_combined",-13636185.1803574,6011626.87278628,4.76993788229927
"ibr_combined",-13634185.1803574,6011626.87278628,4.72027509194137
"ibr_combined",-13632185.1803574,6011626.87278628,4.69301317591728
"ibr_combined",-13630185.1803574,6011626.87278628,4.68818435491594
"ibr_combined",-13628185.1803574,6011626.87278628,4.70924018013101
"ibr_combined",-13626185.1803574,6011626.87278628,4.77156420589988
"ibr_combined",-13624185.1803574,6011626.87278628,4.93073817161088
"ibr_combined",-13622185.1803574,6011626.87278628,5.22554609709519
"ibr_combined",-13620185.1803574,6011626.87278628,5.25586891088266
"ibr_combined",-13618185.1803574,6011626.87278628,4.94619813023223
"ibr_combined",-13616185.1803574,6011626.87278628,4.76912898973553
"ibr_combined",-13614185.1803574,6011626.87278628,4.70679047744077
"ibr_combined",-13712185.1803574,6013626.87278628,5.25069621293371
"ibr_combined",-13710185.1803574,6013626.87278628,5.28236987969604
"ibr_combined",-13708185.1803574,6013626.87278628,5.31446746727772
"ibr_combined",-13706185.1803574,6013626.87278628,5.34631402473592
"ibr_combined",-13704185.1803574,6013626.87278628,5.37700573709541
"ibr_combined",-13702185.1803574,6013626.87278628,5.40539483873146
"ibr_combined",-13700185.1803574,6013626.87278628,5.43010920264692
"ibr_combined",-13698185.1803574,6013626.87278628,5.44962748993253
"ibr_combined",-13696185.1803574,6013626.87278628,5.46242736622196
"ibr_combined",-13694185.1803574,6013626.87278628,5.4672084565401
"ibr_combined",-13692185.1803574,6013626.87278628,5.4631610269016
"ibr_combined",-13690185.1803574,6013626.87278628,5.45021319384975
