"site_name","latitude","longitude","benz_a_anthracene","benzo_a_pyrene","benzo_b_fluoranthene","benzo_e_pyrene","benzo_ghi_perylene","benzo_k_fluoranthene","C1-benzanthracenes_chrysenes","C1-fluoranthenes_pyrenes","C2-benzanthracenes_chrysenes","C2-fluoranthenes_pyrenes","C3-benzanthracenes_chrysenes","C3-fluoranthenes_pyrenes","C4-benzanthracenes_chrysenes","C4-fluoranthenes_pyrenes","chrysene","dibenz_ah_anthracene","fluoranthene","indeno_123cd_pyrene","perylene","pyrene","z_benz_a_anthracene","z_benzo_a_pyrene","z_benzo_b_fluoranthene","z_benzo_e_pyrene","z_benzo_ghi_perylene","z_benzo_k_fluoranthene","z_C1-benzanthracenes_chrysenes","z_C1-fluoranthenes_pyrenes","z_C2-benzanthracenes_chrysenes","z_C2-fluoranthenes_pyrenes","z_C3-benzanthracenes_chrysenes","z_C3-fluoranthenes_pyrenes","z_C4-benzanthracenes_chrysenes","z_C4-fluoranthenes_pyrenes","z_chrysene","z_dibenz_ah_anthracene","z_fluoranthene","z_indeno_123cd_pyrene","z_perylene","z_pyrene","ai_z_benz_a_anthracene","ai_z_benzo_a_pyrene","ai_z_benzo_b_fluoranthene","ai_z_benzo_e_pyrene","ai_z_benzo_ghi_perylene","ai_z_benzo_k_fluoranthene","ai_z_C1-benzanthracenes_chrysenes","ai_z_C1-fluoranthenes_pyrenes","ai_z_C2-benzanthracenes_chrysenes","ai_z_C2-fluoranthenes_pyrenes","ai_z_C3-benzanthracenes_chrysenes","ai_z_C3-fluoranthenes_pyrenes","ai_z_C4-benzanthracenes_chrysenes","ai_z_C4-fluoranthenes_pyrenes","ai_z_chrysene","ai_z_dibenz_ah_anthracene","ai_z_fluoranthene","ai_z_indeno_123cd_pyrene","ai_z_perylene","ai_z_pyrene"
"Reach Island",47.346817,-122.822363,0.73,0,1.1,0.58,0,1.3,0.61,1.1,0,0.65,0,0,0,0,2.1,0,3.8,0,0,2.2,-0.305709928162665,-0.30202774941334,-0.295901616348639,-0.311527883391396,-0.410055899093638,-0.306803790036689,-0.348837095830715,-0.305027155024665,-0.546982564549597,-0.338960220990455,-0.55083388742365,-0.483570098474977,-0.346068857529207,-0.395481463891053,-0.306347872268419,-0.283220911813946,-0.273826212049377,-0.35992791833364,-0.389083926394421,-0.275675272010596,0.042871900225163,0,0.0861089359744716,0.0510701448182617,0,0.102653979164644,0.0775513734110267,NA,0,0.0922784987618512,0,0,0,0,0.0794104507608229,0,0.0325312306410633,0,0,0.0285051314717264
"Rich Passage",47.578117,-122.524833,1.8,0,1.6,0.88,0,1.7,1.3,2.1,0.73,1.1,0,0.76,0,0,3.3,0,5.4,0,0.68,3,-0.242870293586056,-0.30202774941334,-0.256761190905697,-0.28511229124402,-0.410055899093638,-0.275217950293722,-0.26111505049693,-0.25249182083358,-0.319402236188092,-0.27507510646302,-0.55083388742365,-0.306937637000618,-0.346068857529207,-0.395481463891053,-0.242819511659761,-0.283220911813946,-0.251195790733854,-0.35992791833364,-0.131512791320232,-0.257284864609483,0.105711534801772,0,0.125249361417413,0.0774857369656384,0,0.134239818907611,0.165273418744811,NA,0.227580328361505,0.156163613289287,0,0.176632461474359,0,0,0.142938811369481,0,0.0551616519565856,0,0.257571135074188,0.0468955388728403
"Rocky Point",47.60253,-122.66991,1,0,1.7,1.3,0.55,1.9,0.99,0.65,0.86,0,0.56,0,0,0,2.5,0,5.5,0.43,0.46,3.3,-0.289853197942399,-0.30202774941334,-0.248933105817109,-0.248130462237692,-0.00885082704400405,-0.259425030422238,-0.300526404197616,-0.328668055410653,-0.278874232507276,-0.431238719752306,-0.112172088565226,-0.483570098474977,-0.346068857529207,-0.395481463891053,-0.285171752065533,-0.283220911813946,-0.249781389401634,-0.0341441584049314,-0.214844629138352,-0.250388461834065,0.0587286304454288,0,0.133077446506002,0.114467565971966,0.401205072049634,0.150032738779095,0.125862065044125,NA,0.268108332042321,0,0.438661798858424,0,0,0,0.100586570963709,0,0.0565760532888057,0.325783759928709,0.174239297256068,0.053791941648258
"South of Skunk Island",48.02655,-122.75089,1.2,0,1.3,0.83,0,1.5,0.76,1.9,0,0.87,0,0,0,0,2.5,0,6.5,0,0.46,4.2,-0.278107471853313,-0.30202774941334,-0.280245446171462,-0.289514889935249,-0.410055899093638,-0.291010870165206,-0.329767085975544,-0.262998887671797,-0.546982564549597,-0.307727498332598,-0.55083388742365,-0.483570098474977,-0.346068857529207,-0.395481463891053,-0.285171752065533,-0.283220911813946,-0.235637376079433,-0.35992791833364,-0.214844629138352,-0.229699253507812,0.0704743565345145,0,0.101765106151648,0.073083138274409,0,0.118446899036127,0.0966213832661973,NA,0,0.123511221419709,0,0,0,0,0.100586570963709,0,0.0707200666110071,0,0.174239297256068,0.074481149974511
"Salmon Bay, Commodore Park",47.666244,-122.401894,4,1.3,4,5.2,1.6,5.3,3.9,4.4,3.5,3.5,1.9,3.4,0,1.3,6.1,0,11,1.1,1.6,8.6,-0.113667306606113,-0.0313935653512074,-0.0688871487795772,0.0952722356782052,0.757086128687116,0.00905460739298395,0.0694317869926919,-0.131660552194084,0.544155996087755,0.0656455043499693,0.937482930131718,0.306627755489259,-0.346068857529207,0.252249809910017,-0.0945866702395579,-0.283220911813946,-0.171989316129526,0.473472397763057,0.216965803191904,-0.128552012801686,0.234914521781715,0.270634184062133,0.313123403543533,0.457870263887863,1.16714202778075,0.418512376594317,0.495820256234433,NA,1.09113856063735,0.496884224102276,1.48831681755537,0.790197853964236,0,0.64773127380107,0.291171652789684,0,0.134368126560914,0.833400316096697,0.606049729586325,0.175628390680637
"Salmon Beach",47.294692,-122.530504,3,0.69,3,1.5,0,3.7,1.7,2.8,0.84,1.6,0,1,0,0,4.5,0,8.7,0,0,5.2,-0.172395937051541,-0.158383451718824,-0.14716799966546,-0.230520067472774,-0.410055899093638,-0.117288751578885,-0.210261690883142,-0.21571708689982,-0.285109309996632,-0.20409164587698,-0.55083388742365,-0.251158964956084,-0.346068857529207,-0.395481463891053,-0.179291151051102,-0.283220911813946,-0.20452054677059,-0.35992791833364,-0.389083926394421,-0.20671124425642,0.176185891336286,0.143644297694517,0.23484255265765,0.132077960736884,0,0.292169017622448,0.216126778358599,NA,0.261873254552965,0.227147073875326,0,0.232411133518893,0,0,0.20646717197814,0,0.10183689591985,0,0,0.0974691592259033
"Seattle Aquarium, Pier 59",47.607334,-122.344055,25,9.7,22,18,3.6,24,16,27,9.3,15,3.9,11,0.87,4.9,25,1.4,72,3.5,5,43,1.11963393274789,1.71731962397334,1.34016816716632,1.22233750063295,2.21601366341306,1.48569261537671,1.60774591530978,1.05563800052444,2.35232846800108,1.69826509782888,2.50413221176895,2.07295237023285,1.66470522562135,2.04596718351298,0.90598500934681,2.19496206655808,0.690795496524761,2.29180036015585,1.50482147856285,0.662235505446209,1.46821576113572,2.01934737338668,1.72217871948943,1.5849355288426,2.6260695625067,1.89515038457804,2.03413438455152,NA,2.89931103255068,2.12950381758118,3.0549660991926,2.55652246870782,2.01077408315056,2.44144864740403,1.29174333237605,2.47818297837203,0.9971529392152,2.65172827848949,1.89390540495727,0.966415908928532
"Shilshole Bay",47.6707,-122.40605,14,3.5,10,10,2,13,8.1,12,5.1,6.2,2.3,4.8,1.5,2.2,18,0,33,1.5,2.6,21,0.473618997848175,0.426602746138556,0.400797956535723,0.517921710036233,1.0488716356323,0.617082022445105,0.603392062937466,0.267607987658161,1.04296219523626,0.448956191514582,1.25081278645916,0.632003342415709,3.12078300997176,0.700679153310757,0.535402905796304,-0.283220911813946,0.139178976958905,0.776527058161856,0.595746884183358,0.156499301915578,0.822200826236003,0.728630495551897,0.782808508858833,0.880519738245891,1.45892753472594,1.02653979164644,1.02978053217921,NA,1.58994475978586,0.880194911266889,1.80164667388281,1.11557344089069,3.46685186750096,1.09616061720181,0.921161228825545,0,0.445536419649345,1.1364549764955,0.984830810577778,0.460679705397901
"Silverdale, Dyes Inlet",47.6428,-122.6967,0.88,0,1.2,1.3,0.51,1.4,1.2,1.5,0.95,1,0.58,0.97,0,0,2.5,0,4.8,0,0,3.4,-0.29690063359585,-0.30202774941334,-0.28807353126005,-0.248130462237692,-0.0380293777385229,-0.298907330100947,-0.273828390400377,-0.284013021348231,-0.250816383805173,-0.289271798580228,-0.0965055957488533,-0.25813129896165,-0.346068857529207,-0.395481463891053,-0.285171752065533,-0.283220911813946,-0.259682198727175,-0.35992791833364,-0.389083926394421,-0.248089660908926,0.0516811947919773,0,0.09393702106306,0.114467565971966,0.372026521355115,0.110550439100386,0.152560078841364,NA,0.296166180744424,0.141966921172079,0.454328291674797,0.225438799513326,0,0,0.100586570963709,0,0.0466752439632647,0,0,0.0560907425733972
"Skiff Point",47.6614139,-122.498892,2.9,0,2.4,1.4,0,2.6,1.6,3.1,0.83,1.4,0,0,0,0,4.8,0,10,0,0,4.9,-0.178268800096084,-0.30202774941334,-0.19413651019699,-0.239325264855233,-0.410055899093638,-0.204149810872045,-0.222975030786589,-0.199956486642495,-0.28822684874131,-0.232485030111396,-0.55083388742365,-0.483570098474977,-0.346068857529207,-0.395481463891053,-0.163409060898938,-0.283220911813946,-0.186133329451728,-0.35992791833364,-0.389083926394421,-0.213607647031837,0.170313028291743,0,0.18787404212612,0.123272763354425,0,0.205307958329288,0.203413438455152,NA,0.258755715808286,0.19875368964091,0,0,0,0,0.222349262130304,0,0.120224113238712,0,0,0.0905727564504856
"Smith Cove, Terminal 91",47.6325,-122.3786,42,16,37,42,5.6,45,33,60,15,29,5.4,19,2.2,8.3,59,2.3,180,4.9,8.8,110,2.11802065032018,3.02885451596676,2.51438093045457,3.33558487242308,3.674941198139,3.14394920188249,3.76901369889577,2.78930402883024,4.12932555246763,3.68580199423798,3.67911917299687,3.93224143838399,4.73864721480554,3.74003359191578,2.70595522659213,3.78807969551153,2.21834893532251,3.35249167155165,2.94418958633037,2.20243212528949,2.46660247870801,3.3308822653801,2.89639148277768,3.69818290063274,4.08499709723264,3.55340697108382,4.19540216813751,NA,4.67630811701722,4.11704071399028,4.22995306042052,4.41581153685896,5.08471607233475,4.13551505580683,3.09171354962137,4.07130060732548,2.52470637801295,3.71241958988529,3.33327351272479,2.50661252877181
"Squaxin Island",47.176735,-122.905337,0.57,0,0.65,0.47,0,0.82,0.49,0.84,0.37,0.52,0,0,0,0,1.6,0,3,0,0.61,1.8,-0.315106509033933,-0.30202774941334,-0.331127999247286,-0.321213600512101,-0.410055899093638,-0.34470679772825,-0.364093103714851,-0.318686341914347,-0.431633630996505,-0.357415920742825,-0.55083388742365,-0.483570098474977,-0.346068857529207,-0.395481463891053,-0.332818022522027,-0.283220911813946,-0.285141422707138,-0.35992791833364,-0.158027466989634,-0.284870475711153,0.0334753193538944,0,0.0508825530758242,0.0413844276975568,0,0.064750971473083,0.0622953655268904,NA,0.115348933553091,0.073822799009481,0,0,0,0,0.0529403005072153,0,0.0212160199833021,0,0.231056459404786,0.0193099277711695
"Suquamish Stormwater Outfall",47.729875,-122.550882,2.3,0.4,1.7,0.99,0,1.9,1.3,2.4,0.76,1.1,0,0.73,0,0,3.9,0,8.1,0,0.49,4.2,-0.213505978363341,-0.218755692778838,-0.248933105817109,-0.275426574123315,-0.410055899093638,-0.259425030422238,-0.26111505049693,-0.236731220576254,-0.310049619954057,-0.27507510646302,-0.55083388742365,-0.313909971006185,-0.346068857529207,-0.395481463891053,-0.211055331355431,-0.283220911813946,-0.213006954763911,-0.35992791833364,-0.203481196708609,-0.229699253507812,0.135075850024486,0.0832720566345024,0.133077446506002,0.0871714540863432,0,0.150032738779095,0.165273418744811,NA,0.236932944595539,0.156163613289287,0,0.169660127468792,0,0,0.17470299167381,0,0.0933504879265294,0,0.185602729685812,0.074481149974511
"Thea Foss Waterway",47.25934,-122.43479,4.6,1.3,3.9,4.2,1.2,4.2,4.6,6.4,4.2,4.6,2.4,4.3,0,1.7,7.4,0,16,0,0.77,12,-0.0784301283388553,-0.0313935653512074,-0.0767152338681655,0.00722026185361614,0.465300621741927,-0.0778064519001762,0.158425166316821,-0.0265898838119144,0.762383708215226,0.221809117639256,1.32914525054103,0.515797775656263,-0.346068857529207,0.451551740310346,-0.0257642795801781,-0.283220911813946,-0.101269249518519,-0.35992791833364,-0.0974224940310017,-0.0503927813469521,0.270151700048972,0.270634184062133,0.305295318454945,0.369818290063274,0.875356520835565,0.331651317301157,0.584813635558563,NA,1.30936627276482,0.653047837391562,1.87997913796468,0.999367874131239,0,0.847033204201399,0.359994043449064,0,0.205088193171921,0,0.291661432363419,0.253787622135371
"Three Tree Point",47.4485721,-122.3723967,1.8,0,1.4,0.93,0,1.5,1.3,2,0.94,0.94,0,0.8,0,0,3.5,0,5.4,0,0,2.8,-0.242870293586056,-0.30202774941334,-0.272417361082874,-0.28070969255279,-0.410055899093638,-0.291010870165206,-0.26111505049693,-0.257745354252688,-0.253933922549851,-0.297789813850552,-0.55083388742365,-0.297641191659862,-0.346068857529207,-0.395481463891053,-0.232231451558318,-0.283220911813946,-0.251195790733854,-0.35992791833364,-0.389083926394421,-0.261882466459761,0.105711534801772,0,0.109593191240237,0.0818883356568679,0,0.118446899036127,0.165273418744811,NA,0.293048641999746,0.133448905901754,0,0.185928906815114,0,0,0.153526871470924,0,0.0551616519565856,0,0,0.0422979370225618
"Tulalip Bay",48.0616613,-122.293939,1.7,0,1,0.8,0,1.3,0.9,2.2,0,0.78,0,0,0,0,2.9,0,8.1,0,1,5.5,-0.248743156630599,-0.30202774941334,-0.303729701437227,-0.292156449149987,-0.410055899093638,-0.306803790036689,-0.311968410110718,-0.247238287414471,-0.546982564549597,-0.320504521238085,-0.55083388742365,-0.483570098474977,-0.346068857529207,-0.395481463891053,-0.263995631862647,-0.283220911813946,-0.213006954763911,-0.35992791833364,-0.0103028454029675,-0.199814841481002,0.0998386717572289,0,0.0782808508858833,0.0704415790596712,0,0.102653979164644,0.114420059131023,NA,0,0.110734198514222,0,0,0,0,0.121762691166595,0,0.0933504879265294,0,0.378781080991453,0.104365562001321
"Tulalip Reservation",48.069978,-122.300216,1.1,0,0.94,0.72,0,1.3,0.71,1.6,0,0.73,0,0,0,0,2.1,0,6.3,0,0.83,4.1,-0.283980334897856,-0.30202774941334,-0.30842655249038,-0.299200607055954,-0.410055899093638,-0.306803790036689,-0.336123755927268,-0.278759487929122,-0.546982564549597,-0.327602867296689,-0.55083388742365,-0.483570098474977,-0.346068857529207,-0.395481463891053,-0.306347872268419,-0.283220911813946,-0.238466178743873,-0.35992791833364,-0.0746956291715145,-0.231998054432951,0.0646014934899716,0,0.0735839998327303,0.0633974211537041,0,0.102653979164644,0.0902647133144738,NA,0,0.103635852455618,0,0,0,0,0.0794104507608229,0,0.0678912639465668,0,0.314388297222906,0.0721823490493718
"West Bay Park",47.052373,-122.9101963,1.4,0,1.5,1.1,0,1.8,1.7,2.1,1.1,1.1,0,1,0,0,2.5,0,5.9,0,4,5.1,-0.266361745764227,-0.30202774941334,-0.264589275994285,-0.26574085700261,-0.410055899093638,-0.26732149035798,-0.210261690883142,-0.25249182083358,-0.204053302635,-0.27507510646302,-0.55083388742365,-0.251158964956084,-0.346068857529207,-0.395481463891053,-0.285171752065533,-0.283220911813946,-0.244123784072754,-0.35992791833364,1.12604039757139,-0.209010045181559,0.0822200826236002,0,0.117421276328825,0.096857171207048,0,0.142136278843353,0.216126778358599,NA,0.342929261914596,0.156163613289287,0,0.232411133518893,0,0,0.100586570963709,0,0.0622336586176863,0,1.51512432396581,0.095170358300764
"Williams Olson Park",47.6609,-122.5668,1.3,0,1.7,1.3,0,1.9,0.92,1.9,0.54,0.95,0,0.68,0,0,2.9,0,7.1,0,0,4.4,-0.27223460880877,-0.30202774941334,-0.248933105817109,-0.248130462237692,-0.410055899093638,-0.259425030422238,-0.309425742130029,-0.262998887671797,-0.378635472336977,-0.296370144638832,-0.55083388742365,-0.325530527682129,-0.346068857529207,-0.395481463891053,-0.263995631862647,-0.283220911813946,-0.227150968086112,-0.35992791833364,-0.389083926394421,-0.225101651657533,0.0763472195790574,0,0.133077446506002,0.114467565971966,0,0.150032738779095,0.116962727111713,NA,0.16834709221262,0.134868575113475,0,0.158039570792847,0,0,0.121762691166595,0,0.079206474604328,0,0,0.0790787518247895
"Penn Cove Baseline 3",48.218047,-122.712359,NA,NA,NA,NA,NA,NA,NA,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.334446942171672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
