"latitude","longitude","site_name","qualifier","site","flagged","PCB101","PCB105","PCB011","PCB110","PCB118","PCB128","PCB138","PCB149","PCB151","PCB153","PCB156","PCB158","PCB017","PCB170","PCB171","PCB177","PCB018","PCB180","PCB183","PCB187","PCB191","PCB194","PCB195","PCB198","PCB199","PCB205","PCB206","PCB208","PCB209","PCB028","PCB031","PCB033","PCB044","PCB049","PCB052","PCB066","PCB070","PCB074","PCB082","PCB087","PCB095","PCB099"
48.027069,-122.999191,"Jamestown","D,LOQ","Jamestown",FALSE,NA,0.24,NA,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA
48.027069,-122.999191,"Jamestown","U","Jamestown",TRUE,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,0
48.027069,-122.999191,"Jamestown","U,B","Jamestown",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
47.7947,-122.5003,"Kingston Marina","D","Kingston Marina",FALSE,0.42,NA,NA,NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.7947,-122.5003,"Kingston Marina","D,LOQ","Kingston Marina",FALSE,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,0.2,NA,0.25,NA,NA,NA,0.22,0.2
47.7947,-122.5003,"Kingston Marina","U","Kingston Marina",TRUE,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,0,0,0,NA,NA
47.7947,-122.5003,"Kingston Marina","D,B,LOQ","Kingston Marina",TRUE,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.7947,-122.5003,"Kingston Marina","D,B","Kingston Marina",TRUE,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.541533,-122.640383,"Kitsap St Boat Launch","D","Kitsap St Boat Launch",FALSE,1.9,0.7,NA,NA,NA,0.46,NA,1.6,0.48,NA,NA,NA,NA,NA,NA,0.3,NA,0.58,0.35,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,0.28,0.33,0.32,0.71,0.5,0.62,0.25,NA,0.45,0.96,1
47.541533,-122.640383,"Kitsap St Boat Launch","U","Kitsap St Boat Launch",TRUE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
47.541533,-122.640383,"Kitsap St Boat Launch","D,B","Kitsap St Boat Launch",TRUE,NA,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.541533,-122.640383,"Kitsap St Boat Launch","D,LOQ","Kitsap St Boat Launch",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.3115,-122.68725,"Kopachuck State Park","D","Kopachuck State Park",FALSE,0.37,NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.3115,-122.68725,"Kopachuck State Park","D,LOQ","Kopachuck State Park",FALSE,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.28,0.18,NA,NA,0.21,NA,0.19,NA,NA,NA,0.19,0.2
47.3115,-122.68725,"Kopachuck State Park","U","Kopachuck State Park",TRUE,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,0,0,0,NA,NA
47.3115,-122.68725,"Kopachuck State Park","D,B,LOQ","Kopachuck State Park",TRUE,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.3115,-122.68725,"Kopachuck State Park","D,B","Kopachuck State Park",TRUE,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.583016,-122.64217,"Lions Park","D","Lions Park",FALSE,0.77,NA,NA,NA,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,0.4,0.43
47.583016,-122.64217,"Lions Park","D,B,LOQ","Lions Park",TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
47.583016,-122.64217,"Lions Park","U","Lions Park",TRUE,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA
47.583016,-122.64217,"Lions Park","D,B","Lions Park",TRUE,NA,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.583016,-122.64217,"Lions Park","D,LOQ","Lions Park",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.76652,-122.5395,"Locust Beach","D,LOQ","Locust Beach",FALSE,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.76652,-122.5395,"Locust Beach","D,B,LOQ","Locust Beach",TRUE,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
48.76652,-122.5395,"Locust Beach","U","Locust Beach",TRUE,NA,NA,0,NA,NA,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,0,0,0,0,0
48.76652,-122.5395,"Locust Beach","D,B","Locust Beach",TRUE,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.579985,-122.67853,"Madrona Pont","D","Madrona Pont",FALSE,0.79,NA,NA,NA,NA,0.24,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,0.39,0.46
47.579985,-122.67853,"Madrona Pont","D,B,LOQ","Madrona Pont",TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
47.579985,-122.67853,"Madrona Pont","U","Madrona Pont",TRUE,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA
47.579985,-122.67853,"Madrona Pont","D,B","Madrona Pont",TRUE,NA,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.579985,-122.67853,"Madrona Pont","U,B","Madrona Pont",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.579985,-122.67853,"Madrona Pont","D,LOQ","Madrona Pont",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA
47.556111,-122.542778,"Manchester, Stormwater Outfall","D","Manchester, Stormwater Outfall",FALSE,0.43,0.28,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24
47.556111,-122.542778,"Manchester, Stormwater Outfall","U","Manchester, Stormwater Outfall",TRUE,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,0,0,0,NA,NA
47.556111,-122.542778,"Manchester, Stormwater Outfall","D,B,LOQ","Manchester, Stormwater Outfall",TRUE,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.556111,-122.542778,"Manchester, Stormwater Outfall","D,B","Manchester, Stormwater Outfall",TRUE,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.556111,-122.542778,"Manchester, Stormwater Outfall","D,LOQ","Manchester, Stormwater Outfall",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,NA,0.25,NA,0.24,NA,NA,NA,0.24,NA
47.29954,-122.74554,"Maple Hollow Park","D","Maple Hollow Park",FALSE,0.42,NA,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.29954,-122.74554,"Maple Hollow Park","D,LOQ","Maple Hollow Park",FALSE,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.37,0.24,NA,NA,0.24,NA,0.21,NA,NA,NA,0.22,0.23
47.29954,-122.74554,"Maple Hollow Park","U","Maple Hollow Park",TRUE,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,0,0,0,NA,NA
47.29954,-122.74554,"Maple Hollow Park","D,B,LOQ","Maple Hollow Park",TRUE,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.29954,-122.74554,"Maple Hollow Park","D,B","Maple Hollow Park",TRUE,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.018181,-122.699838,"Maristone Island","D","Maristone Island",FALSE,0.29,NA,NA,0.36,0.38,NA,0.46,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.018181,-122.699838,"Maristone Island","D,LOQ","Maristone Island",FALSE,NA,0.2,NA,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.4,NA,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA
48.018181,-122.699838,"Maristone Island","U","Maristone Island",TRUE,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,0
48.018181,-122.699838,"Maristone Island","U,B","Maristone Island",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
47.117944,-122.833528,"Meyer's Point - Henderson Inlet","D","Meyer's Point, Henderson Inlet",FALSE,0.41,NA,NA,0.41,0.48,NA,0.63,0.3,NA,0.57,NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.28,NA,NA,0.27,NA,NA,NA,NA,NA,NA,0.24
47.117944,-122.833528,"Meyer's Point - Henderson Inlet","D,LOQ","Meyer's Point, Henderson Inlet",FALSE,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,0.21,NA,NA,0.2,NA,NA,NA,0.18,0.22,NA
47.117944,-122.833528,"Meyer's Point - Henderson Inlet","U","Meyer's Point, Henderson Inlet",TRUE,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA
47.117944,-122.833528,"Meyer's Point - Henderson Inlet","U,B","Meyer's Point, Henderson Inlet",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
47.443611,-122.361944,"Miller Creek","D","Miller Creek",FALSE,0.5,0.29,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.46,0.31,NA,NA,0.29,NA,0.29,NA,NA,NA,0.25,0.25
47.443611,-122.361944,"Miller Creek","U","Miller Creek",TRUE,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA
47.443611,-122.361944,"Miller Creek","D,B","Miller Creek",TRUE,NA,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.443611,-122.361944,"Miller Creek","D,LOQ","Miller Creek",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,NA,0.2,NA,NA
47.35399,-122.69176,"Minter Bay","D","Minter Bay",FALSE,0.4,NA,NA,NA,NA,NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25
47.35399,-122.69176,"Minter Bay","D,LOQ","Minter Bay",FALSE,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.28,0.2,NA,NA,0.21,NA,0.2,NA,NA,NA,0.21,NA
47.35399,-122.69176,"Minter Bay","U","Minter Bay",TRUE,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,0,0,0,NA,NA
47.35399,-122.69176,"Minter Bay","D,B,LOQ","Minter Bay",TRUE,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.35399,-122.69176,"Minter Bay","D,B","Minter Bay",TRUE,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.949831,-122.301703,"Mukilteo","D","Mukilteo",FALSE,0.35,NA,NA,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.949831,-122.301703,"Mukilteo","D,LOQ","Mukilteo",FALSE,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.35,0.24,NA,NA,0.23,NA,0.24,NA,NA,NA,0.22,NA
47.949831,-122.301703,"Mukilteo","U","Mukilteo",TRUE,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,0,0,0,NA,0
47.949831,-122.301703,"Mukilteo","D,B,LOQ","Mukilteo",TRUE,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.949831,-122.301703,"Mukilteo","D,B","Mukilteo",TRUE,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.52108,-122.61531,"N Avenue Park","D","N Avenue Park",FALSE,0.4,NA,NA,0.44,NA,NA,NA,0.3,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.52108,-122.61531,"N Avenue Park","D,LOQ","N Avenue Park",FALSE,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.35,0.23,NA,NA,0.24,NA,0.24,NA,NA,NA,NA,NA
48.52108,-122.61531,"N Avenue Park","U","N Avenue Park",TRUE,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,0
48.52108,-122.61531,"N Avenue Park","D,B","N Avenue Park",TRUE,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.25523,-122.50817,"North Camano","D","North Camano",FALSE,0.31,NA,NA,0.35,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.25523,-122.50817,"North Camano","U","North Camano",TRUE,NA,0,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
48.25523,-122.50817,"North Camano","D,B","North Camano",TRUE,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.25523,-122.50817,"North Camano","D,LOQ","North Camano",FALSE,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.022466,-122.728123,"Oak Bay County Park","D","Oak Bay County Park",FALSE,0.32,NA,NA,0.36,0.4,NA,0.48,NA,NA,0.47,NA,NA,NA,NA,NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,0.41,0.3,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA
48.022466,-122.728123,"Oak Bay County Park","D,LOQ","Oak Bay County Park",FALSE,NA,0.21,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.022466,-122.728123,"Oak Bay County Park","U","Oak Bay County Park",TRUE,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0
48.214071,-122.719097,"Penn Cove Reference","D","Penn Cove Reference",FALSE,0.27,NA,NA,NA,NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA
48.214071,-122.719097,"Penn Cove Reference","U","Penn Cove Reference",TRUE,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0
48.214071,-122.719097,"Penn Cove Reference","u","Penn Cove Reference",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.2609094,-122.7447771,"Penrose Point State Park","D","Penrose Point State Park",FALSE,0.4,0.24,NA,0.37,0.45,NA,0.62,0.31,NA,0.59,NA,NA,0.17,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.47,0.31,0.18,NA,NA,NA,NA,NA,NA,NA,NA,0.24
47.2609094,-122.7447771,"Penrose Point State Park","U","Penrose Point State Park",TRUE,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA
47.2609094,-122.7447771,"Penrose Point State Park","D,LOQ","Penrose Point State Park",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.2,NA,NA,NA,NA,0.24,NA
47.3061098,-122.514771,"Point Defiance Ferry","D","Point Defiance Ferry",FALSE,0.63,0.37,NA,NA,NA,NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA,0.31,NA,NA,0.23,0.38,0.34
47.3061098,-122.514771,"Point Defiance Ferry","U","Point Defiance Ferry",TRUE,NA,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA
47.3061098,-122.514771,"Point Defiance Ferry","D,LOQ","Point Defiance Ferry",FALSE,NA,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.21,NA,NA,0.22,NA,NA,NA,NA,NA,NA
48.128267,-123.457133,"Port Angeles Yacht Club","D","Port Angeles Yacht Club",FALSE,0.8,0.45,NA,0.78,NA,NA,NA,0.5,NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,0.3,NA,0.49,0.38,0.52,NA,NA,0.29,0.43,0.39
