latitude,longitude,site_name,analyte,dry_value,units,qualifier,class
47.385334,-122.628902,"Purdy, Dexters",mercury ,0.039122807,mg/Kg,D,metal
47.385334,-122.628902,"Purdy, Dexters",arsenic,9.18128655,mg/Kg,D,metal
47.385334,-122.628902,"Purdy, Dexters",cadmium,1.935672515,mg/Kg,D,metal
47.385334,-122.628902,"Purdy, Dexters",copper,5.906432749,mg/Kg,D,metal
47.385334,-122.628902,"Purdy, Dexters",lead,0.198245614,mg/Kg,D,metal
47.385334,-122.628902,"Purdy, Dexters",zinc,87.71929825,mg/Kg,D,metal
47.387021,-122.6367,"Purdy, Burley Lagoon",mercury ,0.035906433,mg/Kg,D,metal
47.387021,-122.6367,"Purdy, Burley Lagoon",arsenic,9.005847953,mg/Kg,D,metal
47.387021,-122.6367,"Purdy, Burley Lagoon",cadmium,1.842105263,mg/Kg,D,metal
47.387021,-122.6367,"Purdy, Burley Lagoon",copper,6.549707602,mg/Kg,D,metal
47.387021,-122.6367,"Purdy, Burley Lagoon",lead,0.246783626,mg/Kg,D,metal
47.387021,-122.6367,"Purdy, Burley Lagoon",zinc,90.64327485,mg/Kg,D,metal
47.32622,-122.66715,Raft Island Park,mercury ,0.035714286,mg/Kg,D,metal
47.32622,-122.66715,Raft Island Park,arsenic,8.095238095,mg/Kg,D,metal
47.32622,-122.66715,Raft Island Park,cadmium,2.115646259,mg/Kg,D,metal
47.32622,-122.66715,Raft Island Park,copper,7.755102041,mg/Kg,D,metal
47.32622,-122.66715,Raft Island Park,lead,0.218367347,mg/Kg,D,metal
47.32622,-122.66715,Raft Island Park,zinc,80.95238095,mg/Kg,D,metal
47.346817,-122.822363,Reach Island,mercury ,0.02497006,mg/Kg,D,metal
47.346817,-122.822363,Reach Island,arsenic,9.341317365,mg/Kg,D,metal
47.346817,-122.822363,Reach Island,cadmium,2.041916168,mg/Kg,D,metal
47.346817,-122.822363,Reach Island,copper,9.041916168,mg/Kg,D,metal
47.346817,-122.822363,Reach Island,lead,0.158682635,mg/Kg,D,metal
47.346817,-122.822363,Reach Island,zinc,105.988024,mg/Kg,D,metal
47.578117,-122.524833,Rich Passage,mercury ,0.033011364,mg/Kg,D,metal
47.578117,-122.524833,Rich Passage,arsenic,8.465909091,mg/Kg,D,metal
47.578117,-122.524833,Rich Passage,cadmium,1.710227273,mg/Kg,D,metal
47.578117,-122.524833,Rich Passage,copper,7.102272727,mg/Kg,D,metal
47.578117,-122.524833,Rich Passage,lead,0.303409091,mg/Kg,D,metal
47.578117,-122.524833,Rich Passage,zinc,89.20454545,mg/Kg,D,metal
47.60253,-122.66991,Rocky Point,mercury ,0.03422619,mg/Kg,D,metal
47.60253,-122.66991,Rocky Point,arsenic,8.69047619,mg/Kg,D,metal
47.60253,-122.66991,Rocky Point,cadmium,2,mg/Kg,D,metal
47.60253,-122.66991,Rocky Point,copper,6.130952381,mg/Kg,D,metal
47.60253,-122.66991,Rocky Point,lead,0.411904762,mg/Kg,D,metal
47.60253,-122.66991,Rocky Point,zinc,101.1904762,mg/Kg,D,metal
48.02655,-122.75089,South of Skunk Island,mercury ,0.028685714,mg/Kg,D,metal
48.02655,-122.75089,South of Skunk Island,arsenic,8,mg/Kg,D,metal
48.02655,-122.75089,South of Skunk Island,cadmium,1.748571429,mg/Kg,D,metal
48.02655,-122.75089,South of Skunk Island,copper,5.702857143,mg/Kg,D,metal
48.02655,-122.75089,South of Skunk Island,lead,0.462285714,mg/Kg,D,metal
48.02655,-122.75089,South of Skunk Island,zinc,76,mg/Kg,D,metal
47.666244,-122.401894,"Salmon Bay, Commodore Park",mercury ,0.039481481,mg/Kg,D,metal
47.666244,-122.401894,"Salmon Bay, Commodore Park",arsenic,7.703703704,mg/Kg,D,metal
47.666244,-122.401894,"Salmon Bay, Commodore Park",cadmium,1.955555556,mg/Kg,D,metal
47.666244,-122.401894,"Salmon Bay, Commodore Park",copper,7.555555556,mg/Kg,D,metal
47.666244,-122.401894,"Salmon Bay, Commodore Park",lead,0.556296296,mg/Kg,D,metal
47.666244,-122.401894,"Salmon Bay, Commodore Park",zinc,80.74074074,mg/Kg,D,metal
47.294692,-122.530504,Salmon Beach,mercury ,0.023798883,mg/Kg,D,metal
47.294692,-122.530504,Salmon Beach,arsenic,7.877094972,mg/Kg,D,metal
47.294692,-122.530504,Salmon Beach,cadmium,1.832402235,mg/Kg,D,metal
47.294692,-122.530504,Salmon Beach,copper,4.770949721,mg/Kg,D,metal
47.294692,-122.530504,Salmon Beach,lead,0.187150838,mg/Kg,D,metal
47.294692,-122.530504,Salmon Beach,zinc,79.32960894,mg/Kg,D,metal
47.607334,-122.344055,"Seattle Aquarium, Pier 59",mercury ,0.039254658,mg/Kg,D,metal
47.607334,-122.344055,"Seattle Aquarium, Pier 59",arsenic,8.819875776,mg/Kg,D,metal
47.607334,-122.344055,"Seattle Aquarium, Pier 59",cadmium,1.98136646,mg/Kg,D,metal
47.607334,-122.344055,"Seattle Aquarium, Pier 59",copper,7.763975155,mg/Kg,D,metal
47.607334,-122.344055,"Seattle Aquarium, Pier 59",lead,0.418012422,mg/Kg,D,metal
47.607334,-122.344055,"Seattle Aquarium, Pier 59",zinc,85.0931677,mg/Kg,D,metal
47.6707,-122.40605,Shilshole Bay,mercury ,0.042040816,mg/Kg,D,metal
47.6707,-122.40605,Shilshole Bay,arsenic,8.027210884,mg/Kg,D,metal
47.6707,-122.40605,Shilshole Bay,cadmium,1.537414966,mg/Kg,D,metal
47.6707,-122.40605,Shilshole Bay,copper,7.959183673,mg/Kg,D,metal
47.6707,-122.40605,Shilshole Bay,lead,0.413605442,mg/Kg,D,metal
47.6707,-122.40605,Shilshole Bay,zinc,76.8707483,mg/Kg,D,metal
47.6428,-122.6967,"Silverdale, Dyes Inlet",mercury ,0.039245283,mg/Kg,D,metal
47.6428,-122.6967,"Silverdale, Dyes Inlet",arsenic,9.496855346,mg/Kg,D,metal
47.6428,-122.6967,"Silverdale, Dyes Inlet",cadmium,1.86163522,mg/Kg,D,metal
47.6428,-122.6967,"Silverdale, Dyes Inlet",copper,7.86163522,mg/Kg,D,metal
47.6428,-122.6967,"Silverdale, Dyes Inlet",lead,0.468553459,mg/Kg,D,metal
47.6428,-122.6967,"Silverdale, Dyes Inlet",zinc,82.38993711,mg/Kg,D,metal
47.6614139,-122.498892,Skiff Point,mercury ,0.039325843,mg/Kg,D,metal
47.6614139,-122.498892,Skiff Point,arsenic,8.820224719,mg/Kg,D,metal
47.6614139,-122.498892,Skiff Point,cadmium,1.893258427,mg/Kg,D,metal
47.6614139,-122.498892,Skiff Point,copper,6.235955056,mg/Kg,D,metal
47.6614139,-122.498892,Skiff Point,lead,0.22247191,mg/Kg,D,metal
47.6614139,-122.498892,Skiff Point,zinc,92.69662921,mg/Kg,D,metal
47.6325,-122.3786,"Smith Cove, Terminal 91",mercury ,0.032814371,mg/Kg,D,metal
47.6325,-122.3786,"Smith Cove, Terminal 91",arsenic,8.562874251,mg/Kg,D,metal
47.6325,-122.3786,"Smith Cove, Terminal 91",cadmium,1.77245509,mg/Kg,D,metal
47.6325,-122.3786,"Smith Cove, Terminal 91",copper,7.724550898,mg/Kg,D,metal
47.6325,-122.3786,"Smith Cove, Terminal 91",lead,0.55748503,mg/Kg,D,metal
47.6325,-122.3786,"Smith Cove, Terminal 91",zinc,110.7784431,mg/Kg,D,metal
47.176735,-122.905337,Squaxin Island,mercury ,0.032356688,mg/Kg,D,metal
47.176735,-122.905337,Squaxin Island,arsenic,8.21656051,mg/Kg,D,metal
47.176735,-122.905337,Squaxin Island,cadmium,2.286624204,mg/Kg,D,metal
47.176735,-122.905337,Squaxin Island,copper,6.369426752,mg/Kg,D,metal
47.176735,-122.905337,Squaxin Island,lead,0.181528662,mg/Kg,D,metal
47.176735,-122.905337,Squaxin Island,zinc,89.17197452,mg/Kg,D,metal
47.729875,-122.550882,"Suquamish, Stormwater Outfall",mercury ,0.032710843,mg/Kg,D,metal
47.729875,-122.550882,"Suquamish, Stormwater Outfall",arsenic,8.674698795,mg/Kg,D,metal
47.729875,-122.550882,"Suquamish, Stormwater Outfall",cadmium,1.891566265,mg/Kg,D,metal
47.729875,-122.550882,"Suquamish, Stormwater Outfall",copper,6.385542169,mg/Kg,D,metal
47.729875,-122.550882,"Suquamish, Stormwater Outfall",lead,0.208433735,mg/Kg,D,metal
47.729875,-122.550882,"Suquamish, Stormwater Outfall",zinc,82.53012048,mg/Kg,D,metal
47.25934,-122.43479,Thea Foss Waterway,mercury ,0.025465839,mg/Kg,D,metal
47.25934,-122.43479,Thea Foss Waterway,arsenic,7.51552795,mg/Kg,D,metal
47.25934,-122.43479,Thea Foss Waterway,cadmium,1.925465839,mg/Kg,D,metal
47.25934,-122.43479,Thea Foss Waterway,copper,9.130434783,mg/Kg,D,metal
47.25934,-122.43479,Thea Foss Waterway,lead,0.461490683,mg/Kg,D,metal
47.25934,-122.43479,Thea Foss Waterway,zinc,86.95652174,mg/Kg,D,metal
47.4485721,-122.3723967,Three Tree Point,mercury ,0.029310345,mg/Kg,D,metal
47.4485721,-122.3723967,Three Tree Point,arsenic,8.448275862,mg/Kg,D,metal
47.4485721,-122.3723967,Three Tree Point,cadmium,1.74137931,mg/Kg,D,metal
47.4485721,-122.3723967,Three Tree Point,copper,6.034482759,mg/Kg,D,metal
47.4485721,-122.3723967,Three Tree Point,lead,0.186781609,mg/Kg,D,metal
47.4485721,-122.3723967,Three Tree Point,zinc,86.20689655,mg/Kg,D,metal
48.0616613,-122.293939,Tulalip Bay,mercury ,0.041572327,mg/Kg,D,metal
48.0616613,-122.293939,Tulalip Bay,arsenic,8.867924528,mg/Kg,D,metal
48.0616613,-122.293939,Tulalip Bay,cadmium,1.981132075,mg/Kg,D,metal
48.0616613,-122.293939,Tulalip Bay,copper,7.547169811,mg/Kg,D,metal
48.0616613,-122.293939,Tulalip Bay,lead,0.264779874,mg/Kg,D,metal
48.0616613,-122.293939,Tulalip Bay,zinc,69.81132075,mg/Kg,D,metal
48.069978,-122.300216,Tulalip Reservation,mercury ,0.031097561,mg/Kg,D,metal
48.069978,-122.300216,Tulalip Reservation,arsenic,7.743902439,mg/Kg,D,metal
48.069978,-122.300216,Tulalip Reservation,cadmium,1.835365854,mg/Kg,D,metal
48.069978,-122.300216,Tulalip Reservation,copper,5.853658537,mg/Kg,D,metal
48.069978,-122.300216,Tulalip Reservation,lead,0.201219512,mg/Kg,D,metal
48.069978,-122.300216,Tulalip Reservation,zinc,68.29268293,mg/Kg,D,metal
47.052373,-122.9101963,West Bay Park,mercury ,0.031666667,mg/Kg,D,metal
47.052373,-122.9101963,West Bay Park,arsenic,8.205128205,mg/Kg,D,metal
47.052373,-122.9101963,West Bay Park,cadmium,1.852564103,mg/Kg,D,metal
47.052373,-122.9101963,West Bay Park,copper,6.602564103,mg/Kg,D,metal
47.052373,-122.9101963,West Bay Park,lead,0.202564103,mg/Kg,D,metal
47.052373,-122.9101963,West Bay Park,zinc,78.20512821,mg/Kg,D,metal
47.6609,-122.5668,Williams Olson Park,mercury ,0.0308,mg/Kg,D,metal
47.6609,-122.5668,Williams Olson Park,arsenic,8.571428571,mg/Kg,D,metal
47.6609,-122.5668,Williams Olson Park,cadmium,1.662857143,mg/Kg,D,metal
47.6609,-122.5668,Williams Olson Park,copper,10.17142857,mg/Kg,D,metal
47.6609,-122.5668,Williams Olson Park,lead,0.349142857,mg/Kg,D,metal
47.6609,-122.5668,Williams Olson Park,zinc,86.85714286,mg/Kg,D,metal
