latitude,longitude,sample_id,site_number,site_name,reporting_area,p450_ibr2,sod_ibr2,shell_ibr2,weight_initial_g_ibr2,weight_change_g_ibr2,weight_final_g_ibr2,length_mm_ibr2,height_mm_ibr2,width_mm_ibr2,ibr2_biomarkers,ibr2_morphometrics,ibr2_overall,ci1_2,ci2_2,ci3_2
47.32598,-122.66724,218,53,Raft Island Park,13,2.79027206,-0.792467694,-1.243846308,-0.743264492,-0.243197195,-1.658437172,-0.760880576,-0.631949183,-0.698533135,0.998902183,-0.854301152,0.072300516,1.568848332,2.898275349,0.168438631
47.32598,-122.66724,219,53,Raft Island Park,13,2.786397095,-0.201969909,-1.039937077,-2.170242088,-2.309366262,-1.636296892,-3.873889689,-2.129488545,-1.195813843,1.292213593,-2.050719199,-0.379252803,-0.52703898,-0.983343422,-0.738538614
47.32598,-122.66724,220,53,Raft Island Park,13,0.772080924,1.490134876,1.814792154,-0.540248394,-0.232151638,-1.094511229,-0.163294005,0.014291869,-0.318259653,1.1311079,-0.074197271,0.528455315,-0.102749597,1.707912259,-0.220265902
47.32598,-122.66724,221,53,Raft Island Park,13,-0.193891766,-0.539190204,-0.496179128,-0.15271322,0.209670679,-0.86008474,0.003474341,-0.663018464,-0.037442312,-0.366540985,-0.285184692,-0.325862839,1.660862897,1.86317701,0.168438631
48.5069444,-123.0194444,222,61,Friday Harbor,7,3.344281035,-0.792467694,3.038247538,-0.409866945,-0.546625168,-0.087779696,1.657260432,-0.141054537,-1.236766372,1.27590667,0.324773607,0.800340139,-0.389017133,-0.776323754,-1.256811325
48.5069444,-123.0194444,223,61,Friday Harbor,7,1.605439988,1.755522487,-0.632118615,-1.692928684,-1.692114497,-1.49433863,-3.116483454,-0.861861865,-1.482481545,1.680481238,-1.567475327,0.056502955,-0.373681372,5.7459500436204e-15,-0.220265902
48.5069444,-123.0194444,224,61,Friday Harbor,7,1.189398412,-0.317481833,0.863215744,-2.882603018,-3.716050548,-0.874410804,-2.206206235,-1.800154163,-1.342072875,0.435958289,-1.708325986,-0.636183848,-6.390411534,-7.29744329,-3.070765814
48.5069444,-123.0194444,225,61,Friday Harbor,7,3.055509957,-0.792467694,2.358550102,-0.437386904,-0.204862612,-0.852270524,-0.406497842,-0.402036501,-0.967649754,1.131521131,-0.130307719,0.500606706,1.492169528,1.242118007,0.038870453
48.5069444,-123.0194444,226,61,Friday Harbor,7,2.685089863,3.126760816,-0.292269897,-2.013694119,-1.979299002,-1.845978363,-3.248508394,-1.868506582,-2.324933568,2.90592534,-1.939027132,0.483449104,1.430826485,0.258774585,-0.608970436
47.81407,-122.3825,227,69,Edmonds Ferry,9,9.630556093,-0.623650536,2.902308051,-0.770784452,-0.792226397,-0.636077207,-2.56753765,-0.824578728,-1.096357702,4.503452779,-0.540750583,1.981351098,1.660862897,-0.155264751,0.557143165
47.81407,-122.3825,228,69,Edmonds Ferry,9,3.468427612,-0.792467694,-0.088360667,-1.000418216,-0.813667774,-1.257307402,-0.795623981,-0.476602776,-2.05581695,1.337979959,-0.926828252,0.205575853,1.492169528,1.138608173,-0.479402258
47.81407,-122.3825,229,69,Edmonds Ferry,9,2.642131297,-0.792467694,2.018701384,1.062676486,1.145294407,0.771784096,0.455138609,0.244204552,-0.757036748,0.924831802,0.705823255,0.815327528,3.373356189,0.310529502,0.81627952
47.81407,-122.3825,230,69,Edmonds Ferry,9,1.266741393,-0.792467694,-3.826696564,-0.975605138,-1.017685726,-0.7767331,-3.533404317,-0.532527483,-1.751598164,0.237136849,-1.773464356,-0.768163753,1.870451628,-0.258774585,0.81627952
47.4436,-122.360316,231,20,Miller Creek,11,2.741354363,-0.792467694,3.921854205,1.211554958,0.779491519,1.934799955,2.23400096,0.032933438,0.184871416,0.974443334,1.471358064,1.222900699,0.756053008,-1.966686844,-0.34983408
47.4436,-122.360316,232,20,Miller Creek,11,19.17508908,-0.577487168,0.999155231,0.159480424,0.253203171,-0.047406246,-1.671157794,0.393337102,0.658750679,9.298800957,0.106480367,4.702640662,0.163070257,0.414039336,1.204984054
47.4436,-122.360316,233,20,Miller Creek,11,4.618748876,0.801824574,3.038247538,0.501449762,0.509849958,0.42535384,1.198647482,1.250849268,0.448137673,2.710286725,1.05321936,1.881753043,-1.309162782,5.7459500436204e-15,-0.090697724
47.4436,-122.360316,234,20,Miller Creek,11,10.78869315,0.721090433,0.183518308,-0.890338377,-0.716856708,-1.13488468,-2.095027339,0.269059977,-1.295269985,5.75489179,-0.811399829,2.47174598,0.270420582,1.035098339,0.298006809
48.77636877,-122.5378679,235,76,Locust Beach,7,0.025894948,1.319351117,-0.088360667,-2.777034647,-2.582906255,-2.839686202,-2.157565468,-1.974142138,-1.283569262,0.672623032,-1.957609234,-0.642493101,-2.367330279,1.759667176,-1.775084036
48.77636877,-122.5378679,236,76,Locust Beach,7,0.089663908,0.671821906,-0.971967333,-0.720707148,-0.157431687,-1.765231461,1.559978897,-0.426891926,0.167320332,0.380742907,-0.330704332,0.025019287,-0.557710502,3.208804851,-0.868106791
48.77636877,-122.5378679,237,76,Locust Beach,7,0.952178012,-0.086250974,0.999155231,0.244296038,0.332471293,0.038550134,2.546691607,-0.408250357,1.009772355,0.432963519,0.680383757,0.556673638,-0.690620429,0.414039336,-0.868106791
48.77636877,-122.5378679,238,76,Locust Beach,7,0.252812928,0.015805261,0.931185487,0.768077571,1.092665572,0.026828809,2.046386571,0.548683509,0.623648511,0.134309094,0.862496576,0.498402835,0.321539785,1.449137675,0.038870453
48.6793778,-122.6300583,239,77,Aiston Preserve,7,5.21783451,-0.792467694,0.387427538,-1.679394277,-1.52058348,-1.799093065,-3.206816308,-1.00478056,-2.14942273,2.212683408,-1.567523269,0.32258007,1.34903576,1.086853256,0.038870453
48.6793778,-122.6300583,240,77,Aiston Preserve,7,-0.341747145,0.216605559,1.610882923,-2.065124864,-2.20540807,-1.541223927,-3.491712231,-1.147699254,-1.453229739,-0.062570793,-1.470502166,-0.766536479,-1.518751513,-0.983343422,-0.738538614
48.6793778,-122.6300583,241,77,Aiston Preserve,7,2.023866414,1.043405964,2.086671128,-0.318735274,-0.498544505,0.078923585,-1.754541967,-0.395822645,0.810860072,1.533636189,0.001258628,0.767447408,-0.767299233,-0.983343422,0.427574987
48.6793778,-122.6300583,242,77,Aiston Preserve,7,0.657953378,-0.790915115,3.514035743,-0.360240787,-0.377043368,-0.284437473,0.024320384,-0.408250357,1.156031387,-0.066480868,0.466345075,0.199932104,-1.523863434,-0.103509834,-0.34983408
48.12823,-123.45715,243,1,Port Angeles Yacht Club,6,2.358758562,2.290437922,-1.719634513,-2.097607439,-2.278178804,-1.490431522,-3.887787051,-2.042494557,-2.207926343,2.324598242,-2.246294318,0.039151962,0.750941088,-1.293872924,-0.608970436
48.12823,-123.45715,244,1,Port Angeles Yacht Club,6,2.875782737,-0.10508894,-0.428209385,-1.097414796,-0.653832054,-1.855094949,-3.394430696,3.164717,-0.6283288,1.385346899,-0.698941954,0.343202472,-3.036991835,2.691255681,1.204984054
48.12823,-123.45715,245,1,Port Angeles Yacht Club,6,1.99721796,4.243997117,2.970277795,0.330465093,-0.218507125,1.387804814,-1.441851319,1.151427568,-0.552274104,3.120607538,0.518191817,1.819399678,-0.726403871,-2.743010598,0.557143165
48.12823,-123.45715,246,1,Port Angeles Yacht Club,6,0.569912831,-0.792467694,3.378096256,-1.573825906,-1.933817293,-0.66993881,-6.215595205,-0.501458201,-1.845203944,-0.111277432,-1.337391872,-0.724334652,0.249972901,-2.38072618,1.334552232
48.12823,-123.45715,247,1,Port Angeles Yacht Club,6,6.971250749,-0.03139316,4.329672666,2.352505429,2.32846858,2.130155362,1.747593286,1.673391495,0.091265636,3.469928795,2.093293208,2.781611001,2.207838366,-0.155264751,1.204984054
48.12823,-123.45715,248,1,Port Angeles Yacht Club,6,0.376991436,-0.429060556,2.018701384,0.594837167,0.814577408,0.085435432,0.33006235,0.511400371,0.676301763,-0.02603456,0.718759411,0.346362426,0.423778191,0.983343422,0.557143165
47.30973,-122.68868,249,52,Kopachuck State Park,13,4.051512466,0.205426986,2.562459333,0.246100625,0.086870064,0.536576186,-1.212544844,-0.184551531,-0.335810737,2.128469726,0.242728442,1.185599084,1.52795297,-0.931588505,0.81627952
47.30973,-122.68868,250,52,Kopachuck State Park,13,4.94365459,0.054723257,1.339003949,-0.961168437,-1.224302633,-0.320903816,-2.623127099,-0.544955195,-1.406426849,2.499188923,-0.820268583,0.83946017,0.321539785,-1.604402425,0.038870453
47.30973,-122.68868,251,52,Kopachuck State Park,13,0.3859767,1.113582564,0.251488051,-1.950984702,-1.981897957,-1.659739541,-2.643973142,-1.899575863,-1.388875765,0.749779632,-1.610508417,-0.430364393,-0.072078076,-0.207019668,-0.868106791
47.66586,-122.56698,252,26,Williams Olson Park,10,2.199094683,-0.792467694,-1.311816051,0.128351289,0.424734188,-0.48109525,1.566927578,-0.557382908,0.24922539,0.703313494,0.002706319,0.353009907,0.991201341,1.449137675,-0.34983408
47.30973,-122.68868,253,52,Kopachuck State Park,13,4.299207579,-0.632551992,1.610882923,2.208138426,1.960716475,2.445328753,2.775998082,10.48463969,9.56885089,1.833327793,4.436365034,3.134846414,-10.41860471,-1.035098339,0.298006809
47.66586,-122.56698,254,26,Williams Olson Park,10,-0.200812155,-0.0750724,-0.768058102,0.005188189,0.158341321,-0.302670645,-0.496830696,0.704029916,-0.160299899,-0.137942278,-0.122899988,-0.130421133,-0.087413837,0.776323754,0.427574987
47.66586,-122.56698,255,26,Williams Olson Park,10,-0.402782675,0.301479912,1.542913179,-1.746615163,-2.091703797,-0.848363416,-2.95666379,-1.651021612,-0.850642528,-0.050651381,-1.228871018,-0.6397612,-1.324498543,-2.38072618,-0.868106791
47.66586,-122.56698,256,26,Williams Olson Park,10,1.583112869,2.741307047,0.523367026,-2.361979514,-2.625789009,-1.55685236,-5.166344366,-2.253765671,-1.769149247,2.162209958,-2.172930449,-0.005360245,-0.210099923,-2.018441761,-0.479402258
47.66142,-122.49884,257,24,Skiff Point,10,7.217357958,0.048719949,-2.467301692,0.335878855,0.678132281,-0.389929393,1.553030216,1.126572142,0.682152124,3.633038953,0.216933505,1.924986229,-1.176252855,1.656157342,-0.090697724
47.66142,-122.49884,258,24,Skiff Point,10,0.66387193,0.021187537,-0.700088359,0.137825373,0.252553433,-0.108617607,0.566317506,0.318770827,0.582695982,0.342529734,0.149922451,0.246226092,-0.619053545,0.51754917,-0.090697724
47.66142,-122.49884,259,24,Skiff Point,10,2.083031316,-0.429681588,-1.10790682,-0.869134473,-0.709709582,-1.086697013,-1.956053717,0.014291869,-0.897445419,0.826674864,-0.944665022,-0.058995079,0.091503373,0.931588505,0.298006809
47.66142,-122.49884,260,24,Skiff Point,10,-0.013128782,1.145048177,-1.855574,-1.568863291,-1.748641764,-1.024183283,-2.914971703,-0.986138991,-2.10261984,0.565959698,-1.742998981,-0.588519642,0.326651705,-1.19036309,-0.479402258
47.55622,-122.54281,261,33,"Manchester, Stormwater Outfall",10,7.127877853,0.248485194,-0.836027846,0.935453065,1.438976299,-0.184155031,-0.121601918,0.585966647,1.834673294,3.688181524,0.521897787,2.105039655,0.658926523,2.225461429,1.464120409
47.55622,-122.54281,262,33,"Manchester, Stormwater Outfall",10,6.091763963,-0.030772128,-1.379785795,0.100831329,0.571575134,-0.854875263,-0.052115108,1.549114369,0.518342008,3.030495918,0.064726668,1.547611293,-1.104685971,2.38072618,0.557143165
47.55622,-122.54281,263,33,"Manchester, Stormwater Outfall",10,1.85394136,0.224471963,-0.971967333,-0.967033347,-0.526483269,-1.736579335,-3.276303118,0.343626252,-0.376763266,1.039206661,-1.073071917,-0.016932628,0.132398735,2.639500764,1.334552232
47.55622,-122.54281,264,33,"Manchester, Stormwater Outfall",10,0.473991968,-0.792467694,-0.360239641,-0.013308833,-0.100254681,0.162275225,-1.817080096,0.362267821,0.015210939,-0.159237863,-0.250161324,-0.204699593,0.106839134,-0.465794253,0.945847698
47.33775,-122.59014,265,44,Donkey Creek Delta,11,1.704052372,-0.753860214,1.135094718,-0.026392093,0.277243503,-0.632170098,0.948494964,-0.930214284,0.418885867,0.475096079,0.170134654,0.322615366,1.277468876,1.552647509,-0.220265902
47.33775,-122.59014,266,44,Donkey Creek Delta,11,0.314508366,-0.792467694,-0.496179128,-0.520849078,-0.444616192,-0.612634558,0.774777938,-1.172554679,1.337392586,-0.238979664,-0.16209473,-0.200537197,-1.109797891,0.414039336,-0.868106791
47.33775,-122.59014,267,44,Donkey Creek Delta,11,0.000252987,0.49172267,0.319457795,-0.485208474,-0.225654251,-0.947343489,-0.851213429,-0.05406055,0.787458627,0.245987828,-0.208080539,0.018953645,-0.90020916,1.397382758,0.168438631
47.33775,-122.59014,268,44,Donkey Creek Delta,11,3.18994964,-0.046711946,2.426519846,0.153615514,0.055032868,0.332885614,0.107704556,0.101285857,-1.020303005,1.571618847,0.308105893,0.93986237,1.267245036,-0.51754917,0.038870453
47.78184,-122.83474,269,30,Broad Spit (Fisherman's Point),12,-0.403189796,-0.607503708,-0.360239641,-2.57537199,-2.462054856,-2.498465424,-0.552420144,-2.477464496,-1.92125864,-0.505346752,-1.835325027,-1.17033589,-1.08935021,0.983343422,-2.293356747
47.78184,-122.83474,270,30,Broad Spit (Fisherman's Point),12,-0.129880662,1.458255241,-1.515725282,-0.334976562,-0.370545981,-0.223226112,0.100755875,0.300129258,-0.400164711,0.66418729,-0.349107645,0.157539822,-0.854201878,-0.207019668,-0.479402258
47.78184,-122.83474,271,30,Broad Spit (Fisherman's Point),12,1.956887053,0.742205516,1.610882923,0.223994428,0.270746116,0.103668603,-0.677496403,0.001864157,-0.751186387,1.349546285,0.11178192,0.730664102,2.013585396,0.207019668,0.686711342
47.78184,-122.83474,272,30,Broad Spit (Fisherman's Point),12,-0.323454647,1.127452275,-0.15633041,0.368361431,0.691776794,-0.323508555,-0.892905516,0.237990695,1.834673294,0.401998814,0.251436819,0.326717817,-0.174316481,1.552647509,1.204984054
47.346537,-122.82236,273,39,Reach Island,13,3.530983858,0.787747852,-0.224300154,-1.847672065,-2.252189256,-0.819711289,-4.895345804,-0.942641997,-0.751186387,2.159365855,-1.676149565,0.241608145,-2.116846185,-2.846520432,-0.090697724
47.346537,-122.82236,274,39,Reach Island,13,3.777248727,-0.717012324,2.426519846,1.649167436,1.694973347,1.363059796,2.10197602,1.704460776,1.0331738,1.530118201,1.71047586,1.620297031,-0.358345611,0.103509834,0.427574987
47.346537,-122.82236,275,39,Reach Island,13,0.048194792,-0.787188923,1.271034205,-1.087489565,-1.32566187,-0.482397619,-3.55425036,-0.085129831,-1.558536242,-0.369497066,-0.97463304,-0.672065053,-0.026070793,-1.449137675,0.427574987
47.346537,-122.82236,276,39,Reach Island,13,2.884312318,1.340052179,1.882761897,-1.018915239,-1.401031559,-0.133362625,-1.698952518,-0.346111794,-0.85649289,2.112182248,-0.510300675,0.800940786,-1.539199194,-2.328971263,-0.608970436
47.44896,-122.372267,277,22,Three Tree Point,11,4.367820745,1.113168542,0.795246,-0.480245859,-0.064519053,-1.257307402,-1.288980336,0.710243772,-0.417715795,2.740494644,-0.286182667,1.227155988,-0.005623112,2.277216346,0.686711342
47.44896,-122.372267,278,22,Three Tree Point,11,5.210036017,1.069696313,1.271034205,1.48359653,1.796982323,0.680618239,2.088078657,1.486975806,0.372082977,3.139866165,1.311338391,2.225602278,0.853179494,1.293872924,0.557143165
47.44896,-122.372267,279,22,Three Tree Point,11,5.734617872,1.227438403,3.853884461,0.780258537,1.001052415,0.245626866,0.107704556,1.070647436,0.799159349,3.481028137,1.122619089,2.301823613,0.060831851,0.983343422,0.945847698
47.44896,-122.372267,280,22,Three Tree Point,11,0.642378345,-0.027666969,1.74682241,0.892142964,1.202471412,0.164879964,-0.239729496,0.486544946,1.939979796,0.307355688,0.884730285,0.596042987,0.2244133,1.345627841,1.334552232
47.50161,-122.38593,281,13,Arroyo Beach,11,0.939500722,0.673477991,3.378096256,0.029550121,0.069976858,-0.055220462,-0.26057554,-0.029205124,-0.172000621,0.806489357,0.422945927,0.614717642,0.612919241,0.155264751,0.168438631
47.50161,-122.38593,282,13,Arroyo Beach,11,3.067867272,-0.661533479,3.989823948,1.145687513,0.713218171,1.878798071,1.330672422,1.300560118,0.676301763,1.203166897,1.57643743,1.389802163,-1.217148217,-1.966686844,0.038870453
47.50161,-122.38593,283,13,Arroyo Beach,11,4.529681879,1.667128954,2.562459333,0.660253465,0.087519803,1.730327962,-1.622517027,1.188710705,1.185283193,3.098405417,0.827433919,1.962919668,-1.774347527,-2.743010598,0.945847698
47.50161,-122.38593,284,13,Arroyo Beach,11,-0.039286296,0.469779544,3.853884461,1.024780148,0.769095699,1.416456941,0.448189928,0.598394359,0.734805375,0.215246624,1.26365813,0.739452377,0.086391453,-1.19036309,0.557143165
47.50161,-122.38593,285,13,Arroyo Beach,11,0.07634334,2.371172063,2.766368564,-2.001513153,-2.707656085,-0.350858312,-0.399549161,-0.986138991,-1.008602283,1.223757701,-0.66970706,0.277025321,-4.887506974,-5.071981861,-2.552493103
47.50161,-122.38593,286,13,Arroyo Beach,11,2.914755244,-0.792467694,-0.360239641,-1.240428359,-1.105400451,-1.365404061,-2.074181295,-1.184982391,-0.370912904,1.061143775,-1.1002213,-0.019538763,0.137510655,0.828078671,-0.090697724
47.6663,-122.4018,287,16,"Salmon Bay, Commodore Park",10,2.246972626,0.422995145,-0.020390923,0.431973142,0.923083771,-0.603517972,0.566317506,0.710243772,1.419297644,1.334983885,0.48957242,0.912278153,-0.486143618,2.328971263,0.557143165
47.6663,-122.4018,288,16,"Salmon Bay, Commodore Park",10,2.787521999,0.157607533,1.678852667,-0.203692818,-0.128193446,-0.331322771,-2.136719425,0.237990695,0.313579364,1.472564766,-0.081357962,0.695603402,0.014824569,0.362284419,1.075415876
47.6663,-122.4018,289,16,"Salmon Bay, Commodore Park",10,-0.036804323,-0.5176611,0.727276256,0.204143965,0.125854386,0.336792722,0.239729496,-0.42067807,0.366232615,-0.277232711,0.225621625,-0.025805543,0.480009314,-0.414039336,0.038870453
47.6663,-122.4018,290,16,"Salmon Bay, Commodore Park",10,1.846603871,-0.093082324,-0.428209385,-0.240235716,0.123255431,-0.940831642,-0.079909832,0.281487689,-0.195402066,0.876760774,-0.211406503,0.332677135,0.255084822,1.914931927,0.168438631
47.671678,-122.406663,291,18,Shilshole Bay,10,1.273864677,-0.616198154,-1.515725282,-2.009633797,-1.645983049,-2.502372532,-2.838536212,-1.427322786,-2.114320562,0.328833262,-2.007699174,-0.839432956,1.379707282,2.691255681,-0.34983408
47.671678,-122.406663,292,18,Shilshole Bay,10,0.551638294,-0.47398186,-1.311816051,-2.674624305,-2.78497499,-2.139011474,-5.597162591,-1.595096906,-1.927109002,0.038828217,-2.575685046,-1.268428414,-1.467632311,-0.879833588,-0.479402258
47.671678,-122.406663,293,18,Shilshole Bay,10,0.019957103,1.863168008,-2.127452974,-1.820603252,-1.609597682,-2.029612446,-3.317995205,0.324984683,-0.435266878,0.941562556,-1.573649108,-0.316043276,-2.730276618,1.500892592,-0.090697724
47.671678,-122.406663,294,18,Shilshole Bay,10,0.383630433,4.258280849,-1.311816051,-1.317574476,-0.843555754,-2.112964086,-2.643973142,-0.439319639,0.810860072,2.320955641,-1.12262044,0.599167601,-1.227372058,3.001785183,0.557143165
47.60255,-122.66992,295,27,Rocky Point,10,15.43220834,2.402223656,0.319457795,-1.217419868,-1.16062824,-1.188281825,-4.805012951,0.008078013,-0.493770491,8.917215998,-1.219653938,3.84878103,-0.34300985,0.362284419,1.464120409
47.60255,-122.66992,296,27,Rocky Point,10,0.071849045,0.738065304,-1.039937077,-1.415924497,-1.311367618,-1.459174656,-4.534014389,0.126141282,-1.195813843,0.404957175,-1.547155828,-0.571099327,-0.256107206,0.67281392,1.075415876
47.60255,-122.66992,297,27,Rocky Point,10,4.046992892,2.13538697,0.999155231,-0.019624889,0.062179994,-0.181550292,-1.212544844,1.120358286,0.126367803,3.091189931,0.127763041,1.609476486,-0.854201878,0.414039336,0.686711342
47.60255,-122.66992,298,27,Rocky Point,10,0.664698811,-0.253722563,0.659306513,-0.90432393,-0.583660274,-1.442243854,-2.692613909,-0.532527483,-0.07254448,0.205488124,-0.795515345,-0.295013611,0.59758348,1.914931927,0.81627952
47.5833538,-122.6414587,299,37,Lions Park,10,4.237351155,0.469779544,-0.15633041,-0.826726666,-0.536229349,-1.312006916,-2.30348777,3.96630446,0.325280087,2.35356535,-0.120456652,1.116554349,-4.703477844,1.707912259,0.686711342
47.5833538,-122.6414587,300,37,Lions Park,10,4.477694145,2.082599263,1.067124974,-1.551719709,-1.985796389,-0.498026052,-3.415276739,3.214427851,-0.67513169,3.280146704,-0.549199679,1.365473512,-6.073472477,-2.898275349,-0.479402258
47.5833538,-122.6414587,301,37,Lions Park,10,0.455032244,0.835981326,1.814792154,-2.398973558,-2.738193804,-1.437034377,-4.811961632,-1.651021612,-2.400988264,0.645506785,-1.946197299,-0.650345257,-0.981999885,-2.639500764,-0.738538614
47.5833538,-122.6414587,302,37,Lions Park,10,2.805772588,2.071213679,1.542913179,-2.346189373,-2.391233338,-1.980122409,-6.153057076,-1.346542655,-0.452817962,2.438493133,-1.875292805,0.281600164,-1.789683288,-0.310529502,0.557143165
48.255358,-122.507014,303,7,North Camano,8.1,4.64476004,-0.792467694,0.999155231,0.389565335,0.355212147,0.411027777,1.302877698,-0.134840681,1.214534999,1.926146173,0.648218929,1.287182551,-0.726403871,-0.207019668,-0.34983408
48.255358,-122.507014,304,7,North Camano,8.1,20.34098272,-0.676231233,0.727276256,-0.124742114,0.177833482,-0.716824108,-0.684445084,0.958798023,0.138068526,9.832375743,0.067994997,4.95018537,-0.619053545,1.552647509,0.557143165
48.255358,-122.507014,305,7,North Camano,8.1,2.174642819,-0.288293336,2.49448959,0.708075035,0.647594562,0.745736709,1.983848442,1.052005867,0.319429725,0.943174741,1.135882847,1.039528794,-0.946216443,-0.310529502,-0.34983408
48.255358,-122.507014,306,7,North Camano,8.1,0.915743358,-0.792467694,0.999155231,-1.659543815,-1.702510316,-1.378427755,-2.588383694,-1.234693242,-0.300708569,0.061637832,-1.123587451,-0.53097481,-1.447184629,-0.258774585,-0.608970436
48.018127,-122.699524,307,11,Maristone Island,9,0.184706667,1.896496718,-0.836027846,-0.609273867,0.112859612,-1.985331887,-0.184140048,-0.240476238,-0.154449537,1.040601692,-0.556691402,0.241955145,0.97586558,4.088638439,0.168438631
48.018127,-122.699524,308,11,Maristone Island,9,2.099735245,0.31079539,0.455397282,-0.815899141,-0.649933622,-1.05153304,-1.817080096,0.256632264,0.336980809,1.205265318,-0.469347935,0.367958691,-1.498303832,0.931588505,0.298006809
48.018127,-122.699524,309,11,Maristone Island,9,2.156084228,-0.738541428,3.106217282,-0.015564568,-0.323764794,0.602476076,-0.809521343,-0.240476238,0.635349234,0.7087714,0.422102236,0.565436818,-0.751963472,-1.604402425,0.038870453
48.018127,-122.699524,310,11,Maristone Island,9,6.716981167,0.231510324,0.319457795,-2.244681324,-2.463354334,-1.542526297,-5.089908874,-1.495675205,-0.926697225,3.474245745,-1.920483638,0.776881054,-1.799907128,-1.656157342,-0.220265902
48.018127,-122.699524,311,11,Maristone Island,9,0.035449648,0.943419836,-0.836027846,0.951243206,1.75344983,-0.768918884,3.463917507,0.088858145,1.091677413,0.489434742,0.82059991,0.655017326,1.292804637,3.57108927,-0.090697724
48.018127,-122.699524,312,11,Maristone Island,9,0.137070868,-0.294503655,0.047578821,1.796692467,2.589013798,-0.003125687,1.893515588,2.207783134,1.945830158,-0.078716393,1.496755469,0.709019538,-0.112973438,3.208804851,1.334552232
