latitude,longitude,sample_id,site_number,site_name,reporting_area,p450,sod,shell,weight_initial,weight_change,weight_final,length,height,width,ibr3bio,ibr3morph,ibr3overall,ci1,ci2,ci3
48.12823,-123.45715,247,1,Port Angeles Yacht Club,6,7.541444636,-0.392088503,4.696718624,2.557516704,2.448884975,2.4111667,1.705660488,1.688912391,-0.110331585,3.574678067,2.199789757,2.887233912,2.466184062,-0.249901344,1.137135662
48.12823,-123.45715,248,1,Port Angeles Yacht Club,6,0.325534682,-0.675761331,2.328457962,0.565411155,0.772861563,0.048479166,0.354754677,0.391502579,0.426002508,-0.175113325,0.698209944,0.26154831,0.577208466,0.934246564,0.444966129
47.38566,-122.627255,145,57,"Purdy, Dexters",13,2.889258156,-0.934994881,2.119493786,-0.795724619,-1.006744413,-0.235946275,0.070004923,-1.183428048,-0.163964994,0.977131637,-0.170901377,0.40311513,-0.683912777,-1.218749633,-1.077806845
47.38566,-122.627255,146,57,"Purdy, Dexters",13,2.270988315,-0.934994881,3.164314666,-2.124647186,-2.37921337,-1.274324873,-3.419835089,-0.739394744,-1.815873998,0.667996717,-1.226996371,-0.279499827,-1.360479968,-1.918473397,-0.662505125
47.38566,-122.627255,147,57,"Purdy, Dexters",13,1.406310712,-0.934994881,4.278790271,-0.343717097,-0.575150401,0.191444336,1.275224813,-0.565944234,-1.542343611,0.235657915,0.388329154,0.311993535,0.912785792,-1.218749633,-1.216240751
47.38566,-122.627255,148,57,"Purdy, Dexters",13,0.965490654,0.103637517,1.074672905,0.888054533,0.860619012,0.812966597,1.705660488,-0.801836927,1.36995051,0.534564085,0.84429816,0.689431122,0.566383391,-0.08842663,-0.247203405
47.386977,-122.6367089,74,47,"Purdy, Burley Lagoon",13,1.142417773,0.846119026,7.552562363,3.571977025,2.984780873,4.269713899,4.096234007,2.674111285,1.563030783,0.9942684,3.816058605,2.405163502,-0.932889503,-1.756998682,0.168098315
47.386977,-122.6367089,75,47,"Purdy, Burley Lagoon",13,1.509251953,0.98684792,0.726399279,-3.026616947,-2.972655136,-2.690432496,-3.015887763,-1.231994191,-2.749095319,1.248049937,-2.137183225,-0.444566644,-1.555331318,0.01922318,-1.631542471
47.386977,-122.6367089,76,47,"Purdy, Burley Lagoon",13,-0.544745894,0.471924884,2.467767412,-0.007268059,0.122593251,-0.276578481,0.904387924,-0.912845253,1.986734716,-0.036410505,0.612113073,0.287851284,-1.214341454,0.611297134,-0.385637311
47.386977,-122.6367089,77,47,"Purdy, Burley Lagoon",13,3.557051372,-0.109892369,3.860861919,1.368184695,1.284300466,1.338175482,0.613016082,0.891040046,0.168562143,1.723579501,1.360591548,1.542085525,1.248363119,-0.249901344,0.860267848
47.32598,-122.66724,218,53,Raft Island Park,13,2.966318863,-0.934994881,-1.014968855,-0.95116612,-0.398196856,-1.966577271,-0.68491303,-0.885093172,-0.834382609,1.015661991,-0.962185416,0.026738287,1.789616871,2.925768046,0.029664409
47.32598,-122.66724,219,53,Raft Island Park,13,2.962078598,-0.51376805,-0.806004679,-2.568473577,-2.685645119,-1.94099403,-3.651608145,-2.557156084,-1.290266588,1.224155274,-2.214306889,-0.495075807,-0.429523513,-1.111099823,-0.939372938
47.32598,-122.66724,220,53,Raft Island Park,13,0.757869844,0.693281245,2.119493786,-0.721071793,-0.385968359,-1.314957079,-0.115413522,-0.163539052,-0.485765449,0.725575545,-0.15246021,0.286557667,0.019717101,1.687795233,-0.385637311
47.32598,-122.66724,221,53,Raft Island Park,13,-0.29916653,-0.754321427,-0.248766876,-0.281847289,0.103171521,-1.044075706,0.043516574,-0.919783274,-0.228325085,-0.526743978,-0.368015734,-0.447379856,1.887042547,1.849269948,0.029664409
47.346537,-122.82236,273,39,Reach Island,13,3.776858664,0.192239129,0.029852025,-2.202879257,-2.622344663,-0.997423914,-4.625054979,-1.231994191,-0.882652678,1.984548897,-1.790356808,0.097096044,-2.112822683,-3.0487964,-0.247203405
47.346537,-122.82236,274,39,Reach Island,13,4.046339288,-0.881169402,2.746386314,1.760367692,1.747544706,1.52478265,2.043386941,1.723602493,0.753166304,1.582584943,1.757033871,1.669809407,-0.250909775,0.01922318,0.306532222
47.346537,-122.82236,275,39,Reach Island,13,-0.034258112,-0.931229313,1.562255983,-1.341303834,-1.596589562,-0.607655715,-3.346992128,-0.274547378,-1.622793725,-0.482743712,-1.032518051,-0.757630882,0.100905164,-1.595523967,0.306532222
47.346537,-122.82236,276,39,Reach Island,13,3.069224435,0.586220964,2.189148511,-1.263583083,-1.680031071,-0.204343449,-1.578894817,-0.565944234,-0.979192814,1.8277227,-0.583262994,0.622229853,-1.501205943,-2.510547351,-0.800939031
47.578117,-122.524833,170,32,Rich Passage,10,-0.375085823,-0.417635301,3.442933567,0.016764015,0.219701904,-0.409009375,0.407731376,-0.704704642,0.506452621,-0.396360562,0.49712421,0.050381824,0.674634141,0.934246564,-0.108769498
47.578117,-122.524833,171,32,Rich Passage,10,7.094978657,-0.546845986,2.467767412,-2.179869825,-2.184996065,-1.843175757,-3.625119795,-1.294436375,-2.014317612,3.274066336,-1.524878288,0.874594024,0.409419803,-0.303726249,-0.247203405
47.578117,-122.524833,172,32,Rich Passage,10,0.647040619,-0.766577984,1.283637081,-1.180749126,-0.939128018,-1.512098523,-2.393411556,-0.059468746,-0.60375895,-0.059768682,-0.772139691,-0.415954187,-0.250909775,1.257195993,0.444966129
47.578117,-122.524833,173,32,Rich Passage,10,1.569549603,-0.640173017,1.562255983,-2.107773602,-1.940426125,-2.14415506,-2.241103548,-2.036804556,-1.284903247,0.464688293,-1.456130022,-0.495720864,0.506845478,0.826596754,-0.800939031
47.60255,-122.66992,295,27,Rocky Point,10,16.80002929,1.343912417,0.587089828,-1.488564203,-1.41388143,-1.423309628,-4.538967844,-0.170477072,-0.646665677,9.071970856,-1.299253718,3.886358569,-0.234672163,0.288347705,1.414003475
47.60255,-122.66992,296,27,Rocky Point,10,-0.008373937,0.156798484,-0.806004679,-1.713545322,-1.580764448,-1.736328104,-4.280706439,-0.038654685,-1.290266588,0.074212273,-1.635181466,-0.780484597,-0.142659025,0.611297134,0.998701755
47.60255,-122.66992,297,27,Rocky Point,10,4.341512638,1.15356662,1.283637081,-0.131007675,-0.06011488,-0.26002462,-1.115348705,1.071428576,-0.078151539,2.747539629,0.10148832,1.424513974,-0.775925915,0.34217261,0.583400035
47.60255,-122.66992,298,27,Rocky Point,10,0.640364659,-0.550685389,0.935363455,-1.133707619,-0.775122293,-1.716764449,-2.525853302,-0.774084846,-0.260505131,0.044839635,-0.892953455,-0.42405691,0.761234742,1.903094853,0.721833942
48.02667,-122.75076,13,9,South of Skunk Island,9,0.684050664,0.392035764,2.258803236,-2.345026419,-2.175644861,-2.350325883,-4.333683137,-1.100171804,-0.968466132,0.538043214,-1.573502143,-0.517729464,-0.938302041,0.880421659,0.168098315
48.02667,-122.75076,14,9,South of Skunk Island,9,4.421559364,0.261053048,2.816041039,-0.4868869,-0.647082736,-0.079437038,-1.949731706,-0.420245806,-0.684209063,2.341306206,-0.207364602,1.066970802,0.891135642,-0.895800203,0.583400035
48.02667,-122.75076,15,9,South of Skunk Island,9,2.534607547,-0.790943427,1.771220159,-0.149926542,-0.044289766,-0.348813514,-1.353743848,0.731465578,-0.099604903,0.87183206,0.072329595,0.472080827,-0.1967844,0.503647325,0.860267848
48.02667,-122.75076,16,9,South of Skunk Island,9,-0.518341968,2.3688854,0.587089828,-1.9794321,-1.648380844,-2.37741402,-3.592009359,-0.836527029,-1.032826223,0.925271716,-1.55421425,-0.314471267,-0.001933049,1.903094853,0.444966129
47.6663,-122.4018,287,16,"Salmon Bay, Commodore Park",10,2.371801781,-0.067954272,0.238816201,0.380824372,0.892988562,-0.747611092,0.579905646,0.613519231,1.107146805,1.151923755,0.437941389,0.794932572,-0.386223213,2.333694092,0.444966129
47.6663,-122.4018,288,16,"Salmon Bay, Commodore Park",10,2.963309549,-0.257266383,1.980184335,-0.339626531,-0.270876623,-0.433087719,-1.996086317,0.086229682,0.09347537,1.353021583,-0.125683972,0.613668805,0.144205464,0.288347705,0.998701755
47.6663,-122.4018,289,16,"Salmon Bay, Commodore Park",10,-0.127270219,-0.738963815,1.00501818,0.122607406,0.010378808,0.338924194,0.268667542,-0.649200479,0.141745439,-0.433117017,0.176877299,-0.128119859,0.636746379,-0.519025869,-0.108769498
47.6663,-122.4018,290,16,"Salmon Bay, Commodore Park",10,1.933689669,-0.436093971,-0.179112151,-0.38104351,0.007501515,-1.13737929,-0.035948474,0.134795825,-0.37313529,0.748797849,-0.280617339,0.234090255,0.398594728,1.903094853,0.029664409
47.29464,-122.53053,123,40,Salmon Beach,11,-0.782513709,-0.934994881,3.930516645,0.689662091,0.490886808,1.002583559,-1.40009846,0.544139027,1.841924511,-0.858754295,1.014230597,0.077738151,-1.041140254,-0.841975298,1.414003475
47.29464,-122.53053,124,40,Salmon Beach,11,0.262630998,0.974443694,0.447780377,-2.548020748,-2.678451885,-1.894342238,-5.009136043,-1.363816578,-2.438021545,0.618537346,-2.212001237,-0.796731945,0.214568452,-1.218749633,0.029664409
47.29464,-122.53053,125,40,Salmon Beach,11,1.208033042,0.38155124,2.04983906,-2.357809438,-2.423092095,-1.87176879,-4.340305225,-1.696841557,-1.660337111,0.794792141,-1.757187879,-0.481197869,0.057604864,-0.734325489,-0.108769498
47.29464,-122.53053,126,40,Salmon Beach,11,-0.443401758,0.149267347,5.323611152,-1.431296282,-1.50379685,-1.065144257,0.560039384,-0.336989562,-2.368298113,-0.147067205,-0.117410647,-0.132238926,-0.364573063,-0.572850774,-1.769976378
47.607,-122.342,78,17,"Seattle Aquarium, Pier 59",10,0.523854572,6.608029532,1.422946532,-2.287247177,-2.223839526,-2.07944451,-3.035754025,-2.099246739,-1.494073543,3.565942052,-1.685236998,0.940352527,0.398594728,0.180697895,-0.662505125
47.607,-122.342,79,17,"Seattle Aquarium, Pier 59",10,0.282927487,0.35423241,3.512588293,0.009094204,-0.007604275,0.04245958,0.990475059,-1.114047845,0.072022007,0.318579948,0.500712432,0.40964619,1.00479893,-0.08842663,-0.524071218
47.607,-122.342,80,17,"Seattle Aquarium, Pier 59",10,1.872046781,-0.679010057,3.512588293,0.310773433,0.211789347,0.471355088,1.798369711,-1.141799926,-0.072788198,0.596518362,0.727183964,0.661851163,1.389089095,-0.465200964,-0.800939031
47.607,-122.342,81,17,"Seattle Aquarium, Pier 59",10,0.364013715,-0.799803588,2.119493786,0.293388528,0.580082904,-0.350318411,1.242114377,-0.552068193,-0.448222063,-0.217894936,0.412067275,0.097086169,2.217207336,1.311020898,-0.247203405
47.671678,-122.406663,291,18,Shilshole Bay,10,1.306957498,-0.809254427,-1.293587756,-2.386443398,-1.951215975,-2.941750215,-2.664917136,-1.773159781,-2.132311113,0.248851536,-2.163340768,-0.957244616,1.589352983,2.710468426,-0.524071218
47.671678,-122.406663,292,18,Shilshole Bay,10,0.516645759,-0.707805581,-1.08462358,-3.140130149,-3.212189813,-2.521884086,-5.293885797,-1.960486331,-1.960684203,-0.095579911,-2.73912628,-1.417353096,-1.425430418,-1.003450013,-0.662505125
47.671678,-122.406663,293,18,Shilshole Bay,10,-0.065157809,0.95938142,-1.920480285,-2.172200014,-1.910933867,-2.395472779,-3.12184116,0.183361967,-0.593032268,0.447111806,-1.704371201,-0.628629698,-2.762327186,1.472495613,-0.247203405
47.671678,-122.406663,294,18,Shilshole Bay,10,0.332799547,2.667915841,-1.08462358,-1.602077404,-1.062851634,-2.491786156,-2.479498691,-0.67001454,0.549359349,1.500357694,-1.26307038,0.118643657,-1.171041154,3.033417856,0.444966129
47.6427936,-122.6967068,45,35,"Silverdale, Dyes Inlet",10,-0.752064608,0.696086963,2.119493786,1.169280932,1.024624736,1.297543276,0.977230884,1.036738475,0.726349599,-0.027988822,1.193037384,0.582524281,-0.359160526,-0.519025869,0.306532222
47.6427936,-122.6967068,46,35,"Silverdale, Dyes Inlet",10,-0.06676001,0.786460607,-0.0398027,0.280094189,0.275809126,0.247125507,-2.300702334,0.474758823,0.989153304,0.359850299,-0.010509155,0.174670572,-0.023583199,-0.034601725,1.829305195
47.6427936,-122.6967068,47,35,"Silverdale, Dyes Inlet",10,-0.362345375,1.569551189,-0.248766876,-1.728884944,-1.710961975,-1.50908873,-1.565650642,-1.870292066,-0.72175245,0.603602907,-1.336485383,-0.366441238,-0.164309175,-0.08842663,-0.939372938
47.6427936,-122.6967068,48,35,"Silverdale, Dyes Inlet",10,-0.48447445,9.89544468,0.09950675,-1.23290384,-1.16067961,-1.200584943,-3.525788486,-1.308312415,-0.544762199,4.705485115,-1.267646392,1.718919362,1.405326707,0.288347705,0.998701755
47.66142,-122.49884,257,24,Skiff Point,10,7.810752738,-0.334940463,-2.268753911,0.271913058,0.621803658,-0.500808063,1.520242044,1.078366597,0.431365849,3.737906137,0.164875604,1.951390871,-1.116915779,1.633970328,-0.247203405
47.66142,-122.49884,258,24,Skiff Point,10,0.639459827,-0.354580487,-0.457731052,0.047443259,0.150646862,-0.175750415,0.579905646,0.176423947,0.340189053,0.14243967,0.094446757,0.118443213,-0.526949189,0.44982242,-0.247203405
47.66142,-122.49884,259,24,Skiff Point,10,2.192405481,-0.676204339,-0.875659404,-1.093824602,-0.914671024,-1.3059277,-1.823912047,-0.163539052,-1.016736201,0.758100571,-1.027752861,-0.134826145,0.225393527,0.880421659,0.168098315
47.66142,-122.49884,260,24,Skiff Point,10,-0.101362751,0.447116433,-1.641861383,-1.886883049,-2.064869065,-1.233692667,-2.737760096,-1.280560334,-2.121584431,0.172876841,-1.852458718,-0.839790938,0.474370253,-1.326399443,-0.662505125
47.63237,-122.37869,92,15,"Smith Cove, Terminal 91",10,0.127081578,-0.11181207,2.189148511,1.657080905,1.976289532,0.742236461,0.69248113,0.148671865,0.163198802,0.007634754,1.08130103,0.544467892,3.797668293,1.364845803,1.414003475
47.63237,-122.37869,93,15,"Smith Cove, Terminal 91",10,4.177504311,-0.357386205,2.676731588,-1.615883064,-1.672118514,-1.257771011,-6.538838211,-0.871217131,0.184652166,1.910059053,-1.299206311,0.305426371,-0.018170662,-0.519025869,2.798342541
47.63237,-122.37869,94,15,"Smith Cove, Terminal 91",10,-0.272168603,0.200213274,-0.666695228,-2.217196238,-2.127450197,-2.07492982,-3.393346739,-1.467886884,-1.751513907,-0.035977665,-1.957002716,-0.99649019,0.333644277,0.34217261,-0.247203405
47.63237,-122.37869,95,15,"Smith Cove, Terminal 91",10,1.693378423,1.014019081,0.656744553,-0.92304348,-1.074360808,-0.469205236,-2.558963739,-0.475749969,-0.260505131,1.353698752,-0.729297687,0.312200533,-0.429523513,-0.895800203,0.444966129
47.17650485,-122.9046464,198,38,Squaxin Island,13,5.581288751,-0.512439026,2.746386314,-0.346785021,-0.55572867,0.141782751,-1.857022484,0.322122375,-0.694935745,2.534424862,-0.034882926,1.249770968,0.100905164,-1.111099823,0.583400035
47.17650485,-122.9046464,199,38,Squaxin Island,13,2.633367488,1.522149327,4.209135546,-0.490466145,-0.862879742,0.361497642,-1.492807682,-1.329126476,-0.684209063,2.077758407,-0.041265132,1.018246638,1.389089095,-1.972298302,0.029664409
47.17650485,-122.9046464,200,38,Squaxin Island,13,3.359517659,-0.934994881,3.791207194,0.345031922,-0.05364097,1.12748997,0.778568265,0.793907761,0.506452621,1.212261389,1.041288109,1.126774749,-1.972096708,-1.810823587,-0.524071218
47.17650485,-122.9046464,201,38,Squaxin Island,13,0.63742086,0.067015517,0.587089828,-1.862339654,-1.65845137,-2.011724167,-2.916556453,-1.0307916,-2.486291614,0.352218189,-1.625580719,-0.636681265,2.130606735,1.041896374,0.029664409
47.7296079,-122.5506191,5,34,"Suquamish, Stormwater Outfall",10,2.225465711,-0.859757346,5.04499225,-1.384766095,-1.470707975,-0.99892881,-1.943109619,-1.107109824,-1.64961043,0.682854183,-0.501320072,0.090767055,0.945261018,-0.626675679,-0.385637311
47.7296079,-122.5506191,6,34,"Suquamish, Stormwater Outfall",10,-0.323286172,-0.042112135,5.741539504,0.636484735,0.08374979,1.69784575,0.129603709,-0.101096868,-0.228325085,-0.182699154,1.137114505,0.477207676,0.620508766,-2.402897541,0.029664409
47.7296079,-122.5506191,7,34,"Suquamish, Stormwater Outfall",10,2.649346551,-0.591885138,5.114646976,0.033637599,-0.428408437,0.995059076,-1.651737777,6.233315742,4.6844952,1.028730706,2.140144054,1.58443738,-8.862256976,-2.241422826,0.583400035
47.7296079,-122.5506191,8,34,"Suquamish, Stormwater Outfall",10,0.058340525,1.189597943,4.627063898,-0.463366147,-0.881582149,0.480384467,-4.731008376,2.798995652,2.565975536,0.623969234,0.628066126,0.62601768,-5.181731459,-2.187597921,2.383040822
47.259189,-122.434689,118,46,Thea Foss Waterway,11,-0.914433608,0.301071442,3.025005215,-1.015592531,-1.087308628,-0.712998472,0.116359534,-2.508589942,0.983789964,-0.306681083,-0.171333551,-0.239007317,-0.386223213,-0.519025869,-1.077806845
47.259189,-122.434689,119,46,Thea Foss Waterway,11,-0.391756431,1.043700621,3.303624117,-0.53597369,-0.557167317,-0.410514272,-0.790866427,-0.420245806,-1.150819724,0.325972095,-0.080280446,0.122845825,1.205062819,-0.196076439,-0.108769498
47.259189,-122.434689,120,46,Thea Foss Waterway,11,0.787256149,1.104983403,3.791207194,-1.260515159,-1.423232634,-0.732562126,-1.631871515,-1.377692619,-1.413623429,0.946119776,-0.578327184,0.183896296,0.977736243,-1.057274918,-0.524071218
47.259189,-122.434689,121,46,Thea Foss Waterway,11,24.60384953,2.474321318,4.139480821,0.500984743,0.337670934,0.769324598,-0.651802594,0.988172332,-0.169328335,13.53908542,0.844928929,7.192007175,0.117142776,-0.734325489,0.721833942
47.259189,-122.434689,122,46,Thea Foss Waterway,11,4.950812773,-0.89770837,2.746386314,-3.899441427,-6.004603069,1.085352867,1.03682967,1.300383249,0.388459121,2.026552202,-0.478090468,0.774230867,-14.63743451,-20.32659088,-5.922993577
47.44896,-122.372267,277,22,Three Tree Point,11,4.69258541,0.424375353,1.074672905,-0.653066136,-0.200382934,-1.503069144,-1.188191666,0.613519231,-0.576942245,2.558480381,-0.347637141,1.10542162,0.122555314,2.279869187,0.583400035
47.44896,-122.372267,278,22,Three Tree Point,11,5.61419757,0.393364788,1.562255983,1.572712985,1.860478472,0.736216875,2.030142766,1.480771779,0.14710878,3.003781179,1.341383949,2.172582564,1.031861618,1.257195993,0.444966129
47.44896,-122.372267,279,22,Three Tree Point,11,6.188232537,0.505888836,4.209135546,0.775563973,0.979307365,0.233581438,0.142847883,1.015924413,0.538632667,3.347060686,1.127856184,2.237458435,0.192918302,0.934246564,0.860267848
47.44896,-122.372267,280,22,Three Tree Point,11,0.615940009,-0.389430455,2.04983906,0.902371513,1.202297604,0.140277854,-0.188256482,0.363750497,1.584484147,0.113254777,0.864966313,0.489110545,0.366119503,1.311020898,1.275569568
48.0617,-122.2939,135,67,Tulalip Bay,8.2,2.954093798,2.025111145,3.094659941,-1.002298192,-0.752103946,-1.376657836,-0.929930261,-1.016915559,-0.861199314,2.489602472,-0.40634931,1.041626581,1.188825206,1.257195993,-0.247203405
48.0617,-122.2939,136,67,Tulalip Bay,8.2,1.079569413,-0.915428692,4.069826095,-1.489075524,-1.434022484,-1.382677422,-1.671604039,-1.266684293,-0.619848972,0.082070361,-0.542012377,-0.229971008,-0.315860225,0.180697895,-0.524071218
48.0617,-122.2939,137,67,Tulalip Bay,8.2,4.03941874,0.404735329,2.816041039,0.050511183,0.362127928,-0.609160612,0.182580407,0.218052069,-0.367771949,2.222077034,0.378911438,1.300494236,1.015624005,1.472495613,0.168098315
48.0617,-122.2939,138,67,Tulalip Bay,8.2,2.508556674,-0.819148274,2.537422138,0.307194188,0.507431245,-0.157691657,-0.903441911,0.447006742,0.44209253,0.8447042,0.454287611,0.649495905,0.512258016,0.934246564,1.137135662
48.0617,-122.2939,139,67,Tulalip Bay,8.2,1.97687121,0.01606959,1.144327631,-3.582933898,-3.664644202,-2.878544561,-4.042311296,-2.362891514,-2.421931522,0.9964704,-2.544132766,-0.773831183,-2.540413148,-1.218749633,-1.908410284
48.0617,-122.2939,140,67,Tulalip Bay,8.2,2.496060087,-0.782526274,4.836028074,0.96373,1.072819401,0.591746809,-0.347186577,2.008061328,-0.013791448,0.856766907,1.301629655,1.079198281,0.149618002,0.503647325,1.275569568
48.0697859,-122.2997764,190,70,Tulalip Reservation,8.2,5.472105404,-0.546550647,2.676731588,-0.550801991,-0.815404401,0.084596683,-1.380232198,-0.12884895,0.619082781,2.462777378,0.072160502,1.26746894,-1.81513312,-1.434049253,0.029664409
48.0697859,-122.2997764,191,70,Tulalip Reservation,8.2,1.287388951,-0.467842882,2.328457962,0.537799835,0.462833197,0.614320257,2.235427473,0.308246334,-0.31413854,0.409773035,0.881849503,0.645811269,0.079255014,-0.303726249,-0.800939031
48.0697859,-122.2997764,192,70,Tulalip Reservation,8.2,1.897181903,-0.934994881,2.467767412,-1.611281177,-1.661328664,-1.26680039,-0.916686086,-1.044667641,-0.748569155,0.481093511,-0.683080814,-0.100993652,-1.430842955,-0.465200964,-1.216240751
48.0697859,-122.2997764,193,70,Tulalip Reservation,8.2,0.385009029,0.542363166,-0.179112151,-1.067747245,-1.053500431,-0.940237846,0.341510503,-1.627461353,-0.169328335,0.463686098,-0.670839551,-0.103576727,-0.299622613,-0.034601725,-1.216240751
47.052362,-122.910912,182,73,West Bay Park,13,5.907581637,-0.548322679,1.771220159,-0.882649142,-1.14125788,-0.211867931,-2.50598704,0.259680192,-0.802202564,2.679629479,-0.501866315,1.088881582,-0.862526515,-1.487874157,0.306532222
47.052362,-122.910912,183,73,West Bay Park,13,1.607347283,0.446378086,0.09950675,0.944299813,1.18215655,0.305816471,-0.823976864,1.619532187,1.091056782,1.026862684,0.631198813,0.829030749,-0.310447688,1.041896374,1.690871288
47.052362,-122.910912,184,73,West Bay Park,13,9.992430948,-0.080506167,2.676731588,0.683526242,0.636190125,0.679030807,0.202446669,0.981234311,-0.281958494,4.955962391,0.796743036,2.876352713,0.528495628,-0.196076439,0.444966129
47.052362,-122.910912,185,73,West Bay Park,13,1.466652766,-0.825350386,2.119493786,-1.88790569,-2.196505238,-0.959801501,-1.102104531,-1.558081149,-1.18836311,0.32065119,-0.967609633,-0.323479222,-1.647344456,-2.133773016,-1.631542471
47.66586,-122.56698,252,26,Williams Olson Park,10,2.319410313,-0.934994881,-1.08462358,0.036705524,0.341267551,-0.606150819,1.533486218,-0.801836927,0.03447862,0.692207716,-0.078096202,0.307055757,1.178000131,1.418670708,-0.524071218
47.66586,-122.56698,254,26,Williams Olson Park,10,-0.306739314,-0.423246737,-0.527385778,-0.102885035,0.046344976,-0.399979996,-0.433273712,0.606581211,-0.340955244,-0.364993025,-0.164507654,-0.26475034,0.035954714,0.718946944,0.306532222
47.66586,-122.56698,255,26,Williams Olson Park,10,-0.527749896,-0.154636183,1.840874884,-2.088343415,-2.444671795,-1.030531637,-2.77749262,-2.022928515,-0.973829473,-0.341193039,-1.356703224,-0.848948132,-1.273879367,-2.564372256,-1.077806845
47.66586,-122.56698,256,26,Williams Olson Park,10,1.645358977,1.585794818,0.796054004,-2.785784885,-3.035955591,-1.849195343,-4.883316384,-2.695916492,-1.815873998,1.615576898,-2.324284099,-0.3543536,-0.093946187,-2.187597921,-0.662505125
