"term","Group1","Group2","null.value","estimate","conf.low","conf.high","adj.p.value","Significant","Group1_CLD","Group2_CLD"
"site_number","47","2",0,0.0894361436334444,-0.283796222618246,0.462668509885135,1,"No","ab","ab"
"site_number","48","2",0,0.0495251611465107,-0.32370720510518,0.422757527398202,1,"No","ab","ab"
"site_number","49","2",0,-0.113769882910569,-0.463892877459193,0.236353111638055,0.999999999987647,"No","ab","ab"
"site_number","50","2",0,0.247913843397152,-0.125318522854539,0.621146209648843,0.908340367729481,"No","b","ab"
"site_number","51","2",0,-0.015966265760618,-0.389198632012309,0.357266100491073,1,"No","ab","ab"
"site_number","52","2",0,0.182039915631677,-0.191192450620014,0.555272281883367,0.99987890896349,"No","b","ab"
"site_number","53","2",0,-0.0612101098528064,-0.434442476104497,0.312022256398885,1,"No","ab","ab"
"site_number","54","2",0,0.0114205187851699,-0.361811847466521,0.384652885036861,1,"No","ab","ab"
"site_number","55","2",0,0.0577649412806094,-0.315467424971082,0.4309973075323,1,"No","ab","ab"
"site_number","56","2",0,-0.0496801301414804,-0.422912496393171,0.323552236110211,1,"No","ab","ab"
"site_number","57","2",0,-0.0243577648510632,-0.397590131102754,0.348874601400628,1,"No","ab","ab"
"site_number","58","2",0,-0.0167882767157697,-0.390020642967461,0.356444089535921,1,"No","ab","ab"
"site_number","59","2",0,-0.050240944270897,-0.423473310522588,0.322991421980794,1,"No","ab","ab"
"site_number","60","2",0,-0.063866321142863,-0.437098687394554,0.309366045108828,1,"No","ab","ab"
"site_number","61","2",0,-0.0807074798868268,-0.430830474435451,0.269415514661798,1,"No","ab","ab"
"site_number","62","2",0,0.076952250398507,-0.296280115853184,0.450184616650198,1,"No","ab","ab"
"site_number","63","2",0,-0.0204317094602267,-0.393664075711918,0.352800656791464,1,"No","ab","ab"
"site_number","64","2",0,-0.152915759417585,-0.526148125669276,0.220316606834106,0.999999685023583,"No","ab","ab"
"site_number","65","2",0,-0.0720032214187719,-0.445235587670463,0.301229144832919,1,"No","ab","ab"
"site_number","66","2",0,-0.145526760592134,-0.518759126843824,0.227705605659557,0.999999955828047,"No","ab","ab"
"site_number","67","2",0,0.0207739846143598,-0.313055192322392,0.354603161551111,1,"No","ab","ab"
"site_number","68","2",0,-0.0852463674514647,-0.458478733703156,0.287985998800226,1,"No","ab","ab"
"site_number","69","2",0,-0.00354003225519046,-0.376772398506881,0.3696923339965,1,"No","ab","ab"
"site_number","70","2",0,-0.00505809563833093,-0.378290461890022,0.36817427061336,1,"No","ab","ab"
"site_number","71","2",0,-0.00456845066320744,-0.377800816914898,0.368663915588483,1,"No","ab","ab"
"site_number","72","2",0,0.124042286003993,-0.249190080247698,0.497274652255684,0.999999999963098,"No","ab","ab"
"site_number","73","2",0,0.0896249457086205,-0.28360742054307,0.462857311960311,1,"No","ab","ab"
"site_number","74","2",0,0.0416871819362882,-0.331545184315403,0.414919548187979,1,"No","ab","ab"
"site_number","75","2",0,-0.0694519443646143,-0.442684310616305,0.303780421887077,1,"No","ab","ab"
"site_number","76","2",0,-0.0270664564652256,-0.400298822716917,0.346165909786465,1,"No","ab","ab"
"site_number","77","2",0,-0.0445299559839822,-0.417762322235673,0.328702410267709,1,"No","ab","ab"
"site_number","7","3",0,-0.0483567154656756,-0.457212287839838,0.360498856908486,1,"No","ab","ab"
"site_number","8","3",0,-0.0364829975251654,-0.445338569899327,0.372372574848997,1,"No","ab","ab"
"site_number","9","3",0,-0.088041098807768,-0.49689667118193,0.320814473566394,1,"No","ab","ab"
"site_number","10","3",0,-0.118112500037758,-0.52696807241192,0.290743072336404,1,"No","ab","ab"
"site_number","11","3",0,-0.0569771193721394,-0.43020948562383,0.316255246879552,1,"No","ab","ab"
"site_number","12","3",0,-0.0444897468943584,-0.45334531926852,0.364365825479804,1,"No","ab","ab"
"site_number","13","3",0,-0.050108853416997,-0.423341219668688,0.323123512834694,1,"No","ab","ab"
"site_number","14","3",0,-0.147253839401652,-0.556109411775814,0.26160173297251,0.999999998499278,"No","ab","ab"
"site_number","15","3",0,-0.115064592512806,-0.523920164886968,0.293790979861356,1,"No","ab","ab"
"site_number","16","3",0,-0.0403656151573533,-0.449221187531515,0.368489957216809,1,"No","ab","ab"
"site_number","17","3",0,-0.17604531551557,-0.584900887889732,0.232810256858592,0.999997991645875,"No","ab","ab"
"site_number","18","3",0,-0.158841106307875,-0.567696678682037,0.250014466066287,0.999999961902248,"No","ab","ab"
"site_number","19","3",0,-0.0408503879921538,-0.428724840818404,0.347024064834097,1,"No","ab","ab"
"site_number","20","3",0,-0.008720831157344,-0.417576403531506,0.400134741216818,1,"No","ab","ab"
"site_number","21","3",0,-0.151255812566803,-0.560111384940965,0.257599759807359,0.999999995144862,"No","ab","ab"
"site_number","22","3",0,0.0407480643136945,-0.368107508060468,0.449603636687857,1,"No","ab","ab"
"site_number","23","3",0,-0.0563845105668836,-0.465240082941046,0.352471061807278,1,"No","ab","ab"
"site_number","24","3",0,-0.0517466747883429,-0.460602247162505,0.357108897585819,1,"No","ab","ab"
"site_number","25","3",0,-0.0441629442209848,-0.453018516595147,0.364692628153177,1,"No","ab","ab"
"site_number","26","3",0,-0.181587796514656,-0.590443368888818,0.227267775859506,0.999994004540286,"No","ab","ab"
"site_number","27","3",0,-0.0436556681655768,-0.452511240539739,0.365199904208585,1,"No","ab","ab"
"site_number","28","3",0,-0.120660986285411,-0.529516558659573,0.288194586088751,1,"No","ab","ab"
"site_number","29","3",0,-0.0275602583440251,-0.400792624595716,0.345672107907666,1,"No","ab","ab"
"site_number","30","3",0,-0.126613486858025,-0.535469059232187,0.282242085516137,1,"No","ab","ab"
"site_number","31","3",0,-0.336683557141696,-0.745539129515858,0.0721720152324665,0.398900912408943,"No","a","ab"
"site_number","32","3",0,-0.154530434931768,-0.56338600730593,0.254325137442394,0.999999987877332,"No","ab","ab"
"site_number","33","3",0,0.0157178997201167,-0.393137672654045,0.424573472094279,1,"No","ab","ab"
"site_number","34","3",0,0.119967411114749,-0.288888161259413,0.528822983488911,1,"No","b","ab"
"site_number","35","3",0,-0.0928611657743826,-0.501716738148545,0.315994406599779,1,"No","ab","ab"
"site_number","36","3",0,-0.0348337301363765,-0.443689302510539,0.374021842237786,1,"No","ab","ab"
"site_number","37","3",0,0.0267679129061763,-0.382087659467986,0.435623485280338,1,"No","ab","ab"
"site_number","38","3",0,-0.07925100021922,-0.488106572593382,0.329604572154942,1,"No","ab","ab"
"site_number","39","3",0,-0.0574609779916145,-0.466316550365777,0.351394594382547,1,"No","ab","ab"
"site_number","40","3",0,-0.121757714399828,-0.53061328677399,0.287097857974334,1,"No","ab","ab"
"site_number","41","3",0,-0.0334169009241675,-0.44227247329833,0.375438671449994,1,"No","ab","ab"
"site_number","42","3",0,-0.139519955627928,-0.54837552800209,0.269335616746235,0.999999999871276,"No","ab","ab"
"site_number","43","3",0,-0.171882063924864,-0.580737636299026,0.236973508449298,0.999999164582565,"No","ab","ab"
"site_number","44","3",0,-0.124467304103058,-0.53332287647722,0.284388268271104,1,"No","ab","ab"
"site_number","45","3",0,-0.157945968886693,-0.566801541260855,0.250909603487469,0.999999969802167,"No","ab","ab"
"site_number","46","3",0,-0.0938476186947602,-0.481722071521011,0.29402683413149,1,"No","ab","ab"
"site_number","47","3",0,-0.016851243224214,-0.425706815598376,0.392004329149948,1,"No","ab","ab"
"site_number","48","3",0,-0.0567622257111477,-0.46561779808531,0.352093346663014,1,"No","ab","ab"
"site_number","49","3",0,-0.220057269768227,-0.607931722594478,0.167817183058023,0.994167374970311,"No","ab","ab"
"site_number","50","3",0,0.141626456539494,-0.267229115834668,0.550482028913656,0.999999999742164,"No","b","ab"
"site_number","51","3",0,-0.122253652618276,-0.531109224992439,0.286601919755886,1,"No","ab","ab"
"site_number","52","3",0,0.0757525287740181,-0.333103043600144,0.48460810114818,1,"No","b","ab"
"site_number","53","3",0,-0.167497496710465,-0.576353069084627,0.241358075663697,0.999999685986527,"No","ab","ab"
"site_number","54","3",0,-0.0948668680724885,-0.503722440446651,0.313988704301674,1,"No","ab","ab"
"site_number","55","3",0,-0.0485224455770491,-0.457378017951211,0.360333126797113,1,"No","ab","ab"
"site_number","56","3",0,-0.155967516999139,-0.564823089373301,0.252888055375023,0.999999982111196,"No","ab","ab"
"site_number","57","3",0,-0.130645151708722,-0.539500724082884,0.27821042066544,1,"No","ab","ab"
"site_number","58","3",0,-0.123075663573428,-0.53193123594759,0.285779908800734,1,"No","ab","ab"
"site_number","59","3",0,-0.156528331128555,-0.565383903502717,0.252327241245607,0.999999979219761,"No","ab","ab"
"site_number","60","3",0,-0.170153708000521,-0.579009280374683,0.238701864373641,0.999999428028331,"No","ab","ab"
"site_number","61","3",0,-0.186994866744485,-0.574869319570736,0.200879586081765,0.999914522338309,"No","ab","ab"
"site_number","62","3",0,-0.0293351364591515,-0.438190708833314,0.379520435915011,1,"No","ab","ab"
"site_number","63","3",0,-0.126719096317885,-0.535574668692047,0.282136476056277,1,"No","ab","ab"
"site_number","64","3",0,-0.259203146275244,-0.668058718649406,0.149652426098918,0.953650164233466,"No","ab","ab"
"site_number","65","3",0,-0.17829060827643,-0.587146180650592,0.230564964097732,0.999996840878028,"No","ab","ab"
"site_number","66","3",0,-0.251814147449792,-0.660669719823954,0.15704142492437,0.971261932030767,"No","ab","ab"
"site_number","67","3",0,-0.0855134022432987,-0.45874576849499,0.287718964008392,1,"No","ab","ab"
"site_number","68","3",0,-0.191533754309123,-0.600389326683285,0.217321818065039,0.999964901003107,"No","ab","ab"
"site_number","69","3",0,-0.109827419112849,-0.518682991487011,0.299028153261313,1,"No","ab","ab"
"site_number","70","3",0,-0.111345482495989,-0.520201054870151,0.297510089878173,1,"No","ab","ab"
"site_number","71","3",0,-0.110855837520866,-0.519711409895028,0.297999734853296,1,"No","ab","ab"
"site_number","72","3",0,0.0177548991463346,-0.391100673227827,0.426610471520497,1,"No","ab","ab"
"site_number","73","3",0,-0.0166624411490379,-0.4255180135232,0.392193131225124,1,"No","ab","ab"
"site_number","74","3",0,-0.0646002049213702,-0.473455777295532,0.344255367452792,1,"No","ab","ab"
"site_number","75","3",0,-0.175739331222273,-0.584594903596435,0.233116241151889,0.999998113896503,"No","ab","ab"
"site_number","76","3",0,-0.133353843322884,-0.542209415697046,0.275501729051278,0.999999999985156,"No","ab","ab"
"site_number","77","3",0,-0.150817342841641,-0.559672915215803,0.258038229532521,0.999999995717927,"No","ab","ab"
"site_number","8","7",0,0.0118737179405102,-0.396981854433652,0.420729290314672,1,"No","ab","ab"
"site_number","9","7",0,-0.0396843833420924,-0.448539955716254,0.36917118903207,1,"No","ab","ab"
"site_number","10","7",0,-0.0697557845720821,-0.478611356946244,0.33909978780208,1,"No","ab","ab"
"site_number","11","7",0,-0.00862040390646377,-0.381852770158155,0.364611962345227,1,"No","ab","ab"
"site_number","12","7",0,0.00386696857131725,-0.404988603802845,0.412722540945479,1,"No","ab","ab"
"site_number","13","7",0,-0.00175213795132136,-0.374984504203012,0.37148022830037,1,"No","ab","ab"
"site_number","14","7",0,-0.0988971239359762,-0.507752696310138,0.309958448438186,1,"No","ab","ab"
"site_number","15","7",0,-0.0667078770471304,-0.475563449421292,0.342147695327032,1,"No","ab","ab"
"site_number","16","7",0,0.00799110030832235,-0.40086447206584,0.416846672682484,1,"No","ab","ab"
"site_number","17","7",0,-0.127688600049894,-0.536544172424056,0.281166972324268,1,"No","ab","ab"
"site_number","18","7",0,-0.1104843908422,-0.519339963216362,0.298371181531962,1,"No","ab","ab"
"site_number","19","7",0,0.00750632747352184,-0.380368125352729,0.395380780299772,1,"No","ab","ab"
"site_number","20","7",0,0.0396358843083316,-0.36921968806583,0.448491456682494,1,"No","ab","ab"
"site_number","21","7",0,-0.102899097101127,-0.511754669475289,0.305956475273035,1,"No","ab","ab"
"site_number","22","7",0,0.0891047797793701,-0.319750792594792,0.497960352153532,1,"No","ab","ab"
"site_number","23","7",0,-0.00802779510120797,-0.41688336747537,0.400827777272954,1,"No","ab","ab"
"site_number","24","7",0,-0.00338995932266729,-0.412245531696829,0.405465613051495,1,"No","ab","ab"
"site_number","25","7",0,0.00419377124469086,-0.404661801129471,0.413049343618853,1,"No","ab","ab"
"site_number","26","7",0,-0.13323108104898,-0.542086653423143,0.275624491325182,0.999999999985803,"No","ab","ab"
"site_number","27","7",0,0.00470104730009883,-0.404154525074063,0.413556619674261,1,"No","ab","ab"
"site_number","28","7",0,-0.0723042708197354,-0.481159843193897,0.336551301554427,1,"No","ab","ab"
"site_number","29","7",0,0.0207964571216505,-0.35243590913004,0.394028823373341,1,"No","ab","ab"
"site_number","30","7",0,-0.0782567713923492,-0.487112343766511,0.330598800981813,1,"No","ab","ab"
"site_number","31","7",0,-0.28832684167602,-0.697182414050182,0.120528730698142,0.811478762604753,"No","a","ab"
"site_number","32","7",0,-0.106173719466092,-0.515029291840255,0.30268185290807,1,"No","ab","ab"
"site_number","33","7",0,0.0640746151857924,-0.34478095718837,0.472930187559954,1,"No","ab","ab"
"site_number","34","7",0,0.168324126580425,-0.240531445793738,0.577179698954587,0.999999620691381,"No","b","ab"
"site_number","35","7",0,-0.044504450308707,-0.453360022682869,0.364351122065455,1,"No","ab","ab"
"site_number","36","7",0,0.0135229853292992,-0.395332587044863,0.422378557703461,1,"No","ab","ab"
"site_number","37","7",0,0.075124628371852,-0.33373094400231,0.483980200746014,1,"No","ab","ab"
"site_number","38","7",0,-0.0308942847535443,-0.439749857127706,0.377961287620618,1,"No","ab","ab"
"site_number","39","7",0,-0.00910426252593889,-0.417959834900101,0.399751309848223,1,"No","ab","ab"
"site_number","40","7",0,-0.0734009989341527,-0.482256571308315,0.335454573440009,1,"No","ab","ab"
"site_number","41","7",0,0.0149398145415081,-0.393915757832654,0.42379538691567,1,"No","ab","ab"
"site_number","42","7",0,-0.0911632401622519,-0.500018812536414,0.31769233221191,1,"No","ab","ab"
"site_number","43","7",0,-0.123525348459189,-0.532380920833351,0.285330223914973,1,"No","ab","ab"
"site_number","44","7",0,-0.076110588637382,-0.484966161011544,0.33274498373678,1,"No","ab","ab"
"site_number","45","7",0,-0.109589253421017,-0.51844482579518,0.299266318953145,1,"No","ab","ab"
"site_number","46","7",0,-0.0454909032290846,-0.433365356055335,0.342383549597166,1,"No","ab","ab"
"site_number","47","7",0,0.0315054722414616,-0.3773501001327,0.440361044615624,1,"No","ab","ab"
"site_number","48","7",0,-0.00840551024547206,-0.417261082619634,0.40045006212869,1,"No","ab","ab"
"site_number","49","7",0,-0.171700554302552,-0.559575007128802,0.216173898523699,0.99999465250078,"No","ab","ab"
"site_number","50","7",0,0.189983172005169,-0.218872400368993,0.598838744379331,0.999972934778633,"No","b","ab"
"site_number","51","7",0,-0.0738969371526008,-0.482752509526763,0.334958635221561,1,"No","ab","ab"
"site_number","52","7",0,0.124109244239694,-0.284746328134468,0.532964816613856,1,"No","b","ab"
"site_number","53","7",0,-0.119140781244789,-0.527996353618951,0.289714791129373,1,"No","ab","ab"
"site_number","54","7",0,-0.0465101526068129,-0.455365724980975,0.362345419767349,1,"No","ab","ab"
"site_number","55","7",0,-0.000165730111373427,-0.409021302485535,0.408689842262789,1,"No","ab","ab"
"site_number","56","7",0,-0.107610801533463,-0.516466373907625,0.301244770840699,1,"No","ab","ab"
"site_number","57","7",0,-0.082288436243046,-0.491144008617208,0.326567136131116,1,"No","ab","ab"
"site_number","58","7",0,-0.0747189481077525,-0.483574520481915,0.33413662426641,1,"No","ab","ab"
"site_number","59","7",0,-0.10817161566288,-0.517027188037042,0.300683956711282,1,"No","ab","ab"
"site_number","60","7",0,-0.121796992534846,-0.530652564909008,0.287058579839316,1,"No","ab","ab"
"site_number","61","7",0,-0.13863815127881,-0.52651260410506,0.249236301547441,0.999999998930667,"No","ab","ab"
"site_number","62","7",0,0.0190215790065241,-0.389833993367638,0.427877151380686,1,"No","ab","ab"
"site_number","63","7",0,-0.0783623808522095,-0.487217953226372,0.330493191521953,1,"No","ab","ab"
