"latitude","longitude","site_name","reporting_area","site_number","p450","sod","shell","ci1","ci2","ci3","weight_initial","weight_change","weight_final","length","height","width","ibr_bio","ibr_morph","ibr_combined","ai_z_dieldrin","ai_z_mirex","ai_z_PCB101","ai_z_PCB105","ai_z_PCB110","ai_z_PCB118","ai_z_PCB128","ai_z_PCB138","ai_z_PCB149","ai_z_PCB151","ai_z_PCB153","ai_z_PCB156","ai_z_PCB158","ai_z_PCB017","ai_z_PCB170","ai_z_PCB177","ai_z_PCB018","ai_z_PCB180","ai_z_PCB183","ai_z_PCB187","ai_z_PCB028","ai_z_PCB031","ai_z_PCB033","ai_z_PCB044","ai_z_PCB049","ai_z_PCB052","ai_z_PCB066","ai_z_PCB070","ai_z_PCB074","ai_z_PCB087","ai_z_PCB095","ai_z_PCB099","ai_z_BDE100","ai_z_BDE047","ai_z_BDE099","ai_z_acenaphthene","ai_z_acenaphthylene","ai_z_C1.dibenzothiophenes","ai_z_C1.fluorenes","ai_z_C1.naphthalenes","ai_z_C1.phenanthrenes_anthracenes","ai_z_C2.dibenzothiophenes","ai_z_C2.fluorenes","ai_z_C2.naphthalenes","ai_z_C2.phenanthrenes_anthracenes","ai_z_C3.dibenzothiophenes","ai_z_C3.fluorenes","ai_z_C3.naphthalenes","ai_z_C3.phenanthrenes_anthracenes","ai_z_C4.dibenzothiophenes","ai_z_C4.naphthalenes","ai_z_C4.phenanthrenes_anthracenes","ai_z_dibenzothiophene","ai_z_fluorene","ai_z_naphthalene","ai_z_phenanthrene","ai_z_benz_a_anthracene","ai_z_benzo_a_pyrene","ai_z_benzo_b_fluoranthene","ai_z_benzo_e_pyrene","ai_z_benzo_ghi_perylene","ai_z_benzo_k_fluoranthene","ai_z_C1.benzanthracenes_chrysenes","ai_z_C2.benzanthracenes_chrysenes","ai_z_C2.fluoranthenes_pyrenes","ai_z_C3.benzanthracenes_chrysenes","ai_z_C3.fluoranthenes_pyrenes","ai_z_C4.benzanthracenes_chrysenes","ai_z_C4.fluoranthenes_pyrenes","ai_z_chrysene","ai_z_dibenz_ah_anthracene","ai_z_fluoranthene","ai_z_indeno_123cd_pyrene","ai_z_perylene","ai_z_pyrene","ai_z_arsenic","ai_z_cadmium","ai_z_mercury","ai_z_copper","ai_z_lead","ai_z_zinc","ai_z_alpha_hexachlorocyclohexane","ai_z_beta_hexachlorocyclohexane","ai_z_gamma_hexachlorocyclohexane","ai_z_opDDD","ai_z_opDDT","ai_z_ppDDD","ai_z_ppDDT","ai_z_ppDDE","ai_z_alpha_chlordane","ai_z_beta_chlordane","ai_z_trans_Nonachlor","ai_z_1.methylnaphthalene","ai_z_1.methylphenanthrene","ai_z_1_7.dimethylphenanthrene","ai_z_2.methylnaphthalene","ai_z_235.trimethylnaphthalene","ai_z_26.dimethylnaphthalene","ai_z_3.methylphenanthrene","ai_z_9.methylphenanthrene","ai_z_Retene","ai_z_arsenic_ng","ai_z_cadmium_ng","ai_z_copper_ng","ai_z_lead_ng","ai_z_mercury_ng","ai_z_zinc_ng"
47.570193,-122.971775,"Hood Canal Holly",12,29,-0.942913494,-12.2984063,0.181437333,0.038926519,-0.027431059,-0.064130337,0.030075043,0.001258723,0.072428498,0.021394575,-0.029212479,-0.036785961,3.767505752,2.864944304,6.632450056,0,0,0.064319475,1.279633366,0,0,0,0,0.593023167,0,0,0,0,2.380379706,0,0,0,0,0,0,2.121850726,0,1.957698324,1.211397715,0,1.152124459,0.986521337,1.192201646,0,1.111276746,0.64749194,0.607641378,0,0,0,0,0,0,0,0.736191614,0.021762634,0,0,1.873847099,0.060289018,0,0,0,0.074622838,0,0.027753036,0.034069217,0,0,0,0.017034109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013764478,0,0.010042249,0,0,0.022068489,0.740551689,0.58722357,3.055759164,0.038378914,0.713002175,0.922312545,0,0,0,0,0,0,0,0,0,0,0,0.99741047,0,0,1.029053195,0,3.558171997,0.074506491,0,0.076298256,740.551689,587.22357,38.378914,713.002175,3055.759164,922.312545
48.027069,-122.999191,"Jamestown",6,2,0.352263317,-0.751817936,-0.027481771,0.04953996,0.003391374,-0.026724776,-0.26270077,-0.24686995,-0.201446934,-0.073045685,-0.147170942,-0.079462772,0.666163587,5.812480894,6.478644481,0,0,0.192958426,0.116330306,1.422414385,1.743776479,0,1.356013489,0.043391939,0,1.004243982,0,0,2.380379706,0,0,3.120458151,0,0,0,3.106995706,2.740996268,0.766055866,1.211397715,0,0.288031115,0.986521337,1.192201646,0,1.111276746,0.64749194,0.607641378,0,0,0,0,0,0,0,0.736191614,0,0,0,1.160000585,0.029266513,0,0,0.215697994,0.012740485,0,0.113324896,0.007570937,0,0,0,0.002839018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016940896,0,0.001414401,0,0,0.022068489,1.110827534,3.187785095,3.44117023,0.191894572,0.075285944,1.078636706,0,0,0,0,0,0,0,0,0,0,0,0.99741047,0,0,1.029053195,0,0,0.074506491,0,0.038149128,1110.827534,3187.785095,191.894572,75.285944,3441.17023,1078.636706
47.7947,-122.5003,"Kingston Marina",10,36,1.357068655,-1.573153452,0.452962858,-0.08660915,-0.147997005,-0.263350832,-0.018283206,-0.167328423,0.190851941,0.007679402,-0.049303145,-0.111651136,1.515858684,6.028128554,7.543987237,0,0,0.611035016,0.290825765,0,0,0,0,0.506239289,0,0,0,0,2.380379706,0,0,0,0,0,0.926739065,0,0,0.170234637,1.211397715,0,0,0.986521337,0.227086028,0,1.111276746,0.334909624,0.327191511,0,0.725741309,0,0,0,0,0,0.32008331,0.05803369,0,0.227478462,0,0.093652843,0,0.193235825,0,0.152885815,0,0.039316801,0.177917024,0,0,0,0.039746255,0.07634722,0,0.093937021,0.06868054,0,0.110550439,0.109334723,0,0.119252214,0,0,0,0,0.100586571,0,0.048089645,0,0,0.051493141,2.221655068,3.271674177,5.003461514,0.397221765,0.172714813,1.026528652,0,0,0,0,0,0,0,0.883347669,0,0,0,0.99741047,0.853563069,0.26538092,0.33410818,0,0,0.071119832,0,0.305193025,2221.655068,3271.674177,397.221765,172.714813,5003.461514,1026.528652
47.541533,-122.640383,"Kitsap St Boat Launch",10,25,-0.26161976,-0.319769503,0.45254376,-0.156940234,0.001431674,-0.159057521,-0.173540308,-0.148294013,-0.181895043,0.044328453,0.002833523,-0.002282418,1.200232913,7.060431277,8.260664191,0,0,5.370676192,2.791927343,0,0,3.9833024,0,4.035450334,4.374312409,0,0,0,2.380379706,0,4.262858481,1.920281939,3.595557412,4.273781846,4.355673604,3.106995706,2.137977089,0.425586592,1.453677258,3.572538761,2.93791737,2.301883119,2.327631785,4.186874458,2.222553492,3.639351251,4.066523066,0,2.540094581,2.022475728,0.157985457,0,0.301616112,0.467833998,0.736191614,0.314349156,0.514464437,1.011015385,1.873847099,0.099506146,0.686364043,1.441600602,0,1.290429085,0.834589141,0.830278319,1.711031804,0,0.156063671,0,0.141950911,0.217295933,0.24981617,0.39923234,0.325792303,0.875356521,0.434305296,0.381400197,0.685858524,0.46849084,1.018322033,0.743715627,0,0.697556756,0.291171653,0,0.176800167,0.712178452,0.253783324,0.168731988,0.444331014,2.852228769,4.239521723,1.074609606,3.108866626,1.318333751,0,3.270551557,0,1.373219202,0,1.054430373,0,1.797155602,0,0,0,0.99741047,0.474201705,1.326904601,1.029053195,0,0.474422933,0.298025963,0.299904245,1.640412507,444.331014,2852.228769,1074.609606,3108.866626,4239.521723,1318.333751
47.3115,-122.68725,"Kopachuck State Park",13,52,1.83040495,-1.502652978,0.363442708,0.045558878,-0.051653008,-0.064368839,-0.150303663,-0.212016605,-0.013788257,-0.06469566,-0.105929994,-0.151380498,1.826098208,9.982198773,11.80829698,0,0,0.450236327,0.058165153,0,0,0,0,0.332671533,0,0,0,0,2.380379706,0,0,1.500220265,0,0,0.741391252,1.818729194,1.53495791,0.425586592,1.211397715,0,0.057606223,0.986521337,0.113543014,0,1.111276746,0.200945775,0.327191511,0,0,0,0,0,0,0,0.736191614,0.014508423,0,0,0,0.040973119,0,0,0.169476996,0.043681662,0,0.141077932,0.083280309,0,0,0,0.011356073,0.027602456,0,0.039140425,0,0,0.056854512,0.058481364,0,0,0,0,0,0,0.04764627,0,0.012729612,0,0,0.003218321,1.851379224,2.181116118,4.218874702,0.427924897,0.115143208,0.818096439,0,0,0,0,0,0,0,0.670125818,0,0,0,0.99741047,0,0.245723074,1.029053195,0,0,0.011853305,0,0.19074564,1851.379224,2181.116118,427.924897,115.143208,4218.874702,818.096439
47.583016,-122.64217,"Lions Park",10,37,1.628917472,-0.271282448,0.339878783,-0.267831628,-0.072794142,-0.094571459,-0.547217481,-0.62569742,-0.405916312,-0.148895524,0.019348281,-0.121264211,1.440628939,11.16468561,12.60531455,0,0,1.736625834,1.279633366,0,0,0,0,1.40300603,0,0,0,0,2.380379706,0,0,0,1.48781686,0,1.946152036,2.273411492,0,1.957698324,1.211397715,0,0.691274675,0.986521337,1.192201646,0,1.111276746,1.138692723,1.402249333,0,1.507308872,1.789113144,0,0,0,0,0.736191614,0.072542113,0,0,1.249231399,0.146332567,0,0,0,0.280290662,0,0.057818824,0.367190454,0,0,0,0.025551164,0.070474357,0,0.109593191,0.088051974,0,0.118446899,0.139846739,0.264990793,0.12635056,0,0.185928907,0,0,0.116468661,0,0.041017639,0,0,0.033102733,1.184882703,2.600561525,4.019286829,0.140083038,1.178003593,0.328280736,0,0,0,0,0,0,0,1.401172164,0,0,0,0.99741047,0,0.412814765,1.029053195,0,0,0.064346515,0,0.381491281,1184.882703,2600.561525,140.083038,1178.003593,4019.286829,328.280736
48.76652,-122.5395,"Locust Beach",7,76,-0.107441528,-1.260052457,0.210526964,-0.016935737,0.050843581,-0.290901199,-0.12209875,-0.064763311,-0.280165673,0.067827072,-0.112036593,-0.031244536,0.44538891,6.332509129,6.777898037,1.858901601,0,0.128638951,1.279633366,0,0,0,0,0.593023167,0,0,0,0,2.380379706,0,0,0,0,0,0,2.273411492,0,1.957698324,1.211397715,0,1.152124459,0.986521337,1.192201646,0,1.111276746,0.64749194,0.607641378,0,0,0,0,0,0,0,0.736191614,0.029016845,0,0,1.427693028,0.058533027,0,0,0,0.052782008,0,0.055506071,0.367190454,0,0,0,0.011356073,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014293881,0,0.008486408,0,0,0.007815923,0.444331014,3.313618717,3.530640656,0.115136743,0.522573023,0.453340065,0,0,0,0,0,0,1.110441037,1.340251635,0,0,0,0.99741047,0,0,1.029053195,0,0,0.074506491,0,1.487815995,444.331014,3313.618717,115.136743,522.573023,3530.640656,453.340065
47.579985,-122.67853,"Madrona Pont",10,28,1.476679499,-1.818523485,0.310431938,-0.058103234,-0.08388632,-0.353993264,-0.359651564,-0.44328778,-0.145418659,-0.044460448,-0.124363644,-0.201580589,1.799650367,9.449064647,11.24871502,0,0,1.80094531,1.279633366,0,0,2.078244731,0,1.258366233,0,0,0,0,2.380379706,0,0,0,0,0,1.899815083,2.046070343,0,1.957698324,1.211397715,0,0.864093344,0.460376624,1.192201646,0,1.111276746,1.094038106,1.542474267,0,0.753654436,0,0,0,0,0,0.736191614,0.067705972,0,0,1.160000585,0.134625962,0,0,0,0.252989623,0,0.04625506,0.310408425,0,0,0,0.019873128,0.046395618,0,0.125249361,0.114467566,0,0.134239819,0.139846739,0.305518797,0.130609567,0,0.197549463,0,0,0.100586571,0,0.036774435,0,0,0.037700335,0.074055169,2.810284229,3.702699167,0.118974635,2.692579642,0.276172683,0,0,0,0,0,0,0,1.309791371,0,0,0,0.99741047,0,0.407900303,1.029053195,0,0,0.064346515,0,0.381491281,74.055169,2810.284229,118.974635,2692.579642,3702.699167,276.172683
47.556111,-122.542778,"Manchester, Stormwater Outfall",10,33,1.645895362,-1.565709587,-0.003026971,0.045230207,0.077325065,0.119878618,-0.059062628,-0.035543078,-0.167306591,-0.029890913,-0.009823713,-0.043048234,2.458298816,3.23539947,5.693698285,0,0,0.643194753,0.348990918,0,0,0,0,0.621951127,0,0,0,0,2.380379706,0,0,0,0,0,1.019412971,0,0,0.085117318,1.211397715,0,0.288031115,0.986521337,0.170314521,0,1.111276746,0.424218858,0.514158089,0,0.809480691,0,0,0,0,0,0.256066648,0.096722817,0,0.261178975,0,0.15218587,0,0.230042649,0,0.225688585,0,0.083259107,0.253626396,0,0,0,0.062458401,0.111584398,0,0.117421276,0.096857171,0,0.134239819,0.152560079,0.218227712,0.141966921,0,0.160363682,0,0,0.142938811,0,0.067891264,0,0,0.062987145,1.777324055,2.726395147,3.241582357,0.483574323,0.597858967,0.661772278,0,0,0,0,0,0,0,1.066109255,0,0,0,0.99741047,0.205487405,0.39807138,0.227193563,0,0,0.093133113,0,0.495938665,1777.324055,2726.395147,483.574323,597.858967,3241.582357,661.772278
47.29954,-122.74554,"Maple Hollow Park",13,51,1.713077075,-7.033886271,0.338959283,0.118676301,0.018826289,-0.065084817,0.00271404,0.021748357,-0.04374225,0.010019859,-0.07756076,-0.074742252,3.571557192,5.600381272,9.171938462,0,0,0.611035016,0.174495459,0,0,0,0,0.361599492,0,0,0,0,2.380379706,0,0,1.860273128,0,0,0.834065158,2.424972259,2.028337238,0.085117318,1.211397715,0,0.230424892,0.986521337,0,0,1.111276746,0.334909624,0.467416444,0,0,0,0,0,0,0,0.296077062,0.029016845,0,0,0,0.058533027,0,0,0.200290995,0.061882354,0,0.020814777,0.196844367,0,0,0,0.002839018,0.038760896,0,0.058710638,0,0,0.073437077,0.073737371,0,0,0,0,0,0,0.068822391,0,0.016972816,0,0,0.012413525,0.148110338,0.880835355,4.260168745,0.328139719,0.190429152,0.244907851,0,0,0,0,0,0,0,0.700586082,0,0,0,0.99741047,0,0.299782151,0.294015199,0,0,0.020319952,0,0.648535177,148.110338,880.835355,328.139719,190.429152,4260.168745,244.907851
48.018181,-122.699838,"Maristone Island",9,11,0.521497984,-1.293643197,0.176037398,-0.000899541,0.067916486,-0.077366443,-0.135842333,-0.10455038,-0.27042528,-0.012531979,-0.072104545,-0.022924017,1.218613744,5.970245715,7.18885946,0,0,0.192958426,0.116330306,1.422414385,1.656587655,0,1.327162138,0.043391939,0,1.054456181,0,0,2.380379706,0,0,1.860273128,0,0,0,2.500752642,2.192797015,0.510703911,1.211397715,0,0.172818669,0.986521337,1.192201646,0,1.111276746,0.64749194,0.607641378,0,0,0,0,0,0,0,0.736191614,0.004836141,0,0,1.249231399,0.011706605,0,0,0.231104994,0.025480969,0,0.090197366,0.003785469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019587911,0,0.001414401,0,0,0.003907962,1.703268886,2.558616984,3.193405973,0.366518633,0.190429152,1.287068919,0,0,0,0,0,0,0,0.578745024,0,0,0,0.99741047,0,0,1.029053195,0,0,0.074506491,0,0.076298256,1703.268886,2558.616984,366.518633,190.429152,3193.405973,1287.068919
47.117944,-122.833528,"Meyer's Point, Henderson Inlet",13,71,0.106472379,-0.087769569,0.448049368,0.094752381,-0.001824466,-0.039055803,-0.166396131,-0.177123683,-0.16076123,-0.072370381,-0.110735389,-0.141875211,0.701853002,6.204034365,6.905887366,0,0,0.578875278,0.058165153,1.619971938,2.092531775,0,1.817635102,0.274815614,0,1.431047675,0,0,1.098636788,0,0,2.580378855,0,0,0,2.652313408,2.466896641,0.425586592,0.484559086,0,0.403243561,0.328840446,1.192201646,0,0.222255349,0.334909624,0.514158089,0,0,0,0,0,0,0,0.736191614,0.033852986,0,0,1.427693028,0.052679724,0,0,0.261918993,0.052782008,0,0.090197366,0.064352966,0,0,0,0.002839018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04235224,0,0.019801619,0,0,0.02390753,2.665986082,3.020006932,3.626993422,0.372275471,0.066428774,1.651825293,0,0,0,0,0,0,0,0.578745024,0,0,0,0.99741047,0,0,1.029053195,0,0,0.074506491,0,0.19074564,2665.986082,3020.006932,372.275471,66.428774,3626.993422,1651.825293
47.443611,-122.361944,"Miller Creek",11,20,2.462753412,-2.190234761,0.429651212,0.053146313,-0.003615408,-0.077852363,-0.001469755,-0.005333624,0.007471042,-0.004067906,-0.025698299,-0.038355357,3.407973717,4.687804695,8.095778412,1.436423965,0,0.868312917,0.407156071,0,0,0,0,0.564095208,0,0,0,0,2.380379706,0,0,2.760405287,0,0,0,3.031215323,2.521716567,0.680938548,1.211397715,0,0.518456006,0.394608535,0.454172056,0,0.370425582,0.468873474,0.560899733,0,0,0,0,0,0,0,0.272070814,0.077378254,0,0.252753846,0,0.15218587,0,0.233109885,0.277325993,0.216588239,0,0.002312753,0.405045139,0,0,0,0.053941346,0.088092946,0,0.093937021,0.058114303,0,0.102653979,0.139846739,0.22446279,0.122091552,0,0.151067237,0,0,0.121762691,0,0.039603237,0,0,0.026206331,0.814606858,2.055282496,4.666226832,0.35884285,0.407429814,0.088583691,0,0,0,0,0,0.471128464,0,1.157490049,2.140380845,0,0,0.99741047,0.196003371,0.491446148,0.253922217,0,0,0.067733173,0,1.068175586,814.606858,2055.282496,358.84285,407.429814,4666.226832,88.583691
47.35399,-122.69176,"Minter Bay",13,55,1.76078816,-1.417679508,0.546247974,0.162442906,-0.108149214,-0.18791527,-0.095927914,-0.236816912,0.198066973,-0.016256674,-0.085606102,-0.261149323,1.996727632,7.730290877,9.727018507,0,0,0.54671554,0.058165153,0,0,0,0,0.390527452,0,0,0,0,2.380379706,0,0,1.140167401,0,0,0,1.818729194,1.53495791,0.255351955,1.211397715,0,0.057606223,0.986521337,0.056771507,0,1.111276746,0.290255008,0.560899733,0,0,0,0,0,0,0,0.736191614,0.024180704,0,0,0,0.040973119,0,0,0.184883995,0.043681662,0,0.141077932,0.121134995,0,0,0,0.008517055,0.036411751,0,0.048534128,0,0,0.078964599,0.069923369,0,0,0,0,0,0,0.079410451,0,0.02121602,0,0,0.012413525,0.370275845,0.755001733,3.977992786,0.479736431,0.531430192,0.588821004,0,0,0,0,0,0,0,0.791966875,0,0,0,0.99741047,0,0,1.029053195,0,0,0.02539994,0,0.343342153,370.275845,755.001733,479.736431,531.430192,3977.992786,588.821004
47.949831,-122.301703,"Mukilteo",8.2,65,1.921103143,-0.851281617,0.431137218,-0.047360209,-0.013065916,-0.174174902,-0.430650536,-0.403155062,-0.4764457,-0.101100176,-0.172747346,-0.130655394,2.153816679,9.273319672,11.42713635,0,0,0.385916852,0.058165153,0,0,0,0,0.245887655,0,0,0,0,2.380379706,0,0,1.980290749,0,0,0,2.576533025,1.918697388,0.085117318,1.211397715,0,0.172818669,0.986521337,0.170314521,0,1.111276746,0.334909624,0.607641378,0,0.753654436,0.77787528,0,0,0,0.318127119,0.736191614,0.159592648,0,0.30751718,1.516923842,0.204865594,0,0.217773708,0,0.298491354,0,0.228962545,0.461827168,0,0.107825809,0,0.116399747,0.13507585,0,0.109593191,0.088051974,0,0.150032739,0.165273419,0.233815406,0.156163613,0,0,0,0,0.153526871,0,0.086278481,0,0.344690784,0.104365562,1.999489561,3.43945234,5.402637261,0.115136743,0.531430192,1.808149453,0,0,0,0,0,0,0,0.913807933,0,0,0,0.99741047,0.243423542,0.471788303,1.029053195,0,0,0.128693029,0,1.411517738,1999.489561,3439.45234,115.136743,531.430192,5402.637261,1808.149453
48.52108,-122.61531,"N Avenue Park",7,62,1.544159757,-8.242890642,0.467916153,0.093740532,-0.0159772,-0.039055803,-0.082501336,-0.110565912,-0.02245576,-0.053089394,-0.01114307,-0.141665121,3.292398284,6.753936708,10.04633499,0,0,0.54671554,0.290825765,1.738506471,0,0,0,0.274815614,0,1.481259874,0,0,2.380379706,0,0,1.740255507,0,0,0,2.424972259,1.918697388,0,1.211397715,0,0.230424892,0.986521337,0.170314521,0,1.111276746,0.64749194,0.607641378,0,0.949046327,1.050131628,0.315970915,0,0.712910811,1.263151795,0.736191614,1.092967834,1.21600685,3.58067949,2.676924427,2.358880979,2.21748383,4.600852986,0,3.201501778,3.262484824,4.021877426,3.244146585,0.399750782,0.312127342,3.746485837,0.525218372,0.763472196,0.666176453,1.174212763,0.968571712,1.677766665,1.105504391,0.953500493,1.839347859,1.220915522,2.898301171,1.580395708,3.23572841,1.494764478,0.656459726,1.628520243,0.629408593,2.045618958,0.757562162,0.62159577,2.07354473,1.300280763,4.411580235,0.076757829,2.192149544,1.162009591,0,2.390018445,0,2.225562155,0,1.727471036,0,1.949456924,0,0,0,0.99741047,1.232924433,2.801243046,1.029053195,2.2370884,0.869775377,1.263223683,1.156773518,1.297070354,2073.54473,1300.280763,76.757829,2192.149544,4411.580235,1162.009591
48.25523,-122.50817,"North Camano",8.1,7,1.558464484,-8.389594671,0.297327583,-0.035186117,-0.02116751,-0.173064709,-0.041799628,-0.027931492,-0.079044075,0.015754325,-0.017950487,-0.046382967,3.744511214,4.891899888,8.636411102,0,0,0.257277901,1.279633366,1.382902874,0,0,0,0.130175817,0,1.154880579,0,0,2.380379706,0,0,1.500220265,0,0,0,1.97028996,1.370498134,1.957698324,1.211397715,0,1.152124459,0.986521337,1.192201646,0,1.111276746,0.64749194,0.607641378,0,0,0,0,0,0,0,0.736191614,0.043525268,0,0,1.070769771,0.093652843,0,0,0,0.089183392,0,0.071695342,0.329335768,0,0,2.135496927,0.014195091,0,0,0,0,0,0.048958052,0,0,0,0,0,0,0,0.04235224,0,0.025459224,0,0.193178351,0.02390753,0.222165507,2.768339688,5.395754921,0.172705115,0.730716515,0.818096439,0,0,0,0,0,0,1.017904284,1.401172164,0,0,0,0.99741047,0,0.339097842,1.029053195,0,0,0.044026563,0,1.564114251,222.165507,2768.339688,172.705115,730.716515,5395.754921,818.096439
48.022466,-122.728123,"Oak Bay County Park",9,10,0.02060885,-0.387445092,0.353532456,0.139127633,-0.032020772,-0.001364896,-0.206195117,-0.222296707,-0.104333113,-0.106996257,-0.134369492,-0.126053071,0.552783087,6.939097116,7.491880203,0,0,0.289437639,0.058165153,1.422414385,1.743776479,0,1.38486484,0.130175817,0,1.179986679,0,0,2.380379706,0,0,2.04029956,0,0,0,2.803874174,2.24761694,0.595821229,1.211397715,0,0.288031115,0.986521337,1.192201646,0,1.111276746,0.64749194,0.607641378,0,0,0,0,0,0,0,0.736191614,0.014508423,0,0,1.160000585,0.029266513,0,0,0.215697994,0.061882354,0,0.050880565,0.02649828,0,0,0,0.008517055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04235224,0,0.008486408,0,0,0.003218321,1.40704821,2.432783362,4.088110233,0.284003967,0.044285849,1.182852812,0,0,0,0,0,0,0,0.54828476,0,0,0,0.99741047,0,0,1.029053195,0,0,0.074506491,0,0,1407.04821,2432.783362,284.003967,44.285849,4088.110233,1182.852812
48.214071,-122.719097,"Penn Cove Reference",8.1,3,0.032141855,0.012616608,0.025946705,-0.011717078,-0.005767486,0.049276772,-0.042510575,-0.032010629,0.013288852,0.008816222,0.010559321,-0.05311131,0.773174368,2.496025173,3.269199541,0,0,0.128638951,1.279633366,0,0,0,0,0.01446398,0,0,0,0,2.380379706,0,0,0,0,0,0,1.97028996,1.480137985,1.957698324,1.211397715,0,0.057606223,0.986521337,1.192201646,0,1.111276746,0.64749194,0.607641378,0,0.6140888,0,0,0,0,0,0.736191614,0.024180704,0,0,1.070769771,0.011706605,0,0,0,0.034581315,0,0.141077932,0.177917024,0,0,0,0.022712146,0,0,0,0,0,0.04343053,0,0,0,0,0,0,0,0.03705821,0,0.011315211,0,0,0.010114724,0.66649652,1.887504333,4.590521087,0.168867224,0.194857737,0.922312545,0,0,0,0,0,0,0.925367531,1.187950313,0,0,0,0.99741047,0,0.275209843,1.029053195,0,0,0.028786599,0,0.648535177,666.49652,1887.504333,168.867224,194.857737,4590.521087,922.312545
47.2609094,-122.7447771,"Penrose Point State Park",13,50,1.853365717,-1.735699816,0.457010322,-0.650711878,-0.056362174,-0.261780978,-0.207214185,-0.211969802,-0.19138053,-0.065052244,0.15816206,0.119925555,1.868227793,8.448289227,10.31651702,0,0,0.54671554,0.116330306,1.461925896,1.961748539,0,1.788783752,0.303743574,0,1.481259874,0,0,0.732424525,0,0,2.580378855,0,0,0,3.031215323,2.576536492,0.680938548,0.242279543,0,0.288031115,0.328840446,1.192201646,0,1.111276746,0.424218858,0.514158089,0,1.060698836,0,0,0,0,0,0.272070814,0.038689127,0,0,0,0.076092935,0,0,0.231104994,0.125584777,0,0.090197366,0.140062338,0,0,0,0.014195091,0.037586323,0,0.063407489,0,0,0.078964599,0.081365375,0,0.085180153,0,0,0,0,0.084704481,0,0.032531231,0,0,0.019309928,1.036772365,2.474727903,4.04681619,0.199570355,0.168286228,0.244907851,0,0,0,0,0,0,0,0.639665553,0,0,0,0.99741047,0,0.339097842,0.253922217,0,0,0.033866587,0,0.457789537,1036.772365,2474.727903,199.570355,168.286228,4046.81619,244.907851
47.3061098,-122.514771,"Point Defiance Ferry",11,43,-0.150687572,-1.14727132,0.451521185,0.135492743,0.025900526,-0.065084817,-0.170731981,-0.136228759,-0.256408377,-0.049526275,-0.169541227,-0.126779861,0.48051377,6.802367202,7.282880971,0,0,1.286389507,0.872477295,0,0,1.90505767,0,0.795518883,0,0,0,0,2.380379706,0,0,0,0,0,1.019412971,0,0,0.170234637,0.484559086,0,0.748880898,0.460376624,0.56771507,0,0.592680931,1.04938349,0.981574533,0,0,0,0.181683276,0,0.329035759,0.411693918,0.152039572,0.299840733,0.383509853,0.547633334,0,0.409731187,0.686364043,0.766808831,0,0.526000008,0.622148269,0.390855253,0.688955284,0,0.170251278,0,0.241316549,0.217295933,0.208180142,0.234842553,0.20251954,0.466856811,0.260583178,0.317833498,0.529981587,0.340720611,0.689325684,0.41834004,0,0.353760926,0.243525382,0,0.19094418,0,0.268934568,0.187122395,0.370275845,3.649175043,3.44805257,0.402978602,1.926434448,1.318333751,0,0,0,0,0,0.471128464,0,1.187950313,0,0,0,0.99741047,0.442588258,0.688024608,0.053457309,0,0,0.314959256,0.342747709,0.877429946,370.275845,3649.175043,402.978602,1926.434448,3448.05257,1318.333751
48.128267,-123.457133,"Port Angeles Yacht Club",6,1,1.165737826,-1.848650124,0.494801781,0.062874709,-0.041253276,0.072140409,-0.158492359,-0.175726126,-0.109912083,-0.083678627,0.028843398,-0.123782896,1.94066444,8.250461933,10.19112637,0,0,1.833105047,1.337798519,3.081897834,0,0,0,0.853374802,0,2.359973358,0,0,2.380379706,0,0,1.740255507,0,0,0,2.728093791,1.973517313,0.255351955,1.211397715,0,1.670580465,1.51266605,1.759916716,0,1.037191629,1.272656573,1.215282755,0,0,0,0.355467279,0,0.488069709,0.514617398,0.736191614,0.754437974,0.841850896,0.631884616,1.775693203,1.012621363,1.478322554,1.012187657,0,1.745446393,2.048536983,0.390855253,2.865599725,0.352507508,0.312127342,4.495783004,0.610388919,0.763472196,0.541268368,0.86108936,0.766052172,0.875356521,0.947575192,0.966213833,1.434067823,1.107341985,1.879979138,1.557154595,2.080111121,1.743891891,0.868220928,0.849662735,0.671840633,0.984927646,0.833318378,0.667571789,0.444331014,2.726395147,3.310405761,0.307031316,0.655430571,0.640929057,0,0,0,1.846743065,0,1.323646638,0,0.974728462,0,0,0,0.99741047,0.853563069,1.670916905,1.029053195,0,0.482329982,0.721358296,0.664073686,5.111983161,444.331014,2726.395147,307.031316,655.430571,3310.405761,640.929057
