site_name,site_number,latitude,longitude,p450,SOD,condition_factor,avg_thickness,arsenic,cadmium,copper,lead,mercuryTotal,SumBDEs,SumCHLDs,SumDDTs,SumHCHs,SumPAHs16,SumPAHsHMW,SumPCBs2x17,Zinc,acenaphthene,anthracene,benz[a]anthracene,benzo[a]pyrene,benzo[b]fluoranthene,benzo[e]pyrene,benzo[ghi]perylene,benzo[k]fluoranthene,C1-benzanthracenes/chrysenes,C1-dibenzothiophenes,C1-fluoranthenes/pyrenes,C1-fluorenes,C1-naphthalenes,C1-phenanthrenes/anthracenes,C2-benzanthracenes/chrysenes,C2-dibenzothiophenes,C2-fluoranthenes/pyrenes,C2-fluorenes,C2-naphthalenes,C2-phenanthrenes/anthracenes,C3-benzanthracenes/chrysenes,C3-dibenzothiophenes,C3-fluoranthenes/pyrenes,C3-fluorenes,C3-naphthalenes,C3-phenanthrenes/anthracenes,C4-benzanthracenes/chrysenes,C4-dibenzothiophenes,C4-fluoranthenes/pyrenes,C4-naphthalenes,C4-phenanthrenes/anthracenes,chrysene,"dibenz[a,h]anthracene",dibenzothiophene,"indeno[1,2,3-cd]pyrene",phenanthrene
Edmonds Ferry,69,47.81407,-122.3825,2077255,0,0.1654,0.665,8.352272727,1.732954545,6.988636364,0.326704545,0.036647727,5.261635514,NA,2.280042056,NA,268.9280374,268.9280374,NA,89.20454545,NA,6.43088785,23.38504673,4.326233645,16.36953271,11.1078972,NA,14.61565421,9.354018692,NA,22.80042056,NA,NA,30.40056075,5.203172897,NA,8.769392523,4.793934579,11.1078972,39.16995327,NA,NA,6.43088785,5.437023364,NA,26.30817757,NA,NA,NA,12.27714953,32.15443925,28.64668224,NA,NA,NA,43.26233645
Edmonds Marina,68,47.8111,-122.388,2444905,13.708,0.157,0.645,8.275862069,1.747126437,8.563218391,0.331034483,0.051954023,8.785595568,NA,3.572808864,0.585706371,374.8520776,374.8520776,NA,81.6091954,4.27565651,9.95700831,33.38526316,8.199889197,22.25684211,14.64265928,NA,23.42825485,14.05695291,NA,31.04243767,4.158515235,NA,38.07091413,7.028476454,3.689950139,12.2998338,5.857063712,11.12842105,42.17085873,NA,3.86566205,8.785595568,5.857063712,NA,35.14238227,NA,NA,3.807091413,9.95700831,24.59966759,42.17085873,NA,NA,NA,64.42770083
Edmonds Marina,68,47.8111,-122.388,3150477,7.034,0.1524,0.665,8.275862069,1.747126437,8.563218391,0.331034483,0.051954023,8.785595568,NA,3.572808864,0.585706371,374.8520776,374.8520776,NA,81.6091954,4.27565651,9.95700831,33.38526316,8.199889197,22.25684211,14.64265928,NA,23.42825485,14.05695291,NA,31.04243767,4.158515235,NA,38.07091413,7.028476454,3.689950139,12.2998338,5.857063712,11.12842105,42.17085873,NA,3.86566205,8.785595568,5.857063712,NA,35.14238227,NA,NA,3.807091413,9.95700831,24.59966759,42.17085873,NA,NA,NA,64.42770083
Edmonds Marina,68,47.8111,-122.388,6702376,11.402,0.1807,0.885,8.275862069,1.747126437,8.563218391,0.331034483,0.051954023,8.785595568,NA,3.572808864,0.585706371,374.8520776,374.8520776,NA,81.6091954,4.27565651,9.95700831,33.38526316,8.199889197,22.25684211,14.64265928,NA,23.42825485,14.05695291,NA,31.04243767,4.158515235,NA,38.07091413,7.028476454,3.689950139,12.2998338,5.857063712,11.12842105,42.17085873,NA,3.86566205,8.785595568,5.857063712,NA,35.14238227,NA,NA,3.807091413,9.95700831,24.59966759,42.17085873,NA,NA,NA,64.42770083
Edmonds Marina,68,47.8111,-122.388,52717198,34.355,0.1594,0.865,8.275862069,1.747126437,8.563218391,0.331034483,0.051954023,8.785595568,NA,3.572808864,0.585706371,374.8520776,374.8520776,NA,81.6091954,4.27565651,9.95700831,33.38526316,8.199889197,22.25684211,14.64265928,NA,23.42825485,14.05695291,NA,31.04243767,4.158515235,NA,38.07091413,7.028476454,3.689950139,12.2998338,5.857063712,11.12842105,42.17085873,NA,3.86566205,8.785595568,5.857063712,NA,35.14238227,NA,NA,3.807091413,9.95700831,24.59966759,42.17085873,NA,NA,NA,64.42770083
Eld Inlet,72,47.074603,-123.003527,5090553,10.464,0.1966,0.63,8.850574713,1.712643678,6.206896552,0.250574713,0.028563218,NA,NA,1.447859155,NA,64.34929577,75.0741784,NA,91.95402299,NA,NA,NA,NA,4.289953052,NA,NA,5.147943662,2.949342723,NA,5.308816901,NA,NA,12.33361502,2.359474178,NA,3.700084507,NA,6.971173709,18.23230047,NA,NA,NA,NA,NA,10.72488263,NA,NA,NA,NA,10.72488263,7.50741784,NA,NA,NA,12.86985915
Eld Inlet,72,47.074603,-123.003527,1226696,35.599,0.1662,0.62,8.850574713,1.712643678,6.206896552,0.250574713,0.028563218,NA,NA,1.447859155,NA,64.34929577,75.0741784,NA,91.95402299,NA,NA,NA,NA,4.289953052,NA,NA,5.147943662,2.949342723,NA,5.308816901,NA,NA,12.33361502,2.359474178,NA,3.700084507,NA,6.971173709,18.23230047,NA,NA,NA,NA,NA,10.72488263,NA,NA,NA,NA,10.72488263,7.50741784,NA,NA,NA,12.86985915
Eld Inlet,72,47.074603,-123.003527,6522867,14.268,0.244,0.835,8.850574713,1.712643678,6.206896552,0.250574713,0.028563218,NA,NA,1.447859155,NA,64.34929577,75.0741784,NA,91.95402299,NA,NA,NA,NA,4.289953052,NA,NA,5.147943662,2.949342723,NA,5.308816901,NA,NA,12.33361502,2.359474178,NA,3.700084507,NA,6.971173709,18.23230047,NA,NA,NA,NA,NA,10.72488263,NA,NA,NA,NA,10.72488263,7.50741784,NA,NA,NA,12.86985915
Eld Inlet,72,47.074603,-123.003527,5739407,22.833,0.2346,0.745,8.850574713,1.712643678,6.206896552,0.250574713,0.028563218,NA,NA,1.447859155,NA,64.34929577,75.0741784,NA,91.95402299,NA,NA,NA,NA,4.289953052,NA,NA,5.147943662,2.949342723,NA,5.308816901,NA,NA,12.33361502,2.359474178,NA,3.700084507,NA,6.971173709,18.23230047,NA,NA,NA,NA,NA,10.72488263,NA,NA,NA,NA,10.72488263,7.50741784,NA,NA,NA,12.86985915
Elliot Bay Myrtle Edwards,19,47.61862,-122.36108,2881838,44.994,0.238,0.94,8.170731707,1.798780488,6.402439024,0.284756098,0.039329268,6.173415536,NA,22.81479655,NA,8052.281134,9394.32799,140.9149199,89.02439024,54.35289766,80.52281134,597.2108508,174.4660912,442.8754624,456.2959309,48.31368681,543.5289766,328.8014797,43.61652281,738.1257707,35.56424168,20.80172626,624.0517879,114.0739827,59.72108508,275.1196054,53.68187423,39.59038224,570.3699137,32.88014797,51.66880395,161.0456227,80.52281134,80.52281134,342.2219482,8.723304562,30.86707768,73.81257707,66.43131936,154.3353884,671.0234279,16.7755857,36.90628853,42.27447596,657.6029593
Elliot Bay Myrtle Edwards,19,47.61862,-122.36108,1975307,39.159,0.1925,0.89,8.170731707,1.798780488,6.402439024,0.284756098,0.039329268,6.173415536,NA,22.81479655,NA,8052.281134,9394.32799,140.9149199,89.02439024,54.35289766,80.52281134,597.2108508,174.4660912,442.8754624,456.2959309,48.31368681,543.5289766,328.8014797,43.61652281,738.1257707,35.56424168,20.80172626,624.0517879,114.0739827,59.72108508,275.1196054,53.68187423,39.59038224,570.3699137,32.88014797,51.66880395,161.0456227,80.52281134,80.52281134,342.2219482,8.723304562,30.86707768,73.81257707,66.43131936,154.3353884,671.0234279,16.7755857,36.90628853,42.27447596,657.6029593
Elliot Bay Myrtle Edwards,19,47.61862,-122.36108,2362670,41.449,0.1572,0.74,8.170731707,1.798780488,6.402439024,0.284756098,0.039329268,6.173415536,NA,22.81479655,NA,8052.281134,9394.32799,140.9149199,89.02439024,54.35289766,80.52281134,597.2108508,174.4660912,442.8754624,456.2959309,48.31368681,543.5289766,328.8014797,43.61652281,738.1257707,35.56424168,20.80172626,624.0517879,114.0739827,59.72108508,275.1196054,53.68187423,39.59038224,570.3699137,32.88014797,51.66880395,161.0456227,80.52281134,80.52281134,342.2219482,8.723304562,30.86707768,73.81257707,66.43131936,154.3353884,671.0234279,16.7755857,36.90628853,42.27447596,657.6029593
Elliot Bay Myrtle Edwards,19,47.61862,-122.36108,3125326,28.087,0.1533,0.615,8.170731707,1.798780488,6.402439024,0.284756098,0.039329268,6.173415536,NA,22.81479655,NA,8052.281134,9394.32799,140.9149199,89.02439024,54.35289766,80.52281134,597.2108508,174.4660912,442.8754624,456.2959309,48.31368681,543.5289766,328.8014797,43.61652281,738.1257707,35.56424168,20.80172626,624.0517879,114.0739827,59.72108508,275.1196054,53.68187423,39.59038224,570.3699137,32.88014797,51.66880395,161.0456227,80.52281134,80.52281134,342.2219482,8.723304562,30.86707768,73.81257707,66.43131936,154.3353884,671.0234279,16.7755857,36.90628853,42.27447596,657.6029593
Elliot Bay Myrtle Edwards,19,47.61862,-122.36108,2002597,20.437,0.2002,0.935,8.170731707,1.798780488,6.402439024,0.284756098,0.039329268,6.173415536,NA,22.81479655,NA,8052.281134,9394.32799,140.9149199,89.02439024,54.35289766,80.52281134,597.2108508,174.4660912,442.8754624,456.2959309,48.31368681,543.5289766,328.8014797,43.61652281,738.1257707,35.56424168,20.80172626,624.0517879,114.0739827,59.72108508,275.1196054,53.68187423,39.59038224,570.3699137,32.88014797,51.66880395,161.0456227,80.52281134,80.52281134,342.2219482,8.723304562,30.86707768,73.81257707,66.43131936,154.3353884,671.0234279,16.7755857,36.90628853,42.27447596,657.6029593
"Elliott Bay, Harbor Island, Pier 17",14,47.58766,-122.35065,6892889,1.487,0.1464,0.785,7.988505747,1.816091954,9.08045977,0.279310345,0.033390805,4.393355299,NA,10.27018122,1.027018122,1882.866557,2054.036244,NA,94.82758621,24.5343218,51.3509061,165.4640308,46.21581549,148.3470621,108.4074684,18.82866557,148.3470621,85.58484349,10.27018122,159.7583745,13.12300934,6.276221856,154.0527183,39.36902801,16.54640308,79.87918726,18.82866557,18.60043932,NA,15.97583745,19.39923119,57.05656233,31.38110928,NA,148.3470621,4.336298737,NA,26.81658429,26.81658429,91.29049973,171.169687,7.987918726,11.41131247,18.82866557,199.6979681
"Elliott Bay, Harbor Island, Pier 17",14,47.58766,-122.35065,12192291,6.551,0.1443,0.66,7.988505747,1.816091954,9.08045977,0.279310345,0.033390805,4.393355299,NA,10.27018122,1.027018122,1882.866557,2054.036244,NA,94.82758621,24.5343218,51.3509061,165.4640308,46.21581549,148.3470621,108.4074684,18.82866557,148.3470621,85.58484349,10.27018122,159.7583745,13.12300934,6.276221856,154.0527183,39.36902801,16.54640308,79.87918726,18.82866557,18.60043932,NA,15.97583745,19.39923119,57.05656233,31.38110928,NA,148.3470621,4.336298737,NA,26.81658429,26.81658429,91.29049973,171.169687,7.987918726,11.41131247,18.82866557,199.6979681
"Elliott Bay, Harbor Island, Pier 17",14,47.58766,-122.35065,8571444,13.24,0.1696,1.04,7.988505747,1.816091954,9.08045977,0.279310345,0.033390805,4.393355299,NA,10.27018122,1.027018122,1882.866557,2054.036244,NA,94.82758621,24.5343218,51.3509061,165.4640308,46.21581549,148.3470621,108.4074684,18.82866557,148.3470621,85.58484349,10.27018122,159.7583745,13.12300934,6.276221856,154.0527183,39.36902801,16.54640308,79.87918726,18.82866557,18.60043932,NA,15.97583745,19.39923119,57.05656233,31.38110928,NA,148.3470621,4.336298737,NA,26.81658429,26.81658429,91.29049973,171.169687,7.987918726,11.41131247,18.82866557,199.6979681
"Elliott Bay, Harbor Island, Pier 17",14,47.58766,-122.35065,9119663,0.975,0.1887,0.94,7.988505747,1.816091954,9.08045977,0.279310345,0.033390805,4.393355299,NA,10.27018122,1.027018122,1882.866557,2054.036244,NA,94.82758621,24.5343218,51.3509061,165.4640308,46.21581549,148.3470621,108.4074684,18.82866557,148.3470621,85.58484349,10.27018122,159.7583745,13.12300934,6.276221856,154.0527183,39.36902801,16.54640308,79.87918726,18.82866557,18.60043932,NA,15.97583745,19.39923119,57.05656233,31.38110928,NA,148.3470621,4.336298737,NA,26.81658429,26.81658429,91.29049973,171.169687,7.987918726,11.41131247,18.82866557,199.6979681
Everett Harbor,66,47.9726,-122.22977,6420811,0,0.1313,0.865,8.35443038,1.702531646,6.455696203,0.365189873,0.041329114,1.86407701,NA,1.86407701,NA,173.0928652,166.4354473,NA,72.78481013,NA,NA,11.98335221,NA,6.524269536,5.592231031,NA,9.98612684,6.657417894,NA,13.98057758,NA,NA,25.298188,5.192785957,NA,5.325934315,NA,8.654643262,31.95560589,NA,NA,NA,NA,NA,25.96392978,NA,NA,NA,7.988901472,21.30373726,19.30651189,NA,NA,NA,41.94173273
Everett Harbor,66,47.9726,-122.22977,5318907,0,0.1688,0.885,8.35443038,1.702531646,6.455696203,0.365189873,0.041329114,1.86407701,NA,1.86407701,NA,173.0928652,166.4354473,NA,72.78481013,NA,NA,11.98335221,NA,6.524269536,5.592231031,NA,9.98612684,6.657417894,NA,13.98057758,NA,NA,25.298188,5.192785957,NA,5.325934315,NA,8.654643262,31.95560589,NA,NA,NA,NA,NA,25.96392978,NA,NA,NA,7.988901472,21.30373726,19.30651189,NA,NA,NA,41.94173273
Everett Harbor,66,47.9726,-122.22977,6149521,1.496,0.1466,0.675,8.35443038,1.702531646,6.455696203,0.365189873,0.041329114,1.86407701,NA,1.86407701,NA,173.0928652,166.4354473,NA,72.78481013,NA,NA,11.98335221,NA,6.524269536,5.592231031,NA,9.98612684,6.657417894,NA,13.98057758,NA,NA,25.298188,5.192785957,NA,5.325934315,NA,8.654643262,31.95560589,NA,NA,NA,NA,NA,25.96392978,NA,NA,NA,7.988901472,21.30373726,19.30651189,NA,NA,NA,41.94173273
Everett Harbor,66,47.9726,-122.22977,3196587,0,0.1355,0.68,8.35443038,1.702531646,6.455696203,0.365189873,0.041329114,1.86407701,NA,1.86407701,NA,173.0928652,166.4354473,NA,72.78481013,NA,NA,11.98335221,NA,6.524269536,5.592231031,NA,9.98612684,6.657417894,NA,13.98057758,NA,NA,25.298188,5.192785957,NA,5.325934315,NA,8.654643262,31.95560589,NA,NA,NA,NA,NA,25.96392978,NA,NA,NA,7.988901472,21.30373726,19.30651189,NA,NA,NA,41.94173273
"Fidalgo Bay Aq Reserve, Weaverling Spit",63,48.482448,-122.583879,0,5.992,NA,0.73,8.493975904,1.746987952,9.277108434,0.239156627,0.039759036,NA,NA,12.08334362,NA,165.3510179,254.3861814,26.71054904,81.92771084,NA,NA,7.631585441,NA,7.631585441,8.903516348,NA,6.995619988,13.99123998,NA,18.44299815,NA,NA,33.70616903,19.0789636,13.35527452,21.62282542,8.267550895,13.35527452,63.59654534,13.99123998,29.25441086,25.43861814,17.17106724,21.62282542,76.31585441,6.995619988,21.62282542,8.267550895,18.44299815,54.69302899,21.62282542,NA,NA,NA,36.8859963
"Fidalgo Bay Aq Reserve, Weaverling Spit",63,48.482448,-122.583879,4034245,17.031,NA,0.825,8.493975904,1.746987952,9.277108434,0.239156627,0.039759036,NA,NA,12.08334362,NA,165.3510179,254.3861814,26.71054904,81.92771084,NA,NA,7.631585441,NA,7.631585441,8.903516348,NA,6.995619988,13.99123998,NA,18.44299815,NA,NA,33.70616903,19.0789636,13.35527452,21.62282542,8.267550895,13.35527452,63.59654534,13.99123998,29.25441086,25.43861814,17.17106724,21.62282542,76.31585441,6.995619988,21.62282542,8.267550895,18.44299815,54.69302899,21.62282542,NA,NA,NA,36.8859963
"Fidalgo Bay Aq Reserve, Weaverling Spit",63,48.482448,-122.583879,1669995,22.316,NA,0.755,8.493975904,1.746987952,9.277108434,0.239156627,0.039759036,NA,NA,12.08334362,NA,165.3510179,254.3861814,26.71054904,81.92771084,NA,NA,7.631585441,NA,7.631585441,8.903516348,NA,6.995619988,13.99123998,NA,18.44299815,NA,NA,33.70616903,19.0789636,13.35527452,21.62282542,8.267550895,13.35527452,63.59654534,13.99123998,29.25441086,25.43861814,17.17106724,21.62282542,76.31585441,6.995619988,21.62282542,8.267550895,18.44299815,54.69302899,21.62282542,NA,NA,NA,36.8859963
"Fidalgo Bay Aq Reserve, Weaverling Spit",63,48.482448,-122.583879,4332608,26.721,NA,0.74,8.493975904,1.746987952,9.277108434,0.239156627,0.039759036,NA,NA,12.08334362,NA,165.3510179,254.3861814,26.71054904,81.92771084,NA,NA,7.631585441,NA,7.631585441,8.903516348,NA,6.995619988,13.99123998,NA,18.44299815,NA,NA,33.70616903,19.0789636,13.35527452,21.62282542,8.267550895,13.35527452,63.59654534,13.99123998,29.25441086,25.43861814,17.17106724,21.62282542,76.31585441,6.995619988,21.62282542,8.267550895,18.44299815,54.69302899,21.62282542,NA,NA,NA,36.8859963
Filucy Bay,59,47.19483,-122.748665,6728961,2.006,0.1855,0.815,8.117647059,1.741176471,5.747058824,0.228823529,0.042352941,NA,NA,1.601349628,NA,65.24017003,59.30924548,NA,77.64705882,NA,NA,NA,NA,NA,NA,NA,5.041285866,3.439936238,NA,5.634378321,NA,NA,11.8618491,NA,NA,NA,NA,NA,15.42040383,NA,NA,NA,NA,7.710201913,9.489479277,NA,NA,NA,NA,9.489479277,11.26875664,NA,NA,NA,17.19968119
Filucy Bay,59,47.19483,-122.748665,6630611,0,0.1058,0.795,8.117647059,1.741176471,5.747058824,0.228823529,0.042352941,NA,NA,1.601349628,NA,65.24017003,59.30924548,NA,77.64705882,NA,NA,NA,NA,NA,NA,NA,5.041285866,3.439936238,NA,5.634378321,NA,NA,11.8618491,NA,NA,NA,NA,NA,15.42040383,NA,NA,NA,NA,7.710201913,9.489479277,NA,NA,NA,NA,9.489479277,11.26875664,NA,NA,NA,17.19968119
Filucy Bay,59,47.19483,-122.748665,3656052,19.012,0.2005,1.055,8.117647059,1.741176471,5.747058824,0.228823529,0.042352941,NA,NA,1.601349628,NA,65.24017003,59.30924548,NA,77.64705882,NA,NA,NA,NA,NA,NA,NA,5.041285866,3.439936238,NA,5.634378321,NA,NA,11.8618491,NA,NA,NA,NA,NA,15.42040383,NA,NA,NA,NA,7.710201913,9.489479277,NA,NA,NA,NA,9.489479277,11.26875664,NA,NA,NA,17.19968119
Filucy Bay,59,47.19483,-122.748665,8044535,0.232,0.1453,0.76,8.117647059,1.741176471,5.747058824,0.228823529,0.042352941,NA,NA,1.601349628,NA,65.24017003,59.30924548,NA,77.64705882,NA,NA,NA,NA,NA,NA,NA,5.041285866,3.439936238,NA,5.634378321,NA,NA,11.8618491,NA,NA,NA,NA,NA,15.42040383,NA,NA,NA,NA,7.710201913,9.489479277,NA,NA,NA,NA,9.489479277,11.26875664,NA,NA,NA,17.19968119
Friday Harbor,61,48.5069444,-123.0194444,3660262,2.297,0.0909,0.735,9.388888889,1.777777778,7,0.183888889,0.033333333,NA,NA,1.316066746,NA,338.4171633,319.6162098,NA,93.33333333,NA,6.20431466,19.42765197,NA,15.04076281,9.400476758,NA,17.54755662,7.520381406,NA,23.81454112,NA,NA,32.58831943,3.070822408,NA,8.147079857,NA,9.400476758,35.09511323,NA,NA,4.637568534,NA,NA,22.56114422,NA,NA,NA,NA,13.78736591,23.81454112,NA,NA,NA,52.64266985
Friday Harbor,61,48.5069444,-123.0194444,2728430,0,0.1626,0.895,9.388888889,1.777777778,7,0.183888889,0.033333333,NA,NA,1.316066746,NA,338.4171633,319.6162098,NA,93.33333333,NA,6.20431466,19.42765197,NA,15.04076281,9.400476758,NA,17.54755662,7.520381406,NA,23.81454112,NA,NA,32.58831943,3.070822408,NA,8.147079857,NA,9.400476758,35.09511323,NA,NA,4.637568534,NA,NA,22.56114422,NA,NA,NA,NA,13.78736591,23.81454112,NA,NA,NA,52.64266985
Friday Harbor,61,48.5069444,-123.0194444,2977245,12.311,0.1507,0.625,9.388888889,1.777777778,7,0.183888889,0.033333333,NA,NA,1.316066746,NA,338.4171633,319.6162098,NA,93.33333333,NA,6.20431466,19.42765197,NA,15.04076281,9.400476758,NA,17.54755662,7.520381406,NA,23.81454112,NA,NA,32.58831943,3.070822408,NA,8.147079857,NA,9.400476758,35.09511323,NA,NA,4.637568534,NA,NA,22.56114422,NA,NA,NA,NA,13.78736591,23.81454112,NA,NA,NA,52.64266985
Friday Harbor,61,48.5069444,-123.0194444,6464229,0,0.18,0.845,9.388888889,1.777777778,7,0.183888889,0.033333333,NA,NA,1.316066746,NA,338.4171633,319.6162098,NA,93.33333333,NA,6.20431466,19.42765197,NA,15.04076281,9.400476758,NA,17.54755662,7.520381406,NA,23.81454112,NA,NA,32.58831943,3.070822408,NA,8.147079857,NA,9.400476758,35.09511323,NA,NA,4.637568534,NA,NA,22.56114422,NA,NA,NA,NA,13.78736591,23.81454112,NA,NA,NA,52.64266985
Friday Harbor,61,48.5069444,-123.0194444,3941050,18.935,0.143,0.65,9.388888889,1.777777778,7,0.183888889,0.033333333,NA,NA,1.316066746,NA,338.4171633,319.6162098,NA,93.33333333,NA,6.20431466,19.42765197,NA,15.04076281,9.400476758,NA,17.54755662,7.520381406,NA,23.81454112,NA,NA,32.58831943,3.070822408,NA,8.147079857,NA,9.400476758,35.09511323,NA,NA,4.637568534,NA,NA,22.56114422,NA,NA,NA,NA,13.78736591,23.81454112,NA,NA,NA,52.64266985
Gig Harbor Boat Launch,58,47.33785,-122.58277,5823222,5.435,0.1675,0.89,8.343558282,1.901840491,6.625766871,0.463190184,0.036748466,NA,NA,2.093234086,NA,233.949692,246.2628337,NA,84.66257669,NA,NA,12.92879877,4.494296715,16.00708419,12.31314168,5.233085216,23.3949692,9.850513347,NA,16.62274127,NA,NA,22.77931211,6.772227926,NA,7.38788501,4.063336756,NA,27.70456879,NA,NA,6.095005133,7.38788501,13.54445585,22.77931211,NA,NA,NA,4.432731006,16.00708419,31.39851129,NA,NA,4.124902464,32.62982546
Gig Harbor Boat Launch,58,47.33785,-122.58277,1906238,0,0.1699,1.1,8.343558282,1.901840491,6.625766871,0.463190184,0.036748466,NA,NA,2.093234086,NA,233.949692,246.2628337,NA,84.66257669,NA,NA,12.92879877,4.494296715,16.00708419,12.31314168,5.233085216,23.3949692,9.850513347,NA,16.62274127,NA,NA,22.77931211,6.772227926,NA,7.38788501,4.063336756,NA,27.70456879,NA,NA,6.095005133,7.38788501,13.54445585,22.77931211,NA,NA,NA,4.432731006,16.00708419,31.39851129,NA,NA,4.124902464,32.62982546
Gig Harbor Boat Launch,58,47.33785,-122.58277,2932222,9.944,0.1413,0.845,8.343558282,1.901840491,6.625766871,0.463190184,0.036748466,NA,NA,2.093234086,NA,233.949692,246.2628337,NA,84.66257669,NA,NA,12.92879877,4.494296715,16.00708419,12.31314168,5.233085216,23.3949692,9.850513347,NA,16.62274127,NA,NA,22.77931211,6.772227926,NA,7.38788501,4.063336756,NA,27.70456879,NA,NA,6.095005133,7.38788501,13.54445585,22.77931211,NA,NA,NA,4.432731006,16.00708419,31.39851129,NA,NA,4.124902464,32.62982546
Gig Harbor Boat Launch,58,47.33785,-122.58277,5726357,14.656,0.1383,1.025,8.343558282,1.901840491,6.625766871,0.463190184,0.036748466,NA,NA,2.093234086,NA,233.949692,246.2628337,NA,84.66257669,NA,NA,12.92879877,4.494296715,16.00708419,12.31314168,5.233085216,23.3949692,9.850513347,NA,16.62274127,NA,NA,22.77931211,6.772227926,NA,7.38788501,4.063336756,NA,27.70456879,NA,NA,6.095005133,7.38788501,13.54445585,22.77931211,NA,NA,NA,4.432731006,16.00708419,31.39851129,NA,NA,4.124902464,32.62982546
Hood Canal Holly,29,47.5706,-122.9717,0,9.83,0.182,0.69,9.285714286,2.311688312,6.753246753,0.085064935,0.028831169,NA,NA,NA,NA,24.58617512,11.61013825,NA,82.46753247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.488018433,NA,NA,NA,NA,14.34193548,4.575760369,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.985529954,NA,5.873364055,NA,NA,NA,12.97603687
Hood Canal Holly,29,47.5706,-122.9717,0,0,0.1717,0.725,9.285714286,2.311688312,6.753246753,0.085064935,0.028831169,NA,NA,NA,NA,24.58617512,11.61013825,NA,82.46753247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.488018433,NA,NA,NA,NA,14.34193548,4.575760369,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.985529954,NA,5.873364055,NA,NA,NA,12.97603687
Hood Canal Holly,29,47.5706,-122.9717,380110,0,0.1992,0.685,9.285714286,2.311688312,6.753246753,0.085064935,0.028831169,NA,NA,NA,NA,24.58617512,11.61013825,NA,82.46753247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.488018433,NA,NA,NA,NA,14.34193548,4.575760369,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.985529954,NA,5.873364055,NA,NA,NA,12.97603687
Hood Canal Holly,29,47.5706,-122.9717,291641,0,0.2059,0.755,9.285714286,2.311688312,6.753246753,0.085064935,0.028831169,NA,NA,NA,NA,24.58617512,11.61013825,NA,82.46753247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.488018433,NA,NA,NA,NA,14.34193548,4.575760369,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.985529954,NA,5.873364055,NA,NA,NA,12.97603687
Hood Canal Holly,29,47.5706,-122.9717,1693665,0,0.1956,0.575,9.285714286,2.311688312,6.753246753,0.085064935,0.028831169,NA,NA,NA,NA,24.58617512,11.61013825,NA,82.46753247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.488018433,NA,NA,NA,NA,14.34193548,4.575760369,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.985529954,NA,5.873364055,NA,NA,NA,12.97603687
Hood Canal Holly,29,47.5706,-122.9717,0,0,0.1868,0.63,9.285714286,2.311688312,6.753246753,0.085064935,0.028831169,NA,NA,NA,NA,24.58617512,11.61013825,NA,82.46753247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.488018433,NA,NA,NA,NA,14.34193548,4.575760369,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.985529954,NA,5.873364055,NA,NA,NA,12.97603687
Jamestown,2,48.024789,-122.998135,2974772,27.353,0.1693,0.58,8.789808917,1.872611465,7.388535032,0.175159236,0.031847134,NA,NA,NA,NA,31.15554399,15.24633004,39.11015096,78.98089172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.280374805,NA,NA,NA,NA,8.61749089,14.58344612,NA,NA,NA,NA,9.280374805,6.36368558,NA,NA,NA,7.291723061,5.4356481,6.098532015,NA,NA,NA,15.90921395
Jamestown,2,48.024789,-122.998135,5366142,39.581,0.1877,0.615,8.789808917,1.872611465,7.388535032,0.175159236,0.031847134,NA,NA,NA,NA,31.15554399,15.24633004,39.11015096,78.98089172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.280374805,NA,NA,NA,NA,8.61749089,14.58344612,NA,NA,NA,NA,9.280374805,6.36368558,NA,NA,NA,7.291723061,5.4356481,6.098532015,NA,NA,NA,15.90921395
Jamestown,2,48.024789,-122.998135,2235746,25.844,0.147,0.545,8.789808917,1.872611465,7.388535032,0.175159236,0.031847134,NA,NA,NA,NA,31.15554399,15.24633004,39.11015096,78.98089172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.280374805,NA,NA,NA,NA,8.61749089,14.58344612,NA,NA,NA,NA,9.280374805,6.36368558,NA,NA,NA,7.291723061,5.4356481,6.098532015,NA,NA,NA,15.90921395
