"Metric","Analyte","N_Pairs","Spearman_r","Spearman_p","Kendall_tau","Kendall_p","Spearman_sig","Kendall_sig"
"weight_initial","z_C1.naphthalenes",74,0.129680059863048,0.2708027000898,0.095256470434477,0.28985254691096,"",""
"p450","z_PCB177",74,-0.129519222607223,0.27140250677382,-0.109459481340855,0.247326711279228,"",""
"p450","z_PCB183",74,-0.129519222607223,0.27140250677382,-0.109459481340855,0.247326711279228,"",""
"weight_initial","z_phenanthrene",74,-0.129292730128322,0.272248669505685,-0.0835061797508695,0.295607429748137,"",""
"weight_initial","z_benzo_e_pyrene",74,-0.128928740884697,0.273612211587434,-0.095318297974175,0.245035827961153,"",""
"height","z_benzo_a_pyrene",74,-0.128786356650783,0.274146839301723,-0.0963148756615267,0.284526753307127,"",""
"shell","z_naphthalene",74,-0.128668182159005,0.274591093972761,-0.106600790297332,0.253506445213936,"",""
"weight_final","z_PCB028",74,-0.128540794947408,0.275070520914385,-0.0782181281507721,0.334901190266905,"",""
"width","z_1.methylnaphthalene",74,0.128448633964656,0.275417721064375,0.104674891328537,0.271798494857606,"",""
"shell","z_C3.fluorenes",74,0.128191363687065,0.27638849005982,0.0988204539979582,0.235468348961083,"",""
"width","z_C4.phenanthrenes_anthracenes",74,-0.127911119884165,0.277448541946742,-0.0860995895514267,0.280789004696451,"",""
"sod","z_C1.phenanthrenes_anthracenes",74,0.127819389537483,0.27779610984928,0.0853221287559413,0.28498882060557,"",""
"ibr_bio","z_trans_nonachlor",74,-0.127674645823227,0.278345136426245,-0.100808141694672,0.279528059784092,"",""
"ibr_combined","z_C3.fluoranthenes_pyrenes",74,-0.127510932025447,0.27896698903025,-0.0955625526613886,0.253785693998796,"",""
"height","z_alpha_hexachlorocyclohexane",74,-0.127467990691344,0.279130250973965,-0.103864482938937,0.278727247497837,"",""
"height","z_PCB158",74,-0.127467990691344,0.279130250973965,-0.103864482938937,0.278727247497837,"",""
"weight_change","z_pyrene",74,-0.127221154086148,0.28006995156773,-0.0926696612808782,0.245039919113758,"",""
"ci3","z_C2.phenanthrenes_anthracenes",74,0.126734239191918,0.281929787315804,0.0819177203146022,0.307975874912835,"",""
"ibr_bio","z_PCB110",74,-0.126436932009669,0.283069414731931,-0.0972473085265651,0.279103188223491,"",""
"p450","z_PCB070",74,0.126398144501632,0.283218318650993,0.0956877183499304,0.261929530354143,"",""
"ci1","z_PCB018",74,0.126382780298691,0.28327731566344,0.0952874955855091,0.250713054858835,"",""
"weight_initial","z_26.dimethylnaphthalene",74,0.126176061644594,0.284071887282653,0.102189723112614,0.273681426917682,"",""
"ibr_combined","z_PCB105",74,-0.125930417953793,0.285017994932847,-0.0919671779600545,0.264535891566695,"",""
"ci2","z_zinc",74,-0.125715732454228,0.285846572286649,-0.0804936065394838,0.313220567574582,"",""
"ci2","z_zinc.1",74,-0.125715732454228,0.285846572286649,-0.0804936065394838,0.313220567574582,"",""
"ibr_combined","z_lead",74,-0.124987041178342,0.288670825956794,-0.0964572588543522,0.224936584783949,"",""
"ibr_combined","z_lead.1",74,-0.124987041178342,0.288670825956794,-0.0964572588543522,0.224936584783949,"",""
"weight_initial","z_C1.phenanthrenes_anthracenes",74,-0.124886121210127,0.289063417008318,-0.0830866144653926,0.297798509601122,"",""
"width","z_PCB180",74,0.124682061849447,0.289858308425633,0.0935989070369902,0.303089480119776,"",""
"ibr_combined","z_1.methylnaphthalene",74,-0.124669621491439,0.289906815057158,-0.100123809096862,0.293189397577781,"",""
"sod","z_3.methylphenanthrene",74,0.124649738189291,0.289984353838346,0.0777990946081688,0.333165115316747,"",""
"ibr_combined","z_C3.phenanthrenes_anthracenes",74,-0.124648203343449,0.289990339834637,-0.0978068497081052,0.219549844451587,"",""
"p450","z_alpha_hexachlorocyclohexane",74,-0.124568594707877,0.290300930218481,-0.100668652694662,0.293785152875513,"",""
"p450","z_PCB158",74,-0.124568594707877,0.290300930218481,-0.100668652694662,0.293785152875513,"",""
"weight_initial","z_fluoranthene",74,-0.124399153452381,0.29096272890772,-0.0829933111069712,0.297858181953079,"",""
"ci1","z_C2.fluoranthenes_pyrenes",74,0.124235398528016,0.291603261250389,0.087566036797868,0.282855126900262,"",""
"ci1","z_C1.benzanthracenes_chrysenes",74,0.124178259084198,0.291826982107796,0.0909252647720857,0.25937009566556,"",""
"height","z_C3.fluorenes",74,-0.123942683422312,0.292750535163781,-0.0820169759902082,0.324793266475114,"",""
"ci2","z_C2.fluorenes",74,0.12392424787327,0.292822891028089,0.090138396699176,0.288138021480144,"",""
"length","z_benzo_k_fluoranthene",74,-0.123923066762473,0.292827527053719,-0.082277801276089,0.305961216484592,"",""
"ci1","z_PCB101",74,0.123464845361929,0.294629750334717,0.0809117992075489,0.310976743201913,"",""
"weight_final","z_BDE047",74,-0.123323888600474,0.295185605657562,-0.0933452291257313,0.27069702976559,"",""
"ci1","z_benzo_ghi_perylene",74,0.123257638760539,0.295447095708492,0.0945991968296326,0.295178579396896,"",""
"ci3","z_beta_chlordane",74,0.123140559404017,0.295909582573105,0.100460729569603,0.28553033436865,"",""
"ci3","z_PCB128",74,0.122968860681555,0.296588684444998,0.101158769254321,0.271626625072417,"",""
"ci3","z_235.trimethylnaphthalene",74,0.122364423882776,0.298987464560573,0.097848267981024,0.304297639090521,"",""
"width","z_PCB049",74,0.122184905607905,0.29970233908353,0.0961214629150737,0.300506530286896,"",""
"shell","z_PCB110",74,-0.122166776167046,0.299774595818452,-0.093086995862327,0.300186747542756,"",""
"height","z_PCB153",74,0.121884962794251,0.300899254224684,0.100221234575206,0.264004498315388,"",""
"weight_initial","z_copper",74,-0.12159280038486,0.302068114997985,-0.0748336315504276,0.348037679720146,"",""
"weight_initial","z_copper.1",74,-0.12159280038486,0.302068114997985,-0.0748336315504276,0.348037679720146,"",""
"ci3","z_BDE100",74,0.121344090515008,0.303065461863161,0.097848267981024,0.304297639090521,"",""
"weight_change","z_C1.fluoranthenes_pyrenes",74,-0.121308674965597,0.303207655224716,-0.083211509860155,0.29769668298765,"",""
"weight_change","z_fluoranthene",74,-0.12069591597166,0.305674754295612,-0.0837376457357333,0.293546159014419,"",""
"shell","z_1_7.dimethylphenanthrene",74,0.120301345751877,0.307270256644894,0.0807320068774819,0.321349132534548,"",""
"ci2","z_C3.fluorenes",74,0.120226991721237,0.307571521403071,0.0860178040872915,0.301750124968227,"",""
"height","z_benzo_k_fluoranthene",74,-0.120185798592997,0.307738508479811,-0.079272219494314,0.323967894978959,"",""
"p450","z_C4.fluoranthenes_pyrenes",74,-0.11982050155082,0.309221904825508,-0.0938465014081165,0.297919003093529,"",""
"width","z_PCB033",74,0.119525997413133,0.310421188275727,0.0881426006240969,0.286267163165039,"",""
"ci1","z_C1.phenanthrenes_anthracenes",74,0.119301059798951,0.311339203924148,0.0883028144766728,0.268496888790925,"",""
"ibr_combined","z_indeno_123cd_pyrene",74,-0.119231737285484,0.311622476024472,-0.0952225515965213,0.301221137913158,"",""
"ibr_morph","z_PCB028",74,0.118963711345574,0.31271927307877,0.0820151246629455,0.311969115437991,"",""
"ibr_bio","z_indeno_123cd_pyrene",74,-0.118711642466355,0.313753040143349,-0.0952225515965213,0.301221137913158,"",""
"ci2","z_PCB105",74,0.118704410637873,0.313782731252154,0.0810558178630989,0.325430767737901,"",""
"ci1","z_C1.fluoranthenes_pyrenes",74,0.118641573280754,0.314040793472798,0.08470409299666,0.289115015316234,"",""
"length","z_C4.phenanthrenes_anthracenes",74,-0.118533341463192,0.314485603274412,-0.0823723345924905,0.302138556719264,"",""
"weight_change","z_phenanthrene",74,-0.118492409254763,0.314653931598334,-0.0827605888602368,0.299940439380317,"",""
"ci1","z_C4.phenanthrenes_anthracenes",74,0.118385193304883,0.315095117893235,0.0823723345924905,0.302138556719264,"",""
"weight_final","z_1.methylnaphthalene",74,0.118245300286969,0.315671366135162,0.0955727268651862,0.315681847737636,"",""
"height","z_lead",74,-0.118114901457196,0.316209115591882,-0.0816176805690672,0.304508805424621,"",""
"height","z_lead.1",74,-0.118114901457196,0.316209115591882,-0.0816176805690672,0.304508805424621,"",""
"ibr_combined","z_alpha_hexachlorocyclohexane",74,-0.118031774672423,0.316552227739283,-0.0974728224503874,0.309379214384391,"",""
"ibr_combined","z_PCB158",74,-0.118031774672423,0.316552227739283,-0.0974728224503874,0.309379214384391,"",""
"ci3","z_gamma_hexachlorocyclohexane",74,0.117808219178082,0.317476156070312,0.0968377596456214,0.31414921384136,"",""
"length","z_BDE047",74,-0.117806808281434,0.31748199262905,-0.0766764382104221,0.365587395294065,"",""
"shell","z_C2.phenanthrenes_anthracenes",74,0.117758096050838,0.317683546287207,0.0826692590330848,0.303558875024683,"",""
"ibr_combined","z_PCB110",74,-0.117493429644005,0.318780075080257,-0.091006839530208,0.311116802100984,"",""
"weight_final","z_PCB099",74,0.117025562667307,0.320724403311317,0.0748478520556985,0.370251338118531,"",""
"sod","z_acenaphthylene",74,0.116977448860253,0.320924780540734,0.0942769922061124,0.325510595479882,"",""
"shell","z_C2.fluorenes",74,0.116972894011935,0.320943754043828,0.0867999375621694,0.30636749368984,"",""
"ibr_combined","z_beta_chlordane",74,-0.116931329947233,0.321116924877143,-0.0955602061759641,0.30968571191566,"",""
"weight_change","z_cadmium",74,0.116610997394355,0.322453549789043,0.0849018051651829,0.287137755550482,"",""
"weight_change","z_cadmium.1",74,0.116610997394355,0.322453549789043,0.0849018051651829,0.287137755550482,"",""
"ci1","z_benzo_a_pyrene",74,0.116535175115982,0.32277044638294,0.0814972024828303,0.365169517265389,"",""
"sod","z_C1.fluoranthenes_pyrenes",74,0.116270816227561,0.323876879793724,0.0891818424061751,0.264377743963359,"",""
"sod","z_9.methylphenanthrene",74,0.1160646417306,0.324741468211147,0.081989995448742,0.349988622910193,"",""
"sod","z_PCB028",74,0.116008921211055,0.324975383245106,0.0774587288483374,0.339614765284169,"",""
"length","z_PCB118",74,-0.115883203932837,0.3255035392274,-0.0953855437482513,0.303936064705308,"",""
"length","z_1.methylnaphthalene",74,-0.115637781680449,0.32653616660916,-0.0932971857493484,0.327342223082079,"",""
"ibr_bio","z_acenaphthene",74,-0.115361975542979,0.327699119591802,-0.0877023357921407,0.326715486687447,"",""
"height","z_ppDDT",74,-0.115220616677608,0.328296186346443,-0.0911645159815727,0.320894992458883,"",""
"ibr_morph","z_arsenic",74,-0.115094822714748,0.328828091059525,-0.0710985237625653,0.374864418974323,"",""
"ibr_morph","z_arsenic.1",74,-0.115094822714748,0.328828091059525,-0.0710985237625653,0.374864418974323,"",""
"ci1","z_PCB110",74,0.114872690221279,0.329768686470514,0.0878866050320294,0.327998133274719,"",""
"p450","z_perylene",74,0.114403103264866,0.331762708967126,0.0840463137057127,0.327037987187132,"",""
"ibr_morph","z_C4.phenanthrenes_anthracenes",74,0.114296304135549,0.332217276275142,0.0853541385596395,0.284974820199309,"",""
"length","z_PCB138",74,-0.114219742657886,0.332543385881391,-0.0960027210996209,0.300532224183349,"",""
"ibr_bio","z_alpha_hexachlorocyclohexane",74,-0.114183485458003,0.332697892122407,-0.0942769922061124,0.325510595479882,"",""
"ibr_bio","z_PCB158",74,-0.114183485458003,0.332697892122407,-0.0942769922061124,0.325510595479882,"",""
"ci1","z_phenanthrene",74,0.114151539548381,0.332834063855366,0.0835061797508695,0.295607429748137,"",""
"height","z_9.methylphenanthrene",74,-0.114096589109951,0.333068376446842,-0.0801265864612706,0.361047877220656,"",""
"ibr_morph","z_C3.benzanthracenes_chrysenes",74,0.11388012232005,0.333992420106723,0.0856516490668358,0.331829401574318,"",""
"height","z_benzo_b_fluoranthene",74,-0.113680092961454,0.334847733785931,-0.0749067715302409,0.351961640644646,"",""
"width","z_C1.naphthalenes",74,0.113630639676121,0.335059405935766,0.0846724181639795,0.346786792993485,"",""
"length","z_dieldrin",74,0.113507837213683,0.335585395359209,0.101690224492154,0.264623878270992,"",""
"p450","z_PCB017",74,-0.113505137191415,0.335596965981218,-0.0899192581981536,0.342483005576623,"",""
"width","z_PCB177",74,0.113501386381402,0.335613040045544,0.0926195611345695,0.327635596556122,"",""
"width","z_PCB183",74,0.113501386381402,0.335613040045544,0.0926195611345695,0.327635596556122,"",""
"width","z_C4.fluoranthenes_pyrenes",74,-0.113377938452672,0.336142345896526,-0.0811215520646431,0.368244511260935,"",""
"ci1","z_mercury",74,0.113075094751409,0.337443070478642,0.0837813494849924,0.291533834974523,"",""
"ci1","z_mercury.1",74,0.113075094751409,0.337443070478642,0.0837813494849924,0.291533834974523,"",""
"ci2","z_C4.naphthalenes",74,0.113050124677992,0.337550458967505,0.0706985873417412,0.379437383990154,"",""
"height","z_PCB110",74,0.112765102573633,0.338777773025449,0.091006839530208,0.311116802100984,"",""
"ibr_morph","z_PCB018",74,0.112763297544426,0.338785554460659,0.08347499613276,0.314305737195177,"",""
"width","z_alpha_chlordane",74,0.11264565283785,0.339292959977081,0.0909388131371513,0.329306976755039,"",""
"ci1","z_acenaphthene",74,0.112527129689129,0.339804636567877,0.0826033627809697,0.355626539510466,"",""
"weight_final","z_C3.naphthalenes",74,0.111920606160608,0.342430635966626,0.0883675091034048,0.323866210476744,"",""
"ibr_morph","z_PCB149",74,0.111875414874836,0.342626802967637,0.0820591015883758,0.306197146039581,"",""
"shell","z_PCB153",74,-0.111824093064279,0.342849666713694,-0.0794499942487382,0.375898584647929,"",""
"ibr_morph","z_ppDDT",74,-0.1116147005993,0.343759888235147,-0.085046092090192,0.354445171482089,"",""
"shell","z_ppDDT",74,-0.111572526142244,0.343943401689897,-0.0862697768684681,0.347563742693328,"",""
"weight_final","z_mercury",74,0.111564464801881,0.34397848591968,0.0696942199255689,0.380262203105237,"",""
"weight_final","z_mercury.1",74,0.111564464801881,0.34397848591968,0.0696942199255689,0.380262203105237,"",""
"ci2","z_C1.dibenzothiophenes",74,0.111059730392207,0.346179623129471,0.0886456551509981,0.34072044111345,"",""
"weight_initial","z_C1.fluoranthenes_pyrenes",74,-0.111055150710535,0.346199635156395,-0.0705245531998623,0.377447450369569,"",""
"ci1","z_chrysene",74,0.110954698878318,0.346638765171258,0.0838214174884981,0.295368666476686,"",""
"ci3","z_retene",74,0.110948977909588,0.346663785106006,0.0760788343275564,0.340842562059936,"",""
"ci3","z_1.methylphenanthrene",74,0.11072487565206,0.347644753557012,0.0779473480026644,0.353859120396696,"",""
"shell","z_C4.naphthalenes",74,0.11066215956737,0.347919591481525,0.0639295736600851,0.426741365687194,"",""
"weight_change","z_benzo_e_pyrene",74,-0.110630241219439,0.348059517764287,-0.0852440063183679,0.298513390889736,"",""
"sod","z_beta_chlordane",74,0.110282509024481,0.349586203448105,0.0890261749844452,0.343934547269539,"",""
"weight_change","z_copper",74,-0.110230510192952,0.349814856570554,-0.0800459242952336,0.315492522326082,"",""
"weight_change","z_copper.1",74,-0.110230510192952,0.349814856570554,-0.0800459242952336,0.315492522326082,"",""
"shell","z_PCB087",74,0.110041411000105,0.35064716065762,0.0822379708997004,0.35856478914752,"",""
"ibr_morph","z_PCB031",74,0.110003954504837,0.350812167984981,0.0720407249406285,0.380115216650032,"",""
"shell","z_PCB187",74,0.109916423061382,0.351197958643117,0.0818622538410169,0.347938482762538,"",""
"ibr_bio","z_C2.fluoranthenes_pyrenes",74,-0.109759195885683,0.351891590600022,-0.076812312980586,0.346171257838955,"",""
"width","z_C4.dibenzothiophenes",74,-0.109656898344271,0.352343347713537,-0.0830129267346435,0.348404139907642,"",""
"ci2","z_indeno_123cd_pyrene",74,0.109609983131585,0.352550650559905,0.0826102931069159,0.369778320577475,"",""
"width","z_C2.dibenzothiophenes",74,-0.109515336980796,0.352969090593181,-0.0836819434413488,0.349697948441656,"",""
"ci1","z_ppDDE",74,0.109509288263493,0.352995843024308,0.0731778665726356,0.360050691003857,"",""
"weight_initial","z_C1.benzanthracenes_chrysenes",74,-0.109435431337832,0.353322600696804,-0.0871524322089286,0.279661018611976,"",""
"width","z_beta_chlordane",74,0.109375851625924,0.353586329540577,0.0873926671865654,0.352860983770596,"",""
"height","z_benzo_ghi_perylene",74,-0.109356116503281,0.353673713664373,-0.0827067263710502,0.360072263273384,"",""
"shell","z_benzo_e_pyrene",74,0.109326416918966,0.353805244095087,0.0767196056865311,0.349446219596326,"",""
"weight_initial","z_PCB028",74,-0.109149056677648,0.354591348569851,-0.073661732336164,0.363816636995268,"",""
"weight_change","z_C1.phenanthrenes_anthracenes",74,-0.108945733734196,0.355493853432756,-0.0808511001748439,0.310987290897661,"",""
"weight_final","z_C1.phenanthrenes_anthracenes",74,-0.108842032328684,0.355954706491957,-0.0674380144315518,0.398070662670476,"",""
"p450","z_C3.dibenzothiophenes",74,-0.108697633259451,0.35659703555122,-0.0809166974698026,0.359531986373305,"",""
"height","z_C1.naphthalenes",74,-0.108696653191741,0.356601397619079,-0.078321986801681,0.384148979932159,"",""
"weight_change","z_C1.benzanthracenes_chrysenes",74,-0.108455545505747,0.357675515418099,-0.0818704666205087,0.309838447333441,"",""
"weight_change","z_benz_a_anthracene",74,-0.108395607344054,0.357942844805851,-0.0813714419843446,0.31041706524349,"",""
"ibr_morph","z_ppDDD",74,0.108320722186597,0.358277011995236,0.0815825288909926,0.356918669920342,"",""
"ibr_bio","z_PCB153",74,-0.108195582669863,0.358835862622167,-0.0836042423140317,0.351451225192048,"",""
"ibr_morph","z_BDE100",74,-0.108155336983479,0.359015706592456,-0.0910216446335107,0.339278650581817,"",""
"ci3","z_PCB052",74,0.108134848737145,0.359107282738651,0.0777018081046929,0.340436154912381,"",""
"p450","z_PCB018",74,0.108083011205668,0.359339044704411,0.08347499613276,0.314305737195177,"",""
"width","z_benzo_b_fluoranthene",74,-0.108026507865734,0.359591771952277,-0.0681312846581588,0.397218711001193,"",""
"ibr_bio","z_PCB177",74,-0.107713691651369,0.360992908314174,-0.0851351521539982,0.368234450197919,"",""
"ibr_bio","z_PCB183",74,-0.107713691651369,0.360992908314174,-0.0851351521539982,0.368234450197919,"",""
"ibr_morph","z_BDE099",74,0.107677030366563,0.361157337210904,0.0733038124966735,0.407660319938789,"",""
"length","z_BDE099",74,-0.107624928577676,0.361391097144838,-0.0762165467680645,0.389282462466137,"",""
"height","z_PCB031",74,-0.10760963635482,0.361459724871672,-0.072815356391603,0.375013497002181,"",""
"ci1","z_benz_a_anthracene",74,0.107490951160173,0.361992626684877,0.0798715075698866,0.319420403824233,"",""
"p450","z_C2.naphthalenes",74,-0.107430399113766,0.362264693641485,-0.0812852925903047,0.327298617231421,"",""
"weight_change","z_chrysene",74,-0.107397508425367,0.362412527638424,-0.0770857678688866,0.335884023514318,"",""
"height","z_gamma_hexachlorocyclohexane",74,0.106849315068493,0.364881939554783,0.0878295959576566,0.361284119260762,"",""
"shell","z_indeno_123cd_pyrene",74,0.106727791008908,0.365430751454005,0.0838715189558764,0.362515849014017,"",""
"ci1","z_benzo_e_pyrene",74,0.106194241300588,0.367846267723898,0.075944660174546,0.354335384739074,"",""
"p450","z_PCB028",74,0.106179418351498,0.36791351367911,0.0789775274532068,0.33022997616705,"",""
"ibr_combined","z_C1.fluorenes",74,-0.105977781184198,0.368829007270335,-0.0806936302133354,0.373701852031869,"",""
"ci1","z_PCB099",74,0.105951882087808,0.368946697443532,0.0740473402690065,0.375391379365962,"",""
"height","z_PCB105",74,-0.105841517946878,0.369448468344807,-0.0771589035427576,0.349230891725134,"",""
"length","z_mercury",74,0.105818146954658,0.369554777894548,0.0719185035402147,0.365245132235414,"",""
"length","z_mercury.1",74,0.105818146954658,0.369554777894548,0.0719185035402147,0.365245132235414,"",""
"ci3","z_ppDDD",74,0.105715606212894,0.370021433362562,0.0835249700550638,0.345585274939116,"",""
"ibr_combined","z_PCB177",74,-0.105680177286763,0.370182751107647,-0.0832640499088554,0.378853933013355,"",""
"ibr_combined","z_PCB183",74,-0.105680177286763,0.370182751107647,-0.0832640499088554,0.378853933013355,"",""
"ci3","z_alpha_chlordane",74,0.105633718212507,0.370394356986979,0.0881190049778598,0.344524957265431,"",""
"length","z_ppDDD",74,-0.105229317897802,0.372239372739902,-0.0835249700550638,0.345585274939116,"",""
"width","z_fluorene",74,-0.105214367126855,0.372307690110486,-0.0760137052999866,0.383826660728811,"",""
"sod","z_chrysene",74,0.105203907646046,0.372355489106646,0.0800793899220473,0.317454884955163,"",""
"ci2","z_2.methylnaphthalene",74,0.104972889807303,0.373412171363901,0.0772635815746313,0.390607258539705,"",""
"weight_final","z_26.dimethylnaphthalene",74,0.104693982810377,0.374690318691935,0.0845454543737457,0.36513484004771,"",""
"p450","z_benzo_ghi_perylene",74,-0.1046023261946,0.375110930888709,-0.0794633253368914,0.379219051981277,"",""
"weight_initial","z_fluorene",74,-0.104404898766168,0.376017895053566,-0.0796550804041776,0.361460634325821,"",""
"width","z_dibenzothiophene",74,-0.1040981010761,0.377429923698763,-0.0799698695920126,0.394837456625865,"",""
"shell","z_C4.phenanthrenes_anthracenes",74,0.104088896028045,0.377472339080272,0.0734269226910436,0.357676662299679,"",""
"height","z_PCB087",74,-0.103974145805481,0.378001331034405,-0.0801947914984656,0.370630333337481,"",""
"width","z_dieldrin",74,0.103936282086518,0.37817597865811,0.0861310644605677,0.344737090396608,"",""
"ci1","z_PCB028",74,0.103744314924055,0.379062181777386,0.0850527218726842,0.294386675050581,"",""
"ci1","z_PCB066",74,0.10364669900994,0.379513298260455,0.0713013668571909,0.413758571873878,"",""
"weight_final","z_retene",74,0.103526700177887,0.380068296538025,0.0708577378540966,0.37500675341846,"",""
"height","z_opDDT",74,-0.10346936151669,0.380333661940497,-0.0841950212859974,0.376738239131583,"",""
"ibr_morph","z_PCB101",74,0.103316994426937,0.381039363742961,0.0712172979200085,0.372510617824668,"",""
"ci3","z_mercury",74,-0.10312270920158,0.381940353889668,-0.0667285084393745,0.400865470742549,"",""
"ci3","z_mercury.1",74,-0.10312270920158,0.381940353889668,-0.0667285084393745,0.400865470742549,"",""
"weight_final","z_C1.naphthalenes",74,0.102794488227407,0.383465368931717,0.0740883658934821,0.410374304931341,"",""
"ibr_bio","z_beta_chlordane",74,-0.102672081769927,0.384035039983463,-0.0824921437929263,0.38050959817486,"",""
"height","z_1.methylnaphthalene",74,0.102373447899457,0.385426986867732,0.0819194801701596,0.389771203403073,"",""
"sod","z_phenanthrene",74,0.10229933557191,0.385772894852783,0.0738134981726436,0.355225811360461,"",""
"ci3","z_26.dimethylnaphthalene",74,0.102201862295967,0.386228119024189,0.0757233200043114,0.417294345212347,"",""
"length","z_naphthalene",74,-0.101952650244526,0.387393459488922,-0.0830750986455067,0.373533475833367,"",""
"ci1","z_PCB095",74,0.101899671420103,0.387641464002951,0.0760678716100874,0.355872450735455,"",""
"weight_change","z_C4.naphthalenes",74,-0.101614589893587,0.388977613724041,-0.0706985873417412,0.379437383990154,"",""
"weight_final","z_phenanthrene",74,-0.101588203333322,0.389101423597394,-0.0730679072820109,0.360106552142133,"",""
"weight_initial","z_2.methylnaphthalene",74,0.101416695775165,0.389906736039972,0.0762051763475816,0.397131073246377,"",""
"length","z_gamma_hexachlorocyclohexane",74,0.101369863013699,0.390126811243685,0.0833255141136742,0.386432863565421,"",""
"shell","z_gamma_hexachlorocyclohexane",74,-0.101369863013699,0.390126811243687,-0.0833255141136742,0.386432863565421,"",""
"width","z_9.methylphenanthrene",74,-0.101329478519585,0.390316644273676,-0.0689461325364421,0.431912488684322,"",""
"weight_initial","z_dibenz_ah_anthracene",74,0.101209840246617,0.390879343403731,0.0809219290103063,0.391287131179454,"",""
"length","z_C2.dibenzothiophenes",74,-0.101028575500009,0.391732811091473,-0.0806204089252019,0.367608736235535,"",""
"ci2","z_C2.naphthalenes",74,0.101023586205724,0.391756318349284,0.0812852925903047,0.327298617231421,"",""
"ibr_bio","z_C1.benzanthracenes_chrysenes",74,-0.100052282157868,0.396348601172014,-0.0713065354436689,0.376415064244966,"",""
"ibr_bio","z_C1.naphthalenes",74,-0.0997223834352455,0.39791555633028,-0.078321986801681,0.384148979932159,"",""
"weight_final","z_C2.fluoranthenes_pyrenes",74,-0.0996153965109203,0.398424507298921,-0.0622179735142747,0.445431293807864,"",""
"p450","z_C3.naphthalenes",74,0.0995692517537258,0.398644142447251,0.076108432695996,0.395501659706841,"",""
"width","z_benzo_k_fluoranthene",74,-0.0994231976514627,0.399339786306323,-0.0612387288036644,0.446085775631979,"",""
"weight_initial","z_chrysene",74,-0.0992604352642396,0.400115852181076,-0.0710985237625653,0.374763686691229,"",""
"ibr_bio","z_C4.benzanthracenes_chrysenes",74,-0.0992006900669596,0.40040094527186,-0.0795296612331176,0.395859656595099,"",""
"weight_initial","z_PCB149",74,0.0991713959868362,0.40054077488774,0.0730663233321154,0.362243261729799,"",""
"ci1","z_pyrene",74,0.0990008119186917,0.401355595376436,0.060663272244109,0.446667883537995,"",""
"p450","z_PCB101",74,0.0989466885255966,0.401614327348477,0.0659971818421021,0.408569084954334,"",""
"width","z_C3.benzanthracenes_chrysenes",74,-0.0987693702631077,0.402462667380483,-0.0693826207524647,0.43180476538442,"",""
"shell","z_beta_hexachlorocyclohexane",74,0.0986493431805596,0.403037506913249,0.0745325065803144,0.419124391822667,"",""
"weight_initial","z_benz_a_anthracene",74,-0.0986223544722892,0.403166828835864,-0.0798715075698866,0.319420403824233,"",""
"ibr_combined","z_PCB153",74,-0.098611184001784,0.403220361553141,-0.0825656802977083,0.357466584064726,"",""
"height","z_PCB128",74,-0.0983793063075719,0.404332539936456,-0.0766354312532738,0.404945430007991,"",""
"ci3","z_C3.fluorenes",74,0.0982678628976751,0.404867705877548,0.0740153197960415,0.374222583715989,"",""
"ibr_morph","z_PCB099",74,0.0980985311144174,0.405681652582822,0.0708452931222386,0.396388915553894,"",""
"p450","z_alpha_chlordane",74,0.0980713586848328,0.405812354494858,0.0782496764203395,0.401248831685309,"",""
"weight_final","z_benzo_e_pyrene",74,-0.09798164685623,0.406244051543341,-0.0557960768629317,0.496198747174272,"",""
"ci2","z_PCB177",74,0.0978589681921238,0.406834820638917,0.0795218454185698,0.400651127047049,"",""
"ci2","z_PCB183",74,0.0978589681921238,0.406834820638917,0.0795218454185698,0.400651127047049,"",""
"weight_change","z_PCB033",74,0.0977871972827931,0.407180671817279,0.0647419101929208,0.433482987804337,"",""
"height","z_PCB044",74,-0.0977826322252184,0.407202675818148,-0.0725584400010173,0.418067981988607,"",""
"weight_initial","z_PCB033",74,0.097742313318312,0.407397046828785,0.069422048279156,0.400983743373155,"",""
"ci3","z_PCB101",74,0.0975837456682295,0.408162001268901,0.0622685275007404,0.435553186923932,"",""
"ci1","z_1.methylnaphthalene",74,-0.0973851514348099,0.409121230541749,-0.0796439390543218,0.403074699627372,"",""
"shell","z_lead",74,0.0970541629152361,0.410722851906595,0.0741978914264248,0.350579507229489,"",""
"shell","z_lead.1",74,0.0970541629152361,0.410722851906595,0.0741978914264248,0.350579507229489,"",""
"ci1","z_C3.phenanthrenes_anthracenes",74,0.0970374783247693,0.410803683424342,0.0606179334692819,0.446710808678617,"",""
"shell","z_opDDD",74,0.0969183573819383,0.411381055081849,0.075906841510448,0.408752097040637,"",""
"width","z_C3.dibenzothiophenes",74,-0.0969005915455109,0.411467205349463,-0.073255945046626,0.406815315994159,"",""
"ci3","z_C4.benzanthracenes_chrysenes",74,0.0966965443276938,0.412457424402163,0.0748968654331302,0.42395400095236,"",""
"shell","z_PCB180",74,0.0966512656453242,0.412677344275168,0.0791990751851455,0.383538395194453,"",""
"weight_final","z_C2.benzanthracenes_chrysenes",74,-0.0965480386725705,0.413178974944236,-0.0605359784263674,0.464977132159091,"",""
"ci3","z_indeno_123cd_pyrene",74,0.0964342477136323,0.41373235069003,0.0750429380131526,0.415226339414591,"",""
