"site_number","site_name","sample_id","latitude","longitude","reporting_area","p450","sod","weight_initial_g","weight_change_g","weight_final_g","shell","length_mm","height_mm","width_mm","IBRv2i_biomarkers","IBRv2i_morphometrics","IBRv2i_overall","ci1","ci2","ci3"
"32","Rich Passage","172",47.578117,-122.524833,"10",0.531669352117865,-1.53568710749787,-2.48520131699071,-1.85528842026038,-2.99854931048173,3.07229040538745,-1.81847077770699,-1.08981942061792,-0.929193978597803,-0.502008877690004,-1.15774754560973,-0.829878211649865,0.288675134594813,1.03751350709986,0.0861727484432152
"32","Rich Passage","173",47.578117,-122.524833,"10",1.67349195656947,-1.42087940758362,-4.07114640241984,-3.32788227970582,-4.15581162190128,3.51514307643429,-1.69767705095678,-5.33007245646924,-1.51051237900135,0.126306274492922,-2.36827987343143,-1.12098679946926,0.86602540378444,0.606339062590826,-1.46493672353464
"59","Filucy Bay","174",47.19483,-122.748665,"13",9.17342724650546,-0.768111796038457,-5.51100608836377,-5.79172645976935,-2.27663805907239,4.17942208300455,-1.34579967303225,-7.65105306556681,-1.32741996942543,4.2026577252335,-2.81774589031792,0.69245591745779,-3.75277674973257,-5.64569038279021,-4.05011917683105
"59","Filucy Bay","175",47.19483,-122.748665,"13",3.99641628185083,-1.41994055957031,-0.339407994013516,-0.463094800267415,0.139835862629862,4.62227475405138,0.350564402633768,-1.19396598641076,-3.41467343859094,1.28823786114026,-0.0426381714239467,0.622799844858158,6.6395280956807,-0.525493854245397,-0.775554735988925
"59","Filucy Bay","176",47.19483,-122.748665,"13",10.092230605576,-0.269315258677356,2.44583698778811,1.37658962615186,4.1186139047485,9.93650680661345,2.58787429809421,0.859209167790932,-2.55413911358411,4.91145767344931,2.68149881108614,3.79647824226772,4.90747728811182,-1.87291399333613,-1.29259122664821
"59","Filucy Bay","177",47.19483,-122.748665,"13",7.68535646060385,-1.61133143314231,-3.15352015056371,-3.42415098747129,-1.01467106233393,3.40442990867258,-1.19874644046677,-4.22909447523066,-1.80346023432283,3.03701251373077,-1.63131620595952,0.702848153885626,0.288675134594813,-3.00474691017235,-1.98197321419392
"55","Minter Bay","178",47.3539722,-122.69175,"13",2.57317968923606,-0.537959911630915,-0.0909753386015631,-1.30941311029353,3.12391939421884,7.61153028361754,-0.185129515997603,-1.22372214806586,-3.37347764643636,1.01760988880257,0.650390274063067,0.834000081432819,4.90747728811182,-3.92099260475406,-0.947900232875353
"55","Minter Bay","179",47.3539722,-122.69175,"13",3.82601636610849,-1.0065791914211,-1.6795447126442,-2.35355832528825,0.839704022393114,10.8222121487071,-0.500243585780764,-2.54787134171768,0.274638614363884,1.4097185873437,0.693619545719033,1.05166906653137,-2.59807621135332,-3.2742309379905,-1.46493672353464
"55","Minter Bay","180",47.3539722,-122.69175,"13",8.04176522458389,-1.42047704414934,2.32511971156681,1.16606794653286,4.28669247854991,4.8437010895748,2.88198076322516,2.18335836144274,-0.645400743755123,3.31064409021727,2.43450280101959,2.87257344561843,-0.288675134594813,-2.19629482671791,-1.63728222042106
"55","Minter Bay","181",47.3539722,-122.69175,"13",6.24232578821589,-1.1032805367928,-2.0416965413081,-2.30912661401188,-0.413996814978064,4.29013525076625,-1.6399061381632,-2.38421245261464,-3.63896164032145,2.56952262571155,-1.16253785009015,0.703492387810697,5.48482755730145,-2.08850121559065,-0.430863742216069
"73","West Bay Park","182",47.052362,-122.910912,"13",7.04283048590084,-1.33745605554313,-1.97521456309927,-2.15255772665705,-0.617895412704366,3.84728257971942,-1.90775309747888,-0.405427702550693,-1.09855445745553,2.85268721517886,-0.615731482889482,1.11847786614469,-0.86602540378444,-1.71122357664524,-0.0861727484432128
"73","West Bay Park","183",47.052362,-122.910912,"13",1.72027550603201,-0.434016024442194,1.15031317558704,1.2644524500734,0.329957528077359,1.19016655343838,-0.573770202063502,2.51067613964881,0.517236057051981,0.64312974079491,0.912718814544781,0.777924277669845,-0.288675134594813,0.821926284845345,1.63728222042107
"73","West Bay Park","184",47.052362,-122.910912,"13",12.0987956386747,-0.912560268944589,0.704184111290926,0.461507953436118,1.01329336910605,5.28655376062164,0.240274478209662,1.14189270351435,-0.654555364233921,5.59311768486507,1.17045014456355,3.38178391471431,0.86602540378444,-0.417700243118137,0.0861727484432152
"73","West Bay Park","185",47.052362,-122.910912,"13",1.54613283425263,-1.58906732311221,-3.69499836781724,-3.70449392766744,-1.9873224812175,4.40084841852796,-0.794350050911716,-4.3034848793684,-1.42812079469219,-0.0214672444297906,-1.64456029759236,-0.833013771011075,-1.44337567297407,-2.3579852434088,-2.4990097048532
"72","Eld Inlet","186",47.074603,-123.003527,"13",2.5228660198522,-0.217008012221097,-1.34101148150185,-0.691600743974466,-2.42267354122771,0.525887546868122,-1.97602781259857,-0.45006194503334,0.192247030054719,1.15292900381555,-0.880462992487585,0.136233005663982,0.288675134594813,1.57648156273616,1.46493672353464
"72","Eld Inlet","187",47.074603,-123.003527,"13",-1.15418185342828,-0.00710842067226101,-3.13689965601151,-2.8962599415925,-2.33725656109913,0.304461211344703,-3.32051451034006,-4.7944615466775,-0.453153713700406,-0.580645137050271,-2.37629781686806,-1.47847147695916,0.86602540378444,-0.902771493190798,0.603209239102498
"72","Eld Inlet","188",47.074603,-123.003527,"13",12.9040287869332,-0.744774716850279,4.19361320438348,3.9155445562302,3.01094854953265,5.06512742509822,1.81584482712547,3.44799523178437,1.44185272541039,6.07962703504147,3.27013235993783,4.67487969748965,0.288675134594813,0.875823090408974,1.12024572976178
"72","Eld Inlet","189",47.074603,-123.003527,"13",12.7988703166994,-0.496650599044946,4.01166252718036,3.81927584846473,2.68581294775287,3.07229040538745,2.90824026904043,4.1323869498516,1.03447211410396,6.15110985882721,3.0948772945402,4.6229935766837,-0.288675134594813,0.983616701536234,0.0861727484432152
"70","Tulalip Reservation","190",48.0697859,-122.2997764,"8.2",6.50382586354066,-1.33584660180601,-1.40749345971069,-1.67332998360476,-0.0750842809194839,5.28655376062164,-1.01492989975993,-1.23860022889341,0.114432755984953,2.58398963086732,-0.00120733375452469,1.2913911485564,-1.44337567297407,-1.65732677108161,-0.430863742216069
"70","Tulalip Reservation","191",48.0697859,-122.2997764,"8.2",1.3242515524909,-1.26436003164912,0.454876693007803,0.206554562540751,0.89481175150833,4.73298792181309,1.85260813526683,-0.301281136757853,-0.682019225670308,0.0299457604208863,1.02264838595838,0.526297073189632,0.288675134594813,-0.525493854245397,-1.46493672353464
"70","Tulalip Reservation","192",48.0697859,-122.2997764,"8.2",2.07901425728018,-1.68865227309624,-3.22175165451489,-2.91741789934315,-2.54942131819271,4.95441425733651,-0.64729681834624,-3.20250689812981,-1.05278135506155,0.195180992091968,-1.23382309803598,-0.519321052972004,-1.44337567297407,-0.687184270936286,-1.98197321419392
"70","Tulalip Reservation","193",48.0697859,-122.2997764,"8.2",0.207343413599313,-0.346837280348428,-2.2918787224624,-2.02349418437807,-1.95150245729261,0.747313882391542,0.350564402633768,-4.45226568764388,-0.558431849206561,-0.0697469333745577,-1.45424208799403,-0.761994510684293,-0.288675134594813,-0.256009826427248,-1.98197321419392
"54","Browns Point Lighthouse","194",47.30515,-122.44441,"11",-0.379310619694671,-1.18831334257041,-0.0428633806872733,-0.799506328502796,1.94736937760897,5.17584059285993,0.466106228220927,-2.20567548268406,-0.79645198165526,-0.783811981132539,0.534974146451491,-0.124418917340524,0.86602540378444,-2.41188204897243,-1.12024572976178
"54","Browns Point Lighthouse","195",47.30515,-122.44441,"11",7.28605466727872,-1.48646464737109,-2.50357133728526,-1.89972013153675,-2.93793080845499,4.29013525076625,-2.1283329463271,-2.800798715786,-1.42354348445279,2.89979500995382,-1.3433945961538,0.778200206900007,2.02072594216369,0.929719895972604,0.43086374221607
"54","Browns Point Lighthouse","196",47.30515,-122.44441,"11",6.90245551049996,-1.35744010611231,0.256305521252473,0.357833960457918,-0.124681237123178,4.73298792181309,-0.29541944042171,-0.301281136757853,-0.251752063166891,2.77250770219382,0.624856218007693,1.69868196010076,1.44337567297406,0.444648645899937,0.603209239102498
"54","Browns Point Lighthouse","197",47.30515,-122.44441,"11",6.93883250429861,-1.48364810333113,1.03134542510808,0.834945907735141,1.07391187113279,7.27939078033242,0.938777332895671,-2.66689598833806,0.041195792154584,2.72759220048374,1.21895301728866,1.9732726088862,2.59807621135332,-0.0943194097363594,-0.258518245329641
"38","Squaxin Island","198",47.17650485,-122.9046464,"13",6.63896602609243,-1.30486461736653,-1.05846307411431,-1.29142884620548,0.0296204043994284,5.39726692838335,-1.39306678349972,-0.271524975102756,-1.00700825266757,2.66705070436295,0.057913628741849,1.3624821665524,0.288675134594813,-1.33394593769984,0.258518245329642
"38","Squaxin Island","199",47.17650485,-122.9046464,"13",2.99021767721433,0.543056515131781,-1.30427144091276,-1.74315124418191,0.43190682694051,7.72224345137925,-1.10421221953182,-3.8125082120593,-0.997853632188774,1.76663709617306,-0.115406638650686,0.825615228761185,2.02072594216369,-2.19629482671791,-0.430863742216069
"38","Squaxin Island","200",47.17650485,-122.9046464,"13",3.88899990438809,-1.68865227309624,0.125091090577143,-0.553016120707689,1.83439853292277,7.057964444809,0.697189879395247,0.740184521170541,0.0183092409575934,1.10017381564592,1.4171602270178,1.25866702133186,-2.02072594216369,-2.03460441002702,-1.12024572976178
"38","Squaxin Island","201",47.17650485,-122.9046464,"13",0.51976263063748,-0.778573245329708,-3.65126022425879,-2.91318630779302,-3.91333761379432,1.96515872777035,-2.23337096958815,-3.17275073647471,-2.53582987262652,-0.129405307346114,-2.35065385668074,-1.24002958201343,2.59807621135332,0.821926284845345,-0.430863742216069
"51","Maple Hollow Park","202",47.30008,-122.74566,"13",2.51381546992632,-1.68865227309624,0.977110127095606,1.0475833831292,0.349245233267686,4.29013525076625,2.25700452482189,-2.11640699771877,-0.787297361176464,0.412581598415037,0.859624880026487,0.636103239220762,3.17542648054294,0.660235868154456,-1.29259122664821
"51","Maple Hollow Park","203",47.30008,-122.74566,"13",28.7808269260843,-1.19354406721603,-4.59337983650765,-3.97637368476333,-4.1117254386091,1.30087972120009,-3.13144606847016,-5.58299983053757,-1.49678044828316,13.7936414294341,-3.08454651228155,5.35454745857628,0.288675134594813,-0.309906631990878,-0.775554735988925
"51","Maple Hollow Park","204",47.30008,-122.74566,"13",-0.973531255106875,-1.68865227309624,-0.19857117175533,-0.0684988882177389,-0.447061452447196,2.85086406986403,0.019694629361452,-1.16420982475567,-0.48977219561559,-1.33109176410156,0.0717778809191366,-0.629656941591211,1.44337567297406,0.336855034772678,-0.0861727484432128
"51","Maple Hollow Park","205",47.30008,-122.74566,"13",7.93927011179961,0.29426179160265,0.255430758381303,0.439292097797931,-0.339601380672522,6.50439860600045,0.408335315427348,-1.14933174392812,-0.453153713700406,4.11676595170113,0.809338562757998,2.46305225722956,2.02072594216369,0.714132673718085,-0.0861727484432128
"66","Everett Harbor","206",47.9726,-122.22977,"8.2",5.26569351467125,-1.68865227309624,-2.33911591750551,-2.38000577247657,-1.16897270385653,6.17225910271532,-2.24912667307731,-2.69665214999316,-1.39150231277701,1.7885206207875,-0.864730918138681,0.46189485132441,1.44337567297406,-1.44173954882709,0.0861727484432152
"66","Everett Harbor","207",47.9726,-122.22977,"8.2",3.44641765150702,-0.952260127793442,-4.24959802813829,-4.61322821305798,-1.37011591512707,5.72940643166848,-2.57999644634963,-4.98787659743563,-1.95908878246236,1.24707876185679,-2.00435679298607,-0.37863901556464,-0.86602540378444,-4.45996066039036,-1.98197321419392
"66","Everett Harbor","208",47.9726,-122.22977,"8.2",3.16924917765452,-1.18294849678002,-3.58127919456528,-3.49503014593598,-2.17468876020924,1.52230605672351,-1.71343275444593,-5.21104780984886,-1.88585181863199,0.99315034043725,-2.3627177752734,-0.684783717418073,0.86602540378444,-1.87291399333613,-1.63728222042106
"66","Everett Harbor","209",47.9726,-122.22977,"8.2",0.815839500781114,-1.68865227309624,-4.35194528406504,-4.16150581508154,-2.86904614706097,1.63301922448522,-1.79221127189172,-7.08568599411997,-1.67529554761968,-0.436406386157565,-2.90038154790767,-1.66839396703262,0.86602540378444,-2.03460441002702,-2.15431871108035
"62","N Avenue Park","210",48.52108,-122.61531,"7",1.25225260330454,-1.68536630504963,0.48811768211222,0.469971136536378,0.313425209342793,6.50439860600045,0.277037786351031,2.76360351371714,-1.46931658684677,-0.216556850872544,1.33531962103046,0.559381385078959,1.44337567297406,0.175164618081789,0.0861727484432152
"62","N Avenue Park","211",48.52108,-122.61531,"7",5.71864988719856,-1.68040382269353,-3.63026591535074,-3.20305032897697,-3.08947706352183,4.06870891524284,-2.4276913126211,-4.42250952598879,-0.732369638303687,2.01912303225252,-1.91952212421718,0.0498004540176683,-0.288675134594813,-0.471597048681767,-0.603209239102497
"62","N Avenue Park","212",48.52108,-122.61531,"7",2.59158442625307,-0.925570019986274,-1.94809691409304,-2.08696805763003,-0.700557006377191,6.28297227047703,-2.55373694053436,-0.911282450687341,-3.38720957715456,0.833007203133398,-0.757839810857069,0.0375836961381646,4.90747728811182,-1.54953315995435,0.775554735988926
"62","N Avenue Park","213",48.52108,-122.61531,"7",6.56228637935855,-1.68865227309624,0.67881598802703,0.456218463998454,0.949919480623548,2.29729823105548,0.986044443363143,0.442622904619572,-0.892575496682619,2.43681705313115,0.702620573572086,1.56971881335162,1.44337567297406,-0.363803437554508,-0.603209239102497
"64","Cap Sante","214",48.520971,-122.600717,"7",-0.89866532236013,0.238467395382639,-4.26184470833465,-4.44925404049042,-1.83577622615065,7.72224345137925,-0.458228376476344,-3.96128902033478,-0.801029291894657,-0.330098963488745,-1.14931117318604,-0.739705068337391,-4.3301270189222,-3.70540538249954,-3.36073718928534
"64","Cap Sante","215",48.520971,-122.600717,"7",1.61377634706848,-1.03246457235971,-4.16562079250608,-3.31201381139283,-4.4919687695041,2.62943773434061,-2.48546222541468,-5.04738892074583,-1.4052342434952,0.290655887354387,-2.6111787183883,-1.16026141551696,0.86602540378444,1.03751350709986,-0.603209239102497
"64","Cap Sante","216",48.520971,-122.600717,"7",-0.672751162403451,4.05206802547823,-4.16562079250608,-3.31201381139283,-4.4919687695041,-0.138391459702137,-2.48546222541468,-5.04738892074583,-1.4052342434952,1.68965843153739,-3.00658288896583,-0.658462228714221,0.86602540378444,1.03751350709986,-0.603209239102497
"64","Cap Sante","217",48.520971,-122.600717,"7",8.31982568892186,-0.0866422595147273,-4.91004399587077,-4.67352839264734,-3.29337566124814,6.06154593495361,-3.12094226614405,-6.57983124598332,-2.44886097807795,4.11659171470357,-2.709290943574,0.703650385564786,1.44337567297406,-2.3579852434088,-1.63728222042106
"53","Raft Island Park","218",47.32598,-122.66724,"13",3.40232358850826,-1.68865227309624,-2.0924327878359,-1.05974920883583,-3.8306760201215,-0.581244130748976,-0.463480277639395,-2.86031103909619,-1.12601831889192,0.856835657706008,-1.71627311188139,-0.429718727087689,2.02072594216369,2.70831447957238,-0.430863742216069
"53","Raft Island Park","219",47.32598,-122.66724,"13",3.39707526065179,-1.30607170766937,-4.85930774934298,-4.42386449118964,-3.78383445037356,-0.249104627463847,-2.816331998687,-6.44592851853538,-1.51508968924075,1.04550177649121,-3.44192307497617,-1.19821064924248,-0.288675134594813,-1.33394593769984,-1.63728222042106
"53","Raft Island Park","220",47.32598,-122.66724,"13",0.668846676778384,-0.209765470404076,-1.69878949580991,-1.04176494474777,-2.63759368477706,4.40084841852796,-0.0118167776168652,-1.31299063303115,-0.828493153331046,0.229540603187154,-0.447228610112263,-0.108844003462554,0.288675134594813,1.4686879516089,-0.947900232875353
"53","Raft Island Park","221",47.32598,-122.66724,"13",-0.639485323298091,-1.52455505248282,-0.947368189475869,-0.322394381225572,-2.14162412274011,0.636600714629832,0.1142288502964,-2.93470144323394,-0.60878226183994,-1.08202018789046,-0.886291547655599,-0.984155867773028,2.59807621135332,1.63037836829979,-0.430863742216069
"61","Friday Harbor","222",48.5069444,-123.0194444,"7",4.15268400490154,-1.68865227309624,-1.44598302604211,-1.55378752231357,-0.507679954473932,6.39368543823874,1.36418132710294,-1.68494265371986,-1.54713086091654,1.23201586590265,0.145477535410808,0.688746700656729,0.288675134594813,-1.11835871544532,-2.32666420796678
"61","Friday Harbor","223",48.5069444,-123.0194444,"7",1.79756422909739,-0.0378221628222184,-3.93380863164633,-3.41886149803363,-3.48349732669563,0.415174379106413,-2.24387477191425,-3.41080002971549,-1.73937789097126,0.879871033137587,-2.54500653855288,-0.832567752707648,0.288675134594813,-0.309906631990878,-0.947900232875353
"61","Friday Harbor","224",48.5069444,-123.0194444,"7",1.23406951240816,-1.38091130644525,-6.2405583229186,-6.71421341769782,-2.17193337375348,2.85086406986403,-1.55587571955435,-5.65739023467531,-1.6295224452257,-0.0734208970185434,-3.01694706342303,-1.54518398022079,-6.6395280956807,-7.90935621646265,-4.73950116437677
"61","Friday Harbor","225",48.5069444,-123.0194444,"7",3.76156690003104,-1.68865227309624,-1.49934356118341,-0.997333233471402,-2.12509180400554,5.28655376062164,-0.19563331832371,-2.3098220484769,-1.33657458990423,1.0364573134674,-0.453892113534794,0.291282599966302,2.02072594216369,0.983616701536234,-0.603209239102497
"61","Friday Harbor","226",48.5069444,-123.0194444,"7",3.25986279697215,0.850596300065635,-4.55576503304739,-3.88645236432306,-4.22745166975106,0.968740217914962,-2.34366089401225,-5.82104912377835,-2.39851056544458,2.05522954851889,-3.1805927760631,-0.562681613772106,2.02072594216369,-0.0404226041727297,-1.46493672353464
"69","Edmonds Ferry","227",47.81407,-122.3825,"9",12.6669359138924,-1.57927647954476,-2.1457933229772,-1.95367292380091,-1.66769765234924,6.17225910271532,-1.82897458003309,-3.3215315447502,-1.43727541517099,5.54382971717381,-0.883240905195188,2.33029440598931,2.59807621135332,-0.471597048681767,0.0861727484432152
"69","Edmonds Ferry","228",47.81407,-122.3825,"9",4.32083051841744,-1.68865227309624,-2.59104762440214,-1.98858355408949,-2.98201699174716,1.30087972120009,-0.489739783454661,-2.48835901840748,-2.18795429443227,1.3160891226606,-1.63240307790473,-0.158156977622066,2.02072594216369,0.875823090408974,-1.29259122664821
"69","Edmonds Ferry","229",47.81407,-122.3825,"9",3.20167888830481,-1.68865227309624,1.40924298545302,1.20097857682144,1.31087510632822,4.73298792181309,0.455602425894824,-0.762501642411854,-1.1717914212859,0.756513307604282,1.02505627894469,0.890784793274486,4.3301270189222,0.0134742013908999,0.43086374221607
"69","Edmonds Ferry","230",47.81407,-122.3825,"9",1.33882433442232,-1.68865227309624,-2.54293566648786,-2.32076349077474,-1.96527938957141,-4.78834450569394,-2.55898884169742,-2.62226174585542,-1.94993416198357,-0.174913969336962,-2.67835825743777,-1.42663611338736,2.59807621135332,-0.579390659809026,0.43086374221607
"20","Miller Creek","231",47.4436,-122.360316,"11",3.33606851744809,-1.68865227309624,1.69791473293874,0.605382066140557,3.77143521132264,7.83295661914096,1.80008912363631,-1.2683563905485,-0.434844472742814,0.823708122175922,2.00065384141256,1.41218098179424,1.44337567297406,-2.3579852434088,-1.12024572976178
"20","Miller Creek","232",47.4436,-122.360316,"11",25.5942350657408,-1.54936746426336,-0.342032282627023,-0.251515222760887,-0.422262974345347,3.07229040538745,-1.1514793299993,-0.405427702550693,-0.0640823433515713,12.0224338007387,0.0622129356789469,6.04232336820883,0.86602540378444,0.121267812518159,0.947900232875354
"20","Miller Creek","233",47.4436,-122.360316,"11",5.87884777438832,-0.655718276729878,0.321037973718967,0.16635444281451,0.577942309095834,6.39368543823874,1.01755585034146,1.647747451651,-0.228865511969901,2.61156474882922,1.4136368505558,2.01260079969251,-0.86602540378444,-0.309906631990878,-0.775554735988925
"20","Miller Creek","234",47.4436,-122.360316,"11",14.2355390246247,-0.708025523186138,-2.37760548383694,-1.83095676884712,-2.72301066490564,1.74373239224693,-1.47184530094551,-0.702989319101662,-1.59290396331052,6.7637567507193,-1.27936844410007,2.74219415330962,0.86602540378444,0.768029479281715,-0.258518245329641
"76","Locust Beach","235",48.77636877,-122.5378679,"7",-0.341801969280107,-0.320415414830779,-6.03586381106508,-4.86923950184088,-6.32981153549657,1.30087972120009,-1.51911241141299,-6.07397649784667,-1.58374934283172,-0.331108692055443,-3.5872676256134,-1.95918815883442,-2.02072594216369,1.52258475717253,-3.01604619551249
"76","Locust Beach","236",48.77636877,-122.5378679,"7",-0.255432062272177,-0.739946355638932,-2.04869464427745,-0.920106687681518,-4.05661770949389,-0.138391459702137,1.2906547108202,-2.36933437178709,-0.448576403461007,-0.497689208955554,-1.24158093794041,-0.869635073447984,-0.288675134594813,3.03169531295416,-1.80962771730749
"76","Locust Beach","237",48.77636877,-122.5378679,"7",0.912773638538762,-1.23109798774873,-0.177576862847278,-0.122451680481904,-0.240407468265133,3.07229040538745,2.03642467597368,-2.32470012930445,0.210556271012311,-0.159162174604985,0.350590744496382,0.0957142849456985,-0.288675134594813,0.121267812518159,-1.80962771730749
"76","Locust Beach","238",48.77636877,-122.5378679,"7",-0.0344598900052372,-1.16497626338223,0.83802283057976,1.11528884793129,-0.265205946366981,2.96157723762574,1.65828779223389,-0.0334756818619801,-0.0915462047879606,-0.599718076693734,0.883278410764822,0.141780167035544,0.86602540378444,1.19920392379075,-0.603209239102497
"77","Aiston Preserve","239",48.6793778,-122.6300583,"7",6.69026088501031,-1.68865227309624,-3.90756574551127,-3.13957645572501,-4.12825775734367,2.07587189553206,-2.31214948703394,-3.7529958887491,-2.26119125826264,2.50080430595703,-2.48940924244194,0.00569753175754872,2.02072594216369,0.821926284845345,-0.603209239102497
"77","Aiston Preserve","240",48.6793778,-122.6300583,"7",-0.83974349429117,-1.03487875296538,-4.65548800036064,-4.25460082918442,-3.58269123910302,4.06870891524284,-2.5274774347191,-4.09519174778272,-1.71649133977427,-0.937311123628275,-2.39474738224019,-1.66602925293423,-1.44337567297407,-1.33394593769984,-1.63728222042106
"77","Aiston Preserve","241",48.6793778,-122.6300583,"7",2.36428903254464,-0.499198900795379,-1.26928092606601,-1.47550307863616,-0.154990488136548,4.8437010895748,-1.21450214395593,-2.29494396764935,0.054927722872777,0.932545065874629,-0.215798827428059,0.358373119223285,-0.288675134594813,-1.33394593769984,-0.0861727484432128
"77","Aiston Preserve","242",48.6793778,-122.6300583,"7",0.514270131648117,-1.68764636451055,-1.34975911021354,-1.27767617366755,-0.92374330929382,7.16867761257071,0.129984553785555,-2.32470012930445,0.324989026997262,-0.586688116431215,0.249681781553452,-0.168503167438881,-1.44337567297407,-0.417700243118137,-1.12024572976178
"1","Port Angeles Yacht Club","243",48.12823,-123.45715,"6",2.81787340241375,0.308746875236691,32.1606569585229,32.5676509421644,16.4765221588358,-1.35623630508094,-18.7348444238997,-26.1742636958647,-4.9206085073529,1.56331013882522,4.28841101818927,2.92586057850724,1787.18775827649,5.02587711880846,617.083051601855
"1","Port Angeles Yacht Club","244",48.12823,-123.45715,"6",3.51814089454331,-1.24330301192186,32.7817385970528,30.9733988256527,22.5852139312576,0.747313882391542,-17.3168311098754,-26.590849959036,-1.08482252673734,1.13741894131073,6.01359452010082,3.57550673070577,1109.95589251706,2.9239017018269,421.126221641986
"1","Port Angeles Yacht Club","245",48.12823,-123.45715,"6",2.32819585390046,1.57444811833341,35.2398222650372,30.5978450755786,31.3060120637406,6.28297227047703,-17.2485563947558,-22.8862078329765,-2.5678710443023,1.95132198611694,8.67485948611413,5.31309073611553,703.50130300756,0.552442257027197,410.957837325687
"1","Port Angeles Yacht Club","246",48.12823,-123.45715,"6",0.395026320748143,-1.68865227309624,29.2302013401072,27.7954735715046,19.6755258339742,6.94725127704729,-18.4092265517904,-25.2369446037291,-3.78543556798219,-0.64681297617405,5.17383504273308,2.26351103327951,1142.28750759168,2.97779850739053,506.437242600768
"1","Port Angeles Yacht Club","247",48.12823,-123.45715,"6",9.06512158155871,-1.19555588438743,39.2549838437023,30.7120980474321,43.6556541584607,8.49723562571122,-16.67084726682,-22.0381572258062,-2.18337698419287,3.93478284858564,11.6039414569267,7.7693621527562,589.763299977203,-2.25019163228154,361.667025216169
"1","Port Angeles Yacht Club","248",48.12823,-123.45715,"6",0.133729871534198,-1.4532026034707,37.4704675865178,32.6766144245802,32.9206685268165,4.73298792181309,-16.1456571505147,-24.3740159157313,-3.0393339989603,-0.659736365968249,9.17739019921733,4.25882691662454,870.355530803362,0.660235868154456,338.055692142728
"52","Kopachuck State Park","249",47.30973,-122.68868,"13",5.1105718642443,-1.0421212947824,35.528494012523,31.144778283433,30.7907547965134,5.61869326390677,-17.0542360517228,-23.8532830867671,-3.55199274577288,2.03422528473095,8.37474406744474,5.20448467608785,883.057236725533,0.821926284845345,398.204270556092
"52","Kopachuck State Park","250",47.30973,-122.68868,"13",6.31890632489583,-1.13976148816742,-2.51494325461045,-2.65717501901012,-1.00089413005512,3.625856244196,-1.87098978933751,-2.65201790751052,-1.67987285785908,2.58957241836421,-1.25000524488383,0.669783586740188,0.86602540378444,-1.98070760446339,-0.603209239102497
"52","Kopachuck State Park","251",47.30973,-122.68868,"13",0.145899685157775,-0.453731832721861,-4.43417299395492,-3.89068395587319,-3.83343140657726,1.85444556000864,-1.88674549282667,-5.89543952791609,-1.66614092714089,-0.153916073782043,-2.82173839204005,-1.48782723291105,0.288675134594813,-0.525493854245397,-1.80962771730749
"26","Williams Olson Park","252",47.66586,-122.56698,"10",2.60162157171592,-1.68865227309624,-0.402390920737673,0.027769819547733,-1.3398066641137,-0.691957298510686,1.29590661198325,-2.68177406916561,-0.384494060109436,0.456484649309836,-0.596678083015161,-0.0700967168526626,1.44337567297406,1.19920392379075,-1.12024572976178
"52","Kopachuck State Park","253",47.30973,-122.68868,"13",5.44605489183524,-1.58504368876942,3.63026591535074,2.52864042567491,4.85154670198088,4.06870891524284,2.20973741435442,23.7565755613881,6.90716115125166,1.93050560153291,6.85037658360621,4.39044109256956,-11.2583302491977,-1.38784274326347,-0.258518245329641
"26","Williams Olson Park","254",47.66586,-122.56698,"10",-0.648858431399525,-1.22385544593171,-0.64120118456677,-0.405968314340652,-0.96231871967447,0.193748043582993,-0.263908033443396,0.338476338826732,-0.704905776867299,-0.936356938665619,-0.349439663783266,-0.642898301224442,0.288675134594813,0.498545451463567,-0.0861727484432128
"26","Williams Olson Park","255",47.66586,-122.56698,"10",-0.922411190284124,-0.979889083613928,-4.03790541331542,-4.0694686988662,-2.11682564463826,3.95799574748112,-2.12308104516404,-5.30031629481415,-1.24502838511627,-0.951150136949026,-2.13351853349046,-1.54233433521974,-0.86602540378444,-2.78915968791784,-1.80962771730749
"26","Williams Olson Park","256",47.66586,-122.56698,"10",1.76732394963873,0.600862728523186,-5.23108196958974,-4.93906076241804,-3.61575587657215,2.29729823105548,-3.7931856150148,-6.74349013508636,-1.96366609270176,1.18409333908096,-3.42699174576105,-1.12144920334005,0.288675134594813,-2.41188204897243,-1.29259122664821
"24","Skiff Point","257",47.66142,-122.49884,"10",9.39845392097912,-1.14365100136545,0,0.440349995685463,-1.14692961221045,-2.57408115045975,1.28540280965715,1.35018583510003,-0.0457731023939795,4.12740145980683,-0.0986921749459338,2.01435464243045,-0.86602540378444,1.41479114604527,-0.775554735988925
"24","Skiff Point","258",47.66142,-122.49884,"10",0.522286333011037,-1.16148911361848,-0.384020900443128,-0.252573120648419,-0.551766137766106,0.304461211344703,0.539632844503665,-0.583964672481276,-0.123587376463747,-0.319601390303721,-0.150259735993473,-0.234930563148597,-0.288675134594813,0.229061423645419,-0.775554735988925
"24","Skiff Point","259",47.66142,-122.49884,"10",2.44442311515864,-1.45360496690498,-2.33649162889201,-1.81931989208427,-2.62106136604249,-0.359817795225556,-1.36680727768446,-1.31299063303115,-1.28164686703145,0.495409074126832,-1.58544792285591,-0.54501942436454,0.288675134594813,0.660235868154456,-0.258518245329641
