site_name,analyte,dryvalue
Shilshole Bay,gamma_hexachlorocyclohexane,-1.353084948
Shilshole Bay,mirex,-1.578599106
Shilshole Bay,nonachlor3,-1.578599106
Shilshole Bay,opDDD,4.585454545
Shilshole Bay,opDDE,-1.578599106
Shilshole Bay,opDDT,-1.578599106
Shilshole Bay,Oxychlordane,-1.653770492
Shilshole Bay,ppDDD,11.2757079
Shilshole Bay,ppDDE,9.020566319
Shilshole Bay,ppDDT,2.781341282
Elliot Bay Myrtle Edwards,alpha_chlordane,-1.20784217
Elliot Bay Myrtle Edwards,alpha_hexachlorocyclohexane,-1.20784217
Elliot Bay Myrtle Edwards,aldrin,-1.20784217
Elliot Bay Myrtle Edwards,beta_chlordane,-1.409149199
Elliot Bay Myrtle Edwards,BDE100,-1.409149199
Elliot Bay Myrtle Edwards,BDE153,-1.20784217
Elliot Bay Myrtle Edwards,BDE154,-1.409149199
Elliot Bay Myrtle Edwards,BDE155,-1.409149199
Elliot Bay Myrtle Edwards,BDE183,-1.140739827
Elliot Bay Myrtle Edwards,BDE028,-1.409149199
Elliot Bay Myrtle Edwards,BDE047,3.690628853
Elliot Bay Myrtle Edwards,BDE049,-1.409149199
Elliot Bay Myrtle Edwards,BDE066,-1.409149199
Elliot Bay Myrtle Edwards,BDE085,-1.409149199
Elliot Bay Myrtle Edwards,BDE099,2.41568434
Elliot Bay Myrtle Edwards,beta_hexachlorocyclohexane,-0.738125771
Elliot Bay Myrtle Edwards,Br5DE04,-1.409149199
Elliot Bay Myrtle Edwards,Br5DE05,-1.409149199
Elliot Bay Myrtle Edwards,Br6DE01,-1.409149199
Elliot Bay Myrtle Edwards,Br7DE01,-1.140739827
Elliot Bay Myrtle Edwards,PCB101,8.052281134
Elliot Bay Myrtle Edwards,PCB105,3.489321825
Elliot Bay Myrtle Edwards,PCB011,-1.409149199
Elliot Bay Myrtle Edwards,PCB110,7.381257707
Elliot Bay Myrtle Edwards,PCB118,7.381257707
Elliot Bay Myrtle Edwards,PCB128,1.945967941
Elliot Bay Myrtle Edwards,PCB138,13.42046856
Elliot Bay Myrtle Edwards,PCB149,8.052281134
Elliot Bay Myrtle Edwards,PCB151,2.281479655
Elliot Bay Myrtle Edwards,PCB153,12.74944513
Elliot Bay Myrtle Edwards,PCB156,-1.409149199
Elliot Bay Myrtle Edwards,PCB158,-1.409149199
Elliot Bay Myrtle Edwards,PCB017,-1.409149199
Elliot Bay Myrtle Edwards,PCB170,-1.409149199
Elliot Bay Myrtle Edwards,PCB171,-1.409149199
Elliot Bay Myrtle Edwards,PCB177,1.476251541
Elliot Bay Myrtle Edwards,PCB018,3.019605425
Elliot Bay Myrtle Edwards,PCB180,3.153810111
Elliot Bay Myrtle Edwards,PCB183,1.610456227
Elliot Bay Myrtle Edwards,PCB187,3.489321825
Elliot Bay Myrtle Edwards,PCB191,-1.409149199
Elliot Bay Myrtle Edwards,PCB194,-1.409149199
Elliot Bay Myrtle Edwards,PCB195,-1.409149199
Elliot Bay Myrtle Edwards,PCB198,-1.409149199
Elliot Bay Myrtle Edwards,PCB199,-1.409149199
Elliot Bay Myrtle Edwards,PCB205,-1.409149199
Elliot Bay Myrtle Edwards,PCB206,-1.342046856
Elliot Bay Myrtle Edwards,PCB208,-1.409149199
Elliot Bay Myrtle Edwards,PCB209,-1.409149199
Elliot Bay Myrtle Edwards,PCB028,3.220912454
Elliot Bay Myrtle Edwards,PCB031,4.026140567
Elliot Bay Myrtle Edwards,PCB033,2.549889026
Elliot Bay Myrtle Edwards,PCB044,2.348581998
Elliot Bay Myrtle Edwards,PCB049,1.878865598
Elliot Bay Myrtle Edwards,PCB052,4.09324291
Elliot Bay Myrtle Edwards,PCB066,3.086707768
Elliot Bay Myrtle Edwards,PCB070,5.502392109
Elliot Bay Myrtle Edwards,PCB074,1.67755857
Elliot Bay Myrtle Edwards,PCB082,-1.409149199
Elliot Bay Myrtle Edwards,PCB087,2.751196054
Elliot Bay Myrtle Edwards,PCB095,5.032675709
Elliot Bay Myrtle Edwards,PCB099,3.824833539
Elliot Bay Myrtle Edwards,cis_nonachlor,-1.409149199
Elliot Bay Myrtle Edwards,dieldrin,1.274944513
Elliot Bay Myrtle Edwards,Endosulfan_1,-1.20784217
Elliot Bay Myrtle Edwards,hexachlorobenzene,-1.409149199
Elliot Bay Myrtle Edwards,heptachlor,-1.20784217
Elliot Bay Myrtle Edwards,heptachlor_epoxide,-1.274944513
Elliot Bay Myrtle Edwards,gamma_hexachlorocyclohexane,-1.140739827
Elliot Bay Myrtle Edwards,mirex,-1.409149199
Elliot Bay Myrtle Edwards,nonachlor3,-1.409149199
Elliot Bay Myrtle Edwards,opDDD,4.495856967
Elliot Bay Myrtle Edwards,opDDE,-1.409149199
Elliot Bay Myrtle Edwards,opDDT,-1.409149199
Elliot Bay Myrtle Edwards,Oxychlordane,-1.409149199
Elliot Bay Myrtle Edwards,ppDDD,13.42046856
Elliot Bay Myrtle Edwards,ppDDE,5.032675709
Elliot Bay Myrtle Edwards,ppDDT,-1.274944513
Jamestown,alpha_chlordane,-1.193191046
Jamestown,alpha_hexachlorocyclohexane,-1.126902655
Jamestown,aldrin,-1.193191046
Jamestown,beta_chlordane,-1.392056221
Jamestown,BDE100,-1.392056221
Jamestown,BDE153,-1.193191046
Jamestown,BDE154,-1.392056221
Jamestown,BDE155,-1.392056221
Jamestown,BDE183,-1.126902655
Jamestown,BDE028,-1.392056221
Jamestown,BDE047,-1.392056221
Jamestown,BDE049,-1.392056221
Jamestown,BDE066,-1.392056221
Jamestown,BDE085,-1.392056221
Jamestown,BDE099,-1.392056221
Jamestown,beta_hexachlorocyclohexane,-0.729172306
Jamestown,Br5DE04,-1.392056221
Jamestown,Br5DE05,-1.392056221
Jamestown,Br6DE01,-1.392056221
Jamestown,Br7DE01,-1.126902655
Jamestown,PCB101,1.922363352
Jamestown,PCB105,1.590921395
Jamestown,PCB011,-1.392056221
Jamestown,PCB110,2.386382093
Jamestown,PCB118,2.651535659
Jamestown,PCB128,-1.392056221
Jamestown,PCB138,3.115554399
Jamestown,PCB149,1.458344612
Jamestown,PCB151,-1.392056221
Jamestown,PCB153,2.651535659
Jamestown,PCB156,-1.392056221
Jamestown,PCB158,-1.392056221
Jamestown,PCB017,-1.325767829
Jamestown,PCB170,-1.325767829
Jamestown,PCB171,-1.392056221
Jamestown,PCB177,-1.392056221
Jamestown,PCB018,3.446996356
Jamestown,PCB180,-1.392056221
Jamestown,PCB183,-1.325767829
Jamestown,PCB187,-1.392056221
Jamestown,PCB191,-1.392056221
Jamestown,PCB194,-1.392056221
Jamestown,PCB195,-1.325767829
Jamestown,PCB198,-1.325767829
Jamestown,PCB199,-1.392056221
Jamestown,PCB205,-1.325767829
Jamestown,PCB206,-1.325767829
Jamestown,PCB208,-1.392056221
Jamestown,PCB209,-1.392056221
Jamestown,PCB028,2.71782405
Jamestown,PCB031,3.314419573
Jamestown,PCB033,2.121228527
Jamestown,PCB044,-1.392056221
Jamestown,PCB049,-1.392056221
Jamestown,PCB052,1.657209787
Jamestown,PCB066,-1.392056221
Jamestown,PCB070,3.64586153
Jamestown,PCB074,-1.392056221
Jamestown,PCB082,-1.392056221
Jamestown,PCB087,-1.325767829
Jamestown,PCB095,-1.392056221
Jamestown,PCB099,-1.325767829
Jamestown,cis_nonachlor,-1.392056221
Jamestown,dieldrin,-1.060614263
Jamestown,Endosulfan_1,-1.193191046
Jamestown,hexachlorobenzene,-1.392056221
Jamestown,heptachlor,-1.193191046
Jamestown,heptachlor_epoxide,-1.259479438
Jamestown,gamma_hexachlorocyclohexane,-1.126902655
Jamestown,mirex,-1.392056221
Jamestown,nonachlor3,-1.392056221
Jamestown,opDDD,-1.392056221
Jamestown,opDDE,-1.392056221
Jamestown,opDDT,-1.392056221
Jamestown,Oxychlordane,-1.392056221
Jamestown,ppDDD,-1.392056221
Jamestown,ppDDE,-1.126902655
Jamestown,ppDDT,-1.193191046
Oak Bay County Park,alpha_chlordane,-1.154208925
Oak Bay County Park,alpha_hexachlorocyclohexane,-1.090086207
Oak Bay County Park,aldrin,-1.154208925
Oak Bay County Park,beta_chlordane,-1.346577079
Oak Bay County Park,BDE100,-1.346577079
Oak Bay County Park,BDE153,-1.154208925
Oak Bay County Park,BDE154,-1.346577079
Oak Bay County Park,BDE155,-1.282454361
Oak Bay County Park,BDE183,-1.090086207
Oak Bay County Park,BDE028,-1.346577079
Oak Bay County Park,BDE047,-1.346577079
Oak Bay County Park,BDE049,-1.346577079
Oak Bay County Park,BDE066,-1.346577079
Oak Bay County Park,BDE085,-1.346577079
Oak Bay County Park,BDE099,-1.282454361
Oak Bay County Park,beta_hexachlorocyclohexane,-0.705349899
Oak Bay County Park,Br5DE04,-1.346577079
Oak Bay County Park,Br5DE05,-1.346577079
Oak Bay County Park,Br6DE01,-1.346577079
Oak Bay County Park,Br7DE01,-1.090086207
Oak Bay County Park,PCB101,2.051926978
Oak Bay County Park,PCB105,1.346577079
Oak Bay County Park,PCB011,-1.282454361
Oak Bay County Park,PCB110,2.30841785
Oak Bay County Park,PCB118,2.564908722
Oak Bay County Park,PCB128,-1.346577079
Oak Bay County Park,PCB138,3.077890467
Oak Bay County Park,PCB149,1.603067951
Oak Bay County Park,PCB151,-1.282454361
Oak Bay County Park,PCB153,3.013767748
Oak Bay County Park,PCB156,-1.282454361
Oak Bay County Park,PCB158,-1.282454361
Oak Bay County Park,PCB017,-1.282454361
Oak Bay County Park,PCB170,-1.282454361
Oak Bay County Park,PCB171,-1.282454361
Oak Bay County Park,PCB177,-1.282454361
Oak Bay County Park,PCB018,2.180172414
Oak Bay County Park,PCB180,-1.282454361
Oak Bay County Park,PCB183,-1.282454361
Oak Bay County Park,PCB187,-1.282454361
Oak Bay County Park,PCB191,-1.282454361
Oak Bay County Park,PCB194,-1.282454361
Oak Bay County Park,PCB195,-1.282454361
Oak Bay County Park,PCB198,-1.282454361
Oak Bay County Park,PCB199,-1.282454361
Oak Bay County Park,PCB205,-1.282454361
Oak Bay County Park,PCB206,-1.282454361
Oak Bay County Park,PCB208,-1.282454361
Oak Bay County Park,PCB209,-1.282454361
Oak Bay County Park,PCB028,2.372540568
Oak Bay County Park,PCB031,2.62903144
Oak Bay County Park,PCB033,1.923681542
Oak Bay County Park,PCB044,-1.282454361
Oak Bay County Park,PCB049,-1.282454361
Oak Bay County Park,PCB052,1.603067951
Oak Bay County Park,PCB066,-1.282454361
Oak Bay County Park,PCB070,3.206135903
Oak Bay County Park,PCB074,-1.282454361
Oak Bay County Park,PCB082,-1.282454361
Oak Bay County Park,PCB087,-1.282454361
Oak Bay County Park,PCB095,-1.282454361
Oak Bay County Park,PCB099,-1.282454361
Oak Bay County Park,cis_nonachlor,-1.346577079
Oak Bay County Park,dieldrin,-1.025963489
Oak Bay County Park,Endosulfan_1,-1.154208925
Oak Bay County Park,hexachlorobenzene,-1.282454361
Oak Bay County Park,heptachlor,-1.154208925
Oak Bay County Park,heptachlor_epoxide,-1.218331643
Oak Bay County Park,gamma_hexachlorocyclohexane,-1.090086207
Oak Bay County Park,mirex,-1.282454361
Oak Bay County Park,nonachlor3,-1.282454361
Oak Bay County Park,opDDD,-1.346577079
Oak Bay County Park,opDDE,-1.282454361
Oak Bay County Park,opDDT,-1.282454361
Oak Bay County Park,Oxychlordane,-1.346577079
Oak Bay County Park,ppDDD,-1.282454361
Oak Bay County Park,ppDDE,1.154208925
Oak Bay County Park,ppDDT,-1.154208925
Maristone Island,alpha_chlordane,-1.269994391
Maristone Island,alpha_hexachlorocyclohexane,-1.199439148
Maristone Island,aldrin,-1.269994391
Maristone Island,beta_chlordane,-1.411104879
Maristone Island,BDE100,-1.411104879
Maristone Island,BDE153,-1.269994391
Maristone Island,BDE154,-1.411104879
Maristone Island,BDE155,-1.411104879
Maristone Island,BDE183,-1.128883904
Maristone Island,BDE028,-1.411104879
Maristone Island,BDE047,-1.411104879
Maristone Island,BDE049,-1.411104879
Maristone Island,BDE066,-1.411104879
Maristone Island,BDE085,-1.411104879
Maristone Island,BDE099,-1.411104879
Maristone Island,beta_hexachlorocyclohexane,-0.776107684
Maristone Island,Br5DE04,-1.411104879
Maristone Island,Br5DE05,-1.411104879
Maristone Island,Br6DE01,-1.411104879
Maristone Island,Br7DE01,-1.128883904
Maristone Island,PCB101,2.046102075
Maristone Island,PCB105,1.411104879
Maristone Island,PCB011,-1.411104879
Maristone Island,PCB110,2.539988783
Maristone Island,PCB118,2.681099271
Maristone Island,PCB128,-1.411104879
Maristone Island,PCB138,3.245541223
Maristone Island,PCB149,1.552215367
Maristone Island,PCB151,-1.411104879
Maristone Island,PCB153,2.963320247
Maristone Island,PCB156,-1.411104879
Maristone Island,PCB158,-1.411104879
Maristone Island,PCB017,-1.411104879
Maristone Island,PCB170,-1.411104879
Maristone Island,PCB171,-1.411104879
Maristone Island,PCB177,-1.411104879
Maristone Island,PCB018,2.187212563
Maristone Island,PCB180,-1.411104879
Maristone Island,PCB183,-1.411104879
Maristone Island,PCB187,-1.411104879
Maristone Island,PCB191,-1.411104879
Maristone Island,PCB194,-1.411104879
Maristone Island,PCB195,-1.411104879
Maristone Island,PCB198,-1.411104879
Maristone Island,PCB199,-1.411104879
Maristone Island,PCB205,-1.411104879
Maristone Island,PCB206,-1.411104879
Maristone Island,PCB208,-1.411104879
Maristone Island,PCB209,-1.411104879
Maristone Island,PCB028,2.328323051
Maristone Island,PCB031,2.822209759
Maristone Island,PCB033,2.046102075
Maristone Island,PCB044,-1.411104879
Maristone Island,PCB049,-1.411104879
Maristone Island,PCB052,1.622770611
Maristone Island,PCB066,-1.411104879
Maristone Island,PCB070,3.809983174
Maristone Island,PCB074,-1.411104879
Maristone Island,PCB082,-1.411104879
Maristone Island,PCB087,-1.411104879
Maristone Island,PCB095,-1.411104879
Maristone Island,PCB099,-1.411104879
Maristone Island,cis_nonachlor,-1.411104879
Maristone Island,dieldrin,-1.128883904
Maristone Island,Endosulfan_1,-1.269994391
Maristone Island,hexachlorobenzene,-1.411104879
Maristone Island,heptachlor,-1.269994391
Maristone Island,heptachlor_epoxide,-1.269994391
Maristone Island,gamma_hexachlorocyclohexane,-1.199439148
Maristone Island,mirex,-1.411104879
Maristone Island,nonachlor3,-1.411104879
Maristone Island,opDDD,-1.411104879
Maristone Island,opDDE,-1.411104879
Maristone Island,opDDT,-1.411104879
Maristone Island,Oxychlordane,-1.411104879
Maristone Island,ppDDD,-1.411104879
Maristone Island,ppDDE,1.340549635
Maristone Island,ppDDT,-1.269994391
Penrose Point State Park,alpha_chlordane,-0.990190802
Penrose Point State Park,alpha_hexachlorocyclohexane,-0.924178082
Penrose Point State Park,aldrin,-0.990190802
Penrose Point State Park,beta_chlordane,-1.122216243
Penrose Point State Park,BDE100,-1.122216243
Penrose Point State Park,BDE153,-0.990190802
Penrose Point State Park,BDE154,-1.122216243
Penrose Point State Park,BDE155,-1.122216243
Penrose Point State Park,BDE183,-0.924178082
Penrose Point State Park,BDE028,-1.122216243
Penrose Point State Park,BDE047,1.452279843
Penrose Point State Park,BDE049,-1.122216243
Penrose Point State Park,BDE066,-1.122216243
Penrose Point State Park,BDE085,-1.122216243
Penrose Point State Park,BDE099,-1.122216243
Penrose Point State Park,beta_hexachlorocyclohexane,-0.607317025
Penrose Point State Park,Br5DE04,-1.122216243
Penrose Point State Park,Br5DE05,-1.122216243
Penrose Point State Park,Br6DE01,-1.122216243
Penrose Point State Park,Br7DE01,-0.924178082
Penrose Point State Park,PCB101,2.640508806
Penrose Point State Park,PCB105,1.584305284
Penrose Point State Park,PCB011,-1.122216243
Penrose Point State Park,PCB110,2.442470646
Penrose Point State Park,PCB118,2.970572407
Penrose Point State Park,PCB128,-1.122216243
Penrose Point State Park,PCB138,4.09278865
Penrose Point State Park,PCB149,2.046394325
Penrose Point State Park,PCB151,-1.122216243
Penrose Point State Park,PCB153,3.894750489
Penrose Point State Park,PCB156,-1.122216243
Penrose Point State Park,PCB158,-1.122216243
Penrose Point State Park,PCB017,1.122216243
Penrose Point State Park,PCB170,-1.122216243
Penrose Point State Park,PCB171,-1.122216243
Penrose Point State Park,PCB177,-1.122216243
Penrose Point State Park,PCB018,2.838546967
Penrose Point State Park,PCB180,-1.122216243
Penrose Point State Park,PCB183,-1.056203523
Penrose Point State Park,PCB187,-1.122216243
Penrose Point State Park,PCB191,-1.122216243
Penrose Point State Park,PCB194,-1.122216243
Penrose Point State Park,PCB195,-1.056203523
Penrose Point State Park,PCB198,-1.056203523
Penrose Point State Park,PCB199,-1.122216243
Penrose Point State Park,PCB205,-1.056203523
Penrose Point State Park,PCB206,-1.056203523
Penrose Point State Park,PCB208,-1.122216243
Penrose Point State Park,PCB209,-1.122216243
Penrose Point State Park,PCB028,2.640508806
Penrose Point State Park,PCB031,3.102597847
Penrose Point State Park,PCB033,2.046394325
Penrose Point State Park,PCB044,1.188228963
Penrose Point State Park,PCB049,-1.122216243
Penrose Point State Park,PCB052,1.650318004
Penrose Point State Park,PCB066,1.320254403
Penrose Point State Park,PCB070,3.234623288
Penrose Point State Park,PCB074,-1.122216243
Penrose Point State Park,PCB082,-1.122216243
Penrose Point State Park,PCB087,-1.056203523
Penrose Point State Park,PCB095,1.584305284
Penrose Point State Park,PCB099,1.584305284
Penrose Point State Park,cis_nonachlor,-1.122216243
Penrose Point State Park,dieldrin,-0.858165362
Penrose Point State Park,Endosulfan_1,-0.990190802
Penrose Point State Park,hexachlorobenzene,-1.122216243
Penrose Point State Park,heptachlor,-0.990190802
Penrose Point State Park,heptachlor_epoxide,-0.990190802
Penrose Point State Park,gamma_hexachlorocyclohexane,-0.924178082
Penrose Point State Park,mirex,-1.122216243
Penrose Point State Park,nonachlor3,-1.122216243
Penrose Point State Park,opDDD,-1.122216243
Penrose Point State Park,opDDE,-1.122216243
Penrose Point State Park,opDDT,-1.122216243
Penrose Point State Park,Oxychlordane,-1.122216243
Penrose Point State Park,ppDDD,-1.122216243
Penrose Point State Park,ppDDE,1.386267123
Penrose Point State Park,ppDDT,-0.990190802
Maple Hollow Park,alpha_chlordane,-0.981481481
Maple Hollow Park,alpha_hexachlorocyclohexane,-0.981481481
Maple Hollow Park,aldrin,-0.981481481
Maple Hollow Park,beta_chlordane,-1.177777778
Maple Hollow Park,BDE100,-1.177777778
Maple Hollow Park,BDE153,-0.981481481
Maple Hollow Park,BDE154,-1.177777778
Maple Hollow Park,BDE155,-1.112345679
Maple Hollow Park,BDE183,-0.916049383
Maple Hollow Park,BDE028,-1.177777778
Maple Hollow Park,BDE047,1.57037037
Maple Hollow Park,BDE049,-1.177777778
Maple Hollow Park,BDE066,-1.177777778
Maple Hollow Park,BDE085,-1.177777778
Maple Hollow Park,BDE099,-1.112345679
Maple Hollow Park,beta_hexachlorocyclohexane,-0.628148148
Maple Hollow Park,Br5DE04,-1.177777778
Maple Hollow Park,Br5DE05,-1.177777778
Maple Hollow Park,Br6DE01,-1.177777778
Maple Hollow Park,Br7DE01,-0.916049383
Maple Hollow Park,PCB101,2.748148148
Maple Hollow Park,PCB105,1.635802469
Maple Hollow Park,PCB011,-1.112345679
Maple Hollow Park,PCB110,2.682716049
Maple Hollow Park,PCB118,3.075308642
Maple Hollow Park,PCB128,-1.177777778
Maple Hollow Park,PCB138,4.383950617
Maple Hollow Park,PCB149,2.159259259
Maple Hollow Park,PCB151,-1.112345679
Maple Hollow Park,PCB153,4.318518519
Maple Hollow Park,PCB156,-1.112345679
Maple Hollow Park,PCB158,-1.177777778
Maple Hollow Park,PCB017,-1.112345679
Maple Hollow Park,PCB170,-1.112345679
Maple Hollow Park,PCB171,-1.112345679
Maple Hollow Park,PCB177,-1.112345679
Maple Hollow Park,PCB018,2.028395062
Maple Hollow Park,PCB180,-1.112345679
Maple Hollow Park,PCB183,-1.112345679
Maple Hollow Park,PCB187,1.177777778
Maple Hollow Park,PCB191,-1.112345679
Maple Hollow Park,PCB194,-1.112345679
Maple Hollow Park,PCB195,-1.112345679
Maple Hollow Park,PCB198,-1.112345679
Maple Hollow Park,PCB199,-1.112345679
Maple Hollow Park,PCB205,-1.112345679
Maple Hollow Park,PCB206,-1.112345679
Maple Hollow Park,PCB208,-1.112345679
Maple Hollow Park,PCB209,-1.112345679
Maple Hollow Park,PCB028,2.09382716
Maple Hollow Park,PCB031,2.420987654
Maple Hollow Park,PCB033,1.57037037
Maple Hollow Park,PCB044,-1.112345679
Maple Hollow Park,PCB049,-1.112345679
Maple Hollow Park,PCB052,1.57037037
Maple Hollow Park,PCB066,-1.112345679
Maple Hollow Park,PCB070,1.374074074
Maple Hollow Park,PCB074,-1.177777778
Maple Hollow Park,PCB082,-1.112345679
Maple Hollow Park,PCB087,-1.112345679
Maple Hollow Park,PCB095,1.439506173
Maple Hollow Park,PCB099,1.504938272
Maple Hollow Park,cis_nonachlor,-1.177777778
Maple Hollow Park,dieldrin,-0.916049383
Maple Hollow Park,Endosulfan_1,-0.981481481
Maple Hollow Park,hexachlorobenzene,-1.112345679
Maple Hollow Park,heptachlor,-0.981481481
Maple Hollow Park,heptachlor_epoxide,-1.04691358
Maple Hollow Park,gamma_hexachlorocyclohexane,-0.981481481
Maple Hollow Park,mirex,-1.177777778
Maple Hollow Park,nonachlor3,-1.112345679
Maple Hollow Park,opDDD,-1.177777778
Maple Hollow Park,opDDE,-1.177777778
Maple Hollow Park,opDDT,-1.177777778
Maple Hollow Park,Oxychlordane,-1.177777778
Maple Hollow Park,ppDDD,-1.112345679
Maple Hollow Park,ppDDE,1.504938272
Maple Hollow Park,ppDDT,-1.04691358
Kopachuck State Park,alpha_chlordane,-0.944632984
Kopachuck State Park,alpha_hexachlorocyclohexane,-0.877159199
Kopachuck State Park,aldrin,-0.944632984
Kopachuck State Park,beta_chlordane,-1.079580553
Kopachuck State Park,BDE100,-1.079580553
Kopachuck State Park,BDE153,-0.944632984
Kopachuck State Park,BDE154,-1.079580553
Kopachuck State Park,BDE155,-1.079580553
Kopachuck State Park,BDE183,-0.877159199
Kopachuck State Park,BDE028,-1.079580553
Kopachuck State Park,BDE047,1.48442326
Kopachuck State Park,BDE049,-1.079580553
Kopachuck State Park,BDE066,-1.079580553
Kopachuck State Park,BDE085,-1.079580553
Kopachuck State Park,BDE099,-1.079580553
Kopachuck State Park,beta_hexachlorocyclohexane,-0.587021926
Kopachuck State Park,Br5DE04,-1.079580553
Kopachuck State Park,Br5DE05,-1.079580553
Kopachuck State Park,Br6DE01,-1.079580553
Kopachuck State Park,Br7DE01,-0.877159199
Kopachuck State Park,PCB101,2.496530029
Kopachuck State Park,PCB105,1.416949476
Kopachuck State Park,PCB011,-1.079580553
Kopachuck State Park,PCB110,2.429056244
Kopachuck State Park,PCB118,2.766425167
Kopachuck State Park,PCB128,-1.079580553
Kopachuck State Park,PCB138,3.980953289
Kopachuck State Park,PCB149,2.159161106
Kopachuck State Park,PCB151,-1.079580553
Kopachuck State Park,PCB153,3.84600572
Kopachuck State Park,PCB156,-1.079580553
Kopachuck State Park,PCB158,-1.079580553
Kopachuck State Park,PCB017,-1.079580553
Kopachuck State Park,PCB170,-1.079580553
Kopachuck State Park,PCB171,-1.079580553
Kopachuck State Park,PCB177,-1.079580553
Kopachuck State Park,PCB018,1.686844614
Kopachuck State Park,PCB180,-1.079580553
Kopachuck State Park,PCB183,-1.079580553
Kopachuck State Park,PCB187,1.079580553
Kopachuck State Park,PCB191,-1.079580553
Kopachuck State Park,PCB194,-1.079580553
Kopachuck State Park,PCB195,-1.079580553
Kopachuck State Park,PCB198,-1.079580553
Kopachuck State Park,PCB199,-1.079580553
Kopachuck State Park,PCB205,-1.079580553
Kopachuck State Park,PCB206,-1.012106768
Kopachuck State Park,PCB208,-1.079580553
Kopachuck State Park,PCB209,-1.079580553
Kopachuck State Park,PCB028,1.619370829
Kopachuck State Park,PCB031,1.889265968
Kopachuck State Park,PCB033,1.214528122
Kopachuck State Park,PCB044,-1.079580553
Kopachuck State Park,PCB049,-1.079580553
Kopachuck State Park,PCB052,1.416949476
Kopachuck State Park,PCB066,-1.079580553
Kopachuck State Park,PCB070,1.282001907
Kopachuck State Park,PCB074,-1.079580553
Kopachuck State Park,PCB082,-1.079580553
Kopachuck State Park,PCB087,-1.079580553
Kopachuck State Park,PCB095,1.282001907
Kopachuck State Park,PCB099,1.349475691
Kopachuck State Park,cis_nonachlor,-1.079580553
Kopachuck State Park,dieldrin,-0.809685415
Kopachuck State Park,Endosulfan_1,-0.944632984
Kopachuck State Park,hexachlorobenzene,-1.079580553
Kopachuck State Park,heptachlor,-0.944632984
Kopachuck State Park,heptachlor_epoxide,-0.944632984
Kopachuck State Park,gamma_hexachlorocyclohexane,-0.877159199
Kopachuck State Park,mirex,-1.079580553
Kopachuck State Park,nonachlor3,-1.079580553
Kopachuck State Park,opDDD,-1.079580553
Kopachuck State Park,opDDE,-1.079580553
Kopachuck State Park,opDDT,-1.079580553
Kopachuck State Park,Oxychlordane,-1.079580553
Kopachuck State Park,ppDDD,-1.079580553
Kopachuck State Park,ppDDE,1.48442326
Kopachuck State Park,ppDDT,-0.944632984
Raft Island Park,alpha_chlordane,-1.1257041
Raft Island Park,alpha_hexachlorocyclohexane,-1.1257041
Raft Island Park,aldrin,-1.1257041
Raft Island Park,beta_chlordane,-1.266417112
Raft Island Park,BDE100,-1.336773619
Raft Island Park,BDE153,-1.1257041
Raft Island Park,BDE154,-1.336773619
Raft Island Park,BDE155,-1.266417112
Raft Island Park,BDE183,-1.055347594
Raft Island Park,BDE028,-1.336773619
Raft Island Park,BDE047,-1.336773619
Raft Island Park,BDE049,-1.336773619
Raft Island Park,BDE066,-1.336773619
Raft Island Park,BDE085,-1.336773619
Raft Island Park,BDE099,-1.266417112
Raft Island Park,beta_hexachlorocyclohexane,-0.703565062
Raft Island Park,Br5DE04,-1.336773619
Raft Island Park,Br5DE05,-1.336773619
Raft Island Park,Br6DE01,-1.336773619
Raft Island Park,Br7DE01,-1.055347594
Raft Island Park,PCB101,2.673547237
Raft Island Park,PCB105,1.547843137
Raft Island Park,PCB011,-1.266417112
Raft Island Park,PCB110,2.743903743
Raft Island Park,PCB118,3.236399287
Raft Island Park,PCB128,-1.266417112
Raft Island Park,PCB138,3.939964349
Raft Island Park,PCB149,2.040338681
Raft Island Park,PCB151,-1.266417112
Raft Island Park,PCB153,4.010320856
Raft Island Park,PCB156,-1.266417112
Raft Island Park,PCB158,-1.266417112
Raft Island Park,PCB017,-1.266417112
Raft Island Park,PCB170,-1.266417112
Raft Island Park,PCB171,-1.266417112
Raft Island Park,PCB177,-1.266417112
Raft Island Park,PCB018,1.68855615
Raft Island Park,PCB180,-1.266417112
Raft Island Park,PCB183,-1.266417112
Raft Island Park,PCB187,-1.266417112
Raft Island Park,PCB191,-1.266417112
Raft Island Park,PCB194,-1.266417112
Raft Island Park,PCB195,-1.266417112
Raft Island Park,PCB198,-1.266417112
Raft Island Park,PCB199,-1.266417112
Raft Island Park,PCB205,-1.266417112
Raft Island Park,PCB206,-1.266417112
Raft Island Park,PCB208,-1.266417112
Raft Island Park,PCB209,-1.266417112
Raft Island Park,PCB028,1.68855615
Raft Island Park,PCB031,2.110695187
Raft Island Park,PCB033,1.336773619
Raft Island Park,PCB044,-1.266417112
Raft Island Park,PCB049,-1.266417112
Raft Island Park,PCB052,1.477486631
Raft Island Park,PCB066,-1.266417112
Raft Island Park,PCB070,1.618199643
Raft Island Park,PCB074,-1.266417112
Raft Island Park,PCB082,-1.266417112
Raft Island Park,PCB087,-1.266417112
Raft Island Park,PCB095,1.477486631
Raft Island Park,PCB099,1.68855615
Raft Island Park,cis_nonachlor,-1.336773619
Raft Island Park,dieldrin,-0.984991087
Raft Island Park,Endosulfan_1,-1.1257041
