"site_name","latitude","longitude","PCB101","PCB105","PCB011","PCB110","PCB118","PCB128","PCB138","PCB149","PCB151","PCB153","PCB156","PCB158","PCB017","PCB170","PCB171","PCB177","PCB018","PCB180","PCB183","PCB187","PCB191","PCB194","PCB195","PCB198","PCB199","PCB205","PCB206","PCB208","PCB209","PCB028","PCB031","PCB033","PCB044","PCB049","PCB052","PCB066","PCB070","PCB074","PCB082","PCB087","PCB095","PCB099","z_PCB101","z_PCB105","z_PCB011","z_PCB110","z_PCB118","z_PCB128","z_PCB138","z_PCB149","z_PCB151","z_PCB153","z_PCB156","z_PCB158","z_PCB017","z_PCB170","z_PCB171","z_PCB177","z_PCB018","z_PCB180","z_PCB183","z_PCB187","z_PCB191","z_PCB194","z_PCB195","z_PCB198","z_PCB199","z_PCB205","z_PCB206","z_PCB208","z_PCB209","z_PCB028","z_PCB031","z_PCB033","z_PCB044","z_PCB049","z_PCB052","z_PCB066","z_PCB070","z_PCB074","z_PCB082","z_PCB087","z_PCB095","z_PCB099","ai_z_PCB101","ai_z_PCB105","ai_z_PCB011","ai_z_PCB110","ai_z_PCB118","ai_z_PCB128","ai_z_PCB138","ai_z_PCB149","ai_z_PCB151","ai_z_PCB153","ai_z_PCB156","ai_z_PCB158","ai_z_PCB017","ai_z_PCB170","ai_z_PCB171","ai_z_PCB177","ai_z_PCB018","ai_z_PCB180","ai_z_PCB183","ai_z_PCB187","ai_z_PCB191","ai_z_PCB194","ai_z_PCB195","ai_z_PCB198","ai_z_PCB199","ai_z_PCB205","ai_z_PCB206","ai_z_PCB208","ai_z_PCB209","ai_z_PCB028","ai_z_PCB031","ai_z_PCB033","ai_z_PCB044","ai_z_PCB049","ai_z_PCB052","ai_z_PCB066","ai_z_PCB070","ai_z_PCB074","ai_z_PCB082","ai_z_PCB087","ai_z_PCB095","ai_z_PCB099"
"Gig Harbor Boat Launch",47.3372,-122.58284,0.79,0.3,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0.23,0.26,0,0.41,0,0,0,0,0,0,0,0,0,0.28,0.32,0.22,0,0,0.34,0.24,0.27,0,0,0,0.41,0.47,0.769260925182355,0.409482677017336,NA,-0.574233955427028,-0.40281236664825,-0.47453254680727,-0.377375668899706,0.74884844189536,-0.325643257133275,-0.556016418100663,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,0.0552081057418158,1.11090325562488,-0.286546897130171,1.20290730602756,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0151560766159629,0.29529666462182,0.255351955364127,-0.648232377118973,-0.421261862198189,0.471602945087676,0.778694175113549,0.566201162732173,-0.263493965884121,NA,-0.63416859629114,0.703459059886504,1.1280316858406,1.80094530979147,0.465321223883336,NA,0,0,0,0,1.43193398945996,0,0,0,0,2.38037970636744,0,NA,0,1.38020264354541,1.61180159856288,0,1.89981508270917,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12185072623486,1.75423761161477,0.0851173184547089,1.21139771471569,0,0.806487121078274,0.59191280202888,0.340629041750639,0,NA,1.11127674583728,1.18334733941974,1.5892159109909
"Hood Canal Holly",47.570193,-122.971775,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,-0.967364909259415,-1.33547191254518,NA,-0.574233955427028,-0.40281236664825,-0.47453254680727,-0.377375668899706,-1.27610871491671,-0.325643257133275,-0.556016418100663,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,-1.32499453780359,-0.500898342938004,-0.286546897130171,-0.696907776681608,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0151560766159629,-1.45894094699295,-1.61722905063947,-0.648232377118973,-0.421261862198189,-1.48700863467385,-0.799739963630132,-0.966629525145701,-0.263493965884121,NA,-0.63416859629114,-1.12738021997046,-1.06882560288212,0.0643194753496952,1.27963336567918,NA,0,0,0,0,0.593023167352107,0,0,0,0,2.38037970636744,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12185072623486,0,1.9576983244583,1.21139771471569,0,1.15212445868325,0.9865213367148,1.19220164612724,0,NA,1.11127674583728,0.647491940437218,0.607641377731816
"Jamestown",48.027069,-122.999191,0.29,0.24,0,0.36,0.4,0,0.47,0.22,0,0.4,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.5,0.32,0,0,0.25,0,0,0,0,0,0,0,-0.838725958560025,0.0604917591048337,NA,0.848180429575701,1.3409641123485,-0.47453254680727,0.978637820265906,-0.639693608490061,-0.325643257133275,0.44822756401974,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,1.79546361282081,-0.500898342938004,-0.286546897130171,-0.696907776681608,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96998890342165,1.28205532115513,1.10652513991121,-0.648232377118973,-0.421261862198189,-0.0468530613197857,-0.799739963630132,-0.966629525145701,-0.263493965884121,NA,-0.63416859629114,-1.12738021997046,-1.06882560288212,0.192958426049086,0.116330305970834,NA,1.42241438500273,1.74377647899676,0,1.35601348916561,0.0433919390745444,0,1.0042439821204,0,0,2.38037970636744,0,NA,0,3.1204581506244,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.10699570627247,2.74099626814807,0.766055866092379,1.21139771471569,0,0.288031114670812,0.9865213367148,1.19220164612724,0,NA,1.11127674583728,0.647491940437218,0.607641377731816
"Kingston Marina",47.7947,-122.5003,0.42,0.27,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0.2,0,0.25,0,0,0,0.22,0.2,-0.420649368787006,0.234987218061085,NA,-0.574233955427028,-0.40281236664825,-0.47453254680727,-0.377375668899706,-0.176846258361587,-0.325643257133275,-0.556016418100663,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,-1.32499453780359,-0.500898342938004,-0.286546897130171,0.229831288054573,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.13700680285082,-1.45894094699295,0.170234636909418,-0.648232377118973,-0.421261862198189,-0.334884175990598,-0.799739963630132,0.452658148815293,-0.263493965884121,NA,-0.63416859629114,-0.144978655169161,-0.133992714063939,0.611035015822104,0.290825764927085,NA,0,0,0,0,0.506239289203018,0,0,0,0,2.38037970636744,0,NA,0,0,0,0,0.92673906473618,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.170234636909418,1.21139771471569,0,0,0.9865213367148,0.227086027833759,0,NA,1.11127674583728,0.334909624364078,0.327191511086362
"Kitsap St Boat Launch",47.541533,-122.640383,1.9,0.7,0,0,0,0.46,0,1.6,0.48,0,0,0,0,0,0,0.3,0.32,0.58,0.35,0.94,0,0,0,0,0,0,0,0,0,0.41,0.39,0.28,0.33,0.32,0.71,0.5,0.62,0.25,0,0.45,0.96,1,4.33899180709044,2.73608879643402,NA,-0.574233955427028,-0.40281236664825,3.50876985339974,-0.377375668899706,3.35236478636802,4.04866915211967,-0.556016418100663,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,3.97677331154477,0.595287401042192,3.09465906924074,3.98723494927153,3.65876582757844,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96998890342165,0.67903614216255,0.766055866092379,2.01684259525554,3.15127689849317,2.60303319365169,2.48866449208587,2.55320390627756,3.92338049202034,NA,2.69966164122069,3.15946297188974,3.60533884120877,5.37067619169955,2.79192734330002,NA,0,0,3.98330240020701,0,4.03545033393263,4.37431240925294,0,0,0,2.38037970636744,0,NA,4.26285848069354,1.92028193884578,3.59555741217874,4.2737818464017,4.35567360426005,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.10699570627247,2.1379770891555,0.425586592273544,1.45367725765883,3.57253876069136,2.93791736964228,2.3018831190012,2.32763178529603,4.18687445790447,NA,2.22255349167455,3.63935125142298,4.06652306635907
"Kopachuck State Park",47.3115,-122.68725,0.37,0.21,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0.25,0,0,0.16,0,0,0,0,0,0,0,0,0,0.24,0.28,0.18,0,0,0.21,0,0.19,0,0,0,0.19,0.2,-0.581448057161244,-0.114003699851417,NA,-0.574233955427028,-0.40281236664825,-0.47453254680727,-0.377375668899706,-0.350414014659765,-0.325643257133275,-0.556016418100663,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,0.175225726919677,-0.500898342938004,-0.286546897130171,0.0444834751073368,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.318277608935229,0.0760169631699737,-0.0851173184547086,-0.648232377118973,-0.421261862198189,-0.277277953056436,-0.799739963630132,0.112029107064654,-0.263493965884121,NA,-0.63416859629114,-0.278942504914793,-0.133992714063939,0.450236327447866,0.0581651529854171,NA,0,0,0,0,0.33267153290484,0,0,0,0,2.38037970636744,0,NA,0,1.50022026472327,0,0,0.741391251788944,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81872919391559,1.53495791016292,0.425586592273544,1.21139771471569,0,0.0576062229341623,0.9865213367148,0.11354301391688,0,NA,1.11127674583728,0.200945774618447,0.327191511086362
"Lions Park",47.583016,-122.64217,0.77,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0.24,0,0.42,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.32,0,0,0,0,0,0.4,0.43,0.70494144983266,-1.33547191254518,NA,-0.574233955427028,-0.40281236664825,-0.47453254680727,-0.377375668899706,0.71992048251233,-0.325643257133275,-0.556016418100663,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,-1.32499453780359,0.986918517273889,-0.286546897130171,1.24924425926437,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13640468954367,-1.45894094699295,-1.61722905063947,-0.648232377118973,-0.421261862198189,0.356390499219351,-0.799739963630132,-0.966629525145701,-0.263493965884121,NA,-0.63416859629114,0.658804443304627,0.941065108076966,1.73662583444177,1.27963336567918,NA,0,0,0,0,1.40300603007694,0,0,0,0,2.38037970636744,0,NA,0,0,1.48781686021189,0,1.94615203594598,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27341149239449,0,1.9576983244583,1.21139771471569,0,0.691274675209949,0.9865213367148,1.19220164612724,0,NA,1.11127674583728,1.13869272283787,1.40224933322727
"Locust Beach",48.76652,-122.5395,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,-0.90304543390972,-1.33547191254518,NA,-0.574233955427028,-0.40281236664825,-0.47453254680727,-0.377375668899706,-1.27610871491671,-0.325643257133275,-0.556016418100663,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,-1.32499453780359,-0.500898342938004,-0.286546897130171,-0.696907776681608,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13640468954367,-1.45894094699295,-1.61722905063947,-0.648232377118973,-0.421261862198189,-1.48700863467385,-0.799739963630132,-0.966629525145701,-0.263493965884121,NA,-0.63416859629114,-1.12738021997046,-1.06882560288212,0.12863895069939,1.27963336567918,NA,0,0,0,0,0.593023167352107,0,0,0,0,2.38037970636744,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27341149239449,0,1.9576983244583,1.21139771471569,0,1.15212445868325,0.9865213367148,1.19220164612724,0,NA,1.11127674583728,0.647491940437218,0.607641377731816
"Madrona Pont",47.579985,-122.67853,0.79,0,0,0,0,0.24,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0.35,0.22,0,0,0,0,0.39,0.46,0.769260925182355,-1.33547191254518,NA,-0.574233955427028,-0.40281236664825,1.60371218373552,-0.377375668899706,0.575280685597182,-0.325643257133275,-0.556016418100663,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,-1.32499453780359,-0.500898342938004,-0.286546897130171,1.20290730602756,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0909364596957794,-1.45894094699295,-1.61722905063947,-0.648232377118973,-0.421261862198189,0.529209168021839,0.647157996884909,-0.966629525145701,-0.263493965884121,NA,-0.63416859629114,0.61414982672275,1.08129004139969,1.80094530979147,1.27963336567918,NA,0,0,2.07824473054279,0,1.25836623316179,0,0,0,0,2.38037970636744,0,NA,0,0,0,0,1.89981508270917,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04607034315504,0,1.9576983244583,1.21139771471569,0,0.864093344012437,0.46037662380024,1.19220164612724,0,NA,1.11127674583728,1.09403810625599,1.54247426654999
"Manchester, Stormwater Outfall",47.556111,-122.542778,0.43,0.28,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0.25,0,0.24,0,0,0,0.24,0.24,-0.388489631112159,0.293152371046502,NA,-0.574233955427028,-0.40281236664825,-0.47453254680727,-0.377375668899706,-0.0611344208294691,-0.325643257133275,-0.556016418100663,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,-1.32499453780359,-0.500898342938004,-0.286546897130171,0.322505194528191,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.13700680285082,-1.45894094699295,0.425586592273544,-0.648232377118973,-0.421261862198189,-0.0468530613197857,-0.799739963630132,0.395886641856853,-0.263493965884121,NA,-0.63416859629114,-0.0556694220054071,0.0529738636996966,0.643194753496952,0.348990917912502,NA,0,0,0,0,0.621951126735136,0,0,0,0,2.38037970636744,0,NA,0,0,0,0,1.0194129712098,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0851173184547086,1.21139771471569,0,0.288031114670812,0.9865213367148,0.170314520875319,0,NA,1.11127674583728,0.424218857527833,0.514158088849998
"Maple Hollow Park",47.29954,-122.74554,0.42,0.25,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0.31,0,0,0.18,0,0,0,0,0,0,0,0,0,0.32,0.37,0.24,0,0,0.24,0,0.21,0,0,0,0.22,0.23,-0.420649368787006,0.118656912090251,NA,-0.574233955427028,-0.40281236664825,-0.47453254680727,-0.377375668899706,-0.321486055276735,-0.325643257133275,-0.556016418100663,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,0.535278590453261,-0.500898342938004,-0.286546897130171,0.137157381580955,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287965455703303,0.569396291436627,0.425586592273544,-0.648232377118973,-0.421261862198189,-0.104459284253948,-0.799739963630132,0.225572120981534,-0.263493965884121,NA,-0.63416859629114,-0.144978655169161,0.00623221925878782,0.611035015822104,0.174495458956251,NA,0,0,0,0,0.36159949228787,0,0,0,0,2.38037970636744,0,NA,0,1.86027312825685,0,0,0.834065158262562,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42497225855413,2.02833723842957,0.0851173184547086,1.21139771471569,0,0.23042489173665,0.9865213367148,0,0,NA,1.11127674583728,0.334909624364078,0.467416444409089
"Maristone Island",48.018181,-122.699838,0.29,0.2,0,0.36,0.38,0,0.46,0.22,0,0.42,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.4,0.29,0,0,0.23,0,0,0,0,0,0,0,-0.838725958560025,-0.172168852836834,NA,0.848180429575701,1.25377528839867,-0.47453254680727,0.949786469432595,-0.639693608490061,-0.325643257133275,0.49843976312576,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,0.535278590453261,-0.500898342938004,-0.286546897130171,-0.696907776681608,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363745838783119,0.733856067525511,0.851173184547088,-0.648232377118973,-0.421261862198189,-0.162065507188111,-0.799739963630132,-0.966629525145701,-0.263493965884121,NA,-0.63416859629114,-1.12738021997046,-1.06882560288212,0.192958426049086,0.116330305970834,NA,1.42241438500273,1.65658765504692,0,1.3271621383323,0.0433919390745444,0,1.05445618122642,0,0,2.38037970636744,0,NA,0,1.86027312825685,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.50075264163394,2.19279701451846,0.510703910728252,1.21139771471569,0,0.172818668802487,0.9865213367148,1.19220164612724,0,NA,1.11127674583728,0.647491940437218,0.607641377731816
"Meyer's Point, Henderson Inlet",47.117944,-122.833528,0.41,0.23,0,0.41,0.48,0,0.63,0.3,0,0.57,0,0,0.19,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.45,0.28,0.21,0,0.27,0.2,0,0,0,0.18,0.22,0.24,-0.452809106461854,0.00232660611941675,NA,1.0457379830483,1.68971940814786,-0.47453254680727,1.44025943359888,-0.408269933425824,-0.325643257133275,0.875031256420912,-0.115470053837925,-0.162716982384552,3.1640739481561,-0.115470053837925,NA,-0.286085169148766,1.25538431752043,-0.500898342938004,-0.286546897130171,-0.696907776681608,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515306604942752,1.00795569434032,0.766055866092379,1.04772442348299,-0.421261862198189,0.0683593845485393,0.515621818656269,-0.966629525145701,-0.263493965884121,NA,0.699363498713593,-0.144978655169161,0.0529738636996966,0.578875278147257,0.0581651529854171,NA,1.61997193847533,2.09253177479611,0,1.81763510249859,0.274815614138781,0,1.43104767452157,0,0,1.0986367875542,0,NA,0,2.58037885532402,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65231340779358,2.46689664133327,0.425586592273544,0.484559085886275,0,0.403243560539137,0.3288404455716,1.19220164612724,0,NA,0.222255349167455,0.334909624364078,0.514158088849998
"Miller Creek",47.443611,-122.361944,0.5,0.29,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.46,0.31,0,0,0.29,0.21,0.29,0,0,0.2,0.25,0.25,-0.163371467388225,0.351317524031919,NA,-0.574233955427028,-0.40281236664825,-0.47453254680727,-0.377375668899706,-0.118990339595528,-0.325643257133275,-0.556016418100663,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,1.43541074928722,-0.500898342938004,-0.286546897130171,-0.696907776681608,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894208520341834,1.06277561970328,1.02140782145651,-0.648232377118973,-0.421261862198189,0.183571830416864,0.581389907770589,0.679744176649052,-0.263493965884121,NA,0.847533731491897,-0.01101480542353,0.0997155081406056,0.868312917220885,0.407156070897919,NA,0,0,0,0,0.564095207969077,0,0,0,0,2.38037970636744,0,NA,0,2.76040528709081,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.03121532319266,2.52171656669623,0.68093854763767,1.21139771471569,0,0.518456006407462,0.39460853468592,0.454172055667518,0,NA,0.370425581945759,0.46887347410971,0.560899733290907
"Minter Bay",47.35399,-122.69176,0.4,0.21,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.28,0.2,0,0,0.21,0,0.2,0,0,0,0.21,0.25,-0.484968844136701,-0.114003699851417,NA,-0.574233955427028,-0.40281236664825,-0.47453254680727,-0.377375668899706,-0.292558095893706,-0.325643257133275,-0.556016418100663,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,-0.184827136613907,-0.500898342938004,-0.286546897130171,-0.696907776681608,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.318277608935229,0.0760169631699737,0.0851173184547091,-0.648232377118973,-0.421261862198189,-0.277277953056436,-0.799739963630132,0.168800614023094,-0.263493965884121,NA,-0.63416859629114,-0.189633271751038,0.0997155081406056,0.546715540472409,0.0581651529854171,NA,0,0,0,0,0.3905274516709,0,0,0,0,2.38037970636744,0,NA,0,1.14016740118968,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81872919391559,1.53495791016292,0.255351955364126,1.21139771471569,0,0.0576062229341623,0.9865213367148,0.0567715069584397,0,NA,1.11127674583728,0.290255007782201,0.560899733290907
"Mukilteo",47.949831,-122.301703,0.35,0.23,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.35,0.24,0,0,0.23,0,0.24,0,0,0,0.22,0,-0.645767532510939,0.00232660611941675,NA,-0.574233955427028,-0.40281236664825,-0.47453254680727,-0.377375668899706,-0.437197892808854,-0.325643257133275,-0.556016418100663,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,0.655296211631123,-0.500898342938004,-0.286546897130171,-0.696907776681608,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.439526221862936,0.459756440710704,0.425586592273544,-0.648232377118973,-0.421261862198189,-0.162065507188111,-0.799739963630132,0.395886641856853,-0.263493965884121,NA,-0.63416859629114,-0.144978655169161,-1.06882560288212,0.385916852098171,0.0581651529854171,NA,0,0,0,0,0.245887654755752,0,0,0,0,2.38037970636744,0,NA,0,1.98029074943471,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57653302471376,1.91869738770365,0.0851173184547086,1.21139771471569,0,0.172818668802487,0.9865213367148,0.170314520875319,0,NA,1.11127674583728,0.334909624364078,0.607641377731816
"N Avenue Park",48.52108,-122.61531,0.4,0.27,0,0.44,0,0,0,0.3,0,0.59,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.35,0.23,0,0,0.24,0,0.24,0,0,0,0,0,-0.484968844136701,0.234987218061085,NA,1.16427251513186,-0.40281236664825,-0.47453254680727,-0.377375668899706,-0.408269933425824,-0.325643257133275,0.925243455526932,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,0.4152609692754,-0.500898342938004,-0.286546897130171,-0.696907776681608,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287965455703303,0.459756440710704,0.340469273818835,-0.648232377118973,-0.421261862198189,-0.104459284253948,-0.799739963630132,0.395886641856853,-0.263493965884121,NA,-0.63416859629114,-1.12738021997046,-1.06882560288212,0.546715540472409,0.290825764927085,NA,1.73850647055889,0,0,0,0.274815614138781,0,1.4812598736276,0,0,2.38037970636744,0,NA,0,1.74025550707899,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42497225855413,1.91869738770365,0,1.21139771471569,0,0.23042489173665,0.9865213367148,0.170314520875319,0,NA,1.11127674583728,0.647491940437218,0.607641377731816
"North Camano",48.25523,-122.50817,0.31,0,0,0.35,0,0,0,0.25,0,0.46,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.25,0,0,0,0,0,0,0,0,0,0,0,-0.77440648321033,-1.33547191254518,NA,0.808668918881181,-0.40281236664825,-0.47453254680727,-0.377375668899706,-0.552909730340972,-0.325643257133275,0.598864161337801,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,0.175225726919677,-0.500898342938004,-0.286546897130171,-0.696907776681608,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.166716842775596,-0.0884428129189109,-1.61722905063947,-0.648232377118973,-0.421261862198189,-1.48700863467385,-0.799739963630132,-0.966629525145701,-0.263493965884121,NA,-0.63416859629114,-1.12738021997046,-1.06882560288212,0.257277901398781,1.27963336567918,NA,1.38290287430821,0,0,0,0.130175817223633,0,1.15488057943846,0,0,2.38037970636744,0,NA,0,1.50022026472327,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97028996007523,1.37049813407404,1.9576983244583,1.21139771471569,0,1.15212445868325,0.9865213367148,1.19220164612724,0,NA,1.11127674583728,0.647491940437218,0.607641377731816
"Oak Bay County Park",48.022466,-122.728123,0.32,0.21,0,0.36,0.4,0,0.48,0.25,0,0.47,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.41,0.3,0,0,0.25,0,0,0,0,0,0,0,-0.742246745535482,-0.114003699851417,NA,0.848180429575701,1.3409641123485,-0.47453254680727,1.00748917109922,-0.552909730340972,-0.325643257133275,0.623970260890811,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,0.715305022220054,-0.500898342938004,-0.286546897130171,-0.696907776681608,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666867371102385,0.788675992888472,0.936290503001797,-0.648232377118973,-0.421261862198189,-0.0468530613197857,-0.799739963630132,-0.966629525145701,-0.263493965884121,NA,-0.63416859629114,-1.12738021997046,-1.06882560288212,0.289437639073628,0.0581651529854171,NA,1.42241438500273,1.74377647899676,0,1.38486483999892,0.130175817223633,0,1.17998667899147,0,0,2.38037970636744,0,NA,0,2.04029956002364,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80387417395321,2.24761693988142,0.595821229182961,1.21139771471569,0,0.288031114670812,0.9865213367148,1.19220164612724,0,NA,1.11127674583728,0.647491940437218,0.607641377731816
"Penn Cove Reference",48.214071,-122.719097,0.27,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.27,0,0,0,0.19,0,0,0,0,0,0,0,-0.90304543390972,-1.33547191254518,NA,-0.574233955427028,-0.40281236664825,-0.47453254680727,-0.377375668899706,-0.668621567873091,-0.325643257133275,-0.556016418100663,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,-1.32499453780359,-0.500898342938004,-0.286546897130171,-0.696907776681608,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.166716842775596,0.0211970378070122,-1.61722905063947,-0.648232377118973,-0.421261862198189,-0.39249039892476,-0.799739963630132,-0.966629525145701,-0.263493965884121,NA,-0.63416859629114,-1.12738021997046,-1.06882560288212,0.12863895069939,1.27963336567918,NA,0,0,0,0,0.0144639796915148,0,0,0,0,2.38037970636744,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97028996007523,1.48013798479996,1.9576983244583,1.21139771471569,0,0.0576062229341625,0.9865213367148,1.19220164612724,0,NA,1.11127674583728,0.647491940437218,0.607641377731816
"Penrose Point State Park",47.2609094,-122.7447771,0.4,0.24,0,0.37,0.45,0,0.62,0.31,0,0.59,0,0,0.17,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.47,0.31,0.18,0,0.25,0.2,0,0,0,0,0.24,0.24,-0.484968844136701,0.0604917591048337,NA,0.887691940270221,1.5589361722231,-0.47453254680727,1.41140808276557,-0.379341974042795,-0.325643257133275,0.925243455526932,-0.115470053837925,-0.162716982384552,2.79786168563803,-0.115470053837925,NA,-0.286085169148766,1.25538431752043,-0.500898342938004,-0.286546897130171,-0.696907776681608,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894208520341834,1.11759554506624,1.02140782145651,0.805444880539853,-0.421261862198189,-0.0468530613197857,0.515621818656269,-0.966629525145701,-0.263493965884121,NA,-0.63416859629114,-0.0556694220054071,0.0529738636996966,0.546715540472409,0.116330305970834,NA,1.46192589569725,1.96174853887135,0,1.78878375166528,0.303743573521811,0,1.4812598736276,0,0,0.732424525036134,0,NA,0,2.58037885532402,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.03121532319266,2.57653649205919,0.68093854763767,0.242279542943138,0,0.288031114670812,0.3288404455716,1.19220164612724,0,NA,1.11127674583728,0.424218857527833,0.514158088849998
