"analyte","Metric","Analyte","Spearman_r","Spearman_p","Kendall_tau","Kendall_p","Spearman_sig","Kendall_sig","class.x","class.y"
"c3_fluoranthenes_pyrenes","ci3","c3_fluoranthenes_pyrenes",0.0439229997514471,0.710200568890419,0.0197322511053366,0.804569556896979,"","","hmw","hmw"
"c3_fluoranthenes_pyrenes","p450","c3_fluoranthenes_pyrenes",0.0125731210662717,0.915215512672706,0.00555349870418363,0.944192830082301,"","","hmw","hmw"
"c3_fluoranthenes_pyrenes","ci2","c3_fluoranthenes_pyrenes",-0.0599059573145618,0.612145756899876,-0.0377987933195965,0.634050863687289,"","","hmw","hmw"
"c3_fluoranthenes_pyrenes","ibr1overall","c3_fluoranthenes_pyrenes",0.0547500925583117,0.642459612139672,0.0307293594964828,0.698505182380355,"","","hmw","hmw"
"c3_fluoranthenes_pyrenes","sod","c3_fluoranthenes_pyrenes",0.281747500925583,0.0152827728353174,0.184746390225842,0.0198748931571859,"*","*","hmw","hmw"
"c3_fluoranthenes_pyrenes","shell","c3_fluoranthenes_pyrenes",0.206592170354913,0.0773920642622469,0.14280439989353,0.0723511563993023,"","","hmw","hmw"
"c3_fluoranthenes_pyrenes","ibr1morph","c3_fluoranthenes_pyrenes",-0.0247167715660866,0.83411472972919,-0.0188818955942244,0.811878345746726,"","","hmw","hmw"
"c3_fluoranthenes_pyrenes","ibr1bio","c3_fluoranthenes_pyrenes",0.0693520918178452,0.556319672201259,0.0440577563865235,0.578661028472803,"","","hmw","hmw"
"c3_fluoranthenes_pyrenes","ci1","c3_fluoranthenes_pyrenes",0.13720945731185,0.243715940865109,0.0881318289499803,0.266699526714756,"","","hmw","hmw"
"c3_fluorenes","ci2","c3_fluorenes",0.0856603355024537,0.468042132135247,0.0674449057271231,0.395663077177164,"","","lmw","lmw"
"c3_fluorenes","p450","c3_fluorenes",0.0201258793039615,0.864618246824196,0.00925583117363939,0.907122829404689,"","","lmw","lmw"
"c3_fluorenes","shell","c3_fluorenes",0.151600649204451,0.197265025984129,0.102744983819501,0.19606775629999,"","","lmw","lmw"
"c3_fluorenes","ibr1bio","c3_fluorenes",0.0863235838578304,0.463752123837751,0.0551647537948908,0.48683994263848,"","","lmw","lmw"
"c3_fluorenes","ci1","c3_fluorenes",0.160830513373631,0.171032968308582,0.112571747902496,0.155985552767007,"","","lmw","lmw"
"c3_fluorenes","ibr1overall","c3_fluorenes",0.125657164013328,0.285395807865147,0.0833024805627545,0.293710925001994,"","","lmw","lmw"
"c3_fluorenes","ibr1morph","c3_fluorenes",0.0491521658644946,0.676871780102553,0.0410958904109589,0.604452888180368,"","","lmw","lmw"
"c3_fluorenes","sod","c3_fluorenes",0.307663828211773,0.00788267091686637,0.201777119585339,0.0109788524908435,"**","*","lmw","lmw"
"c3_fluorenes","ci3","c3_fluorenes",0.0742024639983131,0.529798450259903,0.0472829413278821,0.553236982272783,"","","lmw","lmw"
"c3_naphthalenes","ibr1overall","c3_naphthalenes",-0.085020362828582,0.470547278145344,-0.0588670862643465,0.45808064197723,"","","lmw","lmw"
"c3_naphthalenes","p450","c3_naphthalenes",-0.0631321732691596,0.592332771442366,-0.0381340244353943,0.63074833825656,"","","lmw","lmw"
"c3_naphthalenes","ci1","c3_naphthalenes",0.171300787126408,0.144480236887931,0.112571747902496,0.155985552767007,"","","lmw","lmw"
"c3_naphthalenes","ci2","c3_naphthalenes",0.11014106416524,0.35020839259987,0.0726329753984403,0.360333343657536,"","","lmw","lmw"
"c3_naphthalenes","sod","c3_naphthalenes",0.246145871899297,0.0347651271913687,0.169196593854128,0.0329494735828995,"*","*","lmw","lmw"
"c3_naphthalenes","ibr1bio","c3_naphthalenes",-0.00744909292854498,0.949748586156082,0.00185116623472788,0.98138410566974,"","","lmw","lmw"
"c3_naphthalenes","ci3","c3_naphthalenes",0.0359087188524478,0.761327852084129,0.0286676100964325,0.71923240574278,"","","lmw","lmw"
"c3_naphthalenes","shell","c3_naphthalenes",0.138656240509191,0.238732568956774,0.0923592092817897,0.245173608418936,"","","lmw","lmw"
"c3_naphthalenes","ibr1morph","c3_naphthalenes",-0.193217326915957,0.0990378277921508,-0.126249537208441,0.111529249582274,"","","lmw","lmw"
"c3_phenanthrenes_anthracenes","ibr1overall","c3_phenanthrenes_anthracenes",0.0211329137356535,0.857908494571106,0.00259163272861903,0.973940017974191,"","","lmw","lmw"
"c3_phenanthrenes_anthracenes","ibr1bio","c3_phenanthrenes_anthracenes",0.0913587560162902,0.438010272232641,0.0633098852276934,0.424863595137693,"","","lmw","lmw"
"c3_phenanthrenes_anthracenes","sod","c3_phenanthrenes_anthracenes",0.31897815623843,0.00580079380424076,0.211403184005924,0.00770555776936174,"**","**","lmw","lmw"
"c3_phenanthrenes_anthracenes","p450","c3_phenanthrenes_anthracenes",0.0177267678637542,0.880641141040396,0.0159200296186598,0.840956889280745,"","","lmw","lmw"
"c3_phenanthrenes_anthracenes","ci2","c3_phenanthrenes_anthracenes",0.00408752638289717,0.972427616443051,0.00741152810188166,0.925633610186998,"","","lmw","lmw"
"c3_phenanthrenes_anthracenes","ibr1morph","c3_phenanthrenes_anthracenes",-0.124887078859682,0.288376521353796,-0.0884857460199926,0.264700492685532,"","","lmw","lmw"
"c3_phenanthrenes_anthracenes","ci1","c3_phenanthrenes_anthracenes",0.102066657290153,0.386860090921438,0.0659137208113298,0.406149861783807,"","","lmw","lmw"
"c3_phenanthrenes_anthracenes","ci3","c3_phenanthrenes_anthracenes",0.0364272028292777,0.757986389849993,0.0256891570994005,0.747349834036827,"","","lmw","lmw"
"c3_phenanthrenes_anthracenes","shell","c3_phenanthrenes_anthracenes",0.158428306422432,0.177599967637916,0.107196030049949,0.177387262720064,"","","lmw","lmw"
"c4_benzanthracenes_chrysenes","ci2","c4_benzanthracenes_chrysenes",0.0299751934745793,0.799863790501947,0.026681501166774,0.7368532973598,"","","hmw","hmw"
"c4_benzanthracenes_chrysenes","ci1","c4_benzanthracenes_chrysenes",0.102377655520434,0.385407354006151,0.0622107027882214,0.433028251415333,"","","hmw","hmw"
"c4_benzanthracenes_chrysenes","ibr1bio","c4_benzanthracenes_chrysenes",-0.0227027027027027,0.847469470141292,-0.00851536467974824,0.914523273320258,"","","hmw","hmw"
"c4_benzanthracenes_chrysenes","ibr1overall","c4_benzanthracenes_chrysenes",0.148700481303221,0.205609515957851,0.095149944465013,0.230391418068232,"","","hmw","hmw"
"c4_benzanthracenes_chrysenes","p450","c4_benzanthracenes_chrysenes",0.00253239540910774,0.982972771979418,0.000370233246945576,0.996276496792159,"","","hmw","hmw"
"c4_benzanthracenes_chrysenes","shell","c4_benzanthracenes_chrysenes",0.065818023159885,0.577422518872415,0.0456232238620889,0.56591689430834,"","","hmw","hmw"
"c4_benzanthracenes_chrysenes","ibr1morph","c4_benzanthracenes_chrysenes",0.199170677526842,0.0889168046442515,0.134394668641244,0.0902604903189645,"","","hmw","hmw"
"c4_benzanthracenes_chrysenes","ci3","c4_benzanthracenes_chrysenes",0.129117324058554,0.272905189683912,0.0837689905415235,0.293514595907414,"","","hmw","hmw"
"c4_benzanthracenes_chrysenes","sod","c4_benzanthracenes_chrysenes",0.0583339503887449,0.620812994691852,0.0403554239170677,0.610980581293379,"","","hmw","hmw"
"c4_dibenzothiophenes","ibr1overall","c4_dibenzothiophenes",0.0782673084042947,0.506609775192583,0.0522028878193262,0.510531835808538,"","","lmw","lmw"
"c4_dibenzothiophenes","ibr1morph","c4_dibenzothiophenes",0.0472269529803776,0.688866425500269,0.0322102924842651,0.684738158768191,"","","lmw","lmw"
"c4_dibenzothiophenes","ibr1bio","c4_dibenzothiophenes",0.0509292854498334,0.665870869611093,0.0299888930025916,0.705426413010751,"","","lmw","lmw"
"c4_dibenzothiophenes","sod","c4_dibenzothiophenes",0.285686782673084,0.0138687884480485,0.191410588670863,0.0158347346641916,"*","*","lmw","lmw"
"c4_dibenzothiophenes","ci3","c4_dibenzothiophenes",0.0398343832484456,0.73614081014633,0.0212214776038526,0.790152826169943,"","","lmw","lmw"
"c4_dibenzothiophenes","shell","c4_dibenzothiophenes",0.166899933165784,0.155236797255943,0.104228665896317,0.189687137948214,"","","lmw","lmw"
"c4_dibenzothiophenes","ci2","c4_dibenzothiophenes",-0.0501018179468882,0.671623408878848,-0.026681501166774,0.7368532973598,"","","lmw","lmw"
"c4_dibenzothiophenes","p450","c4_dibenzothiophenes",-0.000518326545723806,0.99659431009962,-0.00703443169196594,0.92934577509173,"","","lmw","lmw"
"c4_dibenzothiophenes","ci1","c4_dibenzothiophenes",0.125228620726282,0.287732481597506,0.0740603604621683,0.350635471041058,"","","lmw","lmw"
"c4_fluoranthenes_pyrenes","ci2","c4_fluoranthenes_pyrenes",-0.0126032063472663,0.915125899142557,-0.004446916861129,0.955338713775366,"","","hmw","hmw"
"c4_fluoranthenes_pyrenes","shell","c4_fluoranthenes_pyrenes",0.234539652286215,0.0442844844336745,0.155415697546465,0.0505135184373165,"*","","hmw","hmw"
"c4_fluoranthenes_pyrenes","ibr1morph","c4_fluoranthenes_pyrenes",0.159422436134765,0.174506368173983,0.107737874861163,0.174457268357902,"","","hmw","hmw"
"c4_fluoranthenes_pyrenes","ci1","c4_fluoranthenes_pyrenes",0.125124954649522,0.288134894807142,0.0740603604621683,0.350635471041058,"","","hmw","hmw"
"c4_fluoranthenes_pyrenes","p450","c4_fluoranthenes_pyrenes",0.00475379489078119,0.967954837096621,-0.00111069974083673,0.988829814735218,"","","hmw","hmw"
"c4_fluoranthenes_pyrenes","ibr1bio","c4_fluoranthenes_pyrenes",0.0157126990003702,0.894129975784626,0.00777489818585709,0.921931134717833,"","","hmw","hmw"
"c4_fluoranthenes_pyrenes","ibr1overall","c4_fluoranthenes_pyrenes",0.128737504627916,0.273678518781705,0.0847834135505368,0.285212724387138,"","","hmw","hmw"
"c4_fluoranthenes_pyrenes","ci3","c4_fluoranthenes_pyrenes",-0.00217763270268557,0.985308741696788,-0.00483998612017691,0.951604305325158,"","","hmw","hmw"
"c4_fluoranthenes_pyrenes","sod","c4_fluoranthenes_pyrenes",0.211403184005924,0.0706997002534511,0.139577934098482,0.0785164614928583,"","","hmw","hmw"
"c4_naphthalenes","shell","c4_naphthalenes",0.112574886147229,0.339598408809698,0.0649110908606956,0.414057763889738,"","","lmw","lmw"
"c4_naphthalenes","ci1","c4_naphthalenes",0.146139549352761,0.214081560978049,0.101462693833171,0.20100285035444,"","","lmw","lmw"
"c4_naphthalenes","ibr1bio","c4_naphthalenes",-0.0425472047389856,0.718340395133147,-0.0285079600148093,0.719341738887552,"","","lmw","lmw"
"c4_naphthalenes","sod","c4_naphthalenes",0.259474268789337,0.0258534497491787,0.166975194372455,0.0353176043919135,"*","*","lmw","lmw"
"c4_naphthalenes","p450","c4_naphthalenes",-0.0806368011847464,0.493795703939865,-0.0566456867826731,0.475220605785822,"","","lmw","lmw"
"c4_naphthalenes","ibr1overall","c4_naphthalenes",-0.109633469085524,0.351663758413591,-0.0788596815994076,0.320215662252425,"","","lmw","lmw"
"c4_naphthalenes","ci3","c4_naphthalenes",0.0772541125476548,0.512963785750596,0.0480275545771401,0.547005176917476,"","","lmw","lmw"
"c4_naphthalenes","ibr1morph","c4_naphthalenes",-0.18714550166605,0.110270490897406,-0.129951869677897,0.101416606314878,"","","lmw","lmw"
"c4_naphthalenes","ci2","c4_naphthalenes",0.121307712327213,0.303211520821917,0.0815268091206982,0.304543918450925,"","","lmw","lmw"
"c4_phenanthrenes_anthracenes","ci1","c4_phenanthrenes_anthracenes",0.118134899187979,0.316126609106575,0.0822070001130068,0.300189683240391,"","","lmw","lmw"
"c4_phenanthrenes_anthracenes","ibr1bio","c4_phenanthrenes_anthracenes",0.106493891151425,0.365690386472299,0.0736764161421695,0.353054692626099,"","","lmw","lmw"
"c4_phenanthrenes_anthracenes","shell","c4_phenanthrenes_anthracenes",0.0963129173286976,0.414322864167047,0.0671366139759194,0.398235151314052,"","","lmw","lmw"
"c4_phenanthrenes_anthracenes","sod","c4_phenanthrenes_anthracenes",0.272565716401333,0.0190713330872363,0.180303591262495,0.0230442342159416,"*","*","lmw","lmw"
"c4_phenanthrenes_anthracenes","p450","c4_phenanthrenes_anthracenes",0.0448574601999259,0.703735166949554,0.0277674935209182,0.726334786726702,"","","lmw","lmw"
"c4_phenanthrenes_anthracenes","ibr1overall","c4_phenanthrenes_anthracenes",0.0470196223620881,0.690162826205717,0.0203628285820067,0.797433155443899,"","","lmw","lmw"
"c4_phenanthrenes_anthracenes","ibr1morph","c4_phenanthrenes_anthracenes",-0.0845760829322473,0.472876113337306,-0.066271751203258,0.403523053552062,"","","lmw","lmw"
"c4_phenanthrenes_anthracenes","ci2","c4_phenanthrenes_anthracenes",0.0225702543751279,0.84862314189636,0.0148230562037633,0.851911843727603,"","","lmw","lmw"
"c4_phenanthrenes_anthracenes","ci3","c4_phenanthrenes_anthracenes",0.0255982946274875,0.828604742852887,0.0197322511053366,0.804569556896979,"","","lmw","lmw"
"chrysene","sod","chrysene",0.210988522769345,0.0712635880071018,0.144020733061829,0.0694685482942726,"","","hmw","hmw"
"chrysene","p450","chrysene",0.0377786005183265,0.748804158037122,0.0196223620881155,0.80464741393146,"","","hmw","hmw"
"chrysene","ci1","chrysene",0.116994572343617,0.320853458027605,0.0859100181361153,0.27894401212928,"","","hmw","hmw"
"chrysene","ibr1overall","chrysene",0.0508404294705664,0.666419261796201,0.0211032950758978,0.790236158817919,"","","hmw","hmw"
"chrysene","ibr1bio","chrysene",0.0742984079970381,0.528452557442145,0.0492410218437616,0.53481288411357,"","","hmw","hmw"
"chrysene","ci3","chrysene",0.0056588822614006,0.961834863576402,-0.000372306624628993,0.996274982161393,"","","hmw","hmw"
"chrysene","ci2","chrysene",-0.0213410344846189,0.856777636296583,-0.0170465146343278,0.830015606787745,"","","hmw","hmw"
"chrysene","shell","chrysene",0.196313658187281,0.0936679698677243,0.140578876778306,0.0769108190645554,"","","hmw","hmw"
"chrysene","ibr1morph","chrysene",-0.0916845612736024,0.436372972561765,-0.0596075527582377,0.452445342480868,"","","hmw","hmw"
"cis_nonachlor","ci3","cis_nonachlor",-0.0473005525147961,0.689015400117922,-0.0271783835979165,0.733246383172288,"","","chlordane","chlordane"
"cis_nonachlor","ci2","cis_nonachlor",-0.0462660594933723,0.695479674278746,-0.035575334889032,0.654130777413502,"","","chlordane","chlordane"
"cis_nonachlor","ci1","cis_nonachlor",0.0943657487308264,0.423866279631011,0.0740603604621683,0.350635471041058,"","","chlordane","chlordane"
"cis_nonachlor","ibr1morph","cis_nonachlor",0.260777489818586,0.0250971481921319,0.17067752684191,0.0314473726942625,"*","*","chlordane","chlordane"
"cis_nonachlor","p450","cis_nonachlor",0.207937800814513,0.0755245372568379,0.141799333580155,0.0738793310783324,"","","chlordane","chlordane"
"cis_nonachlor","ibr1bio","cis_nonachlor",0.195764531654943,0.0946019502730564,0.140318400592373,0.0769451209687142,"","","chlordane","chlordane"
"cis_nonachlor","shell","cis_nonachlor",0.33853923793624,0.00317474470514062,0.239243734886564,0.00260908570505134,"**","**","chlordane","chlordane"
"cis_nonachlor","ibr1overall","cis_nonachlor",0.350166604961125,0.00235033222453412,0.235098111810441,0.00304283192813545,"**","**","chlordane","chlordane"
"cis_nonachlor","sod","cis_nonachlor",-0.1019029988893,0.386809794980489,-0.075897815623843,0.338728336088803,"","","chlordane","chlordane"
"dibenz_ah_anthracene","ci1","dibenz_ah_anthracene",0.0273234159460726,0.817247633437778,0.0170338829062987,0.830022898049872,"","","hmw","hmw"
"dibenz_ah_anthracene","sod","dibenz_ah_anthracene",-0.0540688633839319,0.646609024720166,-0.0240651610514624,0.761632404226762,"","","hmw","hmw"
"dibenz_ah_anthracene","ci3","dibenz_ah_anthracene",0.0816390056088448,0.489261032639943,0.054729073820462,0.492530714948457,"","","hmw","hmw"
"dibenz_ah_anthracene","shell","dibenz_ah_anthracene",0.174038611645321,0.138076597684446,0.11758180458766,0.138999462193824,"","","hmw","hmw"
"dibenz_ah_anthracene","ci2","dibenz_ah_anthracene",-0.116968418014934,0.320962399785805,-0.0733741282086284,0.355452958464972,"","","hmw","hmw"
"dibenz_ah_anthracene","ibr1bio","dibenz_ah_anthracene",0.0382228804146612,0.74594872155042,0.0322102924842651,0.684738158768191,"","","hmw","hmw"
"dibenz_ah_anthracene","p450","dibenz_ah_anthracene",0.0743872639763051,0.527958425281066,0.051462421325435,0.516547610292877,"","","hmw","hmw"
"dibenz_ah_anthracene","ibr1morph","dibenz_ah_anthracene",0.337460199925953,0.00343193901998888,0.226952980377638,0.00422694493360809,"**","**","hmw","hmw"
"dibenz_ah_anthracene","ibr1overall","dibenz_ah_anthracene",0.257489818585709,0.0270422855508761,0.171417993335802,0.0307186107925295,"*","*","hmw","hmw"
"dibenzothiophene","ibr1bio","dibenzothiophene",0.086856719733432,0.460987872648997,0.0573861532765642,0.469468503378562,"","","hmw","hmw"
"dibenzothiophene","sod","dibenzothiophene",-0.0340466493891151,0.772920306678252,-0.0151795631247686,0.848262215459878,"","","hmw","hmw"
"dibenzothiophene","ci1","dibenzothiophene",0.0120548837832537,0.918805692478175,-0.00518422523235178,0.947907261923964,"","","hmw","hmw"
"dibenzothiophene","p450","dibenzothiophene",0.119022584228064,0.311751673646171,0.0721954831543873,0.362815364308094,"","","hmw","hmw"
"dibenzothiophene","ci3","dibenzothiophene",0.0807353621063698,0.494097994007211,0.0502613943249141,0.528520790015695,"","","hmw","hmw"
"dibenzothiophene","ibr1morph","dibenzothiophene",0.297030729359496,0.010412508139858,0.201777119585339,0.0109788524908435,"*","*","hmw","hmw"
"dibenzothiophene","ibr1overall","dibenzothiophene",0.27244724176231,0.0191250704902785,0.177341725286931,0.0253932899494207,"*","*","hmw","hmw"
"dibenzothiophene","shell","dibenzothiophene",0.128214812442647,0.276299915386949,0.0864244809745261,0.276826569225997,"","","hmw","hmw"
"dibenzothiophene","ci2","dibenzothiophene",-0.0587359769368485,0.619123127309221,-0.0333518764584675,0.674464178715926,"","","hmw","hmw"
"dieldrin","ibr1overall","dieldrin",0.245405405405405,0.035327900748498,0.166975194372455,0.0353176043919135,"*","*","pesticide","pesticide"
"dieldrin","sod","dieldrin",0.110522028878193,0.34775568230368,0.070714550166605,0.372743253604308,"","","pesticide","pesticide"
"dieldrin","ci2","dieldrin",0.0366100189076877,0.756809250311764,0.022234584305645,0.779462609226088,"","","pesticide","pesticide"
"dieldrin","p450","dieldrin",0.129596445760829,0.27046974463318,0.0884857460199926,0.264700492685532,"","","pesticide","pesticide"
"dieldrin","ibr1morph","dieldrin",0.162502776749352,0.166245631840286,0.105516475379489,0.183511746815861,"","","pesticide","pesticide"
"dieldrin","ci3","dieldrin",-0.061773662382305,0.601078619103455,-0.0450491015801082,0.572138537778505,"","","pesticide","pesticide"
"dieldrin","ci1","dieldrin",-0.00186598938168301,0.987411038148182,-0.00592482883697347,0.940478398253831,"","","pesticide","pesticide"
"dieldrin","ibr1bio","dieldrin",0.15782302850796,0.178912723997091,0.115142539800074,0.146681049441063,"","","pesticide","pesticide"
"dieldrin","shell","dieldrin",0.258488289426074,0.0261697760787791,0.191765908428455,0.0158225628654156,"*","*","pesticide","pesticide"
"endosulfan_1","ibr1overall","endosulfan_1",0.343798593113662,0.00284658116244418,0.235838578304332,0.00295182312661553,"**","**","pesticide","pesticide"
"endosulfan_1","ci2","endosulfan_1",-0.0445925432568963,0.705982886270158,-0.0333518764584675,0.674464178715926,"","","pesticide","pesticide"
"endosulfan_1","ibr1morph","endosulfan_1",0.280355423917068,0.0158114706806833,0.18326545723806,0.0208862500342852,"*","*","pesticide","pesticide"
"endosulfan_1","sod","endosulfan_1",-0.11952610144391,0.309697789764288,-0.0825620140688634,0.298023084989838,"","","pesticide","pesticide"
"endosulfan_1","ci1","endosulfan_1",0.130367496245679,0.268249088891587,0.0999814866239273,0.207657645118538,"","","pesticide","pesticide"
"endosulfan_1","ibr1bio","endosulfan_1",0.170529433543132,0.146084136423592,0.127730470196224,0.107392623158306,"","","pesticide","pesticide"
"endosulfan_1","shell","endosulfan_1",0.319670614735139,0.00549739150727035,0.223665073079997,0.00488731213799657,"**","**","pesticide","pesticide"
"endosulfan_1","p450","endosulfan_1",0.193187708256201,0.0990903521138576,0.135135135135135,0.0885009626254596,"","","pesticide","pesticide"
"endosulfan_1","ci3","endosulfan_1",-0.0562184769162704,0.634250457600406,-0.0346245160904964,0.664155552261779,"","","pesticide","pesticide"
"fluoranthene","ci1","fluoranthene",0.115024916885174,0.329123915768846,0.0733197568575466,0.35547391429249,"","","hmw","hmw"
"fluoranthene","ibr1overall","fluoranthene",0.00374676045908923,0.974761896515834,-0.0136986301369863,0.862911425435152,"","","hmw","hmw"
"fluoranthene","ibr1bio","fluoranthene",0.0453017400962606,0.700938566797043,0.0322102924842651,0.684738158768191,"","","hmw","hmw"
"fluoranthene","shell","fluoranthene",0.167270196572399,0.154309497833503,0.116839963549252,0.141509581457794,"","","hmw","hmw"
"fluoranthene","ci3","fluoranthene",0.0027109305074249,0.981711438758979,-0.00186153312314497,0.981376534495634,"","","hmw","hmw"
"fluoranthene","ibr1morph","fluoranthene",-0.129537208441318,0.270690220996425,-0.0781192151055165,0.324780627427968,"","","hmw","hmw"
"fluoranthene","sod","fluoranthene",0.20550907071455,0.0790610307750378,0.129951869677897,0.101416606314878,"","","hmw","hmw"
"fluoranthene","ci2","fluoranthene",0.00365803991512899,0.975323757161955,0,1,"","","hmw","hmw"
"fluoranthene","p450","fluoranthene",0.00934468715290633,0.936959084340872,0.00111069974083673,0.988829814735218,"","","hmw","hmw"
"fluorene","ibr1bio","fluorene",0.127226952980378,0.279383430546494,0.0781192151055165,0.324780627427968,"","","lmw","lmw"
"fluorene","sod","fluorene",0.165198074787116,0.15925801042998,0.110699740836727,0.162909082774237,"","","lmw","lmw"
"fluorene","shell","fluorene",0.249572346594784,0.0319999995966463,0.170994359353032,0.031427666626974,"*","*","lmw","lmw"
"fluorene","ci3","fluorene",0.0284277357581878,0.809997001905121,0.0115415053634988,0.884925892581017,"","","lmw","lmw"
"fluorene","ci1","fluorene",0.0941732260168432,0.424816655575274,0.058507684765113,0.46090811010813,"","","lmw","lmw"
"fluorene","ibr1morph","fluorene",0.0367419474268789,0.755479981566137,0.0285079600148093,0.719341738887552,"","","lmw","lmw"
"fluorene","ibr1overall","fluorene",0.178467234357645,0.128013751797625,0.112180673824509,0.157355721013681,"","","lmw","lmw"
"fluorene","ci2","fluorene",-0.0138472361159741,0.90678393416817,-0.00667037529169349,0.933051800774954,"","","lmw","lmw"
"fluorene","p450","fluorene",0.118696778970752,0.31308535588573,0.0692336171788226,0.382837707277213,"","","lmw","lmw"
"gamma_hexachlorocyclohexane","ibr1overall","gamma_hexachlorocyclohexane",0.333135875601629,0.003890885171748,0.219548315438726,0.00565097919375982,"**","**","hch","hch"
"gamma_hexachlorocyclohexane","sod","gamma_hexachlorocyclohexane",-0.145146242132543,0.21674602667787,-0.0988522769344687,0.212757584345993,"","","hch","hch"
"gamma_hexachlorocyclohexane","ci2","gamma_hexachlorocyclohexane",0.00602762042695344,0.959350029991644,0.00518806967131716,0.947904995957754,"","","hch","hch"
"gamma_hexachlorocyclohexane","ibr1bio","gamma_hexachlorocyclohexane",0.131343946686412,0.264020171019776,0.0936690114772306,0.237728182229486,"","","hch","hch"
"gamma_hexachlorocyclohexane","p450","gamma_hexachlorocyclohexane",0.168693076638282,0.150525804041922,0.114402073306183,0.14929631682309,"","","hch","hch"
"gamma_hexachlorocyclohexane","ibr1morph","gamma_hexachlorocyclohexane",0.30061458718993,0.00949009906421499,0.20251758607923,0.0106890086474099,"**","*","hch","hch"
"gamma_hexachlorocyclohexane","ci3","gamma_hexachlorocyclohexane",0.00315534534470767,0.978713961356064,-0.00483998612017691,0.951604305325158,"","","hch","hch"
"gamma_hexachlorocyclohexane","shell","gamma_hexachlorocyclohexane",0.263109176740629,0.0235198419907419,0.190282226351639,0.0166514973609274,"*","*","hch","hch"
"gamma_hexachlorocyclohexane","ci1","gamma_hexachlorocyclohexane",0.122918348158484,0.296788665455042,0.0955378649961971,0.228577582431215,"","","hch","hch"
"heptachlor","p450","heptachlor",0.193187708256201,0.0990903521138576,0.135135135135135,0.0885009626254596,"","","chlordane","chlordane"
"heptachlor","sod","heptachlor",-0.11952610144391,0.309697789764288,-0.0825620140688634,0.298023084989838,"","","chlordane","chlordane"
"heptachlor","ibr1overall","heptachlor",0.343798593113662,0.00284658116244418,0.235838578304332,0.00295182312661553,"**","**","chlordane","chlordane"
"heptachlor","ibr1bio","heptachlor",0.170529433543132,0.146084136423592,0.127730470196224,0.107392623158306,"","","chlordane","chlordane"
"heptachlor","ci1","heptachlor",0.130367496245679,0.268249088891587,0.0999814866239273,0.207657645118538,"","","chlordane","chlordane"
"heptachlor","shell","heptachlor",0.319670614735139,0.00549739150727035,0.223665073079997,0.00488731213799657,"**","**","chlordane","chlordane"
"heptachlor","ci2","heptachlor",-0.0445925432568963,0.705982886270158,-0.0333518764584675,0.674464178715926,"","","chlordane","chlordane"
"heptachlor","ci3","heptachlor",-0.0562184769162704,0.634250457600406,-0.0346245160904964,0.664155552261779,"","","chlordane","chlordane"
"heptachlor","ibr1morph","heptachlor",0.280355423917068,0.0158114706806833,0.18326545723806,0.0208862500342852,"*","*","chlordane","chlordane"
"heptachlor_epoxide","p450","heptachlor_epoxide",0.188241392077008,0.108173037864749,0.128470936690115,0.105370377611489,"","","chlordane","chlordane"
"heptachlor_epoxide","ibr1bio","heptachlor_epoxide",0.172691595705294,0.140981801845392,0.121066271751203,0.127004206096957,"","","chlordane","chlordane"
"heptachlor_epoxide","ibr1overall","heptachlor_epoxide",0.350196223620881,0.00234821861486185,0.24102184376157,0.00238118209094495,"**","**","chlordane","chlordane"
"heptachlor_epoxide","sod","heptachlor_epoxide",-0.119585338763421,0.309456736066066,-0.0833024805627545,0.293710925001994,"","","chlordane","chlordane"
"heptachlor_epoxide","ci3","heptachlor_epoxide",-0.0451673612958388,0.702368946331176,-0.0279229968471745,0.726227940148783,"","","chlordane","chlordane"
"heptachlor_epoxide","ibr1morph","heptachlor_epoxide",0.293032210292484,0.0115333668161225,0.191410588670863,0.0158347346641916,"*","*","chlordane","chlordane"
"heptachlor_epoxide","ci2","heptachlor_epoxide",-0.0640527232102546,0.587695226144178,-0.04446916861129,0.575452951889139,"","","chlordane","chlordane"
"heptachlor_epoxide","ci1","heptachlor_epoxide",0.115380343434066,0.327621588598155,0.0903536397638454,0.254829963301779,"","","chlordane","chlordane"
"heptachlor_epoxide","shell","heptachlor_epoxide",0.317834108238328,0.00578880642569462,0.227374278272036,0.00422251650544996,"**","**","chlordane","chlordane"
"hexachlorobenzene","ibr1bio","hexachlorobenzene",0.18095520177712,0.1227172751604,0.130692336171788,0.0994845114099334,"","","pesticide","pesticide"
"hexachlorobenzene","sod","hexachlorobenzene",-0.0976971492039985,0.40678658092198,-0.0692336171788226,0.382837707277213,"","","pesticide","pesticide"
"hexachlorobenzene","shell","hexachlorobenzene",0.303571561815518,0.00855546086834989,0.214762980619101,0.00688503874654157,"**","**","pesticide","pesticide"
"hexachlorobenzene","p450","hexachlorobenzene",0.203050721954832,0.082774380697412,0.139577934098482,0.0785164614928583,"","","pesticide","pesticide"
"hexachlorobenzene","ci2","hexachlorobenzene",-0.0389203599067165,0.741981540889561,-0.0289049595973385,0.715839161802414,"","","pesticide","pesticide"
"hexachlorobenzene","ci1","hexachlorobenzene",0.0972091611219624,0.409972377184938,0.07480096406679,0.345838994810291,"","","pesticide","pesticide"
"hexachlorobenzene","ci3","hexachlorobenzene",-0.056588822614006,0.632015493010073,-0.0309014498442064,0.698388555838052,"","","pesticide","pesticide"
